side,stage,device_ms,ax,ay,az,gx,gy,gz,toe,heel,phase,L_toe,L_heel,R_toe,R_heel
R,condition_1_offset,986593.0,-0.011,2.006,0.118,-14.3,-1.5,-13.5,432,576,0,,,,
R,condition_1_offset,986654.0,-0.705,0.743,-0.379,-5.9,5.4,-14.9,460,559,0,,,,
R,condition_1_offset,986713.0,-0.064,0.937,-0.186,-6.7,-6.2,-4.6,612,752,0,,,,
R,condition_1_offset,986774.0,-0.154,0.972,-0.365,-2.4,-0.6,-3.9,508,758,0,,,,
R,condition_1_offset,986833.0,-0.239,0.869,-0.32,-2.7,-4.8,-1.1,424,705,0,,,,
R,condition_1_offset,986923.0,-0.235,0.945,-0.33,-2.3,-4.8,-1.7,518,672,0,,,,
R,condition_1_offset,986984.0,-0.236,0.951,-0.307,-4.9,-4.0,-3.4,464,689,0,,,,
R,condition_1_offset,987074.0,-0.266,1.059,-0.256,-6.6,-5.6,-2.8,254,774,0,,,,
R,condition_1_offset,987133.0,-0.342,1.14,-0.325,-11.0,-4.2,-4.6,211,705,0,,,,
R,condition_1_offset,987194.0,-0.149,1.486,-0.323,-15.3,-6.6,-6.0,187,472,0,,,,
R,condition_1_offset,987253.0,0.103,1.823,-1.082,-20.7,-9.5,-11.3,206,550,0,,,,
R,condition_1_offset,987315.0,-0.667,1.099,-0.526,-22.3,-14.4,-11.6,205,504,0,,,,
R,condition_1_offset,987374.0,-0.378,-0.028,-0.391,1.0,-16.1,0.3,216,373,0,,,,
R,condition_1_offset,987434.0,0.285,0.129,-0.074,12.9,-3.7,7.5,292,444,0,,,,
R,condition_1_offset,987494.0,0.183,0.337,-0.368,26.2,16.1,10.2,251,455,0,,,,
R,condition_1_offset,987553.0,0.002,1.27,-0.441,34.0,20.2,15.2,181,455,0,,,,
R,condition_1_offset,987614.0,-0.736,1.918,-0.374,34.4,20.1,18.4,176,453,0,,,,
R,condition_1_offset,987673.0,-1.102,1.956,0.107,29.5,13.8,11.7,220,477,0,,,,
R,condition_1_offset,987734.0,-1.279,1.707,1.142,-4.6,0.8,-8.3,228,444,0,,,,
R,condition_1_offset,987824.0,-0.829,1.134,-0.814,-8.7,1.3,-13.5,559,689,0,,,,
R,condition_1_offset,987883.0,-0.503,0.724,-0.406,-12.6,-0.1,-5.7,520,643,0,,,,
R,condition_1_offset,987943.0,-0.087,0.984,-0.193,-4.7,-4.2,-4.8,591,733,0,,,,
R,condition_1_offset,988034.0,-0.349,0.917,-0.389,-2.4,-3.7,-1.5,539,698,0,,,,
R,condition_1_offset,988095.0,-0.179,0.934,-0.271,-1.5,-2.6,-1.7,506,754,0,,,,
R,condition_1_offset,988154.0,-0.221,0.955,-0.338,-2.3,-3.8,-2.0,574,753,0,,,,
R,condition_1_offset,988213.0,-0.265,0.982,-0.305,-3.9,-3.6,-3.0,470,686,0,,,,
R,condition_1_offset,988274.0,-0.183,1.068,-0.279,-6.6,-6.3,-2.5,355,744,0,,,,
R,condition_1_offset,988333.0,-0.328,1.167,-0.324,-11.7,-3.3,-5.3,226,604,0,,,,
R,condition_1_offset,988394.0,-0.247,1.525,-0.362,-15.8,-7.1,-6.1,152,632,0,,,,
R,condition_1_offset,988454.0,0.267,1.889,-0.96,-21.1,-8.1,-10.8,137,551,0,,,,
R,condition_1_offset,988514.0,-0.792,1.094,-0.357,-23.6,-8.2,-12.9,207,515,0,,,,
R,condition_1_offset,988574.0,-0.492,-0.04,-0.478,-0.7,-15.5,2.8,184,402,0,,,,
R,condition_1_offset,988633.0,0.267,0.085,-0.06,10.0,-4.9,10.4,195,371,0,,,,
R,condition_1_offset,988694.0,0.089,0.279,-0.442,23.0,18.7,11.5,260,428,0,,,,
R,condition_1_offset,988755.0,-0.213,1.352,-0.49,30.4,25.8,15.0,190,454,0,,,,
R,condition_1_offset,988814.0,-0.991,1.946,-0.488,32.3,21.7,18.0,239,475,0,,,,
R,condition_1_offset,988874.0,-0.973,1.862,0.032,29.4,15.6,11.4,226,472,0,,,,
R,condition_1_offset,988963.0,-1.073,1.686,0.508,-11.8,4.1,-15.6,271,395,0,,,,
R,condition_1_offset,989024.0,-1.304,1.595,1.259,-17.5,2.8,-13.0,501,601,0,,,,
R,condition_1_offset,989083.0,-0.284,0.676,-0.78,-9.5,8.2,-8.8,478,583,0,,,,
R,condition_1_offset,989144.0,0.063,0.957,-0.08,-5.2,-6.3,-4.6,593,751,0,,,,
R,condition_1_offset,989204.0,-0.184,0.919,-0.358,-1.8,0.4,-4.2,542,748,0,,,,
R,condition_1_offset,989264.0,-0.088,0.936,-0.254,-2.3,-4.6,-1.2,536,746,0,,,,
R,condition_1_offset,989354.0,-0.191,0.942,-0.345,-1.9,-4.0,-1.3,548,762,0,,,,
R,condition_1_offset,989414.0,-0.183,0.945,-0.335,-4.0,-3.2,-2.7,413,591,0,,,,
R,condition_1_offset,989474.0,-0.237,1.054,-0.291,-6.8,-4.9,-2.6,502,766,0,,,,
R,condition_1_offset,989536.0,-0.132,1.171,-0.168,-10.9,-3.8,-4.3,236,611,0,,,,
R,condition_1_offset,989593.0,-0.391,1.285,-0.415,-14.2,-6.0,-5.1,170,683,0,,,,
R,condition_1_offset,989654.0,0.197,1.964,-0.822,-20.7,-6.3,-7.0,159,489,0,,,,
R,condition_1_offset,989713.0,-0.589,1.437,-0.302,-26.2,-3.8,-12.6,173,438,0,,,,
R,condition_1_offset,989774.0,-0.275,-0.04,-0.707,-8.8,-5.9,0.0,254,404,0,,,,
R,condition_1_offset,989833.0,0.231,0.044,-0.3,4.8,-2.8,11.5,263,431,0,,,,
R,condition_1_offset,989894.0,0.067,0.237,-0.361,17.9,18.0,14.2,269,452,0,,,,
R,condition_1_offset,989954.0,-0.219,0.792,-0.553,29.3,25.0,17.5,231,468,0,,,,
R,condition_1_offset,990014.0,-0.854,1.94,-0.663,32.3,22.1,17.6,232,449,0,,,,
