0, 6322.243792 738 779 0 0;
1, 6557.243792 505 469 0 0;
2, 6802.243792 519 657 0 0;
3, 7042.243792 696 377 0 0;
4, 7282.243792 824 744 0 0;
5, 7517.243792 685 724 0 0;
6, 7757.243792 624 812 0 0;
7, 8002.243792 531 649 0 0;
8, 8242.243792 591 591 0 0;
9, 8482.243792 825 813 0 0;
10, 8717.243792 814 839 0 0;
11, 8962.243792 757 750 0 0;
12, 9197.243792 461 620 0 0;
13, 9437.243792 560 714 0 0;
14, 9682.243792 797 838 0 0;
15, 9917.243792 828 831 0 0;
16, 10157.243792 749 699 0 0;
17, 10397.243792 457 560 0 0;
18, 10587.243792 457 560 942 945;
19, 10637.243792 505 635 942 945;
20, 10877.243792 644 577 942 945;
21, 10887.243792 644 577 944 947;
22, 11117.243792 825 768 944 947;
23, 11127.243792 825 768 941 869;
24, 11362.243792 785 615 941 869;
25, 11367.243792 785 615 939 938;
26, 11597.243792 682 784 939 938;
27, 11637.243792 682 784 945 947;
28, 11837.243792 463 652 945 947;
29, 11937.243792 463 652 945 945;
30, 12077.243792 562 712 945 945;
31, 12177.243792 562 712 946947 945;
32, 12317.243792 772 726 946947 945;
33, 12417.243792 772 726 942 936;
34, 12617.243792 827 823 942 936;
35, 12657.243792 827 823 942 946;
36, 12857.243792 704 683 942 946;
37, 12927.243792 704 683 944 946;
38, 13102.243792 497 714 944 946;
39, 13167.243792 497 714 946 945;
40, 13337.243792 563 677 946 945;
41, 13407.243792 563 677 946 946;
42, 13607.243792 701 619 946 946;
43, 13647.243792 701 619 941 944;
44, 13887.243792 701 619 942948 944;
45, 13907.243792 831 805 942948 944;
46, 14127.243792 831 805 945 946;
47, 14147.243792 693 711 945 946;
48, 14367.243792 693 711 943 946;
49, 14387.243792 491 690 943 946;
50, 14607.243792 491 690 944 945;
51, 14627.243792 532 733 944 945;
52, 14877.243792 532 733 901 917;
53, 14927.243792 784 732 901 917;
54, 15117.243792 784 732 945 946;
55, 15167.243792 832 841 945 946;
56, 15357.243792 832 841 946 947;
57, 15407.243792 716 696 946 947;
58, 15597.243792 716 696 945 948;
59, 15677.243792 504 733 945 948;
60, 15837.243792 504 733 944 945;
61, 16137.243792 504 733 944 947;
62, 16192.243792 553 753797 944 947;
63, 16377.243792 553 753797 941 881;
64, 16427.243792 817 819 941 881;
65, 16617.243792 817 819 943 948;
66, 16667.243792 664 611 943 948;
67, 16857.243792 664 611 945 947;
68, 16937.243792 479 531 945 947;
69, 17127.243792 479 531 945 947;
70, 17242.243792 504 612 945 947;
71, 17367.243792 504 612 946 947;
72, 17477.243792 822 781 946 947;
73, 17637.243792 822 781 933 943;
74, 17722.243792 824 709 933 943;
75, 17877.243792 824 709 943 948;
76, 17987.243792 695 745 943 948;
77, 18147.243792 695 745 948 947;
78, 18227.243792 504 704 948 947;
79, 18387.243792 504 704 943 943;
80, 18467.243792 535 679 943 943;
81, 18627.243792 535 679 941 944;
82, 18712.243792 822 766 941 944;
83, 18867.243792 822 766 931 876;
84, 18947.243792 803 847 931 876;
85, 19137.243792 803 847 940 948;
86, 19217.243792 651 621 940 948;
87, 19377.243792 651 621 946 946;
88, 19462.243792 486 644 946 946;
89, 19617.243792 486 644 945 948;
90, 19727.243792 571 648 945 948;
91, 19862.243792 571 648 392 931;
92, 19967.243792 728 742 392 931;
93, 20127.243792 728 742 922 867;
94, 20237.243792 790 678 922 867;
95, 20367.243792 790 678 944 947;
96, 20482.243792 409 507 944 947;
97, 20607.243792 409 507 946 948;
98, 20717.243792 491 750 946 948;
99, 20847.243792 491 750 944 947;
100, 20962.243792 580 755 944 947;
101, 21087.243792 580 755 945 946;
102, 21227.243792 784 705 945 946;
103, 21357.243792 784 705 935 928;
104, 21467.243792 799 849 935 928;
105, 21627.243792 799 849 942 942;
106, 21707.243792 755 836 942 942;
107, 21867.243792 755 836 943 946;
108, 21957.243792 473 634 943 946;
109, 22167.243792 473 634 946 947;
110, 22217.243792 524 677 946 947;
111, 22407.243792 524 677 946 945;
112, 22462.243792 783 702 946 945;
113, 22647.243792 783 702 936 873;
114, 22702.243792 818 785 936 873;
115, 22887.243792 818 785 945 944;
116, 22942.243792 779 790 945 944;
117, 23157.243792 779 790 946 945;
118, 23177.243792 440 642 946 945;
119, 23397.243792 440 642 943 945;
120, 23447.243792 535 605 943 945;
121, 23667.243792 535 605 944 945;
122, 23687.243792 803 787 944 945;
123, 23907.243792 803 787 938 873;
124, 23927.243792 820 868 938 873;
125, 24147.243792 820 868 942 945;
126, 24197.243792 759 793 942 945;
127, 24387.243792 759 793 946 946;
128, 24467.243792 453 623 946 946;
129, 24657.243792 453 623 943 947;
130, 24707.243792 544 681 943 947;
131, 24897.243792 544 681 946 945;
132, 24982.243792 683 649 946 945;
133, 25137.243792 683 649 932 920;
134, 25217.243792 799 777 932 920;
