side,stage,device_ms,ax,ay,az,gx,gy,gz,toe,heel,phase,L_toe,L_heel,R_toe,R_heel
R,,281876.0,-0.008,0.147,-0.034,-1.0,-2.7,-8.5,283,911,0,,,,
R,,281966.0,0.009,0.178,-0.02,-6.4,-7.0,-14.0,236,903,0,,,,
R,,282027.0,0.091,0.249,-0.014,-11.3,-11.2,-22.8,220,904,0,,,,
R,,282086.0,0.025,0.182,-0.025,-10.7,5.4,-26.9,216,885,0,,,,
R,,282147.0,0.01,0.024,-0.021,-5.9,10.6,-14.0,154,631,0,,,,
R,,282208.0,-0.017,0.024,-0.031,-6.0,3.1,8.0,226,659,0,,,,
R,,282266.0,0.009,0.038,-0.024,-5.3,12.6,20.7,253,636,0,,,,
R,,282327.0,-0.01,0.088,-0.046,-4.6,15.6,30.4,246,632,0,,,,
R,,282386.0,0.015,0.138,-0.071,-0.8,13.6,37.9,261,614,0,,,,
R,,282447.0,-0.023,0.223,-0.093,5.1,10.0,41.1,234,607,0,,,,
R,,282506.0,-0.129,0.27,-0.066,10.1,12.9,31.3,238,604,0,,,,
R,,282567.0,-0.183,0.182,-0.06,7.2,14.9,2.0,220,637,0,,,,
R,,282626.0,0.008,0.143,-0.053,6.9,9.0,-19.1,647,762,0,,,,
R,,282687.0,0.059,0.078,0.046,5.8,-0.6,-14.6,675,790,0,,,,
R,,282747.0,0.038,0.137,-0.015,5.2,-0.3,-8.6,705,829,0,,,,
R,,282806.0,0.023,0.129,-0.017,2.6,-1.4,-7.7,712,832,0,,,,
R,,282867.0,0.008,0.122,-0.022,1.4,-1.0,-5.1,733,853,0,,,,
R,,282928.0,0.015,0.123,-0.015,1.3,-1.2,-2.4,744,864,0,,,,
R,,282987.0,0.013,0.121,-0.025,1.1,-1.7,-1.5,748,869,0,,,,
R,,283046.0,0.017,0.121,-0.022,1.0,-0.6,-3.2,752,872,0,,,,
R,,283107.0,0.006,0.127,-0.025,0.8,-0.4,-4.2,751,873,0,,,,
R,,283166.0,0.01,0.129,-0.026,0.3,-0.2,-7.2,751,888,0,,,,
R,,283227.0,-0.001,0.147,-0.031,-2.4,-2.9,-11.2,515,899,0,,,,
R,,283287.0,0.025,0.201,-0.034,-6.4,-10.1,-14.3,205,903,0,,,,
R,,283346.0,0.121,0.279,-0.043,-8.9,-9.7,-27.4,176,903,0,,,,
R,,283407.0,0.006,0.16,0.001,-9.7,2.1,-25.9,162,883,0,,,,
R,,283497.0,-0.06,0.044,-0.019,-5.9,3.5,2.8,311,673,0,,,,
R,,283556.0,0.024,0.011,-0.015,-3.0,10.0,20.1,265,623,0,,,,
R,,283617.0,0.026,0.075,-0.036,-3.4,18.8,29.3,269,621,0,,,,
R,,283678.0,0.018,0.13,-0.078,1.0,19.8,36.9,283,608,0,,,,
R,,283737.0,0.002,0.218,-0.101,7.7,9.9,43.3,247,600,0,,,,
R,,283796.0,-0.127,0.271,-0.016,9.5,-2.0,34.6,214,598,0,,,,
R,,283857.0,-0.206,0.169,0.011,7.0,16.7,-7.5,215,614,0,,,,
R,,283916.0,0.033,0.242,0.062,1.0,6.8,-21.2,661,773,0,,,,
R,,283977.0,-0.02,0.09,-0.06,6.9,2.1,-13.2,687,803,0,,,,
R,,284037.0,0.021,0.111,-0.018,1.3,-4.7,-7.7,713,833,0,,,,
R,,284096.0,0.019,0.119,-0.027,1.9,0.4,-7.1,737,857,0,,,,
R,,284157.0,0.024,0.121,-0.024,0.7,-1.4,-4.7,739,859,0,,,,
R,,284216.0,0.015,0.12,-0.033,0.5,-2.4,-5.0,736,871,0,,,,
R,,284277.0,0.02,0.123,-0.027,0.5,-2.0,-6.2,723,880,0,,,,
R,,284338.0,0.006,0.123,-0.023,1.0,-2.0,-5.8,680,890,0,,,,
R,,284397.0,-0.002,0.126,-0.022,0.9,-2.4,-6.4,426,901,0,,,,
R,,284457.0,0.003,0.154,-0.027,-1.0,-4.1,-10.7,260,910,0,,,,
R,,284517.0,0.006,0.178,-0.038,-5.2,-9.6,-14.4,206,898,0,,,,
R,,284577.0,0.104,0.261,-0.034,-9.4,-12.7,-24.0,181,903,0,,,,
R,,284636.0,0.029,0.196,-0.051,-9.8,0.7,-28.6,189,879,0,,,,
R,,284697.0,-0.068,0.042,-0.105,4.3,3.0,-14.9,248,660,0,,,,
R,,284755.0,0.004,0.026,-0.004,-3.2,-3.0,9.3,255,660,0,,,,
R,,284817.0,0.03,0.035,0.001,-1.2,8.0,23.3,253,636,0,904.0,284.0,687.0,241.0
R,,284876.0,0.016,0.086,-0.016,0.5,16.1,33.5,285,615,0,,,,
R,,284937.0,0.035,0.157,-0.043,3.0,16.5,42.6,291,622,0,,,,
R,,284997.0,-0.053,0.31,-0.096,3.9,14.7,43.5,221,598,0,,,,
R,,285058.0,-0.259,0.208,-0.121,8.6,5.6,17.9,233,608,0,,,,
R,,285117.0,0.415,0.144,0.048,-2.3,4.0,-14.2,639,749,0,,,,
R,,285176.0,0.031,0.079,0.036,4.0,2.1,-18.4,676,787,0,,,,
R,,285237.0,0.034,0.155,0.018,2.8,-4.6,-8.9,723,844,0,,,,
R,,285296.0,0.027,0.121,-0.014,2.9,-1.5,-7.8,741,861,0,,,,
R,,285357.0,0.011,0.123,-0.023,2.1,-1.7,-4.6,749,869,0,,,,
