0, 25018.65825 25. 600 176 840 706;
1, 25040.65825 45. 600 176 856 715;
2, 25101.65825 105. 600 176 866 721;
3, 25109.65825 115. 604 178 866 721;
4, 25162.65825 170. 604 178 873 724;
5, 25169.65825 175. 583 183 873 724;
6, 25221.65825 225. 583 183 882 721;
7, 25228.65825 235. 524 183 882 721;
8, 25282.65825 290. 524 183 888 591;
9, 25289.65825 295. 545 183 888 591;
10, 25340.65825 345. 545 183 898 351;
11, 25348.65825 355. 675 512 898 351;
12, 25401.65825 405. 675 512 893 163;
13, 25409.65825 415. 775 622 893 163;
14, 25462.65825 470. 775 622 858 71;
15, 25469.65825 475. 823 668 858 71;
16, 25528.65825 535. 848 685 858 71;
17, 25551.65825 555. 848 685 662 138;
18, 25588.65825 595. 844 686 662 138;
19, 25612.65825 620. 844 686 571 110;
20, 25650.65825 655. 859 700 571 110;
21, 25702.65825 710. 859 700 530 86;
22, 25709.65825 715. 841 686 530 86;
23, 25762.65825 770. 841 686 442 93;
24, 25769.65825 775. 875 716 442 93;
25, 25820.65825 825. 875 716 478 95;
26, 25829.65825 835. 885 722 478 95;
27, 25881.65825 885. 885 722 595 101;
28, 25889.65825 895. 891 721 595 101;
29, 25941.65825 945. 891 721 579 467;
30, 25948.65825 955. 895 534 579 467;
31, 26002.65825 1010. 895 534 758 639;
32, 26038.65825 1045. 892 419 758 639;
33, 26061.65825 1065. 892 419 797 673;
34, 26100.65825 1105. 877 209 797 673;
35, 26121.65825 1125. 877 209 819 687;
36, 26158.65825 1165. 736 231 819 687;
37, 26182.65825 1190. 736 231 826 696;
38, 26220.65825 1225. 678 218 826 696;
39, 26241.65825 1245. 678 218 824 695;
40, 26280.65825 1285. 682 223 824 695;
41, 26302.65825 1310. 682 223 836 705;
42, 26340.65825 1345. 679 225 836 705;
43, 26361.65825 1365. 679 225 840 708;
44, 26423.65825 1430. 679 225 856 716;
45, 26429.65825 1435. 661 190 856 716;
46, 26482.65825 1490. 661 190 870 724;
47, 26489.65825 1495. 646 180 870 724;
48, 26540.65825 1545. 646 180 883 667;
49, 26546.65825 1550. 657 223 883 667;
50, 26602.65825 1610. 657 223 892 391;
51, 26609.65825 1615. 709 541 892 391;
52, 26661.65825 1665. 709 541 890 154;
53, 26668.65825 1675. 808 653 890 154;
54, 26722.65825 1730. 808 653 846 64;
55, 26729.65825 1735. 847 686 846 64;
56, 26781.65825 1785. 847 686 635 131;
57, 26790.65825 1795. 848 687 635 131;
58, 26842.65825 1850. 848 687 615 131;
59, 26878.65825 1885. 869 708 615 131;
60, 26902.65825 1910. 869 708 549 115;
61, 26940.65825 1945. 866 705 549 115;
62, 26962.65825 1970. 866 705 506 101;
63, 27000.65825 2005. 864 704 506 101;
64, 27022.65825 2030. 864 704 466 107;
65, 27057.65825 2065. 880 716 466 107;
66, 27081.65825 2085. 880 716 415 86;
67, 27119.65825 2125. 891 723 415 86;
68, 27142.65825 2150. 891 723 525 85;
69, 27178.65825 2185. 891 693 525 85;
70, 27232.65825 2240. 891 693 581 488;
71, 27237.65825 2245. 892 515 581 488;
72, 27291.65825 2295. 892 515 771 651;
73, 27299.65825 2305. 883 391 771 651;
74, 27351.65825 2355. 883 391 805 677;
75, 27359.65825 2365. 821 250 805 677;
76, 27412.65825 2420. 821 250 816 687;
77, 27419.65825 2425. 605 165 816 687;
78, 27471.65825 2475. 605 165 814 686;
79, 27478.65825 2485. 560 174 814 686;
80, 27531.65825 2535. 560 174 815 693;
81, 27568.65825 2575. 587 179 815 693;
82, 27591.65825 2595. 587 179 824 697;
83, 27630.65825 2635. 535 168 824 697;
84, 27652.65825 2660. 535 168 837 703;
85, 27689.65825 2695. 545 179 837 703;
86, 27712.65825 2720. 545 179 845 706;
87, 27749.65825 2755. 575 185 845 706;
88, 27771.65825 2775. 575 185 872 699;
89, 27808.65825 2815. 616 259 872 699;
90, 27832.65825 2840. 616 259 886 375;
91, 27869.65825 2875. 742 590 886 375;
92, 27891.65825 2895. 742 590 884 277;
93, 27930.65825 2935. 836 681 884 277;
94, 27952.65825 2960. 836 681 861 55;
95, 28009.65825 3015. 836 681 618 112;
96, 28019.65825 3025. 853 693 618 112;
97, 28071.65825 3075. 853 693 594 138;
98, 28079.65825 3085. 838 681 594 138;
99, 28132.65825 3140. 838 681 520 100;
100, 28139.65825 3145. 864 706 520 100;
101, 28191.65825 3195. 864 706 462 82;
