side,stage,device_ms,ax,ay,az,gx,gy,gz,toe,heel,phase,L_toe,L_heel,R_toe,R_heel
R,condition_1,2739346.0,0.184,1.875,-0.246,-10.4,-6.0,-18.5,133,900,0,,,,
R,condition_1,2739407.0,0.676,2.176,-0.381,-10.6,2.1,-31.9,112,890,0,,,,
R,condition_1,2739467.0,0.585,0.424,-0.472,-9.9,9.5,-21.0,90,657,0,,,,
R,condition_1,2739527.0,0.047,0.459,-0.442,-3.5,11.8,-0.9,436,634,0,,,,
R,condition_1,2739588.0,0.006,0.216,-0.277,-4.0,-7.7,21.9,465,635,0,,,,
R,condition_1,2739647.0,0.113,0.615,-0.244,3.1,-5.7,36.5,476,639,0,,,,
R,condition_1,2739707.0,0.017,1.094,-0.591,11.1,-0.3,40.3,462,645,0,,,,
R,condition_1,2739767.0,-0.148,1.868,-0.574,20.9,4.6,36.0,396,626,0,,,,
R,condition_1,2739827.0,-0.935,2.02,-0.078,18.2,10.1,24.6,287,582,0,,,,
R,condition_1,2739887.0,-1.591,1.372,-0.255,3.3,13.2,-9.6,453,607,0,,,,
R,condition_1,2739947.0,0.368,1.315,-0.598,-2.2,18.8,-24.8,651,759,0,,,,
R,condition_1,2740007.0,0.586,0.955,-0.223,4.6,-4.1,-16.3,683,793,0,,,,
R,condition_1,2740067.0,-0.142,0.956,-0.363,-3.3,-3.5,-14.4,697,809,0,,,,
R,condition_1,2740127.0,-0.131,0.956,-0.218,-0.3,0.6,-9.9,717,833,0,,,,
R,condition_1,2740187.0,-0.166,0.922,-0.265,0.1,-0.1,-6.3,728,847,0,,,,
R,condition_1,2740247.0,-0.094,0.991,-0.231,0.1,-1.5,-3.8,724,847,0,,,,
R,condition_1,2740309.0,-0.106,0.984,-0.198,0.8,-0.8,-3.8,721,854,0,,,,
R,condition_1,2740367.0,-0.124,0.994,-0.25,-0.6,-2.2,-4.2,710,867,0,,,,
R,condition_1,2740427.0,0.107,1.205,0.019,-3.0,-5.6,-7.3,614,883,0,,,,
R,condition_1,2740487.0,-0.182,1.214,-0.338,-6.7,-2.6,-12.8,193,903,0,,,,
R,condition_1,2740547.0,0.284,1.795,-0.203,-12.9,-6.2,-18.0,117,901,0,,,,
R,condition_1,2740607.0,0.609,2.015,-0.387,-11.9,1.6,-33.3,97,894,0,,,,
R,condition_1,2740667.0,0.039,0.315,-0.661,-7.3,13.4,-18.7,126,688,0,,,,
R,condition_1,2740727.0,0.233,0.271,-0.327,-3.7,7.0,2.3,427,612,0,,,,
R,condition_1,2740787.0,-0.014,0.251,-0.266,0.9,-9.2,22.9,451,623,0,,,,
R,condition_1,2740847.0,0.209,0.468,-0.21,7.0,-7.7,37.2,462,623,0,,,,
R,condition_1,2740907.0,0.0,1.185,-0.495,12.6,1.8,40.2,457,629,0,,,,
R,condition_1,2740968.0,-0.174,2.067,-0.461,23.4,18.0,33.1,413,605,0,,,,
R,condition_1,2741027.0,-1.277,1.95,-0.697,17.9,26.4,19.8,364,590,0,,,,
R,condition_1,2741087.0,-1.45,1.233,-0.037,3.8,9.9,-11.4,437,618,0,,,,
R,condition_1,2741147.0,0.405,0.481,-1.14,-5.6,28.3,-20.6,658,765,0,,,,
R,condition_1,2741208.0,0.714,1.109,0.02,7.0,-6.6,-17.5,683,793,0,,,,
R,condition_1,2741267.0,0.089,0.945,-0.386,-1.9,-1.3,-15.2,701,811,0,,,,
R,condition_1,2741327.0,-0.11,0.928,-0.253,-0.4,0.0,-9.0,713,830,0,,,,
R,condition_1,2741428.0,-0.081,0.967,-0.191,0.2,-0.9,-4.0,721,850,0,,,,
R,condition_1,2741447.0,-0.087,0.99,-0.141,0.0,-1.1,-3.7,719,853,0,,,,
R,condition_1,2741507.0,-0.069,0.987,-0.173,0.5,-0.9,-4.2,706,855,0,,,,
R,condition_1,2741567.0,-0.141,1.006,-0.234,-1.4,-2.1,-4.8,681,875,0,,,,
R,condition_1,2741627.0,0.015,1.216,0.001,-3.9,-4.4,-7.6,470,891,0,,,,
R,condition_1,2741689.0,-0.283,1.236,-0.344,-6.8,-2.0,-11.6,187,901,0,,,,
R,condition_1,2741748.0,0.283,1.868,-0.105,-12.9,-4.1,-18.2,97,902,0,,,,
R,condition_1,2741807.0,0.732,1.915,-0.408,-12.9,3.0,-33.2,100,891,0,,,,
R,condition_1,2741897.0,-0.348,0.663,0.449,-8.8,11.5,-10.4,407,593,0,,,,
R,condition_1,2741958.0,0.273,0.454,-0.257,-4.3,1.9,13.2,433,627,0,,,,
R,condition_1,2742017.0,0.008,0.557,-0.564,1.6,-3.2,34.3,464,631,0,,,,
R,condition_1,2742077.0,0.037,1.259,-0.571,7.8,8.6,40.9,464,613,0,,,,
R,condition_1,2742137.0,-0.543,1.764,-1.047,15.8,19.5,33.6,416,598,0,,,,
R,condition_1,2742197.0,-0.899,1.689,-0.789,23.6,10.8,29.0,408,601,0,,,,
R,condition_1,2742257.0,-0.976,1.747,0.584,10.8,13.4,8.8,392,572,0,,,,
R,condition_1,2742317.0,-0.223,1.396,0.78,0.6,30.5,-26.9,564,667,0,,,,
R,condition_1,2742377.0,-1.741,1.588,0.182,0.3,-1.0,-18.7,676,785,0,,,,
R,condition_1,2742439.0,-0.018,0.85,-0.438,0.8,6.3,-17.4,690,799,0,,,,
R,condition_1,2742498.0,0.037,0.719,0.001,-1.4,-0.1,-11.7,707,820,0,,,,
R,condition_1,2742557.0,-0.031,1.023,-0.151,-0.8,-0.4,-7.3,709,827,0,,,,
R,condition_1,2742617.0,-0.04,0.939,-0.13,-0.1,-0.5,-5.9,715,844,0,,,,
R,condition_1,2742677.0,-0.083,0.981,-0.128,-0.3,-0.3,-4.9,715,851,0,,,,
R,condition_1,2742737.0,-0.136,1.02,-0.158,-1.1,-0.9,-5.1,708,862,0,,,,
R,condition_1,2742797.0,-0.11,1.019,-0.198,-2.6,-3.0,-5.2,660,875,0,,,,
R,condition_1,2742857.0,-0.073,1.174,-0.124,-5.5,-2.6,-10.0,356,890,0,,,,
R,condition_1,2742917.0,-0.026,1.72,-0.302,-10.9,-4.9,-14.2,132,907,0,,,,
R,condition_1,2742977.0,0.508,2.073,-0.626,-14.5,2.1,-29.7,80,895,0,,,,
R,condition_1,2743038.0,-0.42,1.139,-0.523,-8.3,-1.1,-25.1,71,859,0,,,,
R,condition_1,2743099.0,-0.208,0.135,0.073,-8.9,17.1,-6.8,435,616,0,,,,
R,condition_1,2743157.0,0.059,0.217,-0.203,-0.8,1.4,18.0,430,627,0,,,,
R,condition_1,2743217.0,-0.096,0.537,-0.402,7.5,-5.7,35.8,466,641,0,,,,
R,condition_1,2743277.0,-0.004,1.086,-0.373,13.4,3.7,39.0,469,639,0,,,,
R,condition_1,2743337.0,-0.411,1.8,-0.598,19.9,13.3,34.0,418,599,0,,,,
R,condition_1,2743397.0,-1.029,1.857,-0.377,20.8,19.4,25.3,394,607,0,,,,
R,condition_1,2743458.0,-1.755,1.534,0.155,6.9,16.2,-0.2,378,590,0,,,,
R,condition_1,2743517.0,1.39,0.994,0.744,-7.9,17.9,-13.8,616,716,0,,,,
R,condition_1,2743578.0,-0.274,1.46,0.136,1.0,-11.3,-14.6,681,790,0,,,,
R,condition_1,2743667.0,-0.185,0.929,-0.091,-2.4,-4.8,-12.5,705,818,0,,,,
R,condition_1,2743727.0,-0.051,1.008,-0.196,-0.9,-0.4,-8.8,712,828,0,,,,
R,condition_1,2743788.0,-0.076,0.925,-0.244,-0.8,-1.4,-7.1,720,849,0,,,,
R,condition_1,2743849.0,-0.122,0.967,-0.191,-1.0,-1.3,-5.7,715,861,0,,,,
R,condition_1,2743907.0,-0.152,1.016,-0.198,-0.4,-1.1,-6.2,695,875,0,,,,
R,condition_1,2743967.0,-0.157,1.058,-0.218,-1.8,-2.5,-7.0,566,888,0,,,,
R,condition_1,2744027.0,-0.119,1.331,-0.206,-4.8,-2.1,-12.3,228,906,0,,,,
R,condition_1,2744087.0,0.102,1.946,-0.38,-10.8,-4.8,-19.4,141,902,0,,,,
R,condition_1,2744147.0,0.941,2.254,-0.476,-10.8,2.2,-35.6,85,894,0,,,,
R,condition_1,2744208.0,0.064,0.561,-0.486,-11.3,6.4,-16.1,131,688,0,,,,
R,condition_1,2744267.0,0.204,0.477,-0.22,-0.9,1.5,4.3,440,611,0,,,,
R,condition_1,2744328.0,0.127,0.321,-0.05,3.4,-10.5,26.7,456,617,0,,,,
R,condition_1,2744387.0,0.112,0.797,-0.236,11.3,4.4,37.5,467,625,0,,,,
R,condition_1,2744447.0,0.106,1.228,-0.283,14.3,5.0,39.4,461,627,0,,,,
R,condition_1,2744507.0,-0.528,2.551,-0.149,16.8,25.5,36.1,383,567,0,,,,
R,condition_1,2744569.0,-2.06,1.783,-1.142,12.7,27.5,12.9,331,569,0,,,,
R,condition_1,2744627.0,-0.512,1.714,0.465,-4.6,-2.3,-13.4,536,647,0,,,,
R,condition_1,2744687.0,-1.185,1.665,0.206,7.9,7.0,-27.3,673,781,0,,,,
R,condition_1,2744777.0,-0.006,0.858,-0.359,-0.2,-3.5,-13.4,701,812,0,,,,
R,condition_1,2744837.0,-0.157,1.017,-0.322,0.1,-0.7,-8.9,715,827,0,,,,
R,condition_1,2744897.0,-0.112,0.908,-0.209,-0.8,-0.8,-6.4,715,839,0,,,,
R,condition_1,2744958.0,-0.067,0.987,-0.183,-0.6,-1.4,-5.1,722,855,0,,,,
R,condition_1,2745017.0,-0.071,1.014,-0.138,-0.8,-0.7,-5.9,709,859,0,,,,
R,condition_1,2745078.0,-0.117,1.006,-0.155,-2.1,-1.6,-7.2,663,872,0,,,,
R,condition_1,2745137.0,-0.111,1.148,-0.081,-3.5,-1.9,-9.4,408,893,0,,,,
R,condition_1,2745227.0,0.072,1.867,-0.198,-10.9,-6.7,-17.6,120,905,0,,,,
R,condition_1,2745289.0,0.554,2.027,-0.662,-12.2,0.4,-31.8,92,896,0,,,,
R,condition_1,2745347.0,-0.376,0.945,-0.232,-9.0,5.3,-21.5,74,795,0,,,,
R,condition_1,2745408.0,0.358,0.218,-0.309,-3.0,8.0,0.1,410,599,0,,,,
R,condition_1,2745467.0,0.082,0.283,-0.162,-0.6,-3.5,21.5,442,605,0,,,,
R,condition_1,2745527.0,0.138,0.705,-0.173,4.4,5.9,34.2,440,597,0,,,,
R,condition_1,2745586.0,-0.235,1.298,-0.772,7.2,23.1,35.6,427,606,0,,,,
R,condition_1,2745647.0,-0.456,1.613,-1.066,11.3,24.9,34.3,415,595,0,,,,
R,condition_1,2745708.0,-1.306,1.693,-0.922,19.6,12.1,25.0,356,574,0,,,,
R,condition_1,2745797.0,-0.758,1.515,0.748,-1.3,22.3,-24.3,575,685,0,,,,
R,condition_1,2745887.0,0.874,1.278,-0.156,4.5,-4.9,-19.9,690,799,0,,,,
R,condition_1,2745948.0,-0.273,0.99,-0.39,-1.5,-1.8,-11.9,704,816,0,,,,
R,condition_1,2746038.0,-0.038,0.98,-0.187,-0.4,-0.1,-7.2,720,837,0,,,,
R,condition_1,2746099.0,-0.141,0.953,-0.219,-0.2,-1.7,-5.1,716,843,0,,,,
R,condition_1,2746158.0,-0.026,1.013,-0.16,-0.6,-1.6,-4.7,714,856,0,,,,
R,condition_1,2746217.0,-0.147,0.996,-0.245,-1.6,-1.2,-6.1,689,868,0,,,,
R,condition_1,2746277.0,-0.084,1.128,-0.126,-3.1,-2.8,-7.6,545,889,0,,,,
R,condition_1,2746337.0,-0.103,1.404,-0.16,-6.4,-2.4,-12.3,194,907,0,,,,
R,condition_1,2746397.0,0.312,1.944,-0.278,-14.0,-3.5,-20.7,104,901,0,,,,
R,condition_1,2746458.0,0.813,2.415,-0.268,-10.9,6.5,-34.4,84,893,0,,,,
R,condition_1,2746517.0,0.341,0.36,-0.722,-11.2,5.2,-8.2,388,570,0,,,,
R,condition_1,2746578.0,0.152,0.276,-0.63,-3.3,3.1,6.6,433,623,0,,,,
R,condition_1,2746637.0,-0.065,0.18,-0.384,0.7,-4.3,26.6,464,624,0,,,,
R,condition_1,2746698.0,0.187,0.674,-0.24,5.9,7.0,37.9,479,627,0,,,,
R,condition_1,2746757.0,0.003,1.197,-0.735,12.3,11.6,39.3,465,626,0,,,,
R,condition_1,2746819.0,-0.706,2.374,-0.637,25.4,10.4,37.9,396,599,0,,,,
R,condition_1,2746877.0,-1.576,2.154,-0.217,16.0,19.0,16.1,271,572,0,,,,
R,condition_1,2746937.0,-0.506,1.603,-0.257,-0.3,22.7,-19.3,499,616,0,,,,
R,condition_1,2746998.0,-0.689,1.987,-0.216,9.2,9.6,-29.5,670,778,0,,,,
R,condition_1,2747057.0,0.455,1.246,-0.157,5.4,1.0,-16.5,695,805,0,,,,
R,condition_1,2747147.0,0.155,0.894,-0.242,1.9,2.2,-9.5,719,834,0,,,,
R,condition_1,2747208.0,-0.085,0.978,-0.22,1.0,-1.2,-5.7,725,843,0,,,,
R,condition_1,2747297.0,-0.015,0.986,-0.218,0.0,-1.4,-4.6,723,854,0,,,,
R,condition_1,2747357.0,-0.12,1.03,-0.212,-0.9,-2.1,-4.0,722,873,0,,,,
R,condition_1,2747416.0,0.029,1.053,-0.172,-1.4,-4.1,-5.3,636,870,0,,,,
R,condition_1,2747477.0,-0.054,1.193,-0.193,-4.6,-0.7,-11.6,321,897,0,,,,
R,condition_1,2747539.0,0.033,1.564,-0.335,-10.2,-6.0,-13.8,161,905,0,,,,
R,condition_1,2747597.0,0.639,1.968,-0.31,-13.5,1.4,-27.3,97,894,0,,,,
R,condition_1,2747687.0,0.155,0.358,-0.927,-10.3,16.3,-15.4,337,622,0,,,,
R,condition_1,2747748.0,0.255,0.312,-0.874,-4.8,7.0,5.3,449,608,0,,,,
R,condition_1,2747807.0,-0.006,0.252,-0.558,-4.9,-10.8,29.4,469,611,0,,,,
R,condition_1,2747897.0,-0.081,1.129,-0.776,7.5,8.9,38.2,464,613,0,,,,
R,condition_1,2747958.0,-0.426,1.57,-0.925,18.8,14.0,33.7,450,604,0,,,,
R,condition_1,2748017.0,-0.906,1.775,-0.671,22.7,5.7,28.9,423,607,0,,,,
R,condition_1,2748078.0,-1.766,1.819,0.107,12.0,15.7,0.8,370,588,0,,,,
R,condition_1,2748137.0,0.746,1.253,0.507,-8.8,27.5,-18.4,582,681,0,,,,
R,condition_1,2748198.0,-1.153,1.478,0.087,2.7,4.1,-20.2,674,781,0,,,,
R,condition_1,2748257.0,0.139,0.753,-0.608,0.3,2.6,-15.1,691,802,0,,,,
R,condition_1,2748319.0,0.118,0.908,-0.054,-1.7,-1.7,-11.3,712,823,0,,,,
R,condition_1,2748377.0,0.012,1.028,-0.165,0.0,0.0,-7.7,720,833,0,,,,
R,condition_1,2748437.0,-0.039,0.948,-0.221,1.0,-1.1,-5.7,725,843,0,,,,
R,condition_1,2748498.0,-0.075,0.962,-0.248,0.2,-1.5,-3.9,723,848,0,,,,
R,condition_1,2748557.0,-0.084,1.006,-0.258,-0.3,-2.2,-4.2,719,854,0,,,,
R,condition_1,2748618.0,-0.063,1.04,-0.352,-4.0,-4.4,-4.7,684,876,0,,,,
R,condition_1,2748677.0,0.123,1.309,-0.045,-5.0,-1.6,-12.2,313,893,0,,,,
R,condition_1,2748738.0,-0.121,1.62,-0.404,-10.0,-6.5,-14.0,158,906,0,,,,
R,condition_1,2748797.0,0.711,2.055,-0.337,-14.1,1.1,-29.1,85,900,0,,,,
R,condition_1,2748857.0,0.099,1.261,0.243,-9.9,7.5,-29.0,120,876,0,,,,
R,condition_1,2748917.0,-0.393,0.267,0.106,-2.2,10.9,-9.6,452,604,0,,,,
R,condition_1,2748979.0,0.112,0.265,-0.181,-3.0,-13.0,18.9,452,598,0,,,,
R,condition_1,2749038.0,0.183,0.345,-0.266,1.5,-5.3,34.8,471,601,0,,,,
R,condition_1,2749097.0,-0.031,1.076,-0.621,5.9,17.2,36.5,473,598,0,,,,
R,condition_1,2749158.0,-0.406,1.491,-1.062,13.5,21.2,36.4,470,599,0,,,,
R,condition_1,2749217.0,-0.894,1.733,-1.18,21.5,1.3,32.5,451,598,0,,,,
R,condition_1,2749278.0,-1.812,1.898,0.504,10.0,-2.8,6.6,404,602,0,,,,
R,condition_1,2749337.0,2.649,1.958,0.053,-5.1,21.1,-19.7,645,753,0,,,,
R,condition_1,2749397.0,0.125,1.007,-0.501,-0.2,-10.0,-14.3,684,796,0,,,,
R,condition_1,2749458.0,-0.287,0.985,-0.427,-4.6,-2.8,-15.0,702,814,0,,,,
R,condition_1,2749517.0,-0.049,0.969,-0.235,-0.8,0.2,-10.1,719,837,0,,,,
R,condition_1,2749578.0,-0.115,0.943,-0.237,-0.7,-0.5,-6.5,723,851,0,,,,
R,condition_1,2749637.0,-0.111,0.955,-0.212,-0.2,-1.8,-4.3,714,855,0,,,,
R,condition_1,2749699.0,-0.085,1.008,-0.163,-0.5,-1.8,-4.5,696,867,0,,,,
R,condition_1,2749757.0,-0.143,1.024,-0.263,-1.9,-3.2,-6.0,603,887,0,,,,
R,condition_1,2749818.0,-0.052,1.192,-0.202,-3.6,-2.7,-10.2,280,901,0,,,,
R,condition_1,2749877.0,-0.121,1.498,-0.406,-8.1,-4.1,-14.1,163,906,0,,,,
R,condition_1,2749937.0,0.487,1.9,-0.331,-12.1,-0.2,-25.9,97,903,0,,,,
R,condition_1,2749998.0,-0.348,1.659,0.469,-6.8,-6.6,-24.3,99,890,0,,,,
R,condition_1,2750057.0,0.33,-0.03,-0.233,-7.5,-0.3,1.2,440,618,0,,,,
R,condition_1,2750118.0,0.327,0.425,-0.365,-2.7,-3.3,15.2,434,601,0,,,,
R,condition_1,2750177.0,-0.008,0.341,-0.361,0.6,-3.0,30.0,459,619,0,,,,
R,condition_1,2750238.0,0.05,0.868,-0.464,6.9,3.6,40.3,458,620,0,,,,
R,condition_1,2750297.0,-0.198,1.646,-0.839,14.9,12.3,36.6,407,583,0,,,,
R,condition_1,2750357.0,-0.876,1.806,-0.74,24.7,16.8,30.8,385,599,0,,,,
R,condition_1,2750419.0,-2.021,1.841,0.013,11.5,19.8,7.6,347,591,0,,,,
R,condition_1,2750507.0,0.77,1.232,-0.964,-3.4,18.4,-20.9,659,765,0,,,,
R,condition_1,2750568.0,0.686,0.976,-0.193,7.1,-3.9,-17.4,691,798,0,,,,
R,condition_1,2750627.0,-0.161,1.121,-0.299,-0.7,-1.7,-12.7,701,814,0,,,,
R,condition_1,2750717.0,0.042,1.01,-0.161,0.4,0.1,-6.9,719,836,0,,,,
R,condition_1,2750778.0,-0.084,0.958,-0.254,0.0,-1.8,-4.9,721,842,0,,,,
R,condition_1,2750868.0,-0.054,0.997,-0.198,-0.6,-1.4,-5.3,717,856,0,,,,
R,condition_1,2750927.0,-0.129,1.017,-0.236,-1.8,-3.2,-5.9,681,873,0,,,,
