side,stage,device_ms,ax,ay,az,gx,gy,gz,toe,heel,phase,L_toe,L_heel,R_toe,R_heel
R,calibration,2485358.0,-0.184,0.957,-0.272,0.3,-1.6,-4.0,460,898,0,,,,
R,calibration,2485417.0,-0.225,0.978,-0.22,0.0,-1.9,-4.5,337,899,0,,,,
R,calibration,2485478.0,-0.26,0.987,-0.248,-0.5,-1.6,-5.6,250,902,0,,,,
R,calibration,2485538.0,-0.316,0.976,-0.246,-1.0,-2.2,-6.3,170,905,0,,,,
R,calibration,2485599.0,-0.227,1.163,-0.228,-2.3,-3.2,-8.8,148,905,0,,,,
R,calibration,2485658.0,-0.133,1.321,-0.304,-5.0,-3.5,-12.9,100,904,0,,,,
R,calibration,2485718.0,0.162,1.684,-0.289,-4.9,-4.8,-18.2,92,901,0,,,,
R,calibration,2485778.0,-0.024,0.868,0.111,-4.1,-2.8,-18.1,70,861,0,,,,
R,calibration,2485838.0,-1.088,0.099,-0.329,2.2,1.9,-4.0,379,620,0,,,,
R,calibration,2485898.0,0.0,0.323,-0.178,-0.4,-9.5,10.8,428,615,0,,,,
R,calibration,2485958.0,0.142,0.564,-0.261,6.6,-11.8,29.0,428,617,0,,,,
R,calibration,2486018.0,0.125,1.021,0.097,6.1,3.9,28.6,441,617,0,,,,
R,calibration,2486078.0,-0.179,1.259,-0.325,7.1,17.8,24.9,447,608,0,,,,
R,calibration,2486138.0,-0.185,1.385,-0.467,6.5,25.2,23.5,438,617,0,,,,
R,calibration,2486198.0,-0.687,1.524,-0.572,6.0,31.0,16.6,394,592,0,,,,
R,calibration,2486258.0,-1.107,1.229,-0.456,3.1,13.0,6.5,415,582,0,,,,
R,calibration,2486320.0,-0.505,1.139,0.337,-4.9,6.0,-15.1,596,700,0,,,,
R,calibration,2486378.0,0.137,1.009,-0.068,2.3,0.2,-16.4,676,784,0,,,,
R,calibration,2486438.0,0.009,0.918,-0.298,3.3,1.3,-10.4,692,801,0,,,,
R,calibration,2486498.0,0.046,1.028,-0.205,1.9,-0.4,-7.5,711,824,0,,,,
R,calibration,2486558.0,-0.127,0.964,-0.227,0.7,0.0,-5.6,725,840,0,,,,
R,calibration,2486618.0,-0.067,0.944,-0.268,0.7,-2.2,-3.7,725,842,0,,,,
R,calibration,2486678.0,-0.046,0.998,-0.19,-0.1,-1.1,-3.9,715,844,0,,,,
R,calibration,2486738.0,-0.161,0.99,-0.162,-0.8,-0.5,-4.4,711,853,0,,,,
R,calibration,2486798.0,-0.152,1.011,-0.172,-1.7,-1.6,-4.9,677,874,0,,,,
R,calibration,2486858.0,-0.192,1.054,-0.168,-2.6,-1.7,-6.0,474,888,0,,,,
R,calibration,2486918.0,-0.112,1.149,-0.212,-4.2,-3.0,-7.9,221,903,0,,,,
R,calibration,2486980.0,-0.025,1.344,-0.163,-8.2,-3.2,-12.4,121,902,0,,,,
R,calibration,2487038.0,0.125,1.559,-0.288,-10.6,0.6,-20.9,79,895,0,,,,
R,calibration,2487098.0,-0.511,1.648,0.364,-7.4,-2.4,-19.9,77,888,0,,,,
R,calibration,2487158.0,-0.186,0.532,-0.311,-6.8,5.5,-7.5,376,585,0,,,,
R,calibration,2487218.0,0.264,0.404,-0.355,-4.4,1.7,5.1,436,633,0,,,,
R,calibration,2487278.0,-0.11,0.24,-0.254,-3.8,0.8,23.7,468,634,0,,,,
R,calibration,2487338.0,0.026,0.745,-0.276,0.2,16.6,29.1,475,628,0,,,,
R,calibration,2487398.0,-0.187,1.234,-0.722,2.8,28.1,28.0,461,592,0,,,,
R,calibration,2487458.0,-0.542,1.724,-1.153,6.7,46.1,19.6,415,586,0,,,,
R,calibration,2487518.0,-1.452,1.259,-1.27,5.6,27.0,15.4,383,601,0,,,,
R,calibration,2487578.0,-1.103,1.047,-0.098,2.2,0.2,1.7,485,593,0,,,,
R,calibration,2487638.0,-1.087,3.646,1.438,4.8,-8.7,-17.8,684,798,9,,,,
R,calibration,2487700.0,0.147,0.683,-0.213,1.2,0.1,-10.6,724,849,0,,,,
R,calibration,2487758.0,-0.007,1.049,-0.121,0.0,-2.2,-8.4,699,877,0,,,,
R,calibration,2487818.0,-0.16,0.879,-0.212,-0.6,-0.2,-5.4,615,887,0,,,,
R,calibration,2487878.0,-0.175,0.924,-0.082,-0.4,0.3,-3.4,567,887,0,,,,
R,calibration,2487938.0,-0.166,0.972,-0.11,0.0,0.2,-1.6,569,888,0,,,,
R,calibration,2487999.0,-0.133,1.005,-0.118,-0.6,-0.1,-1.6,590,889,0,,,,
R,calibration,2488058.0,-0.152,0.993,-0.13,-1.8,-0.2,-1.8,605,890,0,,,,
R,calibration,2488118.0,-0.192,0.963,-0.105,-1.6,-0.5,-0.5,611,887,0,,,,
R,calibration,2488177.0,-0.145,0.992,-0.098,-1.2,-0.7,-0.1,617,888,0,,,,
R,calibration,2488238.0,-0.154,1.009,-0.114,-1.4,-0.7,-0.7,616,890,0,,,,
R,calibration,2488298.0,-0.156,1.024,-0.096,-3.2,-0.5,-2.2,528,891,0,,,,
R,calibration,2488360.0,-0.128,1.148,-0.121,-5.3,-1.1,-3.2,383,894,0,,,,
R,calibration,2488418.0,-0.081,1.277,-0.101,-8.1,0.4,-6.4,209,894,0,,,,
R,calibration,2488478.0,-0.048,1.324,-0.12,-11.3,1.8,-9.9,127,880,0,,,,
R,calibration,2488538.0,0.018,1.339,-0.151,-13.7,-1.4,-13.1,80,875,0,,,,
R,calibration,2488598.0,-0.223,1.196,0.0,-13.6,-0.7,-12.2,91,835,0,,,,
R,calibration,2488658.0,-0.13,0.578,0.389,-11.2,5.7,-4.8,411,611,0,,,,
R,calibration,2488718.0,0.012,0.477,-0.133,-1.5,19.3,1.2,424,647,0,,,,
R,calibration,2488778.0,-0.102,0.454,-0.241,3.2,10.1,15.9,446,616,0,,,,
R,calibration,2488838.0,-0.205,0.747,-0.26,6.3,6.0,22.3,452,599,0,,,,
R,calibration,2488898.0,-0.036,1.198,-0.15,10.0,11.8,22.9,462,578,0,,,,
R,calibration,2488958.0,-0.116,1.332,-0.444,9.6,31.1,17.3,453,585,0,,,,
R,calibration,2489018.0,-0.416,1.332,-0.548,7.5,29.7,19.3,402,577,0,,,,
R,calibration,2489080.0,-0.914,1.357,-0.579,6.1,18.0,15.0,396,603,0,,,,
R,calibration,2489138.0,-1.611,1.044,-0.538,3.4,-13.6,5.3,397,589,0,,,,
R,calibration,2489198.0,2.247,1.601,-0.201,-9.2,-4.0,-2.6,643,745,0,,,,
R,calibration,2489258.0,0.813,1.097,0.203,4.1,-1.4,-14.9,690,797,0,,,,
R,calibration,2489318.0,0.1,0.917,-0.339,-1.1,-0.2,-11.3,715,829,0,,,,
R,calibration,2489378.0,0.001,0.982,-0.234,1.1,0.7,-9.3,722,836,0,,,,
R,calibration,2489438.0,-0.072,1.0,-0.249,-0.7,-0.5,-8.0,725,845,0,,,,
R,calibration,2489499.0,-0.181,0.938,-0.209,-0.5,-0.4,-5.6,722,865,0,,,,
R,calibration,2489558.0,-0.177,0.963,-0.228,0.2,-1.0,-3.8,697,877,0,,,,
R,calibration,2489618.0,-0.176,0.948,-0.221,0.4,-1.4,-3.2,648,887,0,,,,
R,calibration,2489678.0,-0.165,0.977,-0.216,0.6,-1.3,-3.6,539,891,0,,,,
R,calibration,2489738.0,-0.213,0.94,-0.255,0.4,-0.8,-5.0,432,896,0,,,,
R,calibration,2489799.0,-0.234,1.064,-0.299,-0.8,-0.9,-7.1,312,900,0,,,,
R,calibration,2489858.0,-0.249,1.21,-0.306,-2.2,-2.9,-9.9,215,901,0,,,,
R,calibration,2489918.0,-0.044,1.404,-0.383,-5.6,-5.2,-14.8,150,900,0,,,,
R,calibration,2489978.0,-0.084,1.539,-0.408,-3.7,-6.5,-22.2,86,894,0,,,,
R,calibration,2490039.0,-0.352,1.12,0.139,-2.9,-10.9,-14.7,68,858,0,,,,
R,calibration,2490098.0,-0.708,0.096,-0.188,4.3,-3.9,-6.4,383,576,0,,,,
R,calibration,2490158.0,0.208,0.383,0.174,1.0,-13.1,11.0,435,616,0,,,,
R,calibration,2490218.0,-0.004,0.49,-0.055,6.9,-8.0,23.2,442,602,0,,,,
R,calibration,2490278.0,-0.015,0.903,-0.113,11.1,3.9,27.7,447,590,0,,,,
R,calibration,2490338.0,-0.1,1.226,-0.241,13.1,4.6,28.6,458,621,0,,,,
R,calibration,2490398.0,-0.399,1.578,-0.36,15.8,5.9,31.0,429,619,0,,,,
R,calibration,2490459.0,-0.75,1.672,-0.243,13.9,7.8,21.8,382,612,0,,,,
R,calibration,2490518.0,-1.094,1.234,0.046,3.5,-4.4,3.0,412,592,0,,,,
R,calibration,2490579.0,1.667,0.895,-1.295,-3.3,-4.2,-5.8,632,732,0,,,,
R,calibration,2490638.0,-0.472,1.548,-0.121,0.3,-0.1,-16.4,684,790,0,,,,
R,calibration,2490698.0,-0.257,0.793,-0.381,-2.6,-1.5,-10.6,713,828,0,,,,
R,calibration,2490758.0,-0.044,0.919,-0.366,-0.2,0.0,-8.0,732,854,0,,,,
R,calibration,2490818.0,-0.065,0.955,-0.34,0.4,-2.4,-6.1,733,869,0,,,,
R,calibration,2490878.0,-0.128,0.914,-0.304,1.0,-2.2,-4.3,709,879,0,,,,
R,calibration,2490938.0,-0.138,0.901,-0.302,2.0,-1.3,-2.9,698,885,0,,,,
R,calibration,2491028.0,-0.124,0.961,-0.33,1.4,-1.8,-3.1,662,890,0,,,,
R,calibration,2491088.0,-0.167,0.91,-0.369,1.6,-2.0,-3.8,561,893,0,,,,
R,calibration,2491148.0,-0.205,0.923,-0.369,2.1,-2.0,-4.2,447,897,0,,,,
R,calibration,2491209.0,-0.207,0.972,-0.42,1.7,-2.5,-5.0,369,901,0,,,,
R,calibration,2491268.0,-0.227,1.049,-0.418,1.6,-4.8,-7.0,213,907,0,,,,
R,calibration,2491329.0,-0.191,1.188,-0.467,1.6,-9.1,-9.0,105,902,0,,,,
R,calibration,2491388.0,-0.087,1.472,-0.366,1.8,-15.2,-10.2,129,906,0,,,,
R,calibration,2491448.0,-0.226,1.282,0.026,1.4,-19.1,-8.7,80,898,0,,,,
R,calibration,2491508.0,0.185,1.235,-0.29,1.3,-15.6,-3.5,287,539,0,,,,
R,calibration,2491568.0,0.287,0.536,-0.396,10.5,-12.1,3.6,329,509,0,,,,
R,calibration,2491628.0,0.361,0.422,-0.17,9.6,-32.2,23.2,342,514,0,,,,
R,calibration,2491718.0,0.008,1.016,-0.012,13.3,-3.3,30.3,396,523,0,,,,
R,calibration,2491778.0,-0.182,1.32,-0.2,14.8,-0.8,29.3,374,530,0,,,,
R,calibration,2491838.0,-0.312,1.668,-0.036,17.5,1.7,26.5,319,529,0,,,,
R,calibration,2491898.0,-0.991,1.36,0.018,9.7,11.0,10.0,308,516,0,,,,
R,calibration,2491990.0,1.878,0.908,-1.413,-1.2,0.5,-5.4,640,745,0,,,,
R,calibration,2492048.0,0.732,0.937,0.096,-1.3,-0.6,-12.8,682,789,0,,,,
R,calibration,2492107.0,-0.085,0.84,-0.46,-2.1,3.0,-11.0,691,802,0,,,,
R,calibration,2492168.0,0.017,1.007,-0.211,-0.2,-1.0,-6.9,707,819,0,,,,
R,calibration,2492228.0,-0.085,0.978,-0.337,0.0,-0.8,-6.2,720,838,0,,,,
R,calibration,2492289.0,-0.092,0.895,-0.312,0.1,-1.8,-4.3,724,855,0,,,,
R,calibration,2492348.0,-0.088,0.957,-0.305,1.0,-1.2,-3.4,729,863,0,,,,
R,calibration,2492409.0,-0.107,0.953,-0.342,1.1,-1.3,-2.9,722,865,0,,,,
R,calibration,2492468.0,-0.124,0.967,-0.324,1.1,-1.4,-2.9,693,871,0,,,,
R,calibration,2492528.0,-0.126,0.928,-0.364,1.4,-1.4,-4.1,611,877,0,,,,
R,calibration,2492587.0,-0.124,1.01,-0.4,0.2,-1.0,-7.4,506,884,0,,,,
R,calibration,2492650.0,-0.193,1.147,-0.416,0.4,-3.6,-10.1,375,892,0,,,,
R,calibration,2492708.0,-0.042,1.481,-0.565,1.4,-8.1,-15.1,180,895,0,,,,
R,calibration,2492768.0,-0.025,1.282,-0.765,1.8,-24.3,-15.4,81,888,0,,,,
R,calibration,2492858.0,-0.172,-0.016,-0.618,14.1,-28.7,-5.0,327,556,0,,,,
R,calibration,2492948.0,0.472,0.602,0.409,16.2,-24.7,13.5,373,544,0,,,,
R,calibration,2493008.0,0.22,0.649,0.035,21.3,-5.3,20.3,412,557,0,,,,
R,calibration,2493098.0,0.195,1.271,0.053,18.1,-14.5,31.4,433,578,0,,,,
