side,stage,device_ms,ax,ay,az,gx,gy,gz,toe,heel,phase
L,,2367756,-0.009,0.904,0.464,1.5,3.3,-6.2,710,836,0
L,,2367766,-0.008,0.940,0.440,1.9,4.5,-6.1,708,839,0
L,,2367776,0.061,0.939,0.451,2.3,5.2,-5.9,712,839,0
L,,2367786,0.116,0.945,0.454,2.5,5.3,-5.9,712,839,0
L,,2367796,0.160,0.951,0.430,2.8,5.2,-5.6,712,843,0
L,,2367806,0.194,0.943,0.408,3.3,4.8,-5.8,715,843,0
L,,2367816,0.236,0.900,0.420,3.7,4.0,-5.9,715,843,0
L,,2367826,0.207,0.908,0.405,3.5,3.3,-5.9,716,845,0
L,,2367836,0.063,0.963,0.354,3.6,3.0,-6.2,719,851,0
L,,2367846,0.043,0.996,0.331,4.0,2.8,-6.4,719,849,0
L,,2367856,0.043,0.990,0.307,4.1,2.9,-6.3,716,849,0
L,,2367866,0.042,0.971,0.318,4.1,2.7,-6.3,718,848,0
L,,2367876,0.013,0.956,0.306,3.8,2.6,-6.4,719,851,0
L,,2367886,-0.006,0.957,0.299,3.6,2.6,-6.2,719,850,0
L,,2367896,-0.020,0.953,0.305,3.5,2.5,-6.2,718,852,0
L,,2367906,-0.008,0.960,0.305,3.1,2.3,-6.3,715,853,0
L,,2367916,-0.025,0.977,0.319,2.9,2.3,-6.1,717,856,0
L,,2367926,-0.056,0.991,0.348,3.2,2.4,-6.0,716,857,0
L,,2367936,-0.070,0.953,0.323,3.0,2.7,-5.9,717,859,0
L,,2367946,-0.095,1.010,0.341,2.6,3.1,-5.6,716,864,0
L,,2367956,-0.073,0.993,0.348,3.1,3.3,-5.9,716,863,0
L,,2367966,-0.034,0.949,0.358,4.2,3.4,-6.1,712,862,0
L,,2367976,-0.040,0.964,0.365,3.0,3.5,-6.1,708,862,0
L,,2367986,-0.043,0.962,0.398,3.2,3.9,-6.6,705,864,0
L,,2367996,-0.061,1.002,0.397,3.1,4.3,-6.5,702,863,0
L,,2368006,-0.026,1.003,0.384,3.2,4.5,-7.0,696,867,0
L,,2368016,0.000,1.002,0.390,3.3,4.4,-7.5,665,853,0
L,,2368026,-0.034,1.029,0.393,3.5,4.4,-8.0,625,859,0
L,,2368036,-0.005,1.030,0.385,3.8,4.3,-8.5,572,861,0
L,,2368046,-0.011,1.070,0.312,4.2,3.8,-9.1,492,861,0
L,,2368056,0.029,1.118,0.232,4.3,3.2,-9.7,384,870,0
L,,2368066,0.023,1.149,0.209,4.5,2.6,-10.6,321,868,0
L,,2368076,0.012,1.140,0.196,4.6,2.1,-11.4,179,861,0
L,,2368086,-0.003,1.164,0.208,5.1,1.6,-12.1,166,865,0
L,,2368096,-0.050,1.172,0.277,5.6,1.5,-12.6,130,872,0
L,,2368106,-0.067,1.228,0.396,6.1,1.6,-12.7,127,847,0
L,,2368116,-0.078,1.256,0.379,6.7,1.8,-11.6,100,727,0
L,,2368126,-0.040,1.552,0.418,6.0,3.1,-15.1,126,835,0
L,,2368136,0.071,1.544,0.408,7.9,3.9,-16.2,122,852,0
L,,2368146,0.105,1.723,0.441,8.8,4.0,-18.0,119,828,0
L,,2368156,0.253,1.835,0.459,10.1,3.8,-19.6,79,736,0
L,,2368166,0.352,1.941,0.425,11.2,3.5,-20.9,70,793,0
L,,2368176,0.610,2.041,0.443,12.2,2.0,-22.9,54,656,0
L,,2368186,0.628,2.119,0.470,13.3,-0.2,-25.1,63,789,0
L,,2368196,0.517,2.211,0.524,14.2,-1.4,-26.2,73,856,0
L,,2368206,0.459,2.126,0.625,13.5,-3.0,-28.6,79,854,0
L,,2368216,0.355,1.995,0.606,9.5,-1.9,-29.8,75,783,0
L,,2368226,0.257,1.995,0.466,7.2,0.7,-29.5,70,712,0
L,,2368236,0.215,1.809,0.223,5.6,3.4,-28.1,71,846,0
L,,2368246,0.156,1.575,0.102,4.6,4.4,-25.8,68,808,0
L,,2368256,0.243,1.350,0.135,4.4,2.5,-21.2,63,755,0
L,,2368266,0.300,0.895,0.193,2.7,0.6,-19.4,81,720,0
L,,2368276,0.306,0.502,0.176,2.0,-0.1,-15.1,101,728,0
L,,2368286,0.400,0.095,0.173,1.3,2.9,-10.0,148,725,0
L,,2368296,-0.530,0.022,0.480,-5.1,4.2,-11.8,132,732,0
L,,2368306,0.275,0.086,0.221,-3.5,4.3,-3.9,141,734,0
L,,2368316,0.320,0.369,0.116,-2.6,8.3,-0.7,143,733,0
L,,2368326,0.248,0.127,0.143,-4.5,8.9,2.3,190,723,0
L,,2368336,0.261,0.269,-0.006,-5.2,10.0,5.7,185,732,0
L,,2368346,0.272,0.268,-0.121,-5.6,11.4,8.9,200,726,0
L,,2368356,0.171,0.325,-0.017,-5.7,12.7,11.5,190,727,0
L,,2368366,0.092,0.297,0.030,-6.2,13.2,14.7,163,734,0
L,,2368376,0.111,0.300,0.079,-7.3,14.1,17.5,172,737,0
L,,2368386,0.070,0.427,0.000,-8.5,14.2,19.7,163,746,0
L,,2368396,0.062,0.427,-0.031,-9.5,14.6,22.4,168,756,0
L,,2368406,0.071,0.494,-0.055,-10.1,15.3,24.5,187,756,0
L,,2368416,0.087,0.517,-0.001,-11.4,15.4,26.1,199,753,0
L,,2368460,0.137,0.896,-0.080,-15.7,11.4,31.5,235,750,0
L,,2368521,-0.032,1.362,-0.102,-18.5,6.8,33.7,266,748,0
L,,2368583,-0.066,1.583,-0.034,-19.0,8.6,32.9,231,755,0
L,,2368641,-0.234,1.621,-0.240,-18.0,3.5,25.2,182,759,0
L,,2368701,-1.398,1.683,-0.554,-5.4,-6.6,7.0,197,757,0
L,,2368760,1.809,1.247,0.578,0.4,9.5,1.2,614,757,0
L,,2368820,0.202,0.968,0.143,1.7,1.7,-15.0,603,708,0
L,,2368880,-0.193,0.928,0.525,1.0,-3.5,-8.6,705,831,0
L,,2368941,0.281,0.937,0.326,2.6,5.6,-6.3,710,839,0
L,,2369000,-0.022,0.935,0.443,2.5,3.0,-6.5,721,852,0
L,,2369061,0.092,0.935,0.389,4.6,3.4,-5.4,726,864,0
L,,2369151,-0.073,0.974,0.319,2.7,2.3,-5.0,705,873,0
L,,2369210,-0.058,0.984,0.371,1.5,2.2,-4.6,522,873,0
L,,2369271,-0.049,0.985,0.389,2.2,2.8,-7.2,240,861,0
L,,2369333,-0.025,1.093,0.366,4.7,3.3,-10.2,134,884,0
L,,2369391,-0.019,1.411,0.426,6.9,4.1,-16.8,90,775,0
L,,2369451,0.382,1.679,0.137,8.4,1.8,-23.0,56,597,0
L,,2369510,-0.059,1.815,0.094,0.0,6.3,-24.0,66,753,0
L,,2369571,-1.015,-0.074,0.374,-7.2,7.9,-11.9,117,760,0
L,,2369629,0.157,0.337,0.088,-5.0,16.5,13.2,161,750,0
L,,2369691,0.066,0.591,-0.097,-10.0,13.9,26.6,167,759,0
L,,2369750,0.096,1.026,-0.065,-15.3,5.6,33.2,269,749,0
L,,2369811,-0.047,1.400,-0.016,-16.1,4.0,33.0,292,752,0
L,,2369871,-0.077,1.552,-0.023,-19.3,2.2,31.4,297,757,0
L,,2369931,-0.490,1.742,-0.074,-15.8,2.9,24.4,295,765,0
L,,2369991,-1.424,1.628,-0.552,1.3,4.8,-0.3,284,764,0
L,,2370052,0.137,1.283,-0.135,3.3,-1.5,-7.2,645,792,0
L,,2370111,0.153,0.992,0.426,-2.4,0.0,-15.1,691,825,0
L,,2370169,-0.164,0.999,0.478,2.4,1.9,-10.9,704,832,0
L,,2370231,0.218,0.968,0.435,2.3,1.1,-8.5,709,838,0
L,,2370291,-0.044,0.919,0.392,2.2,4.2,-4.2,719,852,0
L,,2370351,0.045,0.890,0.426,3.4,2.3,-3.2,725,862,0
L,,2370411,0.070,0.963,0.343,1.5,2.2,-4.0,726,869,0
L,,2370471,0.001,0.950,0.397,1.1,2.7,-4.5,710,875,0
L,,2370531,0.015,0.978,0.409,2.6,3.2,-6.5,655,865,0
L,,2370590,-0.060,1.013,0.379,2.7,2.7,-9.0,311,873,0
L,,2370650,-0.121,1.138,0.377,3.2,2.2,-12.6,148,803,0
L,,2370712,0.000,1.464,0.386,4.4,3.7,-17.5,130,831,0
L,,2370771,0.224,1.890,0.487,7.3,4.9,-21.0,95,823,0
L,,2370861,0.298,0.431,0.223,2.5,6.5,-6.5,90,729,0
L,,2370920,0.167,0.271,0.056,-7.0,15.6,8.3,121,752,0
L,,2370981,0.086,0.500,-0.006,-11.9,19.1,22.9,180,746,0
L,,2371041,0.169,0.913,-0.129,-16.6,17.3,31.8,199,747,0
L,,2371101,0.082,1.321,-0.180,-18.7,11.4,34.2,204,757,0
L,,2371161,-0.040,1.632,0.001,-18.6,14.6,32.6,215,762,0
L,,2371221,-0.224,1.688,-0.246,-16.6,0.8,25.9,244,762,0
L,,2371281,-1.310,1.576,-0.609,-1.3,1.6,3.3,251,760,0
L,,2371371,0.484,1.559,0.663,2.1,-1.3,-10.3,677,814,0
L,,2371431,-0.142,1.008,0.641,1.9,-11.7,-11.6,698,823,0
L,,2371493,0.157,0.909,0.328,3.9,8.5,-5.7,700,824,0
L,,2371550,0.039,0.938,0.467,0.1,1.1,-5.5,699,821,0
L,,2371611,0.121,0.938,0.402,0.4,5.3,-3.2,709,834,0
L,,2371670,0.087,0.939,0.387,4.3,3.1,-4.4,718,845,0
L,,2371731,0.008,0.964,0.357,3.9,1.7,-5.5,721,857,0
L,,2371791,-0.077,0.965,0.306,2.9,2.2,-5.7,715,862,0
L,,2371851,-0.086,1.003,0.331,2.4,2.2,-6.4,683,858,0
L,,2371911,-0.044,1.100,0.280,4.5,3.0,-8.4,414,823,0
L,,2372012,0.161,1.680,0.369,7.6,6.0,-17.7,120,824,0
L,,2372031,0.337,1.915,0.416,9.1,4.6,-20.3,116,847,0
L,,2372090,0.180,1.515,0.416,3.3,8.2,-22.8,110,853,0
L,,2372151,0.303,0.359,-0.003,-0.7,10.9,-11.0,371,742,0
L,,2372212,0.549,0.365,-0.189,-8.6,16.4,10.7,377,754,0
L,,2372271,0.178,0.581,-0.122,-13.6,7.9,23.4,424,752,0
L,,2372361,0.110,1.205,-0.100,-18.5,12.9,35.6,453,757,0
L,,2372420,0.134,1.540,0.052,-20.2,14.3,34.5,448,756,0
L,,2372480,0.001,1.792,-0.168,-22.0,2.1,27.1,426,748,0
L,,2372541,-1.616,1.781,-0.687,-7.5,-6.8,7.7,377,749,0
L,,2372601,1.736,0.562,0.593,5.1,-3.0,-9.1,637,789,0
L,,2372661,0.216,1.387,0.210,6.1,5.7,-12.6,684,814,0
L,,2372721,-0.280,1.062,0.577,1.5,-0.9,-10.2,698,823,0
L,,2372781,0.229,0.845,0.366,1.5,1.7,-6.5,702,828,0
L,,2372840,0.015,0.889,0.514,3.1,4.5,-5.8,716,843,0
L,,2372902,0.088,0.936,0.378,4.9,3.1,-4.6,731,857,0
L,,2372960,0.031,0.929,0.320,4.1,2.7,-4.5,729,861,0
L,,2373021,-0.018,0.943,0.328,2.9,2.0,-5.0,720,859,0
L,,2373081,-0.020,0.973,0.401,2.9,2.6,-5.9,706,862,0
L,,2373141,-0.005,1.050,0.293,4.0,1.1,-9.5,579,862,0
L,,2373201,-0.141,1.229,0.368,6.1,2.4,-12.0,182,857,0
L,,2373261,0.195,1.683,0.336,10.2,3.2,-17.0,130,849,0
L,,2373321,0.346,1.878,0.458,10.2,1.8,-28.2,90,717,0
L,,2373411,0.165,-0.022,0.169,-1.1,1.8,-7.0,117,739,0
L,,2373471,0.406,0.352,-0.028,-7.1,14.7,13.2,160,703,0
L,,2373531,0.117,0.661,-0.044,-13.4,13.1,27.6,274,685,0
L,,2373591,0.122,1.042,0.033,-18.0,12.7,35.2,314,698,0
L,,2373653,-0.163,1.645,-0.072,-22.3,16.1,36.8,303,752,0
L,,2373710,0.153,1.783,-0.173,-24.4,10.1,33.0,194,764,0
L,,2373770,-1.255,1.986,-0.585,-13.0,-9.0,15.3,167,761,0
L,,2373831,-0.581,1.212,0.715,7.9,-8.9,-15.5,489,750,0
L,,2373891,0.333,1.694,0.419,0.0,-11.0,-14.3,680,812,0
L,,2373951,-0.061,1.011,0.650,-0.4,-8.2,-13.8,697,821,0
L,,2374011,0.054,0.937,0.431,4.0,8.9,-8.1,710,835,0
L,,2374071,0.185,0.905,0.435,2.3,0.0,-8.7,714,840,0
L,,2374161,0.127,0.906,0.359,4.5,2.0,-6.5,724,855,0
L,,2374221,-0.067,0.972,0.284,4.2,2.5,-5.5,726,865,0
L,,2374311,-0.163,1.022,0.262,1.6,2.0,-5.8,708,868,0
L,,2374371,-0.039,1.025,0.337,2.0,3.0,-6.8,603,860,0
L,,2374432,-0.104,1.173,0.321,5.1,1.6,-10.0,195,875,0
L,,2374491,0.012,1.667,0.435,7.4,3.8,-14.7,131,785,0
L,,2374551,0.309,2.009,0.381,9.0,0.9,-26.5,101,848,0
L,,2374611,0.147,1.118,0.078,-0.3,15.2,-18.4,84,769,0
L,,2374670,0.056,0.153,0.336,-6.8,12.1,-3.0,455,723,0
L,,2374731,0.299,0.310,-0.170,-8.8,7.1,17.0,470,743,0
L,,2374791,0.107,0.682,0.004,-13.4,10.5,29.8,488,752,0
L,,2374851,0.034,1.149,-0.010,-19.0,14.6,36.7,491,749,0
L,,2374911,0.181,1.629,-0.057,-21.3,13.6,35.7,482,739,0
L,,2374971,-0.320,1.912,-0.212,-21.6,-5.1,28.6,474,728,0
L,,2375031,-1.585,1.578,-0.678,-5.1,-5.3,5.1,457,718,0
L,,2375092,1.350,1.338,0.266,-1.6,1.8,-0.4,652,792,0
L,,2375151,0.339,0.955,0.035,2.4,-1.0,-16.2,689,818,0
L,,2375210,-0.220,0.895,0.397,4.7,2.0,-10.0,708,834,0
L,,2375271,0.376,1.018,0.324,2.9,1.8,-7.6,711,839,0
L,,2375331,-0.010,0.946,0.321,3.2,4.0,-6.3,717,851,0
L,,2375391,-0.035,0.920,0.381,3.8,1.7,-5.8,718,861,0
L,,2375451,0.014,0.984,0.219,2.2,1.0,-5.6,713,863,0
L,,2375511,-0.110,0.931,0.268,2.5,1.3,-5.9,688,861,0
L,,2375571,-0.117,0.978,0.292,1.6,2.1,-5.2,618,865,0
L,,2375661,-0.088,1.064,0.300,4.4,1.2,-8.7,307,881,0
L,,2375721,-0.101,1.315,0.279,6.4,3.0,-12.2,169,872,0
L,,2375781,0.161,1.852,0.432,7.6,3.9,-19.8,137,875,0
L,,2375873,-0.050,0.964,0.105,0.1,14.9,-15.5,139,751,0
L,,2375931,0.399,0.050,0.017,-6.3,22.2,3.9,231,773,0
L,,2375991,0.350,0.285,-0.204,-14.1,9.5,16.9,360,762,0
L,,2376051,0.362,0.775,-0.271,-17.4,8.7,28.2,416,768,0
L,,2376111,0.039,1.342,-0.117,-17.9,14.9,33.7,427,766,0
L,,2376171,0.067,1.548,0.021,-19.1,16.6,31.4,388,769,0
L,,2376231,-0.175,1.653,-0.008,-19.0,7.5,25.7,384,773,0
L,,2376291,-0.766,1.450,-0.259,-8.6,6.9,14.0,366,769,0
L,,2376351,-0.761,1.083,0.314,5.8,-6.2,-11.4,515,747,0
L,,2376411,0.304,1.879,0.210,1.8,-9.4,-13.2,688,820,0
L,,2376471,-0.142,1.021,0.556,-0.6,-7.0,-11.9,699,824,0
L,,2376533,0.255,0.749,0.357,1.3,11.6,-4.9,711,836,0
L,,2376591,-0.076,0.938,0.455,1.7,4.3,-4.1,711,839,0
L,,2376651,0.110,0.932,0.447,4.4,4.4,-4.0,725,854,0
L,,2376711,0.066,0.966,0.402,4.4,1.0,-6.1,717,850,0
L,,2376771,-0.084,0.955,0.345,3.2,1.2,-5.8,717,862,0
L,,2376831,-0.127,0.959,0.441,2.4,3.5,-5.1,690,856,0
L,,2376932,-0.102,1.049,0.324,3.4,2.3,-10.3,237,878,0
L,,2376951,-0.074,1.115,0.290,3.9,1.8,-11.1,181,874,0
L,,2377011,0.041,1.530,0.383,5.5,3.1,-17.6,87,639,0
L,,2377071,0.195,1.797,0.467,6.9,2.5,-23.3,96,779,0
L,,2377131,0.321,1.199,-0.189,3.3,2.5,-15.5,105,759,0
L,,2377191,-0.180,0.478,0.874,-6.3,2.2,-0.7,215,745,0
L,,2377252,0.052,0.401,0.073,-3.1,19.2,19.4,301,742,0
L,,2377311,0.177,0.719,0.000,-9.0,20.7,30.0,356,742,0
L,,2377371,0.088,1.089,-0.026,-14.9,10.9,35.2,389,742,0
L,,2377431,0.006,1.558,-0.035,-17.3,7.5,33.4,384,749,0
L,,2377491,-0.259,1.689,-0.095,-18.4,-3.5,27.9,364,750,0
L,,2377551,-1.253,1.684,-0.319,-8.1,-4.6,11.9,339,747,0
L,,2377611,0.745,0.709,0.782,8.4,-7.3,-8.9,607,757,0
L,,2377671,0.208,1.827,0.292,-0.6,3.5,-13.1,685,815,0
L,,2377731,-0.088,0.987,0.478,0.6,-3.7,-10.8,712,836,0
L,,2377791,0.225,0.884,0.359,2.0,6.7,-7.7,711,836,0
L,,2377851,0.054,0.923,0.408,1.5,2.1,-6.9,718,840,0
L,,2377911,0.082,0.998,0.329,3.8,3.6,-6.1,724,855,0
L,,2377972,0.050,0.955,0.360,3.8,1.3,-7.1,726,866,0
L,,2378031,-0.082,0.982,0.271,3.2,1.5,-7.1,714,867,0
L,,2378091,-0.111,0.989,0.308,2.5,2.1,-6.6,683,876,0
L,,2378181,-0.046,1.088,0.251,4.3,2.4,-8.8,265,878,0
L,,2378241,-0.145,1.345,0.367,6.5,3.3,-12.8,121,709,0
L,,2378301,0.314,1.778,0.326,11.3,2.4,-20.4,79,762,0
L,,2378361,0.341,1.844,0.313,6.6,3.3,-25.5,104,826,0
L,,2378421,0.270,0.288,0.112,-0.3,-0.7,-7.7,83,742,0
L,,2378481,0.160,0.288,0.246,-7.4,9.5,7.6,182,772,0
L,,2378541,0.200,0.469,-0.022,-13.0,11.9,23.7,207,770,0
L,,2378601,0.114,0.979,-0.114,-17.1,12.0,34.0,324,766,0
L,,2378663,0.054,1.486,-0.102,-19.0,14.2,37.7,317,774,0
L,,2378720,0.130,1.784,0.064,-20.7,9.6,35.4,228,781,0
L,,2378811,-1.525,1.774,-0.754,-7.5,5.3,9.7,213,770,0
L,,2378871,1.532,0.122,1.185,2.3,-14.0,-14.7,651,796,0
L,,2378961,-0.117,1.344,0.426,0.0,-11.5,-14.0,672,791,0
L,,2379021,0.108,0.948,0.452,1.9,7.4,-5.8,710,832,0
L,,2379081,0.179,0.910,0.479,0.1,-0.8,-5.7,711,837,0
L,,2379171,0.141,0.950,0.392,2.5,3.7,-6.0,710,834,0
L,,2379261,0.000,0.946,0.361,3.0,3.3,-5.7,717,850,0
L,,2379351,-0.050,0.952,0.395,1.8,3.5,-6.0,717,878,0
L,,2379441,-0.019,1.107,0.321,4.4,2.8,-11.0,209,827,0
L,,2379501,0.001,1.556,0.337,6.5,4.0,-14.8,147,863,0
L,,2379563,0.523,2.026,0.345,10.8,3.3,-24.7,84,724,0
L,,2379621,0.037,1.706,-0.075,4.3,4.2,-22.4,113,815,0
L,,2379711,0.227,0.328,0.179,-5.4,12.4,5.9,148,722,0
L,,2379771,0.120,0.431,0.017,-8.4,20.4,23.4,174,735,0
L,,2379832,0.291,0.779,-0.094,-15.0,17.9,32.7,300,727,0
L,,2379891,0.127,1.366,-0.117,-18.8,12.7,37.6,350,749,0
L,,2379951,0.301,1.709,-0.059,-18.7,13.5,35.2,312,750,0
L,,2380041,-1.046,1.704,-0.363,-14.0,-8.4,16.1,224,765,0
L,,2380101,-1.169,1.304,0.045,2.6,-4.2,-15.9,611,781,0
L,,2380161,-0.222,2.072,0.641,-1.8,5.5,-20.8,694,825,0
L,,2380221,-0.277,0.969,0.726,0.1,-8.1,-13.5,686,808,0
L,,2380281,0.334,0.847,0.339,2.7,9.9,-6.1,706,830,0
L,,2380342,-0.021,0.980,0.402,0.9,3.1,-5.3,718,845,0
L,,2380401,0.218,0.963,0.451,2.5,3.4,-4.9,722,854,0
L,,2380461,0.094,0.974,0.380,3.9,2.7,-6.4,729,870,0
L,,2380521,0.003,0.984,0.347,3.7,1.8,-6.5,721,878,0
L,,2380582,-0.101,0.953,0.272,2.4,1.8,-6.2,651,883,0
L,,2380641,-0.128,0.951,0.296,0.6,2.5,-5.4,327,870,0
L,,2380701,-0.101,1.013,0.323,1.2,1.7,-6.8,214,860,0
L,,2380761,-0.111,1.127,0.340,2.1,1.4,-10.0,177,850,0
L,,2380821,0.003,1.478,0.378,2.5,2.8,-15.5,122,798,0
L,,2380881,0.136,1.717,0.602,5.1,6.5,-22.0,115,850,0
L,,2380941,0.080,1.127,0.019,1.4,14.3,-15.4,108,750,0
L,,2381002,0.086,0.427,0.109,-4.7,17.5,0.6,151,757,0
L,,2381061,0.221,0.321,-0.123,-8.6,20.4,15.3,143,699,0
L,,2381163,0.305,0.912,-0.160,-16.8,12.1,31.2,211,758,0
L,,2381181,0.135,1.045,-0.135,-17.5,9.8,32.7,214,760,0
L,,2381241,-0.182,1.591,-0.056,-16.9,10.3,33.1,211,768,0
L,,2381301,-0.093,1.671,-0.039,-17.5,2.5,30.7,199,776,0
L,,2381361,-0.679,1.461,-0.050,-12.2,3.1,19.7,206,774,0
L,,2381421,-0.968,1.288,-0.279,4.9,-2.9,-6.2,206,752,0
L,,2381481,0.512,1.354,0.220,0.7,-4.6,-7.6,667,800,0
L,,2381541,-0.060,1.134,0.532,-0.1,-10.5,-13.5,709,834,0
L,,2381601,0.021,0.979,0.369,2.6,5.7,-5.8,713,835,0
L,,2381662,0.130,0.940,0.401,-1.3,0.0,-3.5,710,831,0
L,,2381723,0.179,0.903,0.516,1.5,5.3,-2.5,713,836,0
L,,2381781,0.147,0.930,0.386,2.6,3.2,-4.3,718,839,0
L,,2381841,0.075,0.917,0.422,3.1,3.3,-4.9,713,838,0
L,,2381901,0.061,0.954,0.339,3.1,4.1,-4.4,719,843,0
L,,2381961,-0.065,0.967,0.356,2.1,2.0,-4.8,723,851,0
L,,2382021,0.056,1.014,0.375,3.5,2.5,-7.3,728,867,0
L,,2382082,-0.012,1.133,0.344,5.9,2.1,-12.3,581,877,0
L,,2382141,-0.018,1.589,0.305,7.4,3.8,-17.8,183,889,0
L,,2382231,0.166,1.368,0.297,4.3,2.3,-26.4,125,856,0
L,,2382291,0.232,0.145,0.208,1.2,3.2,-9.1,359,735,0
L,,2382380,0.126,0.398,0.029,-5.6,17.7,20.0,332,690,0
L,,2382441,0.213,0.702,0.050,-11.5,14.3,29.4,325,624,0
L,,2382502,0.054,1.229,0.016,-15.3,5.9,34.0,413,763,0
L,,2382561,-0.091,1.549,0.184,-15.9,4.4,30.3,366,764,0
L,,2382622,-0.519,1.475,-0.065,-17.2,-4.4,22.5,326,764,0
L,,2382681,-1.004,1.394,-0.105,-6.5,-1.4,8.5,302,766,0
L,,2382741,1.209,0.764,0.556,6.8,-12.2,-6.7,625,789,0
L,,2382801,-0.078,1.008,0.594,-0.6,-0.5,-14.4,696,821,0
L,,2382861,0.037,0.818,0.521,1.1,-3.0,-10.4,706,831,0
