side,stage,device_ms,ax,ay,az,gx,gy,gz,toe,heel,phase
L,,8688982,0.017,0.192,0.036,18.0,5.5,-12.4,494,909,0
L,,8689072,0.029,0.152,0.062,15.8,12.9,-14.2,508,855,0
L,,8689131,0.005,0.004,0.106,0.6,15.7,-3.5,609,806,0
L,,8689192,0.023,0.035,0.039,-21.7,8.6,8.9,606,802,0
L,,8689251,0.045,0.120,-0.007,-34.3,5.5,12.9,610,807,0
L,,8689342,0.003,0.225,-0.028,-35.1,3.0,17.2,619,820,0
L,,8689402,0.013,0.258,-0.116,-31.3,9.6,16.0,597,817,0
L,,8689461,-0.083,0.175,-0.227,-10.3,-6.3,0.8,591,821,0
L,,8689522,0.026,0.169,0.351,7.0,6.9,-0.8,701,846,0
L,,8689582,0.036,0.186,-0.003,4.5,-15.9,-9.6,736,877,0
L,,8689642,-0.011,0.116,0.027,6.2,-6.3,-6.9,753,890,0
L,,8689704,0.033,0.115,0.021,9.5,0.0,-5.7,757,894,0
L,,8689762,0.011,0.132,0.033,8.3,-3.1,-4.5,761,900,0
L,,8689822,0.019,0.121,0.020,6.2,1.3,-3.8,768,910,0
L,,8689882,-0.003,0.123,0.015,5.1,-0.6,-3.9,753,908,0
L,,8689942,0.004,0.124,0.000,5.1,-0.2,-4.2,727,908,0
L,,8690001,0.005,0.136,0.004,5.7,0.3,-4.8,722,909,0
L,,8690062,-0.005,0.143,0.003,7.9,0.1,-6.2,693,909,0
L,,8690152,0.013,0.178,0.006,13.0,3.2,-7.6,620,909,0
L,,8690211,0.037,0.182,0.017,17.1,6.2,-11.9,494,910,0
L,,8690272,-0.008,0.199,-0.008,21.3,5.4,-13.8,279,896,0
L,,8690332,-0.007,0.046,0.032,10.6,16.0,-4.9,586,794,0
L,,8690393,0.034,0.039,0.069,-9.2,8.6,4.7,595,796,0
L,,8690452,0.045,0.060,0.031,-23.6,7.0,12.1,598,801,0
L,,8690512,0.034,0.145,-0.004,-31.9,0.9,15.4,610,817,0
L,,8690572,0.015,0.197,-0.005,-32.2,-1.1,16.7,626,828,0
L,,8690632,-0.004,0.241,-0.022,-34.2,4.9,16.3,614,822,0
L,,8690692,-0.010,0.225,-0.145,-23.2,2.2,9.8,585,818,0
L,,8690751,-0.048,0.186,-0.178,10.2,-7.1,-8.4,599,825,0
L,,8690812,0.223,0.164,0.039,7.3,4.8,-7.7,715,859,0
L,,8690872,-0.016,0.148,0.042,2.9,-12.8,-11.6,748,883,0
L,,8690932,-0.017,0.124,0.032,8.3,0.0,-5.5,754,891,0
L,,8690992,0.022,0.124,0.032,5.8,-1.4,-3.8,760,894,0
L,,8691052,0.012,0.123,0.032,9.0,-2.6,-4.8,763,901,0
L,,8691114,0.030,0.126,0.018,7.1,-1.4,-5.0,766,905,0
L,,8691202,0.001,0.125,0.002,5.6,-0.9,-4.8,761,910,0
L,,8691262,-0.006,0.127,0.002,5.0,0.0,-4.9,744,908,0
L,,8691322,-0.001,0.144,0.006,6.6,1.2,-5.9,705,908,0
L,,8691382,-0.004,0.164,0.007,10.4,1.6,-7.0,657,910,0
L,,8691442,0.024,0.192,0.013,15.4,5.8,-10.2,622,911,0
L,,8691501,0.029,0.199,0.035,19.2,5.4,-18.2,412,906,0
L,,8691562,0.015,0.150,0.061,15.6,12.6,-13.9,401,878,0
L,,8691622,-0.058,0.008,0.063,0.7,20.9,-6.2,611,812,0
L,,8691682,0.035,0.034,0.027,-19.1,9.1,6.5,598,803,0
L,,8691742,0.046,0.099,-0.005,-32.5,4.5,10.8,607,812,0
L,,8691802,0.032,0.181,-0.023,-35.3,1.1,15.5,616,817,0
L,,8691864,0.012,0.200,-0.041,-32.4,9.0,14.9,622,824,0
L,,8691922,0.048,0.212,-0.082,-24.8,11.8,13.4,609,825,0
L,,8691982,-0.053,0.173,-0.185,-8.7,2.8,3.3,614,830,0
L,,8692041,0.027,0.114,0.323,-2.0,2.1,-0.9,694,846,0
L,,8692132,0.010,0.174,0.001,7.2,-14.1,-12.7,750,887,0
L,,8692222,0.027,0.118,0.026,10.6,5.2,-3.5,761,897,0
L,,8692282,-0.002,0.133,0.033,5.5,-3.8,-3.6,764,901,0
L,,8692342,0.021,0.121,0.027,8.6,1.3,-3.7,767,907,0
L,,8692402,0.005,0.120,0.019,5.7,-1.8,-3.7,770,911,0
L,,8692462,0.003,0.127,0.005,4.9,-1.1,-3.9,766,909,0
L,,8692522,-0.001,0.129,0.003,4.7,0.3,-4.4,757,912,0
L,,8692583,-0.006,0.134,0.004,7.3,1.7,-5.9,723,908,0
L,,8692642,0.000,0.158,0.003,9.6,3.1,-6.5,665,908,0
L,,8692702,0.011,0.178,0.007,13.6,5.8,-8.1,600,911,0
L,,8692762,0.005,0.190,0.028,17.0,7.3,-13.0,485,908,0
L,,8692822,-0.008,0.193,0.031,20.4,8.6,-15.5,243,897,0
L,,8692882,-0.043,0.038,0.021,6.3,22.4,-8.3,613,813,0
L,,8692942,0.031,0.032,0.055,-13.5,10.4,1.3,603,805,0
L,,8693032,0.072,0.126,-0.011,-34.4,7.0,9.2,603,811,0
L,,8693092,0.044,0.184,-0.016,-36.0,2.8,14.4,623,820,0
L,,8693152,0.030,0.224,-0.043,-33.8,9.1,16.2,628,825,0
L,,8693212,-0.004,0.194,-0.087,-24.0,10.7,12.4,607,826,0
L,,8693272,-0.042,0.172,-0.202,2.5,1.6,-1.5,607,831,0
L,,8693333,0.149,0.152,0.016,10.8,-3.6,-8.6,718,863,0
L,,8693392,0.022,0.179,-0.053,11.1,-8.2,-12.5,750,886,0
L,,8693452,-0.018,0.120,0.046,12.9,2.6,-3.5,758,895,0
L,,8693512,0.017,0.118,0.036,5.8,-3.1,-3.5,761,898,0
L,,8693572,0.004,0.125,0.030,6.7,2.0,-4.2,764,901,0
L,,8693632,0.002,0.123,0.022,4.8,0.8,-3.4,762,904,0
L,,8693692,0.000,0.122,0.018,4.5,2.3,-2.6,751,908,0
L,,8693752,-0.002,0.125,0.028,4.2,1.9,-3.7,727,903,0
L,,8693812,0.000,0.123,-0.008,5.2,-1.0,-4.8,703,906,0
L,,8693872,-0.007,0.150,0.014,7.3,1.2,-7.0,666,908,0
L,,8693932,-0.009,0.175,0.013,10.0,2.3,-7.9,628,908,0
L,,8693991,0.022,0.182,0.018,13.7,7.0,-10.0,591,909,0
L,,8694053,-0.016,0.212,-0.002,16.2,9.6,-18.9,276,910,0
L,,8694112,-0.008,0.142,0.046,11.5,25.1,-15.4,434,845,0
L,,8694172,0.052,0.058,0.080,3.0,22.4,-7.2,568,790,0
L,,8694232,0.042,0.036,0.022,-18.9,14.1,2.7,572,793,0
L,,8694292,0.073,0.103,-0.006,-33.3,6.3,10.3,587,805,0
L,,8694352,0.041,0.180,-0.002,-36.9,2.9,16.5,604,810,0
L,,8694412,0.020,0.223,-0.034,-35.7,11.1,16.4,602,817,0
L,,8694472,0.033,0.235,-0.107,-24.5,8.8,13.3,579,812,0
L,,8694531,-0.036,0.188,-0.199,2.7,1.9,-2.2,584,816,0
L,,8694592,-0.163,0.190,-0.121,12.2,-0.4,-13.1,705,852,0
L,,8694652,0.036,0.145,0.003,7.2,-10.8,-10.4,738,879,0
L,,8694713,-0.032,0.124,0.041,6.7,-2.0,-4.9,758,894,0
L,,8694772,0.020,0.114,0.027,5.8,1.8,-3.3,762,897,0
L,,8694862,0.000,0.119,0.041,9.2,0.1,-3.4,761,897,0
L,,8694922,0.012,0.127,0.012,6.0,-2.6,-4.0,766,903,0
L,,8694982,-0.001,0.124,0.022,5.8,-0.5,-4.4,769,912,0
L,,8695042,-0.005,0.127,0.005,5.4,-0.5,-4.6,760,911,0
L,,8695102,0.000,0.127,0.002,5.6,0.5,-6.2,741,909,0
L,,8695162,-0.015,0.153,0.004,7.8,0.1,-7.1,713,909,0
L,,8695222,-0.006,0.178,0.012,10.7,5.0,-8.5,677,909,0
L,,8695282,0.010,0.200,0.055,14.6,13.3,-13.2,563,907,0
L,,8695342,0.021,0.231,-0.045,21.0,14.6,-20.9,271,904,0
L,,8695402,0.048,0.053,0.052,12.8,31.2,-12.6,566,787,0
L,,8695463,0.105,0.042,0.080,-8.1,12.6,-0.2,588,802,0
L,,8695522,0.067,0.058,0.029,-32.3,0.1,9.8,604,811,0
L,,8695583,0.043,0.163,-0.016,-38.1,-4.3,15.2,612,812,0
L,,8695642,0.018,0.215,-0.005,-33.5,2.5,21.1,617,819,0
L,,8695702,-0.007,0.265,-0.074,-31.3,17.9,19.2,598,817,0
L,,8695762,-0.082,0.194,-0.278,-12.7,2.1,3.3,597,821,0
L,,8695822,0.287,0.135,0.603,-34.9,-30.4,-7.8,703,850,0
L,,8695882,0.021,0.180,-0.009,7.2,-12.4,-9.4,743,881,0
L,,8695942,-0.021,0.112,0.031,7.4,-5.6,-6.4,759,893,0
L,,8696002,0.028,0.114,0.027,10.1,-5.1,-5.9,761,900,0
L,,8696062,0.002,0.129,0.019,8.4,-0.8,-4.1,768,907,0
L,,8696124,-0.003,0.122,0.020,5.4,1.4,-3.2,755,910,0
L,,8696182,-0.003,0.123,0.007,4.6,1.1,-2.9,726,908,0
L,,8696242,-0.002,0.127,0.007,4.1,-0.1,-3.3,719,909,0
L,,8696333,0.001,0.133,0.005,6.3,1.0,-5.2,705,910,0
L,,8696392,-0.005,0.151,-0.001,8.5,1.3,-6.5,658,910,0
L,,8696452,0.005,0.174,0.003,12.0,3.5,-7.5,611,911,0
L,,8696512,0.039,0.176,0.019,15.6,5.0,-9.7,539,910,0
L,,8696572,-0.002,0.213,-0.033,19.3,0.4,-16.2,328,905,0
L,,8696632,0.017,0.055,0.035,14.1,17.3,-8.9,562,809,0
L,,8696692,0.076,0.054,0.103,-5.6,12.6,0.4,574,801,0
L,,8696752,0.029,0.047,0.043,-23.3,11.0,10.3,572,802,0
L,,8696812,0.049,0.136,-0.009,-32.7,3.4,14.7,594,814,0
L,,8696874,0.011,0.200,0.000,-33.8,0.2,17.9,607,819,0
L,,8696932,-0.009,0.239,-0.024,-35.6,4.8,17.7,598,820,0
L,,8696992,-0.010,0.227,-0.139,-23.5,3.9,10.2,576,818,0
L,,8697052,-0.040,0.183,-0.183,7.6,-11.8,-7.3,605,830,0
L,,8697111,0.013,0.123,-0.108,9.1,-3.5,-12.9,712,855,0
L,,8697172,-0.061,0.137,-0.017,5.2,-14.0,-13.2,742,878,0
L,,8697232,-0.003,0.124,0.039,8.6,-1.2,-6.1,756,891,0
L,,8697292,0.044,0.113,0.017,6.9,-1.9,-5.2,762,896,0
L,,8697352,0.015,0.123,0.027,6.8,-3.6,-4.4,768,905,0
L,,8697413,0.023,0.129,0.005,5.9,-1.5,-4.4,767,907,0
L,,8697472,0.000,0.125,0.006,5.3,-0.9,-4.1,762,908,0
L,,8697532,0.002,0.126,-0.002,4.5,-0.3,-4.1,754,907,0
L,,8697593,-0.003,0.134,0.000,5.4,1.0,-4.2,733,908,0
L,,8697652,0.006,0.140,-0.003,7.8,1.7,-5.6,684,910,0
L,,8697712,0.005,0.175,-0.002,12.1,0.8,-6.4,644,910,0
L,,8697772,0.039,0.183,0.013,16.2,3.7,-7.8,560,909,0
L,,8697833,0.021,0.195,-0.001,19.5,-0.6,-15.3,257,907,0
L,,8697892,0.024,0.140,0.051,14.4,6.7,-11.4,531,858,0
L,,8697953,-0.020,0.035,0.094,1.8,11.2,-4.3,606,809,0
L,,8698012,0.014,0.039,0.046,-19.2,7.4,9.2,593,802,0
L,,8698072,0.044,0.097,0.017,-30.4,6.7,14.1,604,810,0
L,,8698131,0.025,0.186,0.008,-36.5,-0.9,17.8,621,822,0
L,,8698192,0.002,0.238,-0.013,-38.5,1.3,16.7,623,824,0
L,,8698253,-0.002,0.240,-0.102,-25.8,7.7,11.7,588,822,0
L,,8698312,-0.040,0.181,-0.224,2.1,-1.3,-4.9,600,832,0
L,,8698373,-0.413,0.288,-0.683,58.6,35.9,0.0,712,855,0
L,,8698432,0.028,0.166,0.008,5.7,-13.5,-11.5,744,882,0
L,,8698492,-0.022,0.124,0.048,3.8,-4.7,-7.0,753,890,0
L,,8698552,0.049,0.112,0.028,8.6,-0.5,-5.5,757,893,0
L,,8698612,-0.008,0.140,0.030,7.8,-5.6,-5.0,763,901,0
L,,8698672,0.026,0.124,0.016,6.5,-0.5,-4.6,765,909,0
L,,8698732,-0.004,0.126,0.010,5.8,-1.0,-4.2,751,909,0
L,,8698792,0.004,0.124,0.008,5.1,-0.6,-4.5,728,909,0
L,,8698852,0.001,0.128,0.001,5.8,1.1,-5.1,722,908,0
L,,8698913,-0.003,0.139,0.004,7.8,2.1,-6.6,697,909,0
L,,8698974,0.000,0.160,-0.002,10.5,2.0,-7.4,659,909,0
L,,8699032,0.015,0.177,0.014,13.8,4.9,-8.2,614,909,0
L,,8699092,0.002,0.191,0.016,17.4,7.6,-16.0,395,904,0
L,,8699152,0.034,0.172,0.049,16.7,14.4,-15.1,513,874,0
L,,8699212,-0.082,0.039,0.024,4.4,23.1,-9.9,607,807,0
L,,8699272,0.044,0.037,0.034,-17.3,10.5,3.1,593,805,0
L,,8699333,0.060,0.102,0.007,-32.6,6.5,10.1,601,813,0
L,,8699392,0.039,0.181,-0.021,-36.5,4.3,14.8,612,817,0
L,,8699453,0.020,0.204,-0.021,-33.1,8.9,14.4,622,824,0
L,,8699512,0.057,0.218,-0.087,-28.3,13.1,13.5,604,817,0
L,,8699572,-0.076,0.178,-0.178,-14.6,-0.2,5.6,611,827,0
L,,8699632,-0.002,0.116,0.016,6.7,-7.2,-5.7,665,839,0
L,,8699694,0.100,0.145,0.032,14.9,-4.9,-4.9,726,865,0
L,,8699752,-0.044,0.132,0.055,2.0,-9.7,-11.3,747,882,0
L,,8699812,-0.014,0.119,0.044,11.0,4.8,-3.2,758,892,0
L,,8699873,0.023,0.120,0.037,5.2,-2.0,-3.3,760,895,0
L,,8699932,-0.002,0.120,0.040,10.4,-1.5,-4.5,762,900,0
L,,8699993,0.019,0.131,0.006,6.6,-1.6,-4.8,768,906,0
L,,8700052,-0.003,0.124,0.017,5.6,0.0,-4.6,765,910,0
L,,8700112,-0.010,0.127,0.011,4.9,1.4,-4.9,757,908,0
L,,8700172,-0.007,0.131,0.005,5.0,0.8,-5.9,728,908,0
L,,8700232,-0.013,0.149,0.006,7.5,1.9,-6.3,672,912,0
L,,8700292,-0.009,0.179,0.005,10.7,5.2,-7.5,626,910,0
L,,8700354,0.032,0.182,0.022,15.4,9.6,-10.5,520,910,0
L,,8700413,0.004,0.225,-0.037,20.6,6.3,-18.6,230,905,0
L,,8700472,0.022,0.139,0.028,14.3,20.4,-12.8,557,816,0
L,,8700533,0.094,0.045,0.110,-4.0,12.5,-0.6,583,803,0
L,,8700592,0.042,0.052,0.033,-25.1,12.9,7.2,584,804,0
L,,8700652,0.063,0.141,-0.015,-35.6,5.4,11.6,602,812,0
L,,8700712,0.027,0.196,-0.012,-34.7,4.3,15.2,619,822,0
L,,8700772,0.017,0.222,-0.047,-32.4,12.7,14.9,618,825,0
L,,8700833,0.046,0.211,-0.108,-22.9,13.3,11.3,590,822,0
L,,8700892,-0.010,0.169,-0.199,1.5,-0.3,-1.8,589,828,0
L,,8700953,-0.183,0.188,-0.441,-15.6,-16.3,-13.7,707,853,0
L,,8701012,0.031,0.156,-0.002,7.7,-10.3,-10.6,745,882,0
L,,8701074,-0.035,0.126,0.046,6.3,-4.4,-4.6,759,895,0
L,,8701132,0.025,0.117,0.030,6.4,0.8,-3.7,758,895,0
L,,8701192,-0.007,0.126,0.044,8.0,-2.0,-3.9,759,897,0
L,,8701252,0.022,0.120,0.026,7.9,0.5,-3.5,765,904,0
L,,8701312,-0.004,0.126,0.022,5.7,-1.1,-4.0,766,904,0
L,,8701373,0.002,0.127,0.020,6.4,1.0,-4.8,768,910,0
L,,8701432,-0.008,0.135,0.014,5.5,-0.7,-5.8,758,912,0
L,,8701493,-0.005,0.142,0.004,7.9,1.6,-6.8,697,909,0
L,,8701552,-0.009,0.161,0.009,9.4,3.8,-7.9,642,910,0
L,,8701612,0.018,0.192,0.030,14.6,9.6,-11.0,588,909,0
L,,8701672,0.012,0.218,0.023,18.9,14.2,-20.5,268,910,0
L,,8701732,-0.004,0.135,0.064,11.2,21.0,-15.9,503,854,0
L,,8701793,0.038,0.018,0.116,-1.5,19.4,-4.9,585,806,0
L,,8701852,0.054,0.040,0.026,-25.3,6.6,6.2,582,807,0
L,,8701913,0.052,0.119,-0.008,-36.2,2.8,11.5,596,812,0
L,,8701972,0.044,0.193,-0.013,-35.5,6.5,17.7,611,819,0
L,,8702033,0.031,0.231,-0.048,-35.1,11.0,18.0,614,824,0
L,,8702092,0.024,0.229,-0.144,-22.7,6.7,11.9,593,823,0
L,,8702152,-0.058,0.184,-0.199,10.8,-5.9,-4.9,609,831,0
