side,stage,device_ms,ax,ay,az,gx,gy,gz,toe,heel,phase,L_toe,L_heel,R_toe,R_heel
R,condition_1_offset,623328.0,-0.055,1.039,0.183,0.6,-14.3,-12.5,690,853,0,,,,
R,condition_1_offset,623387.0,-0.124,1.013,-0.016,-4.4,-41.7,-3.5,663,852,0,,,,
R,condition_1_offset,623447.0,-0.095,1.014,0.101,-8.4,-22.9,-15.2,633,855,0,,,,
R,condition_1_offset,623507.0,-0.057,1.06,0.157,-11.4,-37.5,-16.5,603,847,0,,,,
R,condition_1_offset,623567.0,0.017,1.144,0.095,-35.4,-42.6,-37.1,515,842,0,,,,
R,condition_1_offset,623657.0,-0.16,1.401,0.088,-58.6,-19.5,-74.6,411,841,0,,,,
R,condition_1_offset,623717.0,0.107,1.48,0.144,-147.0,7.7,-82.4,398,828,0,,,,
R,condition_1_offset,623777.0,0.037,1.834,-0.705,-223.0,-6.3,-139.5,338,823,0,,,,
R,condition_1_offset,623837.0,0.336,1.184,0.238,-181.5,-87.7,-136.3,383,778,0,,,,
R,condition_1_offset,623897.0,0.478,0.837,-0.316,16.8,28.8,111.0,454,727,0,,,,
R,condition_1_offset,623958.0,-0.003,0.184,-0.181,88.9,142.2,148.4,309,748,0,,,,
R,condition_1_offset,624017.0,-0.206,0.781,-0.351,155.5,101.3,234.9,406,742,0,,,,
R,condition_1_offset,624078.0,-0.61,1.379,-0.181,167.2,6.8,238.4,478,733,0,,,,
R,condition_1_offset,624137.0,-0.329,2.114,0.784,246.0,43.4,227.1,443,731,0,,,,
R,condition_1_offset,624197.0,-0.779,1.975,0.685,214.0,161.6,162.8,491,740,0,,,,
R,condition_1_offset,624257.0,-1.252,1.336,0.739,68.8,77.3,12.0,489,741,0,,,,
R,condition_1_offset,624317.0,0.039,1.177,0.468,-8.6,-33.6,-70.5,540,717,0,,,,
R,condition_1_offset,624407.0,0.13,0.989,-0.224,-50.3,84.7,-174.9,658,780,0,,,,
R,condition_1_offset,624467.0,-0.316,0.901,0.095,-6.8,26.6,-56.6,687,815,0,,,,
R,condition_1_offset,624527.0,-0.048,1.034,0.046,5.1,-21.5,-29.4,705,835,0,,,,
R,condition_1_offset,624587.0,-0.107,0.979,0.096,5.2,12.3,-19.9,700,845,0,,,,
R,condition_1_offset,624647.0,-0.1,1.006,0.016,-20.0,2.5,-16.0,703,850,0,,,,
R,condition_1_offset,624715.0,-0.028,1.003,0.08,-7.4,-10.3,-19.1,701,856,0,,,,
R,condition_1_offset,624767.0,-0.112,1.024,0.003,-18.2,-19.3,-13.0,699,853,0,,,,
R,condition_1_offset,624828.0,-0.078,0.991,0.094,-29.9,-8.1,-15.4,691,854,0,,,,
R,condition_1_offset,624887.0,-0.013,1.116,0.15,-17.5,-42.7,-18.6,668,855,0,,,,
R,condition_1_offset,624947.0,0.039,1.126,0.231,-28.0,-49.9,-42.6,579,838,0,,,,
R,condition_1_offset,625007.0,-0.122,1.155,0.087,-90.5,-4.6,-61.9,409,845,0,,,,
R,condition_1_offset,625067.0,0.01,1.749,0.22,-102.2,-0.8,-76.5,403,836,0,,,,
R,condition_1_offset,625131.0,0.126,1.966,-0.551,-266.9,54.0,-131.6,371,825,0,,,,
R,condition_1_offset,625187.0,-0.396,1.301,-0.024,-164.2,-96.3,-148.8,347,805,0,,,,
R,condition_1_offset,625248.0,0.346,0.062,0.348,-66.0,118.8,117.5,377,736,0,,,,
R,condition_1_offset,625307.0,0.071,0.206,-0.244,49.9,149.6,147.7,393,738,0,,,,
R,condition_1_offset,625368.0,-0.166,0.514,-0.308,145.5,104.8,241.0,399,730,0,,,,
R,condition_1_offset,625427.0,-0.326,1.166,-0.232,139.7,40.6,273.8,380,729,0,,,,
R,condition_1_offset,625487.0,-0.535,2.239,0.452,280.4,-27.5,279.8,413,741,0,,,,
R,condition_1_offset,625547.0,-0.832,1.488,-0.025,57.4,207.1,191.1,452,746,0,,,,
R,condition_1_offset,625607.0,-1.128,1.323,0.215,81.4,96.8,82.8,460,755,0,,,,
R,condition_1_offset,625667.0,-0.564,1.106,0.64,-55.0,40.2,-84.9,482,754,0,,,,
R,condition_1_offset,625727.0,0.495,1.054,-0.406,-61.6,-16.3,-74.4,535,743,0,,,,
R,condition_1_offset,625788.0,-0.277,1.465,-0.022,-105.9,23.9,-168.9,644,783,0,,,,
R,condition_1_offset,625847.0,-0.125,0.867,0.369,37.8,21.9,-80.2,684,813,0,,,,
R,condition_1_offset,625908.0,-0.175,0.976,0.087,-34.4,15.1,-44.1,658,837,0,,,,
R,condition_1_offset,625967.0,-0.128,0.947,0.111,-4.3,0.9,-22.7,596,853,0,,,,
R,condition_1_offset,626027.0,-0.081,0.981,0.109,0.2,-20.5,-13.6,651,855,0,,,,
R,condition_1_offset,626087.0,-0.082,0.972,0.168,0.4,-15.1,-15.8,671,855,0,,,,
R,condition_1_offset,626147.0,-0.07,0.991,0.265,-1.1,-22.9,-7.0,661,856,0,,,,
R,condition_1_offset,626208.0,-0.081,0.996,0.457,9.5,-35.4,-2.3,654,853,0,,,,
R,condition_1_offset,626267.0,-0.026,1.027,0.097,-9.1,-53.6,-7.9,615,841,0,,,,
R,condition_1_offset,626328.0,0.02,1.247,0.061,-46.4,-33.6,-43.4,489,846,0,,,,
R,condition_1_offset,626387.0,-0.207,1.451,0.042,-83.9,-13.5,-71.8,404,843,0,,,,
R,condition_1_offset,626448.0,-0.056,1.75,0.208,-183.0,43.8,-76.4,401,834,0,,,,
R,condition_1_offset,626507.0,0.192,2.03,-0.667,-265.2,62.0,-122.2,387,821,0,,,,
R,condition_1_offset,626567.0,-0.127,0.763,-0.448,-165.1,-32.3,-113.7,365,796,0,,,,
R,condition_1_offset,626627.0,0.348,0.802,-0.336,-2.3,80.5,121.0,458,738,0,,,,
R,condition_1_offset,626687.0,0.061,0.313,-0.061,25.0,199.0,145.1,470,740,0,,,,
R,condition_1_offset,626748.0,-0.667,0.184,-1.004,304.9,-144.9,242.2,486,741,0,,,,
R,condition_1_offset,626807.0,-0.095,0.734,0.161,188.5,21.4,255.7,490,745,0,,,,
R,condition_1_offset,626868.0,-0.145,2.024,0.48,272.0,13.8,250.6,379,752,0,,,,
R,condition_1_offset,626927.0,-0.949,1.892,0.376,158.7,180.3,190.4,461,754,0,,,,
R,condition_1_offset,626988.0,-1.696,1.454,0.337,63.3,44.5,23.9,499,757,0,,,,
R,condition_1_offset,627047.0,2.018,0.364,-0.985,-242.7,152.8,-53.0,595,752,0,,,,
R,condition_1_offset,627107.0,0.327,1.262,0.29,-30.5,31.0,-153.3,636,787,0,,,,
R,condition_1_offset,627166.0,-0.436,1.222,0.069,-23.5,40.2,-60.2,674,824,0,,,,
R,condition_1_offset,627227.0,-0.07,0.954,0.178,16.5,-18.2,-32.2,677,842,0,,,,
R,condition_1_offset,627288.0,-0.12,1.053,0.136,5.2,13.1,-18.1,702,851,0,,,,
R,condition_1_offset,627347.0,-0.096,1.024,0.023,-11.9,-19.4,-10.8,681,856,0,,,,
R,condition_1_offset,627408.0,-0.077,0.968,0.203,4.2,-13.5,-18.0,654,856,0,,,,
R,condition_1_offset,627498.0,-0.152,0.945,-0.112,-5.2,-24.7,-17.5,668,856,0,,,,
R,condition_1_offset,627557.0,-0.132,0.967,0.01,-11.4,-20.0,-10.4,608,856,0,,,,
R,condition_1_offset,627618.0,-0.008,1.194,0.031,-26.5,-38.5,-33.4,549,846,0,,,,
R,condition_1_offset,627677.0,-0.059,1.246,0.023,-63.2,-40.0,-56.7,392,849,0,,,,
R,condition_1_offset,627738.0,-0.057,1.31,0.206,-71.4,-34.7,-65.9,395,842,0,,,,
R,condition_1_offset,627797.0,0.071,1.715,0.131,-229.0,57.0,-114.8,401,831,0,,,,
R,condition_1_offset,627857.0,-0.215,1.726,-0.449,-197.7,-58.8,-158.4,334,819,0,,,,
R,condition_1_offset,627917.0,0.14,0.593,-0.732,-35.7,-107.8,-110.4,394,733,0,,,,
R,condition_1_offset,627984.0,0.344,0.225,-0.173,53.9,86.0,68.3,454,734,0,,,,
R,condition_1_offset,628038.0,0.028,0.334,-0.195,97.5,143.7,161.4,415,746,0,,,,
R,condition_1_offset,628097.0,-0.065,0.636,-0.652,223.7,-32.2,230.4,394,753,0,,,,
R,condition_1_offset,628158.0,0.038,1.499,-0.02,217.5,-8.5,221.4,473,746,0,,,,
R,condition_1_offset,628217.0,-0.387,2.042,1.108,237.5,55.7,181.3,468,754,0,,,,
R,condition_1_offset,628278.0,-1.173,1.514,0.747,84.9,90.0,100.4,459,750,0,,,,
R,condition_1_offset,628337.0,-0.842,1.638,0.346,91.0,-105.3,-46.8,493,720,0,,,,
R,condition_1_offset,628397.0,0.504,1.143,0.565,-170.0,98.9,-124.6,610,757,0,,,,
R,condition_1_offset,628458.0,0.092,1.326,0.151,-32.3,125.8,-102.2,643,798,0,,,,
R,condition_1_offset,628517.0,-0.231,0.892,0.031,-85.1,0.7,-46.9,695,831,0,,,,
R,condition_1_offset,628578.0,-0.027,1.021,0.121,-18.9,-13.4,-30.7,690,841,0,,,,
R,condition_1_offset,628637.0,-0.156,1.012,-0.084,0.3,-5.3,-15.8,597,852,0,,,,
R,condition_1_offset,628698.0,-0.085,0.987,0.142,-11.9,-23.9,-7.4,521,860,0,,,,
R,condition_1_offset,628757.0,-0.122,0.899,-0.088,5.2,-23.2,-6.2,405,869,0,,,,
R,condition_1_offset,628817.0,-0.084,1.0,0.048,3.1,-41.7,-5.9,512,861,0,,,,
R,condition_1_offset,628877.0,-0.078,1.09,0.164,-7.0,-45.0,-4.4,627,858,0,,,,
R,condition_1_offset,628937.0,-0.01,1.177,-0.079,-38.8,-50.9,-37.1,547,860,0,,,,
R,condition_1_offset,628998.0,-0.071,1.26,-0.075,-53.9,-49.7,-59.4,430,849,0,,,,
