side,stage,device_ms,ax,ay,az,gx,gy,gz,toe,heel,phase
L,,388256,-0.044,1.042,0.109,52.9,7.0,14.7,804,912,0
L,,388316,-0.052,1.029,0.061,57.2,11.9,21.2,776,913,0
L,,388375,0.036,1.113,0.032,79.9,20.7,27.9,561,915,0
L,,389121,0.075,1.057,-0.232,124.9,-78.1,-38.0,796,902,0
L,,389131,0.046,0.893,-0.052,103.1,-95.4,-26.3,795,902,0
L,,389156,-0.180,1.027,0.012,97.9,-54.3,-20.3,800,904,0
L,,389216,0.001,1.112,0.163,62.6,1.7,-3.7,801,912,0
L,,389306,-0.065,1.001,0.128,40.8,-4.5,0.3,789,912,0
L,,389366,-0.048,0.974,0.062,40.4,19.1,7.7,758,913,0
L,,389426,-0.024,1.037,0.000,41.3,8.5,12.6,696,914,0
L,,389486,0.015,1.096,0.053,45.5,18.1,14.3,532,918,0
L,,389589,0.128,1.215,0.067,89.8,-4.7,30.1,398,919,0
L,,389606,0.117,1.222,0.140,101.4,-15.8,31.7,381,915,0
L,,389666,-0.030,1.557,0.379,169.1,-17.2,34.2,318,916,0
L,,389726,-0.280,1.505,0.619,195.2,82.3,29.3,387,910,0
L,,389816,-0.406,0.061,0.314,44.7,43.4,8.1,539,817,0
L,,389919,0.128,0.246,0.252,-205.8,-37.5,-85.1,543,823,0
L,,389936,0.127,0.227,0.383,-236.6,-57.9,-91.2,549,826,0
L,,389996,-0.030,1.117,0.420,-312.1,-63.2,-79.4,524,841,0
L,,390056,0.346,2.324,-0.052,-337.8,115.4,-45.2,459,860,0
L,,390116,0.563,2.159,-0.780,-209.6,6.0,-53.6,515,861,0
L,,390176,-0.091,1.710,-1.200,27.2,-1.1,-7.6,578,847,0
L,,390265,0.263,1.214,-0.077,157.8,-26.5,13.5,792,891,0
L,,390326,-0.192,1.083,-0.066,88.8,-77.9,-9.2,799,903,0
L,,390416,-0.056,1.017,0.135,64.3,8.0,0.9,803,911,0
L,,390476,-0.060,1.023,0.051,49.0,-7.0,3.6,797,914,0
L,,390536,-0.063,1.048,0.080,44.7,17.2,2.1,784,916,0
L,,390596,-0.098,0.987,-0.008,56.9,13.3,10.0,752,914,0
L,,390656,-0.066,0.988,-0.103,58.6,9.0,9.3,692,914,0
L,,390716,-0.016,1.016,-0.107,49.9,17.5,9.1,578,918,0
L,,390776,-0.055,1.059,-0.181,49.0,15.1,14.2,481,920,0
L,,390836,-0.066,1.090,-0.188,42.7,19.0,27.0,433,918,0
L,,390896,-0.013,1.464,0.047,68.8,6.4,33.3,400,912,0
L,,390986,-0.355,1.251,-0.147,136.0,97.2,-6.3,338,904,0
L,,391046,-0.638,0.311,0.652,79.3,225.5,-18.1,391,859,0
L,,391106,0.275,0.422,0.164,-33.4,130.0,-74.4,443,842,0
L,,391166,0.164,0.571,0.158,-150.2,10.5,-128.8,460,856,0
L,,391226,0.072,1.060,0.110,-229.0,43.5,-115.5,468,866,0
L,,391286,0.762,1.691,-0.229,-209.0,134.1,-75.3,438,875,0
L,,391346,0.991,1.203,-1.091,-27.5,74.9,-41.4,489,881,0
L,,391406,-0.811,1.453,-0.205,33.3,-120.3,-9.7,757,912,0
L,,391466,-0.263,1.049,0.093,29.8,1.2,6.7,788,916,0
L,,391526,-0.085,0.984,0.029,16.3,8.8,9.6,787,915,0
L,,391586,-0.126,0.991,0.014,0.5,0.2,9.2,788,918,0
L,,391646,-0.056,0.986,0.047,-12.0,2.0,9.5,787,917,0
L,,391736,-0.038,0.997,0.090,-22.3,4.1,14.0,797,917,0
L,,391796,-0.022,1.016,0.111,-32.4,3.8,15.7,801,916,0
L,,391856,0.015,0.984,0.159,-32.2,10.0,10.5,801,914,0
L,,391916,0.007,1.122,0.217,-29.9,6.1,5.1,798,913,0
L,,392451,0.017,0.993,0.187,0.9,-3.6,2.2,800,915,0
L,,392461,0.020,0.993,0.189,1.1,-2.9,2.2,797,911,0
L,,392486,0.020,0.991,0.191,1.9,-2.5,2.3,795,910,0
L,,392546,0.027,0.995,0.184,1.8,-3.3,1.7,797,912,0
L,,392636,0.027,0.994,0.186,2.9,-5.1,0.4,794,912,0
L,,392696,0.018,0.989,0.173,0.9,-5.6,1.7,794,912,0
L,,392786,0.025,0.997,0.186,-2.1,-1.1,1.8,791,913,0
L,,392846,0.032,0.994,0.199,0.6,-1.7,1.9,792,913,0
L,,392906,0.030,0.992,0.177,2.1,-4.6,0.8,794,914,0
L,,392966,0.028,0.989,0.177,-1.1,-4.4,-0.3,794,914,0
L,,393026,0.025,0.992,0.189,-2.4,-3.2,0.0,795,914,0
L,,393086,0.022,0.992,0.189,-2.1,-2.8,0.7,795,915,0
L,,393146,0.021,0.992,0.201,-0.7,-2.2,0.7,796,913,0
L,,393207,0.027,0.991,0.194,1.2,-2.9,0.7,796,914,0
L,,393266,0.023,0.991,0.192,0.9,-2.6,0.7,794,915,0
L,,393326,0.015,0.992,0.195,1.4,-2.4,1.7,797,914,0
L,,393429,0.032,0.994,0.188,0.5,-2.3,1.6,796,915,0
L,,393446,0.034,0.990,0.190,0.4,-2.4,1.0,795,915,0
L,,393536,0.023,0.992,0.189,0.6,-4.0,1.1,796,915,0
L,,393596,0.024,0.990,0.187,-1.2,-3.6,2.1,796,914,0
L,,393686,0.027,0.991,0.194,-4.9,-2.0,2.5,797,914,0
L,,393746,0.031,0.995,0.212,-4.6,-1.1,1.6,800,915,0
L,,393806,0.022,0.989,0.209,-1.9,-0.7,2.3,799,914,0
L,,393866,0.033,0.988,0.207,-2.4,0.1,2.9,799,915,0
L,,393926,0.039,0.991,0.222,-1.5,-1.4,1.9,801,915,0
L,,393986,0.036,0.994,0.225,2.1,-3.7,0.4,801,913,0
L,,394046,0.013,0.947,0.205,6.1,-3.6,0.3,803,916,0
L,,394106,0.061,0.991,0.192,4.4,-7.0,-1.5,801,914,0
L,,394166,0.043,0.986,0.199,3.0,-8.4,-0.8,801,913,0
L,,394226,0.016,0.984,0.188,-0.6,-2.0,2.0,802,915,0
L,,394286,0.036,0.990,0.199,-1.1,-2.3,1.4,801,914,0
L,,394346,0.049,0.995,0.212,-1.1,-0.5,1.2,804,915,0
L,,394436,0.026,0.985,0.206,-1.1,-1.3,1.8,804,914,0
L,,394497,0.034,0.985,0.222,0.3,-4.4,1.5,804,914,0
L,,394556,0.009,0.984,0.198,-0.2,-4.8,3.9,804,913,0
L,,394616,0.046,0.987,0.211,-3.1,-2.5,1.4,804,912,0
L,,394675,0.027,0.994,0.230,-0.9,0.5,3.6,804,915,0
L,,394736,0.045,0.994,0.226,4.3,-1.5,3.5,804,914,0
L,,394796,0.035,0.987,0.203,6.1,-3.5,3.7,804,915,0
L,,394886,0.048,0.991,0.197,0.3,-2.2,2.4,803,914,0
L,,394946,0.039,0.990,0.214,1.3,-2.8,2.6,804,914,0
L,,395006,0.048,0.988,0.203,3.8,-3.6,2.5,803,912,0
L,,395066,0.044,0.989,0.200,4.4,-3.5,2.5,801,914,0
L,,395126,0.050,0.989,0.193,3.0,-2.9,2.6,803,915,0
L,,395186,0.051,0.992,0.195,2.1,-2.5,2.5,800,913,0
L,,395247,0.052,0.990,0.194,2.6,-2.4,2.4,798,913,0
L,,395750,0.054,0.992,0.187,0.9,-3.0,0.2,804,918,0
L,,395760,0.054,0.991,0.185,0.8,-2.9,0.4,798,913,0
L,,395787,0.054,0.993,0.186,0.9,-3.1,0.4,799,915,0
L,,395846,0.051,0.990,0.186,0.2,-3.0,0.5,798,911,0
L,,395936,0.054,0.990,0.187,0.3,-3.2,0.7,799,914,0
L,,395997,0.052,0.991,0.188,0.3,-3.2,0.6,799,914,0
L,,396056,0.052,0.992,0.185,0.2,-3.2,0.4,799,913,0
L,,396146,0.058,0.990,0.186,0.0,-3.0,0.7,800,913,0
L,,396207,0.051,0.991,0.189,-0.5,-3.1,0.9,798,913,0
L,,396296,0.052,0.988,0.191,-0.6,-3.0,1.1,800,914,0
L,,396356,0.053,0.991,0.193,-0.6,-3.1,1.2,801,915,0
L,,396416,0.050,0.993,0.193,-0.2,-3.0,1.3,801,913,0
L,,396476,0.052,0.990,0.193,-0.5,-2.6,1.8,801,914,0
L,,396537,0.053,0.990,0.195,-0.8,-2.6,1.8,800,914,0
L,,396639,0.053,0.992,0.202,-0.9,-2.7,2.1,801,914,0
L,,396656,0.053,0.988,0.201,-0.6,-2.6,2.4,801,914,0
L,,396716,0.054,0.987,0.198,-0.2,-2.6,2.1,802,913,0
L,,396776,0.059,0.990,0.201,-0.5,-2.4,1.9,802,914,0
L,,396866,0.055,0.991,0.204,-0.2,-2.3,1.9,802,913,0
L,,396926,0.060,0.988,0.204,0.2,-2.5,1.8,802,912,0
L,,396986,0.059,0.988,0.206,1.1,-2.9,1.6,802,914,0
L,,397046,0.063,0.987,0.202,0.9,-2.9,1.5,802,913,0
L,,397106,0.061,0.988,0.202,0.8,-2.9,1.2,801,913,0
L,,397166,0.060,0.989,0.202,0.7,-3.1,0.9,801,913,0
L,,397226,0.060,0.988,0.201,1.0,-3.0,0.8,803,914,0
L,,397287,0.061,0.986,0.201,0.9,-3.1,0.4,804,914,0
L,,397376,0.056,0.989,0.201,0.6,-3.2,0.2,802,913,0
L,,397436,0.061,0.992,0.199,0.7,-3.2,0.3,804,915,0
L,,397497,0.056,0.990,0.203,0.9,-3.3,0.2,802,916,0
L,,397556,0.056,0.989,0.202,0.7,-3.2,0.4,802,913,0
L,,397617,0.056,0.990,0.200,0.9,-3.2,0.2,804,913,0
L,,397676,0.053,0.990,0.203,1.4,-3.4,0.2,803,912,0
L,,397736,0.054,0.989,0.199,1.5,-3.2,0.4,803,913,0
L,,397795,0.054,0.988,0.194,0.2,-3.1,0.2,803,914,0
L,,397886,0.050,0.990,0.201,-1.0,-2.1,0.6,804,914,0
L,,397946,0.048,0.991,0.203,0.0,-1.9,1.3,803,913,0
L,,398006,0.048,0.990,0.197,0.7,-1.0,2.7,804,914,0
L,,398096,0.055,0.988,0.205,0.0,0.4,2.5,804,913,0
L,,398157,0.061,0.987,0.207,0.2,0.0,1.7,802,913,0
L,,398216,0.063,0.993,0.212,1.7,-3.2,-0.5,803,913,0
L,,398276,0.058,0.989,0.205,4.0,-5.5,-2.1,801,914,0
L,,398336,0.050,0.989,0.198,5.2,-7.4,-3.0,803,914,0
L,,398396,0.042,0.988,0.186,4.9,-7.3,-2.0,802,913,0
L,,398457,0.037,0.989,0.183,2.5,-5.6,-1.4,802,915,0
L,,398516,0.037,0.991,0.183,0.5,-3.7,-0.4,805,913,0
L,,398577,0.039,0.991,0.189,-0.5,-2.4,0.2,804,914,0
L,,399291,0.032,0.992,0.182,-0.5,-0.9,0.9,808,917,0
L,,399301,0.036,1.001,0.187,-0.3,-1.1,1.0,805,914,0
L,,399327,0.022,0.993,0.189,0.7,-1.9,1.6,806,915,0
L,,399386,0.066,0.996,0.174,-2.7,1.8,3.5,806,914,0
L,,399447,0.001,0.993,0.188,-2.2,-2.5,0.7,806,914,0
L,,399506,0.063,0.992,0.188,-1.0,-0.7,2.3,804,915,0
L,,399566,0.027,0.992,0.187,0.0,-3.9,0.7,804,914,0
L,,399625,0.045,0.993,0.191,-0.2,-3.1,1.1,807,915,0
L,,399716,0.035,0.993,0.195,0.8,-4.2,0.6,804,915,0
L,,399776,0.035,0.993,0.192,1.4,-4.0,0.4,806,915,0
L,,399836,0.039,0.993,0.190,2.1,-4.6,0.9,808,914,0
L,,399926,0.037,0.995,0.184,1.2,-3.6,1.1,807,916,0
L,,400016,0.032,0.992,0.189,0.2,-3.2,0.9,806,915,0
L,,400077,0.038,0.992,0.186,0.0,-3.0,0.8,806,914,0
L,,400136,0.034,0.992,0.187,-0.4,-2.5,0.8,805,916,0
L,,400197,0.039,0.992,0.187,-0.2,-2.6,1.1,805,914,0
L,,400256,0.034,0.990,0.189,-0.7,-2.1,1.5,806,915,0
L,,400316,0.035,0.991,0.191,-0.4,-2.2,1.5,805,915,0
L,,400376,0.038,0.991,0.193,-0.2,-2.3,1.1,805,913,0
L,,400436,0.040,0.990,0.193,0.2,-2.5,1.1,804,913,0
L,,400497,0.038,0.991,0.193,0.0,-2.7,1.2,804,914,0
L,,400556,0.038,0.990,0.196,0.2,-3.0,1.1,805,913,0
L,,400617,0.039,0.990,0.196,0.4,-3.2,1.2,805,915,0
L,,400676,0.036,0.991,0.195,0.7,-3.4,0.9,807,915,0
L,,400737,0.038,0.991,0.194,0.5,-3.2,1.0,806,914,0
L,,400796,0.038,0.991,0.196,0.5,-3.4,1.1,805,910,0
L,,400856,0.040,0.991,0.195,0.7,-3.2,1.2,808,915,0
L,,400916,0.039,0.992,0.194,0.4,-3.2,1.4,805,915,0
L,,400976,0.038,0.990,0.195,0.5,-3.0,1.6,805,915,0
L,,401066,0.041,0.990,0.196,0.2,-3.0,1.3,808,915,0
L,,401126,0.040,0.989,0.197,0.4,-3.0,1.4,806,914,0
L,,401186,0.042,0.992,0.198,0.3,-3.1,1.2,806,913,0
L,,401277,0.042,0.992,0.196,0.2,-2.7,1.3,805,917,0
L,,401336,0.041,0.994,0.196,0.5,-2.6,1.4,807,913,0
L,,401396,0.046,0.992,0.196,0.7,-2.8,1.1,805,912,0
L,,401456,0.042,0.990,0.198,0.4,-3.1,0.8,806,915,0
L,,401516,0.042,0.991,0.198,0.4,-3.0,0.7,808,916,0
L,,401577,0.042,0.989,0.196,0.9,-3.0,0.6,806,913,0
L,,401636,0.043,0.989,0.196,1.0,-3.2,0.8,806,913,0
L,,401697,0.040,0.990,0.196,1.1,-3.2,0.9,807,912,0
L,,401756,0.041,0.990,0.195,1.4,-3.3,0.9,808,916,0
L,,401816,0.044,0.990,0.196,1.1,-3.3,0.4,807,913,0
L,,401876,0.040,0.991,0.195,1.0,-3.1,0.6,806,914,0
L,,401936,0.041,0.989,0.193,1.1,-3.0,0.9,807,915,0
L,,401997,0.040,0.991,0.192,0.9,-3.0,1.4,806,913,0
L,,402056,0.032,0.990,0.188,-0.9,-1.8,2.6,808,914,0
L,,402561,0.041,0.989,0.213,1.8,-3.0,-0.3,807,916,0
L,,402571,0.040,0.991,0.215,2.0,-3.2,-0.4,806,913,0
L,,402596,0.037,0.991,0.212,3.0,-4.0,-0.7,805,913,0
L,,402657,0.032,0.983,0.204,5.6,-5.8,-0.6,806,910,0
L,,402716,0.040,0.996,0.189,4.2,-4.9,0.0,807,913,0
L,,402777,0.034,0.993,0.195,2.3,-4.4,1.1,805,914,0
L,,402867,0.037,0.989,0.197,2.0,-4.4,2.2,806,913,0
L,,402926,0.027,0.985,0.190,0.6,-4.9,3.0,806,913,0
L,,403016,0.038,0.988,0.196,-2.5,-4.3,2.3,805,912,0
L,,403077,0.051,0.983,0.200,-4.2,-1.6,0.9,805,912,0
L,,403136,0.044,0.986,0.204,-7.5,-1.2,-0.2,804,911,0
L,,403197,0.047,0.989,0.207,-10.2,0.2,-3.0,803,910,0
L,,403256,0.037,0.986,0.241,-9.7,1.4,-2.1,803,911,0
L,,403346,0.017,0.989,0.261,-6.0,0.7,-1.1,802,908,0
L,,403407,0.030,0.988,0.251,-0.4,-0.7,0.2,805,908,0
L,,403466,0.021,0.981,0.250,2.5,-2.8,-1.2,805,907,0
L,,403527,0.018,0.980,0.251,5.4,-3.5,-1.6,805,908,0
L,,403586,0.033,0.990,0.236,7.5,-4.3,-2.8,807,908,0
L,,403646,0.021,0.987,0.228,8.1,-6.3,-4.7,807,908,0
L,,403707,0.018,0.983,0.227,9.8,-4.5,-4.9,807,909,0
L,,403766,-0.007,0.999,0.219,12.1,-5.7,-5.3,807,909,0
L,,403827,-0.036,0.995,0.211,16.8,-3.9,-0.4,807,909,0
L,,403886,-0.039,1.004,0.208,24.7,-10.5,5.3,808,909,0
L,,403947,-0.009,1.001,0.188,38.7,-8.1,9.9,809,912,0
L,,404006,0.003,0.961,0.017,15.8,-6.3,11.1,809,914,0
L,,404067,0.003,0.992,0.101,-4.9,0.6,10.7,812,917,0
L,,404126,0.035,1.007,0.134,-2.5,-0.5,18.4,811,916,0
L,,404216,0.047,0.997,0.104,2.8,-10.1,27.2,810,913,0
L,,404277,0.081,1.016,0.107,2.4,-11.0,34.3,810,912,0
L,,404336,0.101,1.010,0.116,2.2,-13.5,40.6,803,912,0
L,,404397,0.166,1.009,0.093,-3.9,7.4,38.3,773,907,0
L,,404457,0.080,1.013,0.128,-15.4,33.1,32.2,705,893,0
L,,404516,-0.269,1.131,0.136,-10.5,204.5,20.1,606,871,0
L,,404577,0.159,1.077,0.124,14.0,213.4,8.6,519,783,0
L,,404636,0.235,1.007,0.005,48.5,138.7,0.6,559,795,0
L,,404697,0.136,1.025,0.012,70.0,108.2,-4.0,586,817,0
L,,404756,0.082,1.056,0.066,88.8,145.3,0.5,592,830,0
L,,404817,0.134,1.044,0.154,97.8,149.8,9.1,599,837,0
L,,404876,0.191,0.983,0.166,87.8,78.6,5.5,609,841,0
L,,404936,0.070,0.799,0.331,39.4,-7.6,-26.8,608,841,0
L,,404997,-0.243,0.702,0.249,-19.3,-14.8,-46.2,582,864,0
L,,405056,0.415,1.020,-0.009,-30.6,31.0,-17.6,591,890,0
L,,405117,0.183,1.146,0.045,-35.9,-33.4,-18.3,651,901,0
L,,405176,0.116,1.032,0.035,-25.3,2.7,-10.0,722,906,0
L,,405237,0.061,0.992,0.005,-23.9,-9.0,-16.6,759,907,0
L,,405296,-0.039,1.014,0.066,-22.3,-5.3,-18.1,787,912,0
L,,405801,-0.068,0.995,0.094,0.5,-6.5,2.8,813,918,0
L,,405811,-0.060,0.989,0.098,-0.3,-6.6,3.1,809,915,0
L,,405866,-0.050,0.999,0.108,-4.6,-8.2,4.3,808,913,0
L,,405926,-0.055,1.002,0.129,-4.4,-8.8,4.9,807,914,0
L,,405987,-0.055,1.003,0.126,-0.7,-8.4,6.4,803,915,0
L,,406046,-0.030,1.000,0.126,0.0,-8.2,6.5,803,915,0
L,,406107,-0.034,0.997,0.125,0.4,-7.0,6.7,802,916,0
L,,406166,-0.023,0.999,0.122,-0.9,-8.1,5.9,800,915,0
L,,406226,-0.016,0.996,0.125,-2.5,-4.8,6.7,798,914,0
L,,406287,-0.016,0.999,0.137,-2.5,-5.9,5.6,797,913,0
L,,406346,0.000,0.997,0.135,-1.9,-4.3,6.5,797,914,0
L,,406407,-0.003,0.999,0.142,-1.3,-4.4,6.0,794,914,0
L,,406497,0.003,1.001,0.142,-0.4,-2.8,6.6,789,913,0
L,,406556,0.023,0.998,0.139,0.2,-4.9,4.5,791,915,0
L,,406617,0.008,0.995,0.143,0.1,-2.8,5.3,791,913,0
L,,406676,0.030,0.997,0.138,0.2,-3.5,3.7,793,913,0
L,,406737,0.016,0.998,0.136,-1.3,-2.8,3.0,795,912,0
L,,406796,0.025,1.001,0.145,-1.9,-2.5,2.7,797,913,0
L,,406857,0.019,0.999,0.148,-2.3,-2.9,2.5,797,914,0
L,,406916,0.024,0.999,0.154,-2.1,-2.0,2.9,799,914,0
L,,406977,0.030,0.998,0.156,-1.2,-2.6,2.2,798,912,0
L,,407037,0.028,0.998,0.161,0.0,-4.2,1.2,800,910,0
L,,407096,0.032,0.994,0.149,-0.5,-4.1,0.7,800,910,0
L,,407157,0.018,0.995,0.164,-3.2,-1.8,0.7,800,910,0
L,,407216,0.033,0.995,0.166,-1.1,-2.8,0.1,802,909,0
L,,407277,0.022,0.996,0.160,-0.9,-1.4,0.9,803,910,0
L,,407336,0.027,0.998,0.165,-2.7,-0.7,1.9,803,910,0
L,,407397,0.024,0.996,0.169,-2.4,-2.4,2.4,804,910,0
L,,407457,0.022,0.995,0.181,-1.2,-2.8,4.1,803,910,0
L,,407517,0.020,0.997,0.183,1.3,-3.0,6.5,805,909,0
L,,407577,0.034,0.996,0.173,3.4,-1.6,8.4,805,909,0
L,,407636,0.065,0.997,0.175,5.6,0.8,7.7,803,910,0
L,,407697,0.065,0.996,0.162,7.7,-5.8,2.9,804,909,0
L,,407756,0.038,0.987,0.142,6.0,-1.3,3.0,803,910,0
L,,407846,0.060,0.998,0.151,-0.9,0.2,1.6,804,910,0
L,,407907,0.055,0.996,0.159,0.6,-1.6,1.3,805,910,0
L,,407997,0.055,0.998,0.162,2.8,0.7,3.3,804,910,0
L,,408057,0.064,0.997,0.148,4.7,-1.9,3.0,804,910,0
L,,408117,0.062,0.994,0.141,4.1,-4.1,2.1,803,910,0
L,,408176,0.064,0.997,0.138,2.3,-3.6,1.6,804,911,0
L,,408237,0.060,0.998,0.145,2.2,-3.5,1.6,802,911,0
L,,408327,0.063,0.997,0.146,5.4,-4.3,1.7,800,911,0
L,,408386,0.063,0.999,0.133,7.7,-4.4,2.3,799,913,0
L,,408447,0.063,1.000,0.124,8.6,-3.7,2.9,799,912,0
L,,408537,0.071,0.995,0.104,4.8,-3.4,3.0,798,910,0
L,,408596,0.072,0.999,0.105,2.7,-2.6,2.8,796,910,0
L,,409101,0.075,0.998,0.107,-1.2,-2.7,0.9,804,917,0
L,,409111,0.075,1.000,0.111,-1.2,-2.8,0.8,799,911,0
L,,409136,0.070,1.000,0.113,-1.4,-2.6,0.8,799,910,0
L,,409197,0.076,1.000,0.112,-1.4,-2.9,0.4,798,911,0
L,,409256,0.069,0.997,0.115,-1.4,-2.9,0.3,800,912,0
L,,409317,0.072,0.997,0.118,-1.4,-2.6,0.7,801,912,0
L,,409376,0.065,0.997,0.120,-1.3,-3.1,0.6,801,911,0
L,,409437,0.066,0.997,0.124,-0.8,-3.2,0.8,802,911,0
L,,409497,0.068,0.998,0.125,0.0,-2.9,1.3,801,912,0
L,,409557,0.068,0.997,0.125,0.4,-2.9,1.4,801,911,0
L,,409617,0.068,0.997,0.122,0.2,-3.0,1.3,798,912,0
L,,409676,0.073,0.999,0.122,-0.4,-2.9,1.0,801,911,0
L,,409737,0.069,0.997,0.128,-0.2,-2.8,1.0,804,914,0
L,,409827,0.070,0.999,0.129,0.9,-3.5,1.1,803,912,0
L,,409886,0.071,0.998,0.128,1.8,-3.4,1.4,803,911,0
L,,409947,0.073,0.996,0.121,2.6,-3.1,1.6,802,913,0
L,,410006,0.072,0.999,0.122,2.4,-3.2,1.3,802,913,0
L,,410067,0.070,1.000,0.121,2.1,-3.1,1.4,803,912,0
L,,410126,0.072,0.999,0.116,1.1,-3.1,1.1,804,913,0
L,,410216,0.074,0.997,0.119,0.3,-2.8,1.1,803,913,0
L,,410277,0.070,1.000,0.117,-0.2,-2.5,1.1,804,911,0
L,,410336,0.073,0.998,0.120,-0.3,-2.4,1.0,804,913,0
L,,410426,0.070,1.123,0.123,0.2,-2.6,0.7,803,913,0
L,,410487,0.076,0.998,0.122,0.2,-2.4,0.4,803,913,0
L,,410546,0.072,0.996,0.123,0.4,-2.6,-0.1,802,911,0
L,,410607,0.072,0.997,0.118,0.4,-2.6,-0.3,802,911,0
L,,410666,0.068,0.996,0.119,-0.5,-2.5,-0.5,803,913,0
L,,410727,0.068,0.995,0.125,-0.7,-2.6,-0.9,804,911,0
L,,410817,0.064,1.001,0.126,1.1,-3.7,-1.4,802,912,0
L,,410876,0.058,1.000,0.129,1.7,-3.9,-1.1,803,911,0
L,,410937,0.058,0.998,0.125,2.1,-4.1,-1.4,804,912,0
L,,410997,0.059,0.998,0.119,1.6,-3.6,-1.4,803,912,0
L,,411057,0.055,0.999,0.120,1.0,-3.4,-1.7,802,912,0
L,,411117,0.053,0.998,0.117,0.9,-3.4,-1.9,804,913,0
L,,411177,0.051,0.999,0.116,0.5,-3.9,-2.7,803,910,0
L,,411267,0.040,1.001,0.126,0.7,-4.1,-3.9,804,914,0
L,,411327,0.035,1.002,0.124,1.1,-4.6,-4.5,804,913,0
L,,411387,0.035,1.000,0.122,1.7,-5.0,-4.8,805,912,0
L,,411447,0.019,0.999,0.118,1.8,-5.3,-5.7,802,912,0
L,,411506,0.020,1.003,0.116,0.9,-5.1,-6.5,804,912,0
L,,411567,0.007,0.996,0.106,-0.3,-4.4,-7.9,806,912,0
L,,411626,-0.016,1.002,0.111,-2.4,-0.2,-8.1,805,911,0
L,,411687,-0.007,0.998,0.122,-3.4,-0.6,-9.2,805,912,0
L,,411747,-0.028,1.000,0.135,-2.2,2.5,-7.5,804,914,0
L,,411807,-0.033,1.006,0.126,0.9,1.5,-7.6,806,915,0
L,,411867,-0.035,1.000,0.120,3.5,-0.8,-6.9,808,913,0
L,,413001,-0.008,1.017,0.024,40.8,-4.6,19.6,797,917,0
L,,413011,0.006,1.009,0.002,42.0,-3.9,19.6,789,913,0
L,,413067,0.019,0.961,-0.099,31.1,1.1,17.8,768,912,0
L,,413126,0.034,1.000,-0.076,13.3,8.1,16.5,745,910,0
L,,413187,0.042,0.985,-0.092,2.0,10.8,16.1,719,910,0
L,,413247,0.092,0.970,-0.067,-3.9,6.9,15.9,697,911,0
L,,413307,0.085,0.980,-0.048,-2.2,0.4,17.7,691,909,0
L,,413367,0.098,1.023,-0.010,12.9,-2.7,17.2,699,907,0
L,,413457,0.143,1.013,-0.099,12.5,0.4,14.0,667,908,0
L,,413517,0.180,0.988,-0.099,4.4,0.2,10.1,635,907,0
L,,413607,0.142,0.954,-0.099,4.9,3.1,7.4,616,906,0
L,,413666,0.138,0.955,-0.108,8.3,3.0,6.9,618,907,0
L,,413727,0.171,0.983,-0.106,8.8,-0.8,6.5,628,908,0
L,,413787,0.207,1.004,-0.108,7.0,-3.2,5.3,625,908,0
L,,413847,0.201,0.984,-0.117,5.2,-4.1,3.9,624,907,0
L,,413950,0.172,0.958,-0.130,11.2,-5.8,4.2,609,906,0
L,,413967,0.167,0.961,-0.143,11.6,-5.9,4.3,608,906,0
L,,414027,0.187,0.942,-0.173,6.5,-2.5,3.7,606,907,0
L,,414087,0.195,0.953,-0.163,0.6,-2.9,3.8,604,906,0
L,,414147,0.186,0.970,-0.152,-1.3,-3.2,3.6,604,907,0
L,,414207,0.205,0.975,-0.139,0.7,-2.0,2.5,617,909,0
L,,414267,0.207,0.973,-0.144,3.6,-2.1,1.8,624,907,0
L,,414327,0.204,0.966,-0.159,2.1,-2.1,0.9,626,909,0
L,,414387,0.197,0.958,-0.162,-0.4,-1.2,1.4,629,907,0
L,,414447,0.223,0.964,-0.151,-1.5,-1.8,0.4,633,907,0
L,,414507,0.200,0.967,-0.144,0.3,-4.8,0.1,636,909,0
L,,414567,0.176,0.959,-0.158,1.1,-4.4,-0.1,631,908,0
L,,414626,0.201,0.945,-0.162,-2.1,-2.7,0.1,640,909,0
L,,414687,0.198,0.968,-0.145,-2.8,-2.8,-0.6,638,906,0
L,,414747,0.195,0.958,-0.148,-4.6,-1.5,-0.9,635,905,0
L,,414807,0.180,0.950,-0.143,-5.5,-1.6,-1.3,638,907,0
L,,414867,0.191,0.973,-0.127,-5.9,-1.6,-1.2,642,906,0
L,,414927,0.191,1.021,-0.100,-3.5,-5.1,-1.4,667,905,0
L,,414987,0.186,0.968,-0.126,-0.8,-2.8,-1.8,677,907,0
L,,415047,0.184,0.962,-0.116,0.3,-4.2,-1.6,684,906,0
L,,415107,0.176,0.979,-0.123,0.2,-3.5,-1.7,678,906,0
L,,415166,0.181,0.978,-0.117,-1.1,-3.0,-1.9,675,906,0
L,,415227,0.170,0.993,-0.114,0.2,-4.3,-1.1,692,906,0
L,,415287,0.166,0.975,-0.116,0.7,-4.2,0.7,693,907,0
L,,415347,0.177,0.979,-0.122,2.2,-4.9,1.1,695,907,0
L,,415407,0.170,0.964,-0.129,0.2,-2.8,1.1,701,909,0
L,,415467,0.181,0.980,-0.114,-1.1,-3.4,1.4,700,907,0
L,,415527,0.173,0.987,-0.110,1.4,-5.8,-0.8,693,910,0
L,,415587,0.169,0.975,-0.126,0.7,-3.2,-2.5,702,908,0
L,,415647,0.166,0.970,-0.123,-1.5,-2.3,-2.3,703,906,0
