side,stage,device_ms,ax,ay,az,gx,gy,gz,toe,heel,phase,L_toe,L_heel,R_toe,R_heel
R,condition_1_offset,2590123.0,0.008,0.835,-0.453,3.0,24.5,27.9,209,513,0,,,,
R,condition_1_offset,2590182.0,-0.033,1.313,-0.664,8.0,16.3,35.0,198,510,0,,,,
R,condition_1_offset,2590244.0,-1.059,2.009,-0.887,14.6,14.1,34.5,171,485,0,,,,
R,condition_1_offset,2590302.0,-2.365,1.624,0.157,10.6,-7.1,14.5,145,475,0,,,,
R,condition_1_offset,2590393.0,-0.314,1.463,1.054,-3.9,0.4,-16.9,506,711,0,,,,
R,condition_1_offset,2590453.0,-0.183,1.28,-0.264,-2.2,4.6,-15.8,497,763,0,,,,
R,condition_1_offset,2590512.0,-0.024,0.838,-0.263,-2.8,-6.6,-9.3,561,776,0,,,,
R,condition_1_offset,2590572.0,-0.032,0.908,-0.254,0.6,-1.9,-6.3,499,802,0,,,,
R,condition_1_offset,2590632.0,-0.049,1.027,-0.331,-1.2,-5.1,-4.6,563,783,0,,,,
R,condition_1_offset,2590693.0,-0.106,0.958,-0.309,-1.9,-1.9,-4.0,549,773,0,,,,
R,condition_1_offset,2590752.0,-0.154,0.96,-0.261,-0.7,-3.0,-2.6,522,749,0,,,,
R,condition_1_offset,2590813.0,-0.123,0.977,-0.263,-0.7,-3.9,-2.0,545,787,0,,,,
R,condition_1_offset,2590873.0,-0.128,0.978,-0.248,-1.6,-4.1,-2.0,483,729,0,,,,
R,condition_1_offset,2590932.0,-0.122,1.044,-0.316,-2.8,-3.7,-3.8,387,676,0,,,,
R,condition_1_offset,2590995.0,-0.006,1.139,-0.088,-5.9,-1.5,-8.7,223,704,0,,,,
R,condition_1_offset,2591052.0,-0.241,1.444,-0.447,-11.5,-2.8,-12.3,165,648,0,,,,
R,condition_1_offset,2591113.0,0.171,1.785,-0.469,-12.2,-7.2,-17.0,107,353,0,,,,
R,condition_1_offset,2591172.0,0.05,1.046,-0.214,-9.6,-7.2,-16.8,138,611,0,,,,
R,condition_1_offset,2591233.0,-0.56,0.8,-0.017,-10.5,7.0,-12.0,29,412,0,,,,
R,condition_1_offset,2591292.0,0.032,0.242,-0.007,-6.8,6.1,-2.5,196,561,0,,,,
R,condition_1_offset,2591353.0,0.074,0.125,-0.327,-2.4,17.0,11.9,277,549,0,,,,
R,condition_1_offset,2591413.0,0.066,0.538,-0.466,0.4,21.9,23.6,193,497,0,,,,
R,condition_1_offset,2591472.0,-0.171,0.987,-0.767,5.1,16.9,31.5,223,433,0,,,,
R,condition_1_offset,2591533.0,-0.247,1.632,-0.752,14.4,13.7,34.6,147,460,0,,,,
R,condition_1_offset,2591592.0,-0.933,2.116,-0.413,17.6,18.4,25.7,135,464,0,,,,
R,condition_1_offset,2591654.0,-1.748,1.265,0.353,6.8,-0.5,3.8,173,519,0,,,,
R,condition_1_offset,2591712.0,2.041,0.809,-1.043,-1.2,12.7,-11.8,314,696,0,,,,
R,condition_1_offset,2591773.0,-0.489,0.988,-0.855,4.5,-1.0,-16.0,500,755,0,,,,
R,condition_1_offset,2591833.0,-0.266,0.726,-0.444,-4.0,-4.3,-11.6,556,770,0,,,,
R,condition_1_offset,2591893.0,0.0,1.062,-0.209,-0.1,-1.7,-7.5,586,795,0,,,,
R,condition_1_offset,2591953.0,-0.062,0.991,-0.449,-0.7,-4.9,-4.2,491,671,0,,,,
R,condition_1_offset,2592012.0,-0.065,0.932,-0.312,-1.5,-2.8,-4.2,567,781,0,,,,
R,condition_1_offset,2592073.0,-0.126,0.939,-0.292,-0.7,-3.9,-3.0,537,783,0,,,,
R,condition_1_offset,2592132.0,-0.18,0.983,-0.326,-1.0,-3.9,-3.5,453,722,0,,,,
R,condition_1_offset,2592193.0,-0.185,0.942,-0.258,-2.1,-3.1,-3.9,363,679,0,,,,
R,condition_1_offset,2592252.0,-0.195,1.019,-0.303,-2.5,-3.4,-4.6,294,744,0,,,,
R,condition_1_offset,2592313.0,-0.081,1.115,-0.082,-4.3,-2.2,-8.8,200,677,0,,,,
R,condition_1_offset,2592375.0,-0.231,1.335,-0.467,-10.0,-2.9,-11.1,163,645,0,,,,
R,condition_1_offset,2592433.0,0.029,1.657,-0.547,-8.7,-8.2,-16.7,188,632,0,,,,
R,condition_1_offset,2592493.0,0.049,1.191,-0.23,-6.5,-13.5,-16.9,181,593,0,,,,
R,condition_1_offset,2592552.0,-0.437,0.848,-0.049,-8.2,-2.3,-11.7,186,445,0,,,,
R,condition_1_offset,2592613.0,0.072,0.229,-0.087,-2.7,1.0,-2.2,195,354,0,,,,
R,condition_1_offset,2592672.0,0.227,0.155,-0.134,2.5,15.5,12.5,162,478,0,,,,
R,condition_1_offset,2592733.0,0.053,0.462,-0.241,5.1,18.5,25.1,170,464,0,,,,
R,condition_1_offset,2592792.0,-0.051,1.023,-0.47,7.2,15.8,34.4,179,452,0,,,,
R,condition_1_offset,2592853.0,0.0,1.881,-0.548,14.4,12.8,38.9,171,406,0,,,,
R,condition_1_offset,2592913.0,-1.468,2.069,-0.507,13.2,16.6,24.3,150,387,0,,,,
R,condition_1_offset,2592973.0,-0.615,1.845,0.308,2.5,0.8,-5.5,180,412,0,,,,
R,condition_1_offset,2593033.0,-0.055,1.664,1.458,-4.6,-2.8,-15.6,452,708,0,,,,
R,condition_1_offset,2593094.0,-0.242,1.25,-0.593,1.5,6.3,-17.6,545,766,0,,,,
R,condition_1_offset,2593152.0,-0.213,0.866,-0.399,-1.5,-6.6,-9.9,513,761,0,,,,
R,condition_1_offset,2593212.0,-0.018,0.876,-0.216,0.5,-2.8,-6.0,576,799,0,,,,
R,condition_1_offset,2593273.0,-0.034,1.001,-0.317,-0.3,-4.3,-2.7,599,804,0,,,,
R,condition_1_offset,2593333.0,-0.121,0.964,-0.339,-0.7,-3.7,-1.8,486,658,0,,,,
R,condition_1_offset,2593393.0,-0.063,0.929,-0.35,-1.1,-3.7,-3.0,561,774,0,,,,
R,condition_1_offset,2593453.0,-0.148,0.966,-0.266,-2.7,-3.1,-4.1,572,799,0,,,,
R,condition_1_offset,2593513.0,-0.153,0.984,-0.27,-2.8,-2.7,-4.4,520,769,0,,,,
R,condition_1_offset,2593573.0,-0.136,1.049,-0.284,-3.4,-2.7,-5.6,286,506,0,,,,
R,condition_1_offset,2593632.0,-0.131,1.194,-0.239,-6.2,-1.8,-8.7,124,531,0,,,,
R,condition_1_offset,2593693.0,-0.163,1.354,-0.421,-11.6,-2.8,-12.4,196,623,0,,,,
R,condition_1_offset,2593754.0,0.208,1.796,-0.557,-10.3,-7.8,-18.2,137,648,0,,,,
R,condition_1_offset,2593813.0,-0.315,1.213,0.012,-9.1,-7.6,-16.5,106,495,0,,,,
R,condition_1_offset,2593873.0,-0.467,0.614,-0.42,-8.8,4.9,-9.9,126,483,0,,,,
R,condition_1_offset,2593933.0,0.276,0.317,-0.077,-5.9,8.1,-0.2,270,532,0,,,,
R,condition_1_offset,2593993.0,0.036,0.162,-0.321,0.2,15.4,14.7,130,556,0,,,,
R,condition_1_offset,2594052.0,0.038,0.537,-0.322,2.7,21.4,25.8,100,496,0,,,,
R,condition_1_offset,2594113.0,-0.171,1.065,-0.682,6.4,17.1,33.5,219,519,0,,,,
R,condition_1_offset,2594172.0,-0.241,1.89,-0.874,15.9,16.2,37.5,140,494,0,,,,
R,condition_1_offset,2594233.0,-1.683,1.757,-0.657,16.8,15.7,19.4,127,377,0,,,,
R,condition_1_offset,2594292.0,-0.914,1.418,0.632,2.5,2.4,-8.0,52,445,0,,,,
R,condition_1_offset,2594353.0,1.145,1.87,1.172,-4.1,-0.8,-15.8,484,686,0,,,,
R,condition_1_offset,2594413.0,-0.696,1.257,-1.07,2.1,3.5,-17.0,557,758,0,,,,
R,condition_1_offset,2594474.0,-0.161,0.73,-0.369,-2.8,-6.1,-10.0,542,783,0,,,,
R,condition_1_offset,2594533.0,-0.066,0.9,-0.354,0.8,-0.9,-7.4,561,799,0,,,,
R,condition_1_offset,2594592.0,-0.032,1.062,-0.175,-2.6,-6.5,-4.9,559,789,0,,,,
R,condition_1_offset,2594653.0,-0.184,0.921,-0.343,-2.8,-2.3,-4.8,470,678,0,,,,
R,condition_1_offset,2594712.0,-0.105,0.954,-0.202,-0.9,-2.8,-2.9,417,615,0,,,,
R,condition_1_offset,2594773.0,-0.139,0.986,-0.256,-0.3,-2.9,-3.2,375,603,0,,,,
R,condition_1_offset,2594833.0,-0.206,0.975,-0.296,-1.7,-2.8,-4.6,284,548,0,,,,
R,condition_1_offset,2594893.0,-0.183,1.065,-0.265,-2.9,-3.5,-6.2,167,551,0,,,,
R,condition_1_offset,2594953.0,-0.142,1.192,-0.116,-6.0,-2.0,-10.4,90,495,0,,,,
R,condition_1_offset,2595013.0,-0.198,1.465,-0.523,-9.0,-4.8,-13.3,122,412,0,,,,
R,condition_1_offset,2595073.0,0.471,1.842,-0.486,-8.4,-15.8,-16.0,97,316,0,,,,
R,condition_1_offset,2595132.0,-0.753,1.269,-0.223,-10.0,-6.9,-15.0,133,383,0,,,,
R,condition_1_offset,2595194.0,-0.144,0.48,-0.241,-7.6,0.1,-3.7,283,511,0,,,,
R,condition_1_offset,2595252.0,0.204,0.068,-0.204,-2.7,10.3,4.5,217,427,0,,,,
R,condition_1_offset,2595313.0,0.066,0.291,-0.263,2.3,14.9,18.0,168,517,0,,,,
R,condition_1_offset,2595373.0,0.052,0.621,-0.346,5.8,17.1,30.0,155,505,0,,,,
R,condition_1_offset,2595433.0,-0.109,1.261,-0.618,9.7,11.7,36.1,193,485,0,,,,
R,condition_1_offset,2595493.0,-0.987,1.912,-0.661,17.4,6.8,39.0,150,460,0,,,,
R,condition_1_offset,2595553.0,-1.607,1.662,-0.141,11.8,9.3,15.4,140,503,0,,,,
R,condition_1_offset,2595613.0,-0.832,1.361,0.497,-2.6,15.8,-19.5,161,444,0,,,,
R,condition_1_offset,2595672.0,-0.408,1.704,0.112,-4.6,8.1,-16.8,488,724,0,,,,
R,condition_1_offset,2595733.0,-0.115,1.001,-0.14,-1.4,-0.1,-17.1,507,766,0,,,,
R,condition_1_offset,2595792.0,0.09,1.174,-0.024,-0.9,-4.8,-10.2,555,796,0,,,,
R,condition_1_offset,2595854.0,-0.088,0.912,-0.315,-0.9,-3.4,-6.0,545,791,0,,,,
R,condition_1_offset,2595913.0,-0.089,0.961,-0.286,-0.9,-4.3,-3.7,423,696,0,,,,
R,condition_1_offset,2595973.0,-0.139,0.936,-0.305,-0.3,-3.1,-3.1,430,780,0,,,,
R,condition_1_offset,2596033.0,-0.149,0.97,-0.238,0.1,-3.5,-2.6,469,793,0,,,,
R,condition_1_offset,2596093.0,-0.176,1.014,-0.304,-0.1,-4.5,-2.5,411,643,0,,,,
R,condition_1_offset,2596153.0,-0.122,0.997,-0.307,-3.4,-4.2,-4.3,188,469,0,,,,
R,condition_1_offset,2596212.0,-0.161,1.113,-0.176,-4.9,-2.4,-8.8,95,519,0,,,,
R,condition_1_offset,2596272.0,-0.223,1.229,-0.415,-9.8,-4.5,-11.0,152,470,0,,,,
R,condition_1_offset,2596333.0,-0.023,1.712,-0.407,-10.9,-7.0,-14.2,145,482,0,,,,
R,condition_1_offset,2596393.0,0.873,1.359,-0.625,-9.6,-13.1,-17.7,85,506,0,,,,
R,condition_1_offset,2596453.0,-0.089,1.04,-0.649,-9.7,2.3,-14.8,123,441,0,,,,
R,condition_1_offset,2596513.0,-0.984,-0.031,-0.432,-6.2,-0.3,-4.2,165,284,0,,,,
R,condition_1_offset,2596575.0,0.117,0.109,-0.453,0.2,13.4,9.9,112,444,0,,,,
R,condition_1_offset,2596632.0,0.082,0.513,-0.284,2.7,18.7,23.4,198,488,0,,,,
R,condition_1_offset,2596693.0,-0.047,1.003,-0.535,4.5,23.0,31.2,203,496,0,,,,
R,condition_1_offset,2596752.0,-0.075,1.73,-0.681,9.2,17.5,37.0,157,421,0,,,,
R,condition_1_offset,2596813.0,-1.175,1.894,-0.794,13.6,19.1,28.8,173,485,0,,,,
R,condition_1_offset,2596873.0,-1.658,1.262,0.338,7.8,-5.4,5.1,88,295,0,,,,
R,condition_1_offset,2596933.0,1.427,0.595,-0.765,-3.7,13.8,-14.1,421,611,0,,,,
R,condition_1_offset,2596993.0,-0.249,1.443,-0.443,0.0,-1.4,-14.3,489,744,0,,,,
R,condition_1_offset,2597053.0,0.008,0.796,-0.366,0.7,-3.5,-13.8,550,780,0,,,,
R,condition_1_offset,2597113.0,0.168,1.115,-0.175,-0.3,-3.4,-8.0,576,797,0,,,,
R,condition_1_offset,2597172.0,-0.038,0.928,-0.313,-2.7,-2.2,-4.7,559,808,0,,,,
R,condition_1_offset,2597235.0,-0.094,0.995,-0.246,-1.7,-1.1,-3.3,477,789,0,,,,
R,condition_1_offset,2597292.0,-0.141,0.964,-0.232,-0.5,-3.1,-2.4,451,698,0,,,,
R,condition_1_offset,2597353.0,-0.051,0.955,-0.22,-0.4,-2.9,-3.1,301,548,0,,,,
R,condition_1_offset,2597413.0,-0.143,0.989,-0.2,-0.8,-2.7,-3.7,392,637,0,,,,
R,condition_1_offset,2597473.0,-0.2,1.028,-0.298,-1.9,-3.2,-4.4,310,580,0,,,,
R,condition_1_offset,2597533.0,-0.057,1.103,-0.128,-4.3,-2.5,-7.2,87,606,0,,,,
R,condition_1_offset,2597593.0,-0.208,1.365,-0.323,-8.6,-3.0,-11.1,157,749,0,,,,
R,condition_1_offset,2597653.0,-0.003,1.639,-0.647,-10.6,-4.9,-15.0,142,493,0,,,,
R,condition_1_offset,2597712.0,0.499,1.332,-0.517,-9.6,-17.3,-14.3,29,426,0,,,,
R,condition_1_offset,2597773.0,-0.216,1.02,-0.327,-9.8,-4.3,-12.7,145,562,0,,,,
R,condition_1_offset,2597833.0,-1.033,0.219,-0.392,-2.8,3.6,-6.5,201,508,0,,,,
R,condition_1_offset,2597893.0,0.296,0.071,-0.134,-4.7,21.0,8.5,90,441,0,,,,
R,condition_1_offset,2597955.0,-0.066,0.411,-0.493,-1.2,25.0,21.7,196,435,0,,,,
R,condition_1_offset,2598013.0,-0.167,0.846,-0.842,1.5,22.8,31.0,128,423,0,,,,
R,condition_1_offset,2598073.0,-0.33,1.489,-0.886,12.6,15.9,34.8,162,485,0,,,,
R,condition_1_offset,2598133.0,-0.916,2.073,-0.624,18.9,16.1,29.7,134,446,0,,,,
R,condition_1_offset,2598193.0,-2.157,1.517,0.296,10.3,-3.7,9.4,119,285,0,,,,
R,condition_1_offset,2598252.0,1.335,0.985,-0.813,-4.9,23.0,-17.7,315,692,0,,,,
R,condition_1_offset,2598313.0,-0.828,1.872,-0.722,4.5,1.0,-18.9,427,765,0,,,,
R,condition_1_offset,2598373.0,-0.046,0.804,0.046,-6.4,-5.7,-13.0,422,730,0,,,,
R,condition_1_offset,2598433.0,-0.102,0.886,-0.303,-3.6,-4.1,-7.2,468,758,0,,,,
R,condition_1_offset,2598493.0,-0.056,1.014,-0.251,-0.8,-5.2,-5.2,446,728,0,,,,
R,condition_1_offset,2598553.0,-0.165,0.957,-0.259,-1.4,-3.4,-4.8,419,740,0,,,,
R,condition_1_offset,2598613.0,-0.201,0.935,-0.201,-1.2,-3.3,-4.0,381,713,0,,,,
R,condition_1_offset,2598674.0,-0.2,0.941,-0.162,-1.9,-1.7,-4.0,206,744,0,,,,
R,condition_1_offset,2598733.0,-0.277,0.94,-0.157,-2.0,-2.0,-4.0,155,766,0,,,,
R,condition_1_offset,2598792.0,-0.316,0.985,-0.277,-1.9,-3.2,-3.5,146,702,0,,,,
R,condition_1_offset,2598853.0,-0.16,1.286,-0.16,-4.3,-1.4,-8.0,106,660,0,,,,
R,condition_1_offset,2598913.0,-0.188,1.443,-0.436,-8.7,-3.8,-11.9,49,439,0,,,,
R,condition_1_offset,2598973.0,0.243,1.727,-0.581,-7.5,-11.8,-15.9,42,418,0,,,,
R,condition_1_offset,2599033.0,-0.769,1.293,-0.048,-8.3,-16.8,-9.8,115,510,0,,,,
R,condition_1_offset,2599093.0,-0.288,0.489,-0.371,-7.1,-0.1,-5.8,213,397,0,,,,
R,condition_1_offset,2599153.0,0.287,0.123,-0.143,-1.7,11.7,0.9,204,405,0,,,,
R,condition_1_offset,2599213.0,0.099,0.309,-0.17,2.9,17.8,15.6,204,457,0,,,,
R,condition_1_offset,2599273.0,0.057,0.629,-0.443,5.3,22.5,27.5,138,462,0,,,,
R,condition_1_offset,2599334.0,-0.116,1.176,-0.635,9.1,12.5,34.3,149,408,0,,,,
R,condition_1_offset,2599392.0,-0.485,1.939,-0.705,16.4,15.1,35.7,115,463,0,,,,
R,condition_1_offset,2599453.0,-1.718,1.764,-0.237,13.3,10.3,17.6,65,379,0,,,,
R,condition_1_offset,2599542.0,2.193,0.829,-1.152,-0.7,11.2,-8.9,450,667,0,,,,
R,condition_1_offset,2599603.0,-0.576,1.044,-0.955,3.4,-2.8,-18.0,452,762,0,,,,
R,condition_1_offset,2599663.0,-0.243,0.786,-0.353,-4.1,-1.7,-10.2,530,781,0,,,,
R,condition_1_offset,2599753.0,-0.021,0.94,-0.267,1.1,-2.3,-6.1,544,801,0,,,,
R,condition_1_offset,2599813.0,-0.05,0.981,-0.271,-1.2,-5.0,-4.1,543,801,0,,,,
R,condition_1_offset,2599873.0,-0.143,0.947,-0.297,-1.3,-0.9,-4.4,460,773,0,,,,
R,condition_1_offset,2599933.0,-0.108,0.985,-0.251,-1.3,-3.1,-3.6,528,793,0,,,,
R,condition_1_offset,2599993.0,-0.142,0.95,-0.276,-2.1,-3.1,-4.1,378,589,0,,,,
R,condition_1_offset,2600053.0,-0.18,0.97,-0.222,-2.1,-3.6,-3.8,297,564,0,,,,
R,condition_1_offset,2600115.0,-0.185,1.052,-0.25,-3.3,-3.5,-5.0,222,569,0,,,,
R,condition_1_offset,2600173.0,-0.185,1.074,-0.13,-5.9,-0.7,-8.8,174,634,0,,,,
R,condition_1_offset,2600233.0,-0.227,1.419,-0.471,-9.9,-2.9,-10.7,141,510,0,,,,
R,condition_1_offset,2600292.0,0.193,1.679,-0.352,-9.9,-9.9,-15.6,130,539,0,,,,
R,condition_1_offset,2600353.0,-0.492,1.153,0.068,-8.7,-7.5,-14.8,133,464,0,,,,
R,condition_1_offset,2600413.0,-0.425,0.742,-0.202,-9.4,5.0,-12.4,147,369,0,,,,
R,condition_1_offset,2600503.0,0.181,0.127,-0.453,-1.4,13.1,4.9,206,485,0,,,,
R,condition_1_offset,2600593.0,0.036,0.565,-0.464,3.5,19.1,25.4,138,529,0,,,,
R,condition_1_offset,2600653.0,-0.207,0.983,-0.587,7.7,10.4,32.8,160,537,0,,,,
R,condition_1_offset,2600713.0,-0.282,1.735,-0.714,16.7,15.1,35.6,93,415,0,,,,
R,condition_1_offset,2600773.0,-1.029,1.922,-0.533,15.6,21.4,23.2,75,406,0,,,,
R,condition_1_offset,2600833.0,-1.784,1.414,0.348,6.7,-1.4,0.3,177,417,0,,,,
R,condition_1_offset,2600894.0,1.692,1.922,0.263,-4.5,3.7,-10.5,424,700,0,,,,
R,condition_1_offset,2600953.0,-0.553,0.745,-1.093,5.2,1.2,-18.8,419,761,0,,,,
R,condition_1_offset,2601013.0,-0.298,0.863,-0.424,-2.5,-4.3,-10.1,555,785,0,,,,
R,condition_1_offset,2601073.0,0.049,0.942,-0.23,0.5,-3.1,-6.9,552,801,0,,,,
R,condition_1_offset,2601133.0,-0.063,1.009,-0.294,-2.8,-3.8,-4.6,559,806,0,,,,
R,condition_1_offset,2601193.0,-0.103,0.955,-0.235,-2.2,-0.1,-4.4,520,760,0,,,,
R,condition_1_offset,2601253.0,-0.173,0.956,-0.24,-0.3,-1.7,-2.1,518,773,0,,,,
R,condition_1_offset,2601313.0,-0.076,0.983,-0.266,-0.1,-3.3,-2.5,492,730,0,,,,
R,condition_1_offset,2601373.0,-0.09,1.021,-0.241,-1.4,-3.9,-4.7,293,469,0,,,,
R,condition_1_offset,2601433.0,-0.171,1.032,-0.221,-2.8,-3.6,-6.1,293,681,0,,,,
R,condition_1_offset,2601493.0,-0.161,1.073,-0.122,-5.3,-2.4,-8.7,198,716,0,,,,
R,condition_1_offset,2601554.0,-0.159,1.421,-0.286,-7.5,-4.3,-11.5,151,732,0,,,,
R,condition_1_offset,2601613.0,0.108,1.754,-0.696,-10.4,-6.1,-17.5,133,455,0,,,,
R,condition_1_offset,2601673.0,0.187,1.169,-0.119,-6.9,-15.4,-15.8,169,642,0,,,,
R,condition_1_offset,2601733.0,-0.419,0.716,-0.282,-8.7,3.9,-11.9,180,502,0,,,,
R,condition_1_offset,2601793.0,0.316,0.292,-0.017,-4.3,3.5,0.5,149,408,0,,,,
R,condition_1_offset,2601853.0,0.115,0.275,-0.17,2.4,11.8,15.3,148,491,0,,,,
R,condition_1_offset,2601913.0,0.157,0.51,-0.212,5.1,18.4,25.3,206,492,0,,,,
R,condition_1_offset,2601973.0,-0.061,1.184,-0.463,5.9,17.2,33.4,163,448,0,,,,
R,condition_1_offset,2602033.0,-0.24,1.83,-0.719,13.5,17.6,36.9,149,421,0,,,,
R,condition_1_offset,2602093.0,-1.22,1.847,-0.654,14.4,12.8,23.3,162,431,0,,,,
R,condition_1_offset,2602153.0,-0.9,1.203,0.54,2.0,-2.5,-2.7,105,421,0,,,,
R,condition_1_offset,2602213.0,2.328,1.703,0.31,-5.0,-1.9,-6.6,475,683,0,,,,
R,condition_1_offset,2602275.0,-0.58,0.885,-0.932,4.0,0.8,-16.5,435,769,0,,,,
R,condition_1_offset,2602363.0,-0.123,0.918,-0.103,-1.2,-10.7,-6.4,566,793,0,,,,
R,condition_1_offset,2602423.0,-0.02,0.928,-0.314,1.7,-2.5,-4.8,569,806,0,,,,
R,condition_1_offset,2602483.0,-0.036,1.026,-0.338,-0.4,-4.4,-2.4,555,814,0,,,,
R,condition_1_offset,2602543.0,-0.06,0.941,-0.324,-1.2,-3.9,-3.2,537,777,0,,,,
R,condition_1_offset,2602603.0,-0.08,0.954,-0.301,-1.7,-3.0,-5.1,471,705,0,,,,
R,condition_1_offset,2602663.0,-0.128,0.959,-0.294,-2.3,-2.7,-5.0,539,791,0,,,,
R,condition_1_offset,2602723.0,-0.212,0.961,-0.257,-2.9,-2.6,-4.7,264,444,0,,,,
R,condition_1_offset,2602783.0,-0.18,1.04,-0.295,-3.1,-4.4,-5.3,219,505,0,,,,
R,condition_1_offset,2602843.0,-0.153,1.228,-0.101,-6.7,-1.9,-10.1,139,530,0,,,,
R,condition_1_offset,2602903.0,-0.215,1.421,-0.586,-11.0,-2.5,-11.9,187,511,0,,,,
R,condition_1_offset,2602963.0,0.181,1.641,-0.541,-9.3,-11.3,-16.0,213,628,0,,,,
R,condition_1_offset,2603025.0,-0.656,1.25,-0.017,-9.7,-7.3,-14.8,130,556,0,,,,
R,condition_1_offset,2603083.0,-0.289,0.542,-0.308,-8.6,2.6,-8.5,140,395,0,,,,
R,condition_1_offset,2603143.0,0.151,0.318,-0.16,-5.4,9.5,2.6,268,504,0,,,,
R,condition_1_offset,2603203.0,0.075,0.214,-0.238,1.5,15.1,16.9,125,415,0,,,,
R,condition_1_offset,2603263.0,0.074,0.563,-0.341,5.0,17.4,29.9,118,453,0,,,,
R,condition_1_offset,2603323.0,-0.007,1.158,-0.504,9.1,13.2,35.7,117,472,0,,,,
R,condition_1_offset,2603383.0,-0.729,2.042,-0.893,18.7,19.9,36.3,110,371,0,,,,
R,condition_1_offset,2603443.0,-1.732,1.698,-0.206,10.4,12.7,16.3,59,259,0,,,,
R,condition_1_offset,2603503.0,-1.223,1.251,-0.025,-1.3,11.2,-17.3,240,372,0,,,,
R,condition_1_offset,2603563.0,-0.31,1.726,-0.09,-3.5,3.7,-16.7,349,754,0,,,,
R,condition_1_offset,2603624.0,-0.27,0.97,-0.137,1.3,-0.1,-12.1,430,787,0,,,,
R,condition_1_offset,2603685.0,0.097,0.937,-0.158,0.7,-5.2,-6.8,565,790,0,,,,
R,condition_1_offset,2603743.0,-0.029,0.976,-0.267,0.4,-3.6,-5.2,510,787,0,,,,
