side,stage,device_ms,ax,ay,az,gx,gy,gz,toe,heel,phase,L_toe,L_heel,R_toe,R_heel
R,,7190170.0,-0.02,0.935,-0.35,-2.5,-2.1,-3.9,690,823,0,,,,
R,,7190180.0,-0.01,0.947,-0.256,-2.7,-3.0,-3.5,689,823,0,,,,
R,,7190190.0,0.013,0.946,-0.189,-2.5,-3.1,-3.2,690,826,0,,,,
R,,7190200.0,0.236,2.087,-0.779,-1.8,-7.5,-11.7,691,828,0,,,,
R,,7190210.0,-0.012,0.526,0.649,-6.5,-4.5,-1.9,693,828,0,,,,
R,,7190220.0,0.404,0.45,-0.051,-1.3,-3.9,1.1,691,829,0,,,,
R,,7190230.0,0.02,1.105,-0.243,0.0,-0.2,-1.6,694,832,0,,,,
R,,7190240.0,-0.049,1.174,-0.322,0.1,-0.3,-1.7,694,832,0,,,,
R,,7190250.0,0.212,1.016,-0.146,-1.7,-1.0,-2.9,694,832,0,,,,
R,,7190260.0,-0.021,0.914,-0.288,-1.1,0.2,-3.3,695,835,0,,,,
R,,7190270.0,-0.27,0.989,-0.311,-0.7,-1.0,-2.9,693,835,0,,,,
R,,7190280.0,0.012,0.982,-0.171,-2.3,-1.4,-2.4,695,837,0,,,,
R,,7190290.0,0.161,1.008,-0.088,-2.8,-0.7,-2.7,695,839,0,,,,
R,,7190300.0,-0.315,0.953,-0.269,-2.4,-2.0,-3.3,699,843,0,,,,
R,,7190310.0,-0.106,1.051,-0.25,-2.8,-2.6,-4.0,697,849,0,,,,
R,,7190320.0,0.065,0.993,-0.186,-3.8,-3.1,-2.8,697,846,0,,,,
R,,7190330.0,-0.083,1.117,-0.07,-3.2,-2.8,-2.8,694,847,0,,,,
R,,7190340.0,-0.141,0.998,-0.174,-1.6,-3.1,-2.5,692,850,0,,,,
R,,7190350.0,0.021,1.04,-0.162,-2.0,-3.9,-2.8,693,853,0,,,,
R,,7190360.0,0.058,1.076,-0.242,-3.3,-3.9,-3.3,687,854,0,,,,
R,,7190370.0,0.03,1.033,-0.199,-3.6,-3.9,-4.0,679,856,0,,,,
R,,7190380.0,0.037,1.001,-0.233,-3.8,-3.5,-3.9,671,857,0,,,,
R,,7190390.0,-0.002,1.033,-0.269,-4.0,-3.2,-4.5,661,860,0,,,,
R,,7190400.0,-0.044,1.05,-0.264,-4.7,-3.6,-4.9,650,862,0,,,,
R,,7190410.0,-0.001,1.046,-0.244,-5.6,-4.2,-5.1,636,866,0,,,,
R,,7190420.0,0.009,1.056,-0.256,-6.2,-4.5,-5.9,622,868,0,,,,
R,,7190430.0,0.024,1.055,-0.231,-6.9,-4.5,-6.6,572,872,0,,,,
R,,7190440.0,0.063,1.057,-0.221,-6.9,-3.6,-7.7,534,873,0,,,,
R,,7190450.0,-0.009,1.162,-0.208,-6.9,-3.5,-7.5,513,876,0,,,,
R,,7190460.0,0.006,1.285,-0.087,-8.1,-4.0,-8.1,503,879,0,,,,
R,,7190470.0,0.058,1.185,-0.123,-8.8,-3.8,-8.7,453,882,0,,,,
R,,7190480.0,0.019,1.208,-0.105,-9.1,-4.0,-9.2,403,882,0,,,,
R,,7190490.0,0.129,1.195,-0.019,-8.2,-3.8,-10.0,326,885,0,,,,
R,,7190500.0,-0.014,1.276,-0.064,-8.7,-3.2,-9.9,280,885,0,,,,
R,,7190510.0,0.151,1.191,-0.126,-7.5,-2.5,-11.5,262,886,0,,,,
R,,7190520.0,-0.336,1.345,-0.264,-8.3,-2.4,-10.6,220,887,0,,,,
R,,7190530.0,-0.193,1.433,-0.21,-11.6,-5.3,-10.9,191,889,0,,,,
R,,7190540.0,-0.089,1.371,-0.217,-13.9,-6.8,-11.8,175,885,0,,,,
R,,7190550.0,0.01,1.373,-0.183,-14.8,-7.8,-12.5,147,884,0,,,,
R,,7190560.0,0.03,1.379,-0.184,-14.5,-7.8,-12.7,118,883,0,,,,
R,,7190570.0,0.082,1.494,-0.193,-15.5,-8.4,-13.8,133,876,0,,,,
R,,7190580.0,0.217,1.516,-0.232,-15.5,-7.8,-14.1,142,869,0,,,,
R,,7190590.0,0.422,1.504,-0.199,-16.2,-6.8,-15.3,150,863,0,,,,
R,,7190600.0,0.235,1.588,-0.411,-14.4,-5.7,-17.7,137,859,0,,,,
R,,7190610.0,0.165,1.692,-0.376,-14.0,-6.0,-16.9,142,858,0,,,,
R,,7190620.0,0.234,1.792,-0.467,-14.3,-7.1,-17.6,137,852,0,,,,
R,,7190630.0,0.19,1.783,-0.335,-13.8,-8.0,-18.7,121,850,0,,,,
R,,7190640.0,0.172,1.715,-0.615,-14.0,-7.8,-20.6,121,843,0,,,,
R,,7190650.0,0.093,1.464,-0.813,-14.1,-10.9,-20.8,123,828,0,,,,
R,,7190660.0,0.134,1.59,-0.711,-17.8,-12.8,-19.1,115,791,0,,,,
R,,7190670.0,0.27,1.583,-0.589,-16.8,-12.5,-11.0,109,721,0,,,,
R,,7190680.0,0.419,0.942,-0.777,-12.9,-11.3,-10.5,97,617,0,,,,
R,,7190690.0,0.119,0.362,-0.49,-14.1,-5.3,-9.5,164,501,0,,,,
R,,7190700.0,-0.047,1.319,-0.475,-12.5,-6.5,-13.1,264,487,0,,,,
R,,7190710.0,-1.02,-1.038,0.29,-13.0,-8.8,-7.3,263,487,0,,,,
R,,7190720.0,-0.727,0.69,0.544,-2.6,-6.2,-5.6,275,513,0,,,,
R,,7190730.0,0.234,0.939,-0.043,-3.0,-1.3,-6.1,256,505,0,,,,
R,,7190740.0,0.373,0.456,-0.525,-3.8,1.6,-1.4,246,540,0,,,,
R,,7190750.0,0.469,0.325,-0.562,-1.5,3.9,7.7,262,556,0,,,,
R,,7190760.0,0.267,0.285,-0.073,1.6,2.9,5.3,277,547,0,,,,
R,,7190770.0,0.158,0.407,0.029,1.8,2.4,7.7,285,551,0,,,,
R,,7190780.0,0.158,0.4,0.197,1.5,3.2,10.3,284,540,0,,,,
R,,7190790.0,0.447,0.338,0.167,2.7,8.0,11.9,297,534,0,,,,
R,,7190800.0,0.163,0.244,0.114,4.2,9.0,15.5,308,550,0,,,,
R,,7190810.0,0.087,0.222,-0.109,7.2,10.2,17.8,284,561,0,,,,
R,,7190820.0,0.062,0.224,-0.13,10.1,10.4,19.1,286,560,0,,,,
R,,7190830.0,0.101,0.336,-0.034,12.6,11.2,20.7,296,554,0,,,,
R,,7190840.0,0.043,0.516,0.05,14.2,12.5,22.3,282,545,0,,,,
R,,7190850.0,-0.012,0.549,-0.048,15.1,14.4,23.8,294,539,0,,,,
R,,7190860.0,-0.033,0.638,-0.076,16.7,13.7,25.5,315,540,0,,,,
R,,7190870.0,-0.047,0.637,-0.134,18.7,13.2,26.2,307,544,0,,,,
R,,7190880.0,-0.013,0.733,-0.147,20.8,11.5,27.0,305,537,0,,,,
R,,7190890.0,-0.04,0.799,-0.142,23.7,11.2,26.7,303,542,0,,,,
R,,7190900.0,0.021,1.045,-0.139,23.3,10.7,27.8,312,547,0,,,,
R,,7190910.0,0.007,1.049,-0.152,22.8,10.1,27.9,309,547,0,,,,
R,,7190920.0,0.051,1.28,-0.149,21.5,10.3,29.0,309,556,0,,,,
R,,7190930.0,0.066,1.229,-0.215,22.7,10.3,30.1,310,561,0,,,,
R,,7190940.0,0.014,1.221,-0.212,22.7,10.1,28.7,307,560,0,,,,
R,,7190950.0,-0.048,1.443,-0.23,21.4,9.6,29.7,311,561,0,,,,
R,,7190960.0,-0.083,1.617,-0.248,21.6,8.8,30.0,307,560,0,,,,
R,,7190970.0,-0.108,1.381,-0.321,23.4,7.6,26.6,304,557,0,,,,
R,,7190980.0,-0.207,1.552,-0.331,23.4,6.6,30.1,294,552,0,,,,
R,,7190990.0,-0.25,1.816,-0.257,22.2,4.9,30.7,290,550,0,,,,
R,,7191000.0,-0.221,1.939,-0.211,19.3,4.2,30.5,282,555,0,,,,
R,,7191010.0,-0.233,1.427,0.142,24.8,2.1,25.3,272,555,0,,,,
R,,7191020.0,-0.243,1.844,-0.039,22.5,3.7,28.0,264,556,0,,,,
R,,7191030.0,-0.112,1.842,-0.015,24.1,4.6,26.3,255,557,0,,,,
R,,7191040.0,-0.48,1.957,-0.104,21.3,6.7,25.7,253,562,0,,,,
R,,7191050.0,-0.469,1.829,-0.045,18.8,6.7,23.3,248,559,0,,,,
R,,7191060.0,-0.643,1.679,-0.011,16.9,6.4,21.3,245,561,0,,,,
R,,7191070.0,-0.882,1.647,0.047,16.8,4.8,18.5,249,559,0,,,,
R,,7191080.0,-1.182,1.747,0.242,15.4,0.9,14.9,245,549,0,,,,
R,,7191090.0,-1.136,1.849,0.649,11.0,-3.9,10.7,248,558,0,,,,
R,,7191100.0,-0.849,1.805,0.909,6.7,-3.4,6.7,249,562,0,,,,
R,,7191110.0,-0.251,1.714,0.618,0.5,1.8,-1.6,264,570,0,,,,
R,,7191120.0,-0.378,1.525,0.332,-1.7,7.5,-7.6,275,570,0,,,,
R,,7191130.0,-0.399,1.453,0.02,-3.9,11.9,-12.2,285,540,0,,,,
R,,7191180.0,0.643,0.747,-0.933,-5.1,-1.0,-18.0,562,697,0,,,,
R,,7191241.0,-0.463,0.835,0.007,-1.9,0.8,-15.5,642,767,0,,,,
R,,7191302.0,-0.055,1.092,-0.207,-0.4,3.8,-6.5,667,792,0,,,,
R,,7191361.0,0.123,1.017,-0.23,-1.5,-1.8,-3.8,679,808,0,,,,
R,,7191420.0,0.005,0.93,-0.388,-1.7,-1.8,-4.0,678,812,0,,,,
R,,7191480.0,0.045,1.1,-0.122,-3.2,-3.0,-3.0,687,829,0,,,,
R,,7191541.0,0.04,0.944,-0.11,-4.1,-1.9,-3.8,692,843,0,,,,
R,,7191600.0,0.041,1.011,-0.093,-5.1,-2.3,-3.6,686,865,0,,,,
R,,7191661.0,-0.018,1.107,-0.169,-6.8,-2.2,-5.8,619,875,0,,,,
R,,7191720.0,-0.007,1.259,0.077,-11.2,-2.6,-7.6,484,884,0,,,,
R,,7191781.0,0.034,1.329,-0.073,-14.0,-3.3,-9.3,197,882,0,,,,
R,,7191840.0,0.386,1.528,-0.418,-16.3,-1.4,-13.1,132,870,0,,,,
R,,7191901.0,0.62,1.947,-0.911,-16.5,0.2,-15.8,135,814,0,,,,
R,,7191960.0,-0.605,0.653,-0.169,-9.2,11.3,-1.5,185,514,0,,,,
R,,7192052.0,-0.192,0.211,-0.328,2.1,15.2,20.2,245,505,0,,,,
R,,7192111.0,-0.077,0.632,-0.414,12.0,18.5,28.6,267,506,0,,,,
R,,7192170.0,-0.363,1.288,-0.625,22.4,25.6,29.3,275,507,0,,,,
R,,7192231.0,-0.711,1.51,-0.919,23.7,17.6,27.6,277,530,0,,,,
R,,7192291.0,-0.895,1.729,-0.184,21.3,-4.1,21.3,247,537,0,,,,
R,,7192350.0,-1.019,1.721,0.86,4.5,-0.5,-1.3,232,562,0,,,,
R,,7192411.0,1.638,1.098,-0.366,-0.5,3.7,-18.5,549,681,0,,,,
R,,7192470.0,0.29,0.976,0.146,-3.3,2.7,-12.0,634,758,0,,,,
R,,7192531.0,0.016,0.928,-0.381,-0.7,1.8,-6.3,661,786,0,,,,
R,,7192590.0,0.246,0.986,-0.248,-0.7,2.5,-6.4,684,814,0,,,,
R,,7192651.0,0.131,0.982,-0.287,-3.6,-0.8,-4.2,694,829,0,,,,
R,,7192710.0,0.114,0.904,-0.182,-3.5,-1.4,-3.0,703,846,0,,,,
R,,7192772.0,0.119,0.977,-0.093,-3.4,-2.0,-2.3,700,864,0,,,,
R,,7192831.0,0.072,0.99,-0.232,-3.3,-1.0,-2.6,684,871,0,,,,
R,,7192890.0,0.188,1.012,-0.001,-4.6,-0.9,-4.4,617,877,0,,,,
R,,7192951.0,-0.014,1.142,-0.119,-8.7,-2.5,-5.3,507,885,0,,,,
R,,7193010.0,0.075,1.26,-0.08,-12.0,-0.7,-8.2,321,885,0,,,,
R,,7193071.0,0.129,1.379,-0.179,-14.1,-1.5,-10.0,116,873,0,,,,
R,,7193130.0,0.193,1.556,-0.06,-15.9,-4.4,-14.6,135,859,0,,,,
R,,7193191.0,-0.171,0.285,-0.169,-14.7,0.9,-2.0,186,485,0,,,,
R,,7193250.0,0.191,0.332,-0.346,-5.1,9.5,4.6,237,532,0,,,,
R,,7193310.0,-0.051,0.258,-0.138,6.6,11.6,14.7,250,514,0,,,,
R,,7193371.0,-0.048,0.854,-0.169,12.8,17.5,22.2,269,504,0,,,,
R,,7193432.0,-0.112,1.192,-0.277,15.7,25.0,23.7,280,517,0,,,,
R,,7193491.0,-0.318,1.43,-0.647,18.9,30.6,22.1,274,527,0,,,,
R,,7193550.0,-0.633,1.495,-0.727,18.7,16.4,21.2,228,535,0,,,,
R,,7193611.0,-0.726,1.477,-0.167,15.8,-12.6,17.4,233,547,0,,,,
R,,7193670.0,-0.386,1.462,0.437,3.2,6.5,-4.8,240,591,0,,,,
R,,7193731.0,0.207,0.617,-0.373,-5.8,15.5,-22.0,473,631,0,,,,
R,,7193791.0,0.51,1.476,0.183,-5.7,6.2,-12.2,623,748,0,,,,
R,,7193850.0,-0.026,0.989,-0.016,1.2,-2.0,-5.2,656,778,0,,,,
R,,7193911.0,0.108,0.981,-0.188,-3.0,-2.1,-3.6,673,801,0,,,,
R,,7193970.0,0.141,0.99,-0.226,-0.7,1.5,-5.0,686,816,0,,,,
R,,7194031.0,-0.243,1.426,-0.748,-8.2,-8.2,-7.4,692,826,0,,,,
R,,7194090.0,-0.007,0.948,-0.256,-1.4,-0.8,-2.7,698,844,0,,,,
R,,7194152.0,-0.321,0.931,-0.334,-2.5,-2.5,-2.4,685,856,0,,,,
R,,7194210.0,0.0,0.998,-0.178,-3.8,-2.4,-4.8,633,870,0,,,,
R,,7194271.0,0.108,1.108,-0.208,-6.1,-2.5,-6.4,545,882,0,,,,
R,,7194331.0,0.024,1.188,-0.027,-8.4,-2.3,-8.7,314,892,0,,,,
R,,7194390.0,-0.073,1.439,-0.217,-12.0,-1.5,-11.4,144,887,0,,,,
R,,7194450.0,0.161,1.608,-0.364,-15.6,-5.2,-17.3,147,855,0,,,,
R,,7194510.0,0.156,1.166,-0.905,-16.0,-8.8,-16.7,124,737,0,,,,
R,,7194571.0,0.165,0.652,-0.106,-6.2,-0.8,1.1,233,536,0,,,,
R,,7194630.0,0.155,0.297,-0.034,1.7,10.7,13.9,255,543,0,,,,
R,,7194691.0,0.086,0.591,-0.062,15.0,18.6,24.5,281,534,0,,,,
R,,7194750.0,-0.006,1.213,-0.315,21.6,15.4,29.9,293,536,0,,,,
R,,7194810.0,-0.384,1.687,-0.488,23.3,10.2,30.1,280,530,0,,,,
R,,7194873.0,-0.996,2.05,-0.381,16.6,1.1,28.0,236,554,0,,,,
R,,7194930.0,-0.71,1.693,0.873,5.9,-7.6,6.8,242,578,0,,,,
R,,7194991.0,-0.063,1.397,-0.455,-2.8,8.7,-20.3,343,592,0,,,,
R,,7195050.0,0.384,0.865,0.024,-10.8,7.2,-19.3,620,747,0,,,,
R,,7195111.0,-0.092,1.146,-0.217,0.1,0.3,-7.7,655,779,0,,,,
R,,7195170.0,-0.132,0.947,-0.359,-4.5,0.0,-4.1,674,801,0,,,,
R,,7195231.0,0.121,1.013,-0.214,-0.9,0.0,-4.0,686,813,0,,,,
R,,7195291.0,0.031,0.936,-0.204,-2.0,-2.6,-2.2,693,823,0,,,,
R,,7195350.0,0.129,0.958,-0.28,-2.3,-1.9,-4.1,692,826,0,,,,
R,,7195411.0,-0.093,1.011,-0.35,-2.5,-1.6,-2.8,691,830,0,,,,
R,,7195470.0,0.192,0.977,-0.246,-5.1,-2.5,-4.8,692,845,0,,,,
R,,7195532.0,-0.018,1.01,-0.184,-9.1,-6.3,-5.6,641,871,0,,,,
R,,7195590.0,0.023,1.275,-0.001,-12.0,-4.6,-8.3,499,883,0,,,,
R,,7195651.0,0.094,1.4,-0.158,-15.3,-4.2,-12.0,162,887,0,,,,
R,,7195710.0,0.345,1.835,-0.323,-16.7,-3.0,-18.4,156,855,0,,,,
R,,7195771.0,0.179,1.203,-0.393,-16.7,0.7,-16.3,100,612,0,,,,
R,,7195831.0,0.688,0.522,-0.616,-7.0,5.7,2.7,210,536,0,,,,
R,,7195920.0,0.041,0.403,-0.18,9.2,15.9,23.1,276,531,0,,,,
R,,7195981.0,-0.016,0.97,-0.296,17.3,21.3,30.0,262,527,0,,,,
R,,7196041.0,-0.379,1.369,-0.685,19.7,21.2,30.5,273,520,0,,,,
R,,7196100.0,-0.738,1.723,-0.613,22.6,4.1,29.8,273,537,0,,,,
R,,7196161.0,-0.729,1.769,0.032,17.7,-13.3,18.9,266,568,0,,,,
R,,7196220.0,-0.352,1.478,0.362,-3.3,2.2,-10.8,271,576,0,,,,
R,,7196282.0,0.903,1.761,-0.055,-6.3,10.7,-23.6,590,726,0,,,,
R,,7196340.0,-0.487,0.94,-0.21,-2.6,1.8,-15.8,652,775,0,,,,
R,,7196401.0,0.068,0.886,-0.115,-5.9,0.4,-7.1,679,805,0,,,,
R,,7196460.0,0.155,1.058,-0.138,-3.4,0.2,-4.6,694,829,0,,,,
R,,7196521.0,0.028,0.994,-0.248,-4.3,-3.2,-3.9,687,847,0,,,,
R,,7196581.0,-0.305,1.429,-0.495,3.3,-5.5,-8.9,639,865,0,,,,
R,,7196640.0,-0.042,0.907,-0.042,-4.2,-1.2,-3.6,596,874,0,,,,
R,,7196701.0,-0.351,1.082,-0.217,-4.0,-1.0,-2.5,572,876,0,,,,
R,,7196760.0,0.06,1.06,-0.11,-5.1,-2.4,-3.5,521,882,0,,,,
R,,7196821.0,0.092,1.219,-0.229,-6.2,0.8,-7.1,323,891,0,,,,
R,,7196880.0,0.164,1.367,-0.074,-15.8,-4.0,-9.1,150,887,0,,,,
R,,7196941.0,0.277,1.708,-0.348,-17.4,-0.8,-16.3,139,863,0,,,,
R,,7197002.0,0.277,1.737,-1.004,-20.4,-1.3,-17.6,126,743,0,,,,
R,,7197061.0,0.494,0.244,-0.214,-9.6,10.5,-0.4,189,495,0,,,,
R,,7197121.0,0.115,0.333,-0.177,3.4,11.4,14.1,226,488,0,,,,
R,,7197180.0,-0.045,0.661,-0.179,14.7,21.0,25.7,246,465,0,,,,
R,,7197241.0,-0.08,1.138,-0.494,19.6,26.4,30.3,230,470,0,,,,
R,,7197300.0,-0.904,1.358,-0.837,23.6,19.6,30.5,241,514,0,,,,
R,,7197361.0,-0.989,1.835,-0.426,23.6,0.2,23.8,214,511,0,,,,
R,,7197420.0,-0.716,1.793,0.874,9.1,-1.1,3.5,227,558,0,,,,
R,,7197481.0,0.466,1.715,0.113,-2.4,12.5,-18.8,402,599,0,,,,
R,,7197541.0,0.315,1.26,-0.068,-4.9,14.2,-18.9,626,754,0,,,,
R,,7197601.0,-0.153,1.261,-0.181,-0.9,-0.7,-7.4,657,782,0,,,,
R,,7197663.0,0.072,0.911,-0.161,-4.7,-0.4,-5.4,681,807,0,,,,
R,,7197720.0,0.114,1.004,-0.25,-1.9,0.1,-5.4,696,828,0,,,,
R,,7197781.0,0.005,0.962,-0.146,-2.7,-2.1,-3.4,697,837,0,,,,
R,,7197871.0,-0.129,1.037,-0.184,-2.6,-1.2,-1.8,690,854,0,,,,
R,,7197930.0,0.091,0.978,-0.245,-3.2,-1.4,-3.5,676,866,0,,,,
R,,7197991.0,0.099,1.014,-0.162,-6.3,-3.3,-4.5,613,876,0,,,,
R,,7198050.0,0.147,1.19,-0.032,-9.6,-1.8,-7.2,517,885,0,,,,
R,,7198111.0,-0.208,1.533,-0.286,-11.4,-0.4,-9.3,194,891,0,,,,
R,,7198170.0,0.295,1.482,-0.139,-17.7,-2.7,-12.5,147,876,0,,,,
R,,7198231.0,0.075,1.528,-0.741,-14.9,-4.8,-22.4,89,851,0,,,,
R,,7198291.0,-0.189,-2.018,0.401,-24.1,1.1,4.9,214,477,0,,,,
R,,7198351.0,0.142,0.24,-0.219,0.4,13.0,11.1,244,526,0,,,,
R,,7198413.0,-0.049,0.456,-0.188,10.2,21.2,24.3,271,507,0,,,,
R,,7198470.0,-0.096,1.066,-0.518,15.4,24.4,31.2,272,502,0,,,,
R,,7198561.0,-0.791,1.484,-0.683,21.1,9.4,26.5,235,481,0,,,,
R,,7198621.0,-0.659,1.61,-0.226,24.0,-1.0,18.3,237,498,0,,,,
R,,7198681.0,-0.512,1.497,0.198,14.1,5.3,6.9,227,554,0,,,,
R,,7198741.0,-0.228,1.62,0.123,-1.6,3.4,-12.2,308,554,0,,,,
R,,7198800.0,0.8,0.996,0.785,-15.2,8.9,-18.8,611,740,0,,,,
R,,7198860.0,-0.245,1.191,-0.307,2.0,6.0,-10.7,654,780,0,,,,
R,,7198951.0,0.099,0.988,-0.129,-2.0,3.0,-5.6,685,817,0,,,,
R,,7199010.0,0.012,0.935,-0.32,-1.6,-0.7,-3.7,691,829,0,,,,
R,,7199071.0,0.046,0.977,-0.176,-1.5,-2.4,-3.2,695,836,0,,,,
R,,7199163.0,-0.041,1.036,-0.233,-2.1,-3.3,-2.6,694,846,0,,,,
R,,7199220.0,0.047,1.007,-0.171,-4.3,-4.5,-2.5,669,860,0,,,,
R,,7199281.0,0.191,1.005,-0.06,-4.0,-2.2,-5.6,608,868,0,,,,
R,,7199340.0,-0.077,1.158,-0.192,-8.1,-2.8,-7.2,475,883,0,,,,
R,,7199401.0,-0.052,1.236,-0.218,-12.3,-4.3,-9.2,207,889,0,,,,
R,,7199460.0,0.467,1.446,0.026,-16.7,-5.4,-12.8,92,876,0,,,,
R,,7199521.0,0.196,1.575,-0.671,-16.1,-2.2,-20.3,80,843,0,,,,
R,,7199581.0,0.428,2.974,-0.691,-2.2,0.6,-35.2,222,492,0,,,,
R,,7199641.0,0.086,0.391,-0.63,-3.8,15.8,10.2,226,553,0,,,,
R,,7199701.0,-0.208,0.412,-0.268,4.9,7.4,23.4,214,444,0,,,,
R,,7199760.0,0.01,0.793,-0.392,12.3,18.8,28.9,249,431,0,,,,
R,,7199821.0,-0.407,1.422,-0.822,20.2,25.5,28.4,274,458,0,,,,
R,,7199882.0,-0.827,1.614,-0.807,21.6,8.7,27.1,289,490,0,,,,
R,,7199941.0,-0.711,1.685,-0.312,21.1,-21.2,21.9,265,502,0,,,,
R,,7200000.0,-0.567,1.872,0.855,4.6,-0.3,-1.4,282,558,0,,,,
R,,7200061.0,0.543,0.429,-0.578,-13.5,10.6,-19.2,498,644,0,,,,
R,,7200121.0,-0.253,1.106,0.046,-6.5,12.5,-19.1,629,757,0,,,,
R,,7200181.0,-0.675,1.137,0.142,-1.0,-1.9,-0.3,658,785,0,,,,
R,,7200241.0,0.161,0.921,-0.063,-3.0,1.6,-6.1,685,816,0,,,,
R,,7200300.0,-0.079,0.987,-0.291,-2.4,-0.6,-4.3,700,836,0,,,,
R,,7200361.0,0.024,0.996,-0.222,-2.5,-3.2,-3.2,697,850,0,,,,
R,,7200420.0,-0.08,0.983,-0.134,0.0,-2.0,-1.3,672,866,0,,,,
R,,7200510.0,0.047,0.924,-0.12,-3.6,-1.9,-2.6,603,881,0,,,,
R,,7200571.0,-0.025,1.018,-0.125,-3.3,-1.6,-2.8,537,883,0,,,,
R,,7200632.0,-0.003,1.176,-0.176,-5.8,-2.4,-5.6,429,889,0,,,,
R,,7200691.0,0.147,1.156,-0.048,-10.4,-1.3,-9.0,219,894,0,,,,
R,,7200750.0,0.105,1.59,-0.146,-15.1,-3.5,-11.4,85,886,0,,,,
R,,7200811.0,-0.076,1.498,-0.462,-16.0,-4.6,-20.8,89,856,0,,,,
R,,7200871.0,0.22,0.611,-0.594,-12.1,-12.2,-7.4,149,591,0,,,,
R,,7200931.0,0.569,0.431,-0.323,-3.1,10.5,6.6,256,507,0,,,,
R,,7200991.0,0.045,0.276,-0.149,8.2,13.9,20.6,266,477,0,,,,
R,,7201050.0,-0.058,0.903,-0.328,18.0,19.8,26.6,263,468,0,,,,
R,,7201111.0,-0.283,1.338,-0.515,19.9,18.4,28.3,292,488,0,,,,
R,,7201170.0,-0.513,1.746,-0.495,22.7,6.7,26.9,278,507,0,,,,
R,,7201231.0,-0.644,1.726,-0.217,20.8,-8.2,21.2,264,513,0,,,,
R,,7201292.0,-0.306,1.652,0.803,3.4,-2.9,1.0,273,545,0,,,,
R,,7201351.0,-0.03,0.584,-0.035,-9.6,6.7,-21.1,451,611,0,,,,
R,,7201411.0,0.412,1.467,0.01,-9.1,7.1,-17.7,618,741,0,,,,
R,,7201471.0,-0.285,1.104,-0.019,-2.1,0.2,-2.6,651,774,0,,,,
R,,7201531.0,-0.125,0.937,-0.356,-3.7,-0.1,-2.7,676,803,0,,,,
R,,7201590.0,0.163,0.982,-0.264,-0.3,-0.3,-4.1,690,820,0,,,,
R,,7201651.0,0.058,0.919,-0.301,-3.8,-3.5,-2.4,695,825,0,,,,
R,,7201710.0,-0.37,1.282,-0.539,-1.4,1.8,-4.2,699,834,0,,,,
R,,7201771.0,0.032,0.987,-0.17,-3.7,-1.9,-2.7,705,847,0,,,,
