side,stage,device_ms,ax,ay,az,gx,gy,gz,toe,heel,phase
L,,216889,-0.628,0.240,-0.474,7.4,20.1,-14.6,174,357,0
L,,216899,-0.188,0.046,0.028,5.8,23.1,-9.9,227,482,0
L,,216909,0.259,0.137,0.256,1.1,20.8,-6.1,220,498,0
L,,216919,0.165,0.078,0.362,-2.9,20.1,-3.4,224,502,0
L,,216929,0.492,0.086,0.303,-6.6,20.0,-3.0,229,528,0
L,,216939,0.739,0.251,-0.029,-7.2,20.4,-1.4,241,537,0
L,,216949,0.570,0.171,-0.178,-7.9,18.9,-1.9,244,539,0
L,,216959,0.671,-0.003,-0.097,-11.8,17.1,-1.9,288,548,0
L,,216969,0.719,-0.022,-0.085,-16.6,15.0,-1.0,284,550,0
L,,216979,0.599,0.122,-0.109,-21.7,11.0,-1.0,298,546,0
L,,216989,0.517,0.273,-0.121,-25.3,7.9,-0.8,278,551,0
L,,216999,0.526,0.361,-0.087,-28.0,5.4,0.0,286,548,0
L,,217009,0.442,0.553,-0.154,-29.6,4.9,0.9,286,538,0
L,,217019,0.470,0.607,-0.116,-30.6,5.5,1.8,275,548,0
L,,217029,0.499,0.711,-0.150,-31.6,7.2,2.8,275,550,0
L,,217039,0.498,0.748,-0.125,-31.9,8.6,3.5,287,555,0
L,,217049,0.505,0.758,-0.178,-32.8,8.9,4.0,287,548,0
L,,217059,0.501,0.864,-0.191,-32.9,9.6,5.0,285,549,0
L,,217069,0.535,0.911,-0.200,-32.4,10.6,6.8,288,551,0
L,,217079,0.532,1.020,-0.218,-32.3,11.6,8.2,287,550,0
L,,217089,0.572,1.195,-0.269,-31.3,14.5,12.1,284,549,0
L,,217099,0.578,1.081,-0.253,-31.6,14.0,11.3,287,554,0
L,,217109,0.562,1.160,-0.267,-30.7,14.5,12.6,284,548,0
L,,217119,0.555,1.219,-0.220,-30.3,15.2,13.5,279,549,0
L,,217129,0.515,1.408,-0.213,-30.1,15.1,14.1,279,546,0
L,,217139,0.456,1.386,-0.197,-29.7,15.2,13.8,282,546,0
L,,217149,0.382,1.485,-0.187,-28.8,15.4,14.3,281,545,0
L,,217159,0.405,1.445,-0.135,-28.3,15.6,12.3,297,537,0
L,,217169,0.422,1.529,-0.228,-29.3,14.2,11.7,295,539,0
L,,217179,0.467,1.476,-0.325,-29.7,13.0,10.4,296,543,0
L,,217189,0.307,1.680,-0.201,-28.0,14.4,12.4,293,546,0
L,,217199,0.311,1.712,-0.195,-23.7,15.5,16.2,307,548,0
L,,217209,0.503,1.249,-0.292,-23.6,10.5,9.3,282,545,0
L,,217219,0.500,1.051,-0.306,-21.8,6.2,7.6,288,549,0
L,,217229,0.215,1.708,-0.649,-23.4,6.2,11.0,289,556,0
L,,217239,-0.003,1.636,-0.483,-18.3,9.2,10.7,286,558,0
L,,217249,0.058,1.449,-0.467,-15.3,11.0,9.6,294,555,0
L,,217259,0.102,1.344,-0.631,-13.9,10.4,6.4,289,561,0
L,,217269,-0.007,1.429,-0.693,-10.5,11.1,5.4,287,560,0
L,,217279,-0.007,1.445,-0.802,-6.5,12.2,4.0,283,563,0
L,,217289,-0.022,1.416,-0.808,-1.0,14.1,3.2,298,556,0
L,,217299,0.164,1.356,-0.927,3.8,12.0,1.5,306,560,0
L,,217309,0.394,1.234,-0.447,5.6,6.4,-0.4,307,560,0
L,,217319,0.240,1.263,-0.662,8.3,0.7,-1.3,305,565,0
L,,217329,0.314,1.718,0.106,10.0,0.0,-1.3,372,590,0
L,,217339,-1.016,1.509,-0.301,13.6,3.4,-9.7,438,625,0
L,,217349,-0.947,0.914,0.615,13.3,5.0,-10.1,492,670,0
L,,217359,-0.463,1.004,1.025,9.1,7.7,-5.0,522,690,0
L,,217369,0.994,1.862,0.221,13.3,13.8,1.9,542,703,0
L,,217379,0.774,1.565,0.043,21.4,8.1,-5.4,559,717,0
L,,217389,0.364,1.290,-0.133,18.5,0.0,-7.1,555,709,0
L,,217399,0.342,1.446,-0.162,13.6,-9.1,-6.0,590,750,0
L,,217409,0.299,1.222,-0.263,14.5,-11.3,-4.3,603,764,0
L,,217419,0.272,0.757,0.025,11.8,-5.4,-2.8,593,750,0
L,,217429,0.281,1.007,-0.327,10.3,-2.3,-3.3,580,735,0
L,,217439,0.157,1.030,-0.229,8.1,-2.8,-8.4,588,746,0
L,,217449,-0.015,0.971,-0.121,4.0,-6.3,-8.8,593,753,0
L,,217459,0.069,0.984,0.089,3.8,-8.8,-7.1,585,744,0
L,,217469,-0.069,1.003,0.078,2.4,-7.3,-4.2,590,748,0
L,,217479,-0.070,0.887,0.204,2.5,-8.2,-3.5,608,772,0
L,,217489,-0.318,1.166,0.324,3.9,-7.5,-3.2,606,766,0
L,,217499,-0.403,1.108,0.206,7.3,-3.4,-1.9,600,761,0
L,,217509,0.066,0.956,0.133,7.4,1.6,-2.5,595,756,0
L,,217519,0.284,0.864,0.115,5.6,2.1,-3.6,588,746,0
L,,217529,0.274,0.908,0.058,4.3,1.1,-4.2,578,738,0
L,,217539,0.193,0.977,0.103,3.2,-0.2,-4.1,574,731,0
L,,217549,0.117,1.045,0.152,2.5,-0.6,-3.5,577,737,0
L,,217559,0.084,1.071,0.192,2.8,-0.6,-3.4,596,767,0
L,,217569,-0.020,1.011,0.181,3.2,-0.1,-2.9,597,769,0
L,,217579,-0.106,0.994,0.251,3.3,0.5,-2.9,591,763,0
L,,217589,-0.097,0.976,0.169,3.5,1.4,-2.3,595,772,0
L,,217599,-0.058,1.015,0.175,3.8,2.3,-2.1,598,775,0
L,,217609,-0.077,0.976,0.191,4.5,4.8,-1.4,619,810,0
L,,217619,0.271,0.959,0.206,5.3,4.3,-2.0,606,796,0
L,,217629,0.080,1.000,0.148,3.8,1.6,-1.7,595,784,0
L,,217639,0.112,1.045,0.161,3.4,1.1,-2.1,599,792,0
L,,217649,-0.214,1.089,0.179,3.6,0.7,-1.4,604,801,0
L,,217659,0.047,1.019,0.136,3.7,0.8,-2.0,607,804,0
L,,217669,0.013,1.035,0.186,4.1,-0.1,-1.6,607,809,0
L,,217679,-0.083,1.074,0.156,4.5,0.5,-1.5,607,810,0
L,,217689,0.144,0.970,0.108,4.3,0.4,-1.6,604,813,0
L,,217699,-0.099,1.071,0.112,4.7,0.7,-1.7,600,814,0
L,,217709,-0.038,1.083,0.065,5.8,3.4,-2.1,604,829,0
L,,217719,0.045,0.989,0.084,5.0,1.6,-2.3,595,827,0
L,,217729,-0.035,0.988,0.081,4.5,1.2,-2.4,595,837,0
L,,217739,-0.038,1.049,0.080,5.2,2.4,-1.9,584,826,0
L,,217749,0.118,0.970,0.028,4.4,0.7,-2.2,578,825,0
L,,217792,0.048,0.979,0.024,2.8,-1.5,-1.8,550,835,0
L,,217853,0.010,1.014,0.020,5.8,1.0,-3.7,363,844,0
L,,217913,0.022,1.158,0.020,8.2,1.4,-5.0,279,850,0
L,,217973,-0.023,1.121,-0.036,11.3,2.9,-6.0,164,795,0
L,,218035,0.077,1.282,0.067,16.9,9.3,-6.7,97,804,0
L,,218093,0.638,1.533,-0.067,19.8,5.3,-8.8,102,615,0
L,,218153,-0.220,1.933,0.571,14.1,1.0,-5.8,230,418,0
L,,218213,0.027,0.863,-0.207,3.0,-1.9,-7.9,210,473,0
L,,218273,0.561,0.235,-0.012,-12.3,19.1,1.2,235,490,0
L,,218333,0.472,0.572,-0.025,-27.7,13.3,6.6,228,465,0
L,,218423,0.385,1.288,-0.063,-35.5,5.6,14.3,252,484,0
L,,218483,0.219,1.687,-0.399,-31.6,8.0,15.0,265,537,0
L,,218543,-0.264,1.764,-1.030,-17.9,0.2,7.8,237,529,0
L,,218633,-0.155,0.672,1.153,12.5,-4.9,-8.7,536,712,0
L,,218722,-0.152,1.195,-0.396,10.0,-5.8,-9.1,594,754,0
L,,218783,-0.055,0.991,0.068,6.1,-3.6,-3.0,599,762,0
L,,218844,0.206,0.975,0.050,3.3,-3.8,-4.1,623,804,0
L,,218903,0.192,0.804,0.028,6.0,1.8,-3.0,627,827,0
L,,218963,0.114,1.053,0.044,3.9,-4.1,-2.8,614,819,0
L,,219053,0.097,1.068,-0.005,5.7,-1.8,-3.8,539,787,0
L,,219113,0.054,1.069,0.006,6.9,-0.5,-4.2,492,797,0
L,,219173,0.074,1.177,-0.073,10.2,0.2,-5.6,321,813,0
L,,219233,-0.119,1.241,-0.016,14.7,1.9,-7.1,221,787,0
L,,219293,0.063,1.528,0.100,19.1,5.1,-9.0,105,550,0
L,,219353,0.454,2.459,-0.208,24.5,12.7,-12.5,136,534,0
L,,219443,0.029,0.113,-0.010,5.9,10.4,-4.2,263,518,0
L,,219503,0.582,0.180,-0.071,-16.1,6.7,-0.2,275,562,0
L,,219563,0.478,0.585,-0.102,-31.2,6.1,3.1,305,555,0
L,,219625,0.591,1.053,-0.184,-36.4,11.7,8.5,318,564,0
L,,219713,0.354,1.718,-0.246,-30.3,13.0,10.2,328,565,0
L,,219773,0.235,1.567,-0.757,-19.2,7.0,9.9,324,555,0
L,,219833,0.095,1.468,-0.884,6.2,11.9,-0.6,307,557,0
L,,219893,0.177,0.715,0.687,10.5,16.5,-3.3,542,709,0
L,,219953,0.312,1.091,-0.133,10.9,-6.8,-5.3,613,770,0
L,,220013,-0.205,1.044,0.150,6.6,-6.2,-2.3,618,778,0
L,,220073,0.101,1.046,0.184,4.4,-2.1,-2.9,628,796,0
L,,220133,0.004,0.946,0.229,4.3,0.7,-2.4,613,808,0
L,,220193,0.157,1.003,0.068,4.4,-0.5,-2.3,605,846,0
L,,220253,0.070,0.963,0.043,5.2,0.8,-2.5,547,806,0
L,,220315,0.067,1.015,0.015,3.9,-1.4,-2.8,513,789,0
L,,220374,0.005,1.112,0.052,6.0,0.0,-4.0,387,786,0
L,,220433,-0.067,1.183,0.080,9.4,1.9,-5.9,287,741,0
L,,220493,-0.006,1.197,-0.028,13.6,5.3,-7.4,255,791,0
L,,220553,0.409,1.393,0.024,19.4,11.1,-8.5,179,578,0
L,,220613,0.226,1.700,0.112,18.3,6.4,-14.6,237,628,0
L,,220673,-0.271,0.887,-0.201,10.6,21.4,-8.7,275,439,0
L,,220733,0.622,0.419,0.193,-7.8,20.0,-2.6,309,513,0
L,,220793,0.600,0.372,-0.100,-25.6,10.1,-0.4,320,520,0
L,,220853,0.556,0.855,-0.163,-34.2,10.6,6.1,324,534,0
L,,220913,0.518,1.268,-0.226,-31.4,12.8,14.3,317,528,0
L,,220973,0.493,1.580,-0.238,-28.9,5.6,11.1,334,513,0
L,,221035,-0.280,1.535,-0.743,-15.3,4.5,7.2,307,512,0
L,,221093,0.045,1.331,-0.663,9.5,5.7,-0.9,305,534,0
L,,221153,0.889,1.788,-0.061,16.1,5.5,-6.1,559,720,0
L,,221213,0.164,1.109,-0.093,8.0,-4.6,-5.8,574,734,0
L,,221303,0.120,0.961,0.113,4.1,-1.2,-3.5,629,803,0
L,,221363,0.000,1.016,0.190,3.5,-0.2,-2.1,609,804,0
L,,221423,0.165,0.960,0.102,3.0,0.0,-1.7,599,814,0
L,,221483,-0.055,0.978,0.070,3.1,-1.4,-1.6,606,830,0
L,,221543,0.045,0.959,0.063,2.8,-0.5,-2.0,611,827,0
L,,221603,0.014,1.028,0.058,3.5,0.7,-2.3,603,830,0
L,,221664,0.039,1.065,0.110,5.7,0.3,-3.8,563,823,0
L,,221723,0.035,1.146,0.037,8.2,1.0,-4.5,434,827,0
L,,221785,-0.028,1.141,-0.110,10.5,1.4,-5.5,276,814,0
L,,221842,-0.118,1.178,-0.088,13.6,5.0,-6.0,158,798,0
L,,221903,0.607,1.350,0.114,18.9,6.3,-8.0,126,732,0
L,,221963,-0.051,1.529,0.150,15.9,2.0,-13.1,200,534,0
L,,222023,-0.552,0.901,-0.278,9.2,15.1,-15.8,258,451,0
L,,222083,0.594,0.321,0.130,-3.9,24.2,-3.4,290,514,0
L,,222143,0.578,0.369,-0.082,-23.0,9.9,0.8,298,537,0
L,,222203,0.499,0.768,-0.103,-34.2,2.2,6.8,316,559,0
L,,222263,0.368,1.325,-0.042,-33.2,9.1,13.5,318,560,0
L,,222323,0.343,1.907,-0.307,-29.7,10.9,13.7,293,543,0
L,,222383,-0.621,1.576,-1.128,-15.4,10.7,5.6,319,519,0
L,,222445,-0.094,1.422,-0.680,13.1,-6.8,-7.2,398,622,0
L,,222503,0.221,0.938,-0.094,18.3,-7.8,-8.5,599,760,0
L,,222563,-0.025,0.742,0.148,5.9,-8.7,-5.5,563,722,0
L,,222624,0.223,0.898,0.078,4.5,-2.2,-4.2,604,775,0
L,,222683,0.047,1.049,0.186,4.2,-0.1,-4.5,619,800,0
L,,222743,0.113,1.020,0.105,4.8,3.3,-3.7,619,810,0
L,,222803,0.095,1.013,0.011,3.4,0.0,-2.3,616,816,0
L,,222863,0.059,1.025,0.032,3.3,-1.7,-1.9,596,813,0
L,,222923,0.037,1.073,0.023,5.2,0.4,-2.9,539,804,0
L,,222983,0.022,1.119,0.056,9.1,1.4,-4.3,476,850,0
L,,223043,0.168,1.208,-0.134,12.9,2.4,-5.0,264,861,0
L,,223103,0.002,1.145,-0.028,16.2,4.1,-6.0,168,803,0
L,,223165,0.323,1.474,-0.034,18.7,3.3,-7.4,117,583,0
L,,223223,0.055,1.603,0.231,20.0,0.8,-9.9,166,679,0
L,,223283,-0.300,0.690,-0.686,9.6,2.7,-6.9,281,470,0
L,,223343,0.249,0.170,0.087,-5.9,12.7,3.5,327,546,0
L,,223403,0.307,0.339,0.042,-26.5,2.9,3.1,317,562,0
L,,223463,0.347,0.870,-0.053,-32.8,4.7,7.7,345,557,0
L,,223523,0.438,1.269,-0.084,-36.1,4.2,11.2,336,572,0
L,,223583,0.218,1.659,-0.379,-30.7,6.9,13.4,341,569,0
L,,223643,-0.128,1.581,-0.823,-20.6,5.6,7.7,342,559,0
L,,223704,-0.016,1.445,-0.768,9.8,7.6,-2.6,334,589,0
L,,223763,1.135,1.544,-0.092,21.0,1.6,-7.8,592,747,0
L,,223823,-0.324,1.430,-0.436,7.0,-13.9,-10.0,612,771,0
L,,223884,0.035,1.003,0.162,8.8,-1.2,-2.4,632,796,0
L,,223943,0.072,1.016,0.060,3.7,-3.4,-3.1,643,821,0
L,,224003,-0.013,1.044,0.100,5.0,0.9,-2.5,612,807,0
L,,224063,-0.033,1.028,0.050,4.0,1.3,-2.0,602,827,0
L,,224124,0.029,1.028,0.002,4.6,-1.7,-2.0,583,847,0
L,,224183,-0.020,1.052,0.002,5.5,0.3,-4.0,531,856,0
L,,224244,0.019,1.151,0.012,7.5,0.6,-5.1,381,809,0
L,,224303,0.030,1.131,-0.081,11.7,2.9,-6.3,191,788,0
L,,224363,-0.094,1.234,-0.008,16.8,7.5,-7.0,147,637,0
L,,224423,0.563,1.627,0.016,19.3,8.2,-10.0,134,589,0
L,,224483,-0.013,1.734,0.230,17.3,5.0,-9.0,192,500,0
L,,224544,-0.285,0.633,-0.268,9.5,9.8,-8.6,312,507,0
L,,224603,0.423,0.228,-0.011,-8.2,16.8,-0.7,332,528,0
L,,224664,0.484,0.454,-0.031,-26.5,11.1,-0.2,321,542,0
L,,224723,0.333,0.893,-0.132,-34.9,4.6,4.0,347,558,0
L,,224784,0.332,1.339,-0.073,-34.5,11.6,10.1,367,558,0
L,,224843,0.542,1.693,-0.349,-28.6,13.4,10.1,353,559,0
L,,224903,-0.321,1.608,-1.139,-14.7,6.1,4.3,347,540,0
L,,224963,-0.630,1.269,-0.928,17.5,-0.3,-6.1,424,623,0
L,,225023,0.326,1.417,-0.680,15.1,-11.5,-7.3,584,737,0
L,,225083,-0.175,1.110,0.038,4.7,-9.8,-3.4,545,695,0
L,,225143,0.142,0.973,0.024,5.0,-0.2,-2.4,619,781,0
L,,225204,0.202,1.066,0.208,2.8,0.0,-3.5,642,816,0
L,,225265,0.143,1.003,0.091,2.6,-2.5,-2.1,638,817,0
L,,225324,-0.011,0.957,0.111,3.6,-1.4,-1.9,626,819,0
L,,225383,0.032,1.045,0.055,4.7,-1.2,-2.8,609,820,0
L,,225443,-0.001,1.026,0.091,6.7,0.4,-4.1,557,833,0
L,,225502,0.036,1.196,0.000,9.3,1.9,-4.9,433,842,0
L,,225563,-0.040,1.307,-0.142,15.0,7.8,-6.4,267,810,0
L,,225624,0.124,1.292,0.000,17.7,10.8,-6.9,162,775,0
L,,225683,0.327,1.398,-0.025,18.5,5.2,-12.0,110,576,0
L,,225744,-0.324,1.011,0.194,15.3,7.7,-7.2,187,500,0
L,,225803,-0.058,0.383,0.267,2.3,16.4,-1.8,299,454,0
L,,225863,0.321,0.155,-0.107,-14.1,16.4,0.7,303,510,0
L,,225924,0.520,0.590,-0.087,-30.8,12.5,1.8,310,532,0
L,,225983,0.482,1.064,-0.216,-35.9,10.7,7.5,325,556,0
L,,226043,0.395,1.690,-0.204,-32.6,13.5,13.9,324,585,0
L,,226103,0.136,1.742,-0.595,-25.2,6.0,9.6,307,540,0
L,,226164,0.055,1.495,-1.217,2.6,13.5,-0.1,304,531,0
L,,226223,-0.060,0.532,2.067,3.8,3.1,-7.5,517,680,0
L,,226284,0.334,1.285,-0.160,13.0,-7.5,-6.1,598,752,0
L,,226343,-0.205,0.940,0.208,5.8,-8.8,-4.1,618,780,0
L,,226403,0.186,0.947,0.047,3.4,-0.1,-3.6,637,800,0
L,,226463,-0.071,0.977,0.145,2.2,0.8,-2.4,647,820,0
L,,226523,0.066,1.082,0.142,2.7,-0.4,-2.0,636,819,0
L,,226583,0.168,1.025,0.101,3.9,-1.1,-2.2,618,819,0
L,,226645,0.060,1.076,0.045,4.3,-1.8,-2.8,599,824,0
L,,226704,-0.004,1.049,0.076,6.1,0.5,-4.3,531,811,0
L,,226763,0.021,1.105,0.044,8.3,2.9,-5.4,295,830,0
L,,226824,-0.095,0.922,0.073,9.5,5.1,-5.7,195,806,0
L,,226883,-0.037,1.233,-0.079,13.5,6.6,-7.0,142,818,0
L,,226943,0.476,1.389,0.010,16.2,8.4,-8.1,130,702,0
L,,227003,-0.089,1.563,0.101,15.9,1.6,-10.0,150,516,0
L,,227063,-0.467,0.744,-0.910,7.0,9.1,-10.3,300,501,0
L,,227124,0.428,0.336,0.135,-4.5,14.9,2.0,277,501,0
L,,227183,0.232,0.461,0.120,-22.7,11.4,6.7,321,532,0
L,,227244,0.373,0.711,-0.001,-31.8,4.8,11.3,295,501,0
L,,227303,0.170,1.513,-0.029,-35.7,5.6,13.2,299,496,0
L,,227365,0.338,1.762,-0.368,-29.2,15.0,11.1,266,503,0
L,,227423,-0.106,1.576,-0.950,-17.0,10.0,4.4,270,513,0
L,,227483,0.151,1.297,-0.822,11.0,-2.1,-3.2,279,544,0
L,,227543,1.164,1.540,0.115,14.8,-0.3,-5.7,577,732,0
L,,227603,0.163,1.115,-0.459,9.5,-1.5,-7.0,583,734,0
L,,227664,-0.155,0.984,0.169,6.3,-3.8,-1.8,606,761,0
L,,227723,-0.029,1.121,0.141,4.7,1.3,-3.0,638,802,0
L,,227784,-0.033,0.985,0.120,4.1,0.6,-1.6,619,792,0
L,,227843,-0.025,1.007,0.124,2.7,-1.0,-2.3,629,816,0
L,,227904,0.001,1.055,0.087,2.7,-1.6,-2.0,613,811,0
L,,227963,0.025,1.024,0.065,3.3,0.0,-2.8,586,812,0
L,,228025,-0.018,1.067,0.107,5.6,1.4,-4.1,513,822,0
L,,228083,-0.032,1.161,0.067,9.3,3.6,-5.4,286,812,0
L,,228143,-0.058,1.147,-0.126,10.3,2.6,-5.7,209,798,0
L,,228204,0.028,1.358,0.039,14.4,8.0,-5.1,132,789,0
L,,228263,0.699,1.318,-0.050,18.6,5.7,-8.5,111,508,0
L,,228324,-0.204,1.216,0.121,15.1,7.8,-7.9,199,430,0
L,,228383,0.045,0.305,0.259,2.8,11.4,-4.7,280,491,0
L,,228444,0.397,0.199,0.084,-5.9,22.7,0.9,259,492,0
L,,228503,0.473,0.579,0.009,-25.4,13.2,4.9,256,486,0
L,,228563,0.392,0.948,-0.129,-33.9,5.9,7.4,276,505,0
L,,228624,0.118,1.560,-0.053,-35.8,3.8,10.0,287,516,0
L,,228683,0.126,1.725,-0.419,-27.4,9.8,10.0,295,511,0
L,,228745,-0.217,1.488,-1.308,-12.5,5.1,0.5,269,494,0
L,,228803,-0.136,1.085,-0.514,13.7,-12.3,-7.0,488,666,0
L,,228864,0.012,1.272,-0.254,13.3,-8.2,-9.1,588,743,0
L,,228923,-0.113,0.806,0.196,3.8,-9.8,-3.1,590,747,0
L,,228983,0.336,0.927,0.066,3.6,-2.8,-4.4,566,712,0
L,,229043,-0.132,1.032,0.240,4.4,1.1,-3.4,595,754,0
L,,229103,0.259,0.975,0.128,4.1,-1.6,-2.7,612,779,0
L,,229164,-0.030,0.981,0.101,4.4,0.3,-1.8,622,809,0
L,,229223,-0.120,1.020,0.007,3.3,-2.3,-2.3,618,818,0
L,,229284,0.017,1.028,0.049,4.6,-0.4,-3.6,573,788,0
L,,229343,0.037,1.114,0.031,7.4,1.4,-4.2,534,819,0
L,,229404,0.005,1.115,-0.123,8.3,0.2,-4.5,282,828,0
L,,229465,-0.049,1.189,-0.061,11.8,4.9,-4.1,241,690,0
L,,229523,0.200,1.544,0.046,17.2,7.6,-5.0,211,768,0
L,,229583,0.303,1.669,-0.151,18.9,5.7,-12.7,198,644,0
L,,229643,-0.187,1.128,-0.150,16.2,14.7,-5.6,248,449,0
L,,229704,-0.006,0.101,0.442,0.2,13.2,-2.7,302,477,0
L,,229763,0.307,0.208,-0.041,-14.6,11.0,2.6,305,515,0
L,,229824,0.427,0.562,-0.102,-28.7,7.2,4.9,305,522,0
L,,229883,0.536,1.132,-0.192,-32.4,11.9,8.1,314,553,0
L,,229944,0.436,1.517,-0.156,-32.8,6.5,9.6,329,540,0
L,,230003,0.318,1.648,-0.488,-24.5,6.9,9.9,303,531,0
L,,230063,-0.253,1.548,-1.093,-7.1,11.2,1.4,307,520,0
L,,230125,0.088,1.228,0.551,15.5,2.8,-5.7,539,707,0
L,,230183,0.406,0.977,0.097,12.8,-9.3,-6.6,548,694,0
L,,230244,-0.080,0.956,0.033,4.0,-8.2,-3.9,557,713,0
L,,230303,0.316,1.034,0.084,2.7,-0.7,-3.5,595,753,0
L,,230364,-0.008,0.996,0.195,1.4,-0.9,-3.8,642,806,0
L,,230423,0.114,1.023,0.152,4.1,1.0,-1.9,627,787,0
L,,230484,-0.016,0.971,0.080,3.8,-0.9,-1.8,633,796,0
L,,230543,-0.012,1.030,0.053,3.2,-4.0,-2.0,605,781,0
L,,230603,0.054,1.046,0.097,5.2,-0.9,-3.7,617,816,0
L,,230664,0.007,1.097,0.063,7.2,0.3,-5.0,528,753,0
L,,230723,-0.069,1.154,-0.091,9.2,2.3,-5.3,405,828,0
L,,230784,-0.083,1.253,-0.079,10.5,4.8,-5.3,277,847,0
L,,230845,0.312,1.312,-0.038,13.3,9.3,-7.3,170,808,0
L,,230904,0.548,1.451,-0.145,18.7,6.2,-9.0,238,733,0
L,,230963,-0.255,1.124,0.073,13.9,4.1,-7.3,239,477,0
L,,231024,0.103,0.548,0.170,2.2,7.7,-7.1,319,535,0
L,,231083,0.325,0.222,-0.041,-11.1,16.9,1.1,276,533,0
L,,231143,0.502,0.605,-0.089,-25.3,12.1,3.3,264,501,0
L,,231203,0.415,0.997,-0.181,-33.5,6.6,5.7,289,512,0
L,,231304,0.186,1.498,-0.265,-28.8,11.1,9.5,302,539,0
L,,231324,0.095,1.686,-0.341,-26.5,10.7,10.3,322,538,0
L,,231383,-0.086,1.429,-0.953,-12.3,13.1,3.5,271,517,0
L,,231444,-0.049,1.378,-0.669,15.0,6.2,-4.3,505,675,0
L,,231503,0.487,0.954,0.026,14.4,-9.7,-5.9,584,739,0
L,,231565,-0.383,1.016,0.033,7.2,-7.2,-3.3,547,698,0
L,,231624,0.225,0.930,0.017,3.0,-3.7,-3.9,604,759,0
L,,231683,-0.189,1.031,0.165,3.2,-2.7,-2.6,628,791,0
L,,231744,0.241,0.955,-0.004,3.6,-2.8,-3.0,635,804,0
L,,231803,0.116,0.952,0.020,3.9,0.1,-1.7,632,814,0
L,,231864,-0.030,1.079,0.039,3.2,-2.9,-2.8,615,807,0
L,,231923,0.020,1.007,-0.009,3.7,-0.5,-3.7,596,808,0
L,,231984,-0.022,1.146,0.047,6.9,1.6,-5.4,536,814,0
L,,232043,-0.095,1.254,0.018,10.4,3.1,-6.2,308,844,0
L,,232103,0.037,1.518,0.112,17.0,9.9,-7.7,211,701,0
L,,232164,0.144,1.586,0.116,23.2,17.9,-13.0,143,674,0
L,,232255,-0.831,0.302,-0.123,8.4,23.2,-14.9,252,477,0
L,,232314,0.757,0.153,0.091,-5.9,26.0,-4.6,292,518,0
L,,232374,0.689,0.355,-0.036,-27.4,7.9,-1.6,333,535,0
L,,232433,0.595,0.875,-0.074,-35.0,6.7,5.8,354,547,0
