device_ms,toe_L,heel_L,toe_R,heel_R
276688,142.0,4.0,,
276778,561.0,614.0,,
276838,587.0,653.0,,
276898,596.0,663.0,,
276958,594.0,666.0,,
277018,602.0,676.0,,
277078,597.0,670.0,,
277168,605.0,679.0,,
277228,604.0,676.0,,
277289,599.0,671.0,,
277348,573.0,638.0,,
277408,328.0,5.0,,
277499,16.0,7.0,,
278002,345.0,365.0,,
278012,388.0,407.0,,
278039,467.0,519.0,,
278128,569.0,630.0,,
278188,591.0,661.0,,
278249,568.0,636.0,,
278308,583.0,656.0,,
278368,501.0,560.0,,
278428,535.0,600.0,,
278488,523.0,592.0,,
278548,568.0,634.0,,
278608,541.0,599.0,,
278668,209.0,7.0,,
278728,81.0,16.0,,
278789,20.0,34.0,,
278848,6.0,2.0,,
278908,197.0,106.0,,
278968,94.0,18.0,,
279058,140.0,23.0,,
279119,169.0,1.0,,
279178,177.0,2.0,,
279268,572.0,629.0,,
279329,571.0,638.0,,
279388,511.0,569.0,,
279448,493.0,546.0,,
279508,512.0,567.0,,
279568,544.0,607.0,,
279628,548.0,613.0,,
279688,558.0,621.0,,
279749,510.0,571.0,,
279808,221.0,199.0,,
279869,11.0,171.0,,
279928,7.0,55.0,,
279988,29.0,3.0,,
280048,1.0,0.0,,
280108,259.0,4.0,,
280168,281.0,4.0,,
280228,218.0,3.0,,
280289,122.0,1.0,,
280348,117.0,0.0,,
280409,165.0,2.0,,
280468,517.0,519.0,,
280528,588.0,651.0,,
280588,585.0,653.0,,
280648,579.0,649.0,,
280708,594.0,666.0,,
281212,13.0,81.0,,
281222,6.0,64.0,,
281249,19.0,3.0,,
281308,220.0,3.0,,
281369,258.0,4.0,,
281428,288.0,5.0,,
281489,274.0,3.0,,
281548,150.0,2.0,,
281608,133.0,2.0,,
281668,162.0,2.0,,
281728,519.0,524.0,,
281789,583.0,645.0,,
281848,595.0,663.0,,
281909,597.0,668.0,,
281968,598.0,670.0,,
282028,600.0,670.0,,
282088,596.0,666.0,,
282148,585.0,654.0,,
282208,576.0,639.0,,
282268,505.0,556.0,,
282329,251.0,203.0,,
282388,16.0,149.0,,
282449,7.0,75.0,,
282508,68.0,8.0,,
282568,7.0,1.0,,
282628,30.0,5.0,,
282688,205.0,3.0,,
282749,236.0,2.0,,
282808,224.0,2.0,,
282869,154.0,3.0,,
282928,204.0,2.0,,
282989,428.0,445.0,,
283048,569.0,634.0,,
283138,597.0,668.0,,
283199,601.0,673.0,,
283258,604.0,675.0,,
283318,606.0,678.0,,
283378,607.0,678.0,,
283438,604.0,675.0,,
283499,600.0,670.0,,
283588,568.0,626.0,,
283648,281.0,250.0,,
283708,61.0,151.0,,
283768,44.0,2.0,,
283829,50.0,9.0,,
283888,236.0,4.0,,
284603,598.0,661.0,,
284613,596.0,663.0,,
284668,609.0,681.0,,
284728,610.0,669.0,,
284788,605.0,671.0,,
284848,593.0,660.0,,
284909,541.0,594.0,,
284968,178.0,181.0,,
285029,21.0,101.0,,
285088,12.0,102.0,,
285148,131.0,110.0,,
285208,157.0,140.0,,
285268,161.0,144.0,,
285329,120.0,112.0,,
285388,113.0,120.0,,
285449,107.0,2.0,,
285508,202.0,202.0,,
285569,580.0,643.0,,
285628,596.0,667.0,,
285688,597.0,670.0,,
285749,598.0,670.0,,
285808,599.0,671.0,,
285869,596.0,668.0,,
285928,578.0,648.0,,
286018,537.0,593.0,,
286078,525.0,581.0,,
286138,356.0,358.0,,
286199,214.0,90.0,,
286258,4.0,295.0,,
286319,35.0,27.0,,
286378,165.0,1.0,,
286468,143.0,1.0,,
286529,253.0,3.0,,
286619,81.0,1.0,,
286678,91.0,0.0,,
286739,168.0,3.0,,
286798,503.0,523.0,,
286859,599.0,637.0,,
286949,573.0,632.0,,
287008,581.0,647.0,,
287069,613.0,667.0,,
287128,613.0,673.0,,
287189,613.0,679.0,,
287249,609.0,675.0,,
287308,601.0,669.0,,
287369,578.0,633.0,,
287874,141.0,136.0,,
287884,120.0,118.0,,
287908,126.0,116.0,,
287968,175.0,5.0,,
288072,420.0,430.0,,
288088,447.0,462.0,,
288149,503.0,498.0,,
288208,590.0,639.0,,
288268,611.0,581.0,,
288359,608.0,639.0,,
288449,600.0,669.0,,
288508,599.0,664.0,,
288569,585.0,649.0,,
288628,506.0,370.0,,
288689,275.0,232.0,,
288749,34.0,88.0,,
288808,8.0,52.0,,
288869,25.0,44.0,,
288958,263.0,3.0,,
289019,257.0,2.0,,
289079,211.0,199.0,,
289138,181.0,169.0,,
289199,184.0,2.0,,
289258,172.0,3.0,,
289319,465.0,488.0,,
289378,585.0,591.0,,
289439,515.0,568.0,,
289499,513.0,566.0,,
289559,597.0,664.0,,
289619,598.0,665.0,,
289678,601.0,670.0,,
289738,606.0,676.0,,
289829,598.0,653.0,,
289888,572.0,632.0,,
289949,416.0,454.0,,
290008,120.0,100.0,,
290069,19.0,82.0,,
290128,43.0,88.0,,
290189,199.0,2.0,,
290249,238.0,3.0,,
290309,237.0,2.0,,
290369,255.0,4.0,,
290428,161.0,2.0,,
290519,152.0,2.0,,
290579,324.0,2.0,,
290638,489.0,446.0,,
291143,613.0,685.0,,
291153,613.0,685.0,,
291178,610.0,682.0,,
291239,595.0,661.0,,
291298,318.0,308.0,,
291359,156.0,2.0,,
291418,50.0,24.0,,
291479,241.0,3.0,,
291539,229.0,135.0,,
291599,243.0,109.0,,
291659,211.0,122.0,,
291718,159.0,2.0,,
291779,75.0,74.0,,
291838,161.0,78.0,,
291899,435.0,460.0,,
291958,471.0,513.0,,
292019,450.0,501.0,,
292079,483.0,536.0,,
292139,523.0,584.0,,
292229,583.0,649.0,,
292289,560.0,612.0,,
292378,594.0,646.0,,
292439,464.0,511.0,,
292529,502.0,557.0,,
292588,155.0,154.0,,
292649,9.0,50.0,,
292708,38.0,10.0,,
292769,246.0,2.0,,
292829,177.0,2.0,,
292889,191.0,4.0,,
292949,257.0,10.0,,
293008,165.0,8.0,,
293069,147.0,97.0,,
293128,188.0,147.0,,
293189,458.0,488.0,,
293249,501.0,557.0,,
293309,547.0,612.0,,
293369,475.0,530.0,,
293429,581.0,651.0,,
293489,561.0,627.0,,
293548,533.0,566.0,,
293609,589.0,660.0,,
293667,604.0,675.0,,
293729,600.0,671.0,,
293789,572.0,638.0,,
293849,205.0,2.0,,
294353,153.0,59.0,,
294363,167.0,72.0,,
294389,68.0,0.0,,
294449,436.0,464.0,,
294509,589.0,650.0,,
294569,595.0,663.0,,
294628,592.0,661.0,,
294688,535.0,600.0,,
294749,592.0,661.0,,
294809,570.0,637.0,,
294869,571.0,634.0,,
294929,600.0,672.0,,
294989,489.0,544.0,,
295048,443.0,485.0,,
295139,62.0,106.0,,
295199,1.0,0.0,,
295259,177.0,2.0,,
295319,211.0,11.0,,
295378,227.0,12.0,,
295439,189.0,95.0,,
295499,114.0,39.0,,
295559,111.0,72.0,,
295619,77.0,77.0,,
295679,311.0,243.0,,
295739,588.0,535.0,,
295799,500.0,544.0,,
295859,569.0,632.0,,
295918,608.0,677.0,,
295978,467.0,522.0,,
296039,579.0,644.0,,
296099,603.0,668.0,,
296159,587.0,650.0,,
296219,448.0,487.0,,
296279,369.0,386.0,,
296338,120.0,146.0,,
296399,28.0,149.0,,
296458,27.0,70.0,,
296519,4.0,61.0,,
296579,226.0,2.0,,
296639,216.0,3.0,,
296699,215.0,2.0,,
296759,261.0,4.0,,
296819,138.0,2.0,,
296878,116.0,4.0,,
296939,170.0,4.0,,
296999,509.0,539.0,,
297713,17.0,145.0,,
297723,9.0,125.0,,
297749,3.0,31.0,,
297809,31.0,1.0,,
297869,313.0,7.0,,
297929,312.0,4.0,,
297989,229.0,5.0,,
298049,237.0,4.0,,
298109,227.0,3.0,,
298168,233.0,4.0,,
298229,345.0,25.0,,
298289,534.0,578.0,,
298349,599.0,668.0,,
298409,575.0,645.0,,
298469,606.0,681.0,,
298529,578.0,646.0,,
298589,617.0,689.0,,
298649,618.0,690.0,,
298708,617.0,686.0,,
298769,609.0,679.0,,
298829,599.0,665.0,,
298889,536.0,585.0,,
298949,162.0,127.0,,
298965,,,702.0,784.0
298990,,,703.0,791.0
299000,,,700.0,783.0
299009,37.0,134.0,,
299010,,,700.0,782.0
299020,,,702.0,782.0
299030,,,698.0,779.0
299040,,,696.0,777.0
299050,,,691.0,772.0
299060,,,689.0,771.0
299069,34.0,95.0,,
299070,,,682.0,766.0
299080,,,683.0,765.0
299090,,,676.0,760.0
299100,,,669.0,756.0
299110,,,662.0,746.0
299120,,,656.0,743.0
299129,12.0,61.0,,
299130,,,650.0,735.0
299140,,,647.0,733.0
299150,,,639.0,727.0
299160,,,636.0,722.0
299170,,,627.0,713.0
299180,,,613.0,704.0
299189,241.0,8.0,,
299190,,,606.0,696.0
299200,,,596.0,685.0
299210,,,580.0,674.0
299220,,,555.0,648.0
299230,,,533.0,628.0
299240,,,517.0,610.0
299249,202.0,15.0,,
299250,,,501.0,591.0
299260,,,500.0,575.0
299270,,,491.0,550.0
299280,,,468.0,518.0
299290,,,451.0,487.0
299300,,,408.0,403.0
299309,225.0,10.0,,
299310,,,381.0,367.0
299320,,,354.0,325.0
299330,,,354.0,268.0
299340,,,330.0,262.0
299350,,,340.0,206.0
299360,,,358.0,171.0
299369,239.0,9.0,,
299370,,,363.0,175.0
299380,,,324.0,205.0
299390,,,311.0,224.0
299400,,,299.0,230.0
299410,,,310.0,220.0
299420,,,298.0,228.0
299429,220.0,8.0,,
299430,,,281.0,226.0
299440,,,255.0,206.0
299489,148.0,48.0,,
299549,196.0,4.0,,
299609,435.0,431.0,,
299669,582.0,637.0,,
299708,,,386.0,312.0
299718,,,346.0,311.0
299728,,,334.0,325.0
299729,581.0,647.0,,
299738,,,384.0,304.0
299748,,,394.0,306.0
299758,,,401.0,299.0
299768,,,383.0,285.0
299778,,,380.0,297.0
299788,,,370.0,298.0
299789,584.0,652.0,,
299798,,,367.0,299.0
299808,,,386.0,295.0
299818,,,398.0,290.0
299828,,,392.0,240.0
299838,,,392.0,216.0
299848,,,401.0,236.0
299849,604.0,675.0,,
299858,,,401.0,234.0
299868,,,416.0,219.0
299878,,,428.0,210.0
299888,,,429.0,219.0
299898,,,431.0,226.0
299908,,,432.0,223.0
299909,605.0,674.0,,
299918,,,437.0,214.0
299928,,,447.0,217.0
299938,,,432.0,194.0
299948,,,427.0,212.0
299958,,,433.0,223.0
299968,,,431.0,211.0
299969,606.0,674.0,,
299978,,,403.0,202.0
299988,,,359.0,190.0
299998,,,361.0,345.0
300008,,,487.0,531.0
300018,,,503.0,686.0
300028,,,649.0,734.0
300029,587.0,652.0,,
300038,,,666.0,754.0
300048,,,681.0,762.0
300058,,,688.0,772.0
300068,,,687.0,773.0
300078,,,687.0,771.0
300088,,,687.0,772.0
300089,575.0,643.0,,
300098,,,688.0,772.0
300108,,,686.0,769.0
300118,,,683.0,770.0
300128,,,686.0,769.0
300138,,,688.0,771.0
300148,,,691.0,774.0
300149,532.0,585.0,,
300158,,,694.0,777.0
300209,410.0,430.0,,
300269,99.0,185.0,,
300329,15.0,143.0,,
300397,,,713.0,791.0
300407,,,711.0,787.0
300417,,,706.0,788.0
300462,,,701.0,779.0
300523,,,687.0,768.0
300583,,,645.0,732.0
300642,,,576.0,679.0
300703,,,292.0,345.0
300762,,,236.0,211.0
300823,,,282.0,220.0
300833,150.0,2.0,,
300843,141.0,3.0,,
300869,372.0,377.0,,
300882,,,373.0,270.0
300928,570.0,631.0,,
300943,,,376.0,323.0
300989,571.0,636.0,,
301002,,,352.0,316.0
301049,500.0,556.0,,
301063,,,356.0,378.0
301109,581.0,647.0,,
301123,,,373.0,347.0
301169,571.0,635.0,,
301182,,,369.0,226.0
301229,534.0,596.0,,
301273,,,382.0,215.0
301289,574.0,638.0,,
301333,,,630.0,714.0
301349,552.0,614.0,,
301392,,,691.0,775.0
301409,570.0,634.0,,
301453,,,689.0,772.0
301469,481.0,531.0,,
301512,,,702.0,786.0
301529,239.0,187.0,,
301573,,,710.0,790.0
301589,7.0,143.0,,
301649,27.0,130.0,,
301663,,,711.0,791.0
301709,10.0,88.0,,
301722,,,702.0,780.0
301769,235.0,103.0,,
301782,,,686.0,765.0
301829,162.0,116.0,,
301842,,,648.0,731.0
301889,220.0,1.0,,
301903,,,583.0,684.0
301949,201.0,5.0,,
301962,,,320.0,427.0
302009,78.0,1.0,,
302023,,,214.0,221.0
302069,181.0,23.0,,
302083,,,216.0,250.0
302129,135.0,2.0,,
302143,,,339.0,183.0
302189,371.0,399.0,,
302203,,,430.0,381.0
302250,487.0,542.0,,
302262,,,444.0,368.0
302309,549.0,613.0,,
302323,,,395.0,366.0
302369,527.0,581.0,,
302382,,,410.0,382.0
302429,501.0,559.0,,
302443,,,421.0,374.0
302489,533.0,592.0,,
302502,,,414.0,290.0
302549,608.0,680.0,,
302563,,,368.0,382.0
302609,584.0,654.0,,
302623,,,695.0,778.0
302669,570.0,637.0,,
302682,,,683.0,767.0
302729,600.0,669.0,,
302743,,,694.0,776.0
302790,537.0,601.0,,
302802,,,703.0,782.0
302849,134.0,3.0,,
302863,,,708.0,786.0
302909,2.0,55.0,,
302922,,,693.0,771.0
302983,,,661.0,744.0
303000,17.0,91.0,,
303042,,,626.0,718.0
303059,95.0,0.0,,
303119,204.0,14.0,,
303179,240.0,9.0,,
303239,141.0,132.0,,
303299,167.0,112.0,,
303359,148.0,99.0,,
303449,244.0,0.0,,
303508,547.0,600.0,,
303757,,,367.0,276.0
303767,,,377.0,279.0
303792,,,378.0,289.0
303853,,,497.0,572.0
303913,,,699.0,777.0
303972,,,687.0,772.0
304014,383.0,398.0,,
304024,367.0,408.0,,
304063,,,707.0,787.0
304080,415.0,433.0,,
304123,,,711.0,790.0
304139,154.0,111.0,,
304183,,,707.0,787.0
304199,22.0,67.0,,
304243,,,703.0,780.0
304259,27.0,100.0,,
304302,,,699.0,778.0
304319,239.0,5.0,,
304363,,,690.0,772.0
304379,220.0,13.0,,
304422,,,666.0,749.0
304439,283.0,12.0,,
304483,,,588.0,691.0
304500,238.0,15.0,,
304542,,,305.0,388.0
304559,191.0,99.0,,
304603,,,233.0,213.0
304620,178.0,12.0,,
304663,,,243.0,170.0
304679,198.0,55.0,,
304723,,,309.0,137.0
304739,496.0,534.0,,
304783,,,384.0,319.0
304830,561.0,624.0,,
304842,,,392.0,323.0
304889,572.0,640.0,,
304902,,,398.0,345.0
304949,580.0,649.0,,
304962,,,374.0,331.0
305009,597.0,669.0,,
305023,,,371.0,247.0
305083,,,387.0,214.0
305099,484.0,528.0,,
305143,,,326.0,215.0
305160,500.0,551.0,,
305203,,,694.0,776.0
305219,422.0,473.0,,
305262,,,694.0,780.0
305279,297.0,307.0,,
305323,,,706.0,787.0
305338,182.0,132.0,,
305382,,,708.0,790.0
305399,12.0,170.0,,
305443,,,709.0,787.0
305459,37.0,66.0,,
305502,,,700.0,782.0
305519,20.0,108.0,,
305563,,,675.0,764.0
305580,2.0,0.0,,
305623,,,649.0,742.0
305639,192.0,158.0,,
305683,,,609.0,714.0
305699,174.0,123.0,,
305743,,,529.0,639.0
305759,241.0,153.0,,
305802,,,339.0,426.0
305819,176.0,111.0,,
305863,,,246.0,195.0
305879,193.0,10.0,,
305922,,,224.0,160.0
305939,226.0,3.0,,
305983,,,320.0,167.0
306000,398.0,414.0,,
306042,,,370.0,297.0
306059,548.0,605.0,,
306103,,,388.0,329.0
306149,512.0,574.0,,
306163,,,399.0,388.0
306209,551.0,615.0,,
306223,,,386.0,395.0
306269,605.0,675.0,,
306283,,,401.0,408.0
306330,565.0,630.0,,
306342,,,381.0,385.0
306403,,,348.0,327.0
306419,602.0,670.0,,
306479,584.0,650.0,,
306540,561.0,625.0,,
306599,526.0,585.0,,
306660,227.0,181.0,,
306719,60.0,119.0,,
306779,12.0,111.0,,
306908,,,613.0,712.0
306918,,,612.0,710.0
306943,,,596.0,694.0
307033,,,469.0,561.0
307092,,,331.0,393.0
307153,,,302.0,273.0
307212,,,233.0,222.0
307273,,,308.0,179.0
307363,,,367.0,308.0
307422,,,375.0,339.0
307482,,,404.0,398.0
307493,512.0,569.0,,
307503,563.0,625.0,,
307529,542.0,604.0,,
307542,,,393.0,400.0
307589,569.0,635.0,,
307603,,,387.0,382.0
307649,587.0,654.0,,
307663,,,380.0,309.0
307709,604.0,675.0,,
307723,,,380.0,311.0
307769,543.0,608.0,,
307783,,,663.0,743.0
307830,536.0,599.0,,
307842,,,702.0,786.0
307903,,,705.0,788.0
307919,268.0,254.0,,
307962,,,705.0,790.0
307979,103.0,25.0,,
308023,,,698.0,785.0
308040,10.0,97.0,,
308083,,,696.0,779.0
308099,1.0,39.0,,
308143,,,687.0,772.0
308160,188.0,115.0,,
308203,,,678.0,764.0
308219,185.0,171.0,,
308263,,,659.0,750.0
308280,161.0,150.0,,
308323,,,613.0,712.0
308339,149.0,150.0,,
308382,,,452.0,552.0
308399,160.0,61.0,,
308443,,,254.0,259.0
308458,169.0,159.0,,
308502,,,250.0,215.0
308519,473.0,486.0,,
308563,,,312.0,171.0
308580,577.0,629.0,,
308623,,,372.0,361.0
308639,605.0,676.0,,
308683,,,405.0,396.0
308729,613.0,686.0,,
308743,,,413.0,412.0
308790,619.0,689.0,,
308803,,,373.0,381.0
308849,618.0,689.0,,
308863,,,367.0,307.0
308910,618.0,689.0,,
308922,,,379.0,315.0
308969,609.0,681.0,,
308983,,,340.0,295.0
309030,590.0,657.0,,
309042,,,704.0,782.0
309089,543.0,602.0,,
309103,,,706.0,792.0
309149,419.0,455.0,,
309163,,,711.0,795.0
309209,216.0,222.0,,
309223,,,712.0,795.0
309269,81.0,100.0,,
309283,,,712.0,793.0
309330,34.0,53.0,,
309343,,,701.0,785.0
309389,3.0,33.0,,
309403,,,686.0,769.0
309450,144.0,14.0,,
309462,,,666.0,756.0
309509,154.0,139.0,,
309523,,,634.0,729.0
309570,234.0,6.0,,
309583,,,472.0,587.0
309629,193.0,84.0,,
309689,183.0,10.0,,
309750,139.0,131.0,,
309809,227.0,89.0,,
309870,482.0,520.0,,
309929,552.0,616.0,,
309990,598.0,664.0,,
310049,613.0,684.0,,
310087,,,362.0,367.0
310097,,,364.0,371.0
310110,615.0,688.0,,
310123,,,376.0,359.0
310169,619.0,691.0,,
310183,,,353.0,340.0
310243,,,654.0,734.0
310303,,,709.0,792.0
310363,,,709.0,792.0
310423,,,711.0,794.0
310483,,,703.0,789.0
310542,,,699.0,782.0
310602,,,690.0,775.0
310663,,,669.0,756.0
310704,150.0,2.0,,
310714,153.0,2.0,,
310723,,,641.0,733.0
310740,220.0,88.0,,
310783,,,566.0,667.0
310799,174.0,166.0,,
310843,,,329.0,404.0
310860,183.0,136.0,,
310903,,,331.0,201.0
310919,150.0,130.0,,
310962,,,220.0,239.0
310979,112.0,92.0,,
311023,,,313.0,133.0
311040,116.0,58.0,,
311083,,,400.0,415.0
311099,284.0,0.0,,
311143,,,426.0,425.0
311160,517.0,556.0,,
311203,,,411.0,422.0
311219,599.0,668.0,,
311263,,,391.0,431.0
311280,587.0,651.0,,
311323,,,354.0,363.0
311339,558.0,617.0,,
311383,,,354.0,331.0
311400,508.0,569.0,,
311443,,,349.0,308.0
311459,557.0,617.0,,
311502,,,678.0,760.0
311519,524.0,579.0,,
311563,,,700.0,784.0
311579,387.0,430.0,,
311623,,,694.0,782.0
311639,388.0,417.0,,
311683,,,702.0,787.0
311700,223.0,192.0,,
311743,,,701.0,788.0
311759,12.0,117.0,,
311820,5.0,66.0,,
311833,,,681.0,767.0
311879,10.0,2.0,,
311892,,,650.0,741.0
311953,,,603.0,704.0
311969,132.0,73.0,,
312013,,,526.0,628.0
312030,111.0,40.0,,
312073,,,364.0,423.0
312089,190.0,122.0,,
312133,,,268.0,236.0
312150,165.0,137.0,,
312193,,,165.0,212.0
312209,147.0,96.0,,
312252,,,217.0,228.0
312269,97.0,53.0,,
312313,,,381.0,283.0
312330,129.0,56.0,,
312373,,,386.0,384.0
312389,119.0,99.0,,
312433,,,415.0,412.0
312450,427.0,450.0,,
312493,,,418.0,431.0
312509,597.0,660.0,,
312553,,,379.0,375.0
312570,604.0,674.0,,
312613,,,351.0,342.0
312629,614.0,686.0,,
312673,,,345.0,312.0
312690,607.0,677.0,,
312733,,,417.0,450.0
312780,603.0,671.0,,
312839,596.0,664.0,,
312900,515.0,569.0,,
312959,482.0,540.0,,
313019,373.0,419.0,,
313080,237.0,228.0,,
313169,47.0,46.0,,
313230,63.0,35.0,,
313290,95.0,1.0,,
313349,205.0,5.0,,
313409,173.0,131.0,,
313448,,,279.0,240.0
313458,,,244.0,236.0
313483,,,190.0,232.0
313543,,,270.0,228.0
313603,,,388.0,382.0
313663,,,384.0,381.0
313723,,,416.0,399.0
313783,,,408.0,422.0
313843,,,380.0,368.0
313903,,,361.0,329.0
313915,610.0,681.0,,
313925,610.0,679.0,,
313950,611.0,682.0,,
313963,,,379.0,357.0
314009,616.0,688.0,,
314023,,,412.0,442.0
314070,617.0,691.0,,
314083,,,709.0,789.0
314129,511.0,560.0,,
314143,,,695.0,783.0
314190,588.0,655.0,,
314203,,,709.0,791.0
314250,608.0,678.0,,
314263,,,713.0,795.0
314309,599.0,669.0,,
314323,,,716.0,801.0
314370,590.0,656.0,,
314383,,,714.0,798.0
314429,522.0,579.0,,
314443,,,700.0,784.0
314490,311.0,252.0,,
314503,,,676.0,766.0
314549,45.0,148.0,,
314563,,,636.0,735.0
314610,21.0,57.0,,
314623,,,506.0,619.0
314669,16.0,37.0,,
314683,,,306.0,367.0
314730,157.0,138.0,,
314743,,,275.0,160.0
314790,136.0,124.0,,
314833,,,219.0,180.0
314849,189.0,117.0,,
314893,,,359.0,333.0
314910,202.0,143.0,,
314953,,,394.0,370.0
314969,145.0,129.0,,
315012,,,408.0,399.0
315030,124.0,125.0,,
315073,,,401.0,420.0
315089,263.0,9.0,,
315133,,,366.0,368.0
315150,432.0,453.0,,
315209,536.0,578.0,,
315223,,,347.0,280.0
315283,,,347.0,296.0
315299,592.0,658.0,,
315343,,,684.0,764.0
315360,518.0,579.0,,
315403,,,705.0,794.0
315419,611.0,680.0,,
315463,,,705.0,790.0
315480,611.0,681.0,,
315523,,,710.0,793.0
315540,618.0,690.0,,
315583,,,706.0,793.0
315599,620.0,689.0,,
315643,,,687.0,775.0
315660,619.0,689.0,,
315719,619.0,691.0,,
315733,,,637.0,737.0
315780,620.0,692.0,,
315793,,,516.0,653.0
315839,609.0,681.0,,
315853,,,362.0,414.0
315900,409.0,447.0,,
315913,,,298.0,281.0
315959,89.0,65.0,,
315973,,,221.0,200.0
316020,191.0,4.0,,
316033,,,227.0,166.0
316080,246.0,117.0,,
316093,,,288.0,181.0
316139,202.0,69.0,,
316153,,,392.0,377.0
316200,234.0,129.0,,
316259,202.0,124.0,,
316320,136.0,118.0,,
316379,136.0,103.0,,
316440,180.0,4.0,,
316529,494.0,519.0,,
316589,595.0,656.0,,
316658,,,710.0,795.0
316668,,,705.0,791.0
316693,,,705.0,792.0
316753,,,717.0,799.0
316813,,,720.0,802.0
316874,,,722.0,803.0
316933,,,716.0,797.0
317023,,,672.0,761.0
317083,,,639.0,737.0
317094,615.0,685.0,,
317104,618.0,687.0,,
317129,612.0,682.0,,
317143,,,473.0,568.0
