side,stage,device_ms,ax,ay,az,gx,gy,gz,toe,heel,phase
L,,308599,0.179,0.327,0.298,-182.4,-51.6,-133.7,610,761,0
L,,308609,0.102,0.474,0.274,-200.1,-40.4,-132.0,612,759,0
L,,308619,0.040,0.654,0.238,-205.4,-23.2,-124.6,611,756,0
L,,308629,-0.002,0.759,0.291,-207.2,0.9,-115.5,606,758,0
L,,308639,0.079,0.819,0.249,-221.8,29.6,-116.0,609,762,0
L,,308649,0.143,0.956,0.171,-249.1,40.5,-126.8,609,761,0
L,,308659,0.236,0.985,0.121,-256.6,44.5,-132.0,608,762,0
L,,308669,0.521,1.069,0.016,-271.7,22.6,-136.8,608,762,0
L,,308679,0.119,1.069,0.223,-250.6,41.8,-124.6,606,759,0
L,,308689,0.300,1.242,0.074,-285.1,42.4,-137.6,597,756,0
L,,308699,0.376,1.307,0.064,-279.4,29.5,-144.9,591,754,0
L,,308709,0.256,1.397,-0.032,-277.0,20.0,-138.2,583,751,0
L,,308719,0.231,1.521,0.106,-278.2,17.9,-138.1,583,750,0
L,,308729,0.136,1.639,-0.076,-293.7,27.5,-130.1,582,755,0
L,,308739,0.116,1.840,-0.067,-274.8,31.7,-137.6,577,750,0
L,,308749,0.132,2.034,-0.259,-283.2,42.3,-140.1,575,751,0
L,,308759,0.132,2.002,-0.124,-275.1,53.5,-145.9,575,748,0
L,,308769,0.250,2.135,-0.180,-247.5,59.8,-150.7,571,749,0
L,,308779,0.429,2.042,-0.281,-242.8,52.0,-155.1,573,753,0
L,,308789,0.471,1.814,-0.269,-231.0,53.2,-131.8,574,754,0
L,,308799,0.444,1.866,-0.416,-222.2,60.5,-112.4,581,757,0
L,,308809,0.176,1.900,-0.808,-197.8,81.7,-105.1,572,755,0
L,,308819,0.073,1.773,-1.255,-171.7,102.2,-110.3,575,753,0
L,,308829,0.388,1.705,-1.356,-116.5,141.6,-73.2,579,754,0
L,,308839,1.000,1.662,-1.151,-62.1,192.2,-18.1,591,763,0
L,,308849,1.078,1.574,-1.128,11.6,204.6,8.2,590,766,0
L,,308859,0.919,1.350,-1.201,78.8,160.8,20.5,595,761,0
L,,308871,0.571,1.107,-0.650,-87.5,154.9,63.3,607,762,0
L,,308881,0.894,1.431,-1.324,16.5,103.9,43.8,647,769,0
L,,308891,1.009,1.255,-0.390,33.1,56.9,-5.4,674,780,0
L,,308901,0.402,0.852,0.454,72.2,36.7,28.7,812,937,0
L,,308911,0.127,0.692,1.242,45.7,46.9,72.9,831,947,0
L,,308921,0.368,1.993,0.567,109.4,54.4,59.3,833,939,0
L,,308931,0.662,1.737,-0.089,139.5,9.1,38.5,843,939,0
L,,308941,0.106,1.497,-0.109,156.1,-32.6,29.3,850,942,0
L,,308951,-0.334,1.457,-0.492,161.1,-102.9,11.3,847,939,0
L,,308961,0.325,0.794,0.382,136.0,-129.5,39.4,852,940,0
L,,308971,0.262,1.007,0.507,76.7,-97.5,26.4,856,938,0
L,,308981,-0.335,1.070,0.023,107.3,-85.8,-3.9,852,935,0
L,,308991,-0.384,0.974,-0.087,79.5,-61.8,-9.8,857,937,0
L,,309001,-0.366,0.824,-0.063,85.6,-47.4,15.6,862,941,0
L,,309011,-0.404,0.959,0.113,51.1,-57.3,11.4,865,938,0
L,,309021,-0.444,1.020,0.107,63.7,-35.7,13.4,866,938,0
L,,309031,-0.356,0.908,-0.062,77.3,7.9,36.4,856,916,0
L,,309041,-0.544,1.214,-0.883,81.2,9.0,39.2,871,941,0
L,,309051,-0.263,0.822,0.391,54.1,12.9,50.4,874,941,0
L,,309061,0.125,1.110,-0.078,56.9,1.0,39.5,874,942,0
L,,309071,-0.065,0.996,0.030,54.3,-14.0,32.5,872,941,0
L,,309081,-0.206,0.946,-0.012,46.9,-6.2,33.5,876,940,0
L,,309091,-0.243,1.094,0.046,50.0,7.8,33.8,874,939,0
L,,309101,-0.034,1.006,0.010,50.1,14.9,29.7,874,940,0
L,,309111,-0.054,0.915,0.023,38.2,10.7,28.3,873,939,0
L,,309121,-0.157,1.046,-0.064,31.6,9.1,17.5,872,933,0
L,,309131,-0.129,1.040,0.003,23.0,5.0,12.4,876,939,0
L,,309141,-0.145,1.092,-0.043,19.2,0.8,3.7,877,941,0
L,,309151,-0.185,1.026,-0.009,20.9,0.3,7.0,872,944,0
L,,309161,-0.171,0.997,-0.024,16.5,4.9,11.2,878,939,0
L,,309171,-0.196,0.948,0.033,13.6,12.5,9.8,878,941,0
L,,309181,-0.215,0.992,-0.087,1.5,9.9,9.6,876,939,0
L,,309191,-0.179,1.001,-0.047,26.2,8.3,9.9,876,940,0
L,,309244,-0.234,0.979,0.019,26.1,19.1,22.9,870,934,0
L,,309303,-0.107,0.973,-0.065,25.1,13.1,24.9,863,928,0
L,,309364,-0.088,1.026,-0.082,22.2,20.5,23.1,868,936,0
L,,309424,-0.078,1.049,-0.084,37.8,8.4,37.0,858,935,0
L,,309484,-0.122,1.071,-0.160,51.5,18.2,42.5,828,934,0
L,,309544,-0.039,1.279,-0.018,77.0,25.7,55.5,745,928,0
L,,309604,0.044,1.386,0.037,113.8,33.6,65.0,714,913,0
L,,309664,-0.307,1.659,0.133,179.7,67.4,51.3,434,916,0
L,,309724,0.084,1.260,0.333,195.8,112.4,45.9,440,938,0
L,,309784,-0.078,-0.047,0.559,-4.0,78.8,-38.7,565,752,0
L,,309844,0.220,0.233,0.132,-65.7,2.1,-98.7,597,763,0
L,,309904,0.173,0.581,0.223,-145.1,12.8,-91.7,594,762,0
L,,309964,0.250,1.090,0.183,-236.6,19.1,-119.0,598,765,0
L,,310024,0.205,1.427,-0.010,-286.1,8.3,-116.2,583,759,0
L,,310084,0.024,1.841,-0.170,-219.8,44.1,-124.2,560,757,0
L,,310144,0.973,1.572,-1.111,-84.4,193.7,-50.2,562,763,0
L,,310204,0.204,1.275,-0.318,69.0,109.6,-2.8,613,763,0
L,,310264,-0.122,1.673,-0.156,104.3,-134.5,-10.0,844,938,0
L,,310324,-0.260,0.791,0.021,76.3,-92.1,0.9,864,940,0
L,,310384,-0.165,1.085,-0.119,52.6,5.1,58.3,871,940,0
L,,310444,-0.149,1.129,-0.114,32.9,7.3,3.3,874,940,0
L,,310512,-0.079,1.036,-0.092,32.5,10.6,8.7,874,937,0
L,,310564,-0.182,1.013,-0.012,32.3,7.0,22.8,870,936,0
L,,310625,-0.083,1.050,-0.006,27.8,18.6,22.9,861,932,0
L,,310684,-0.069,0.929,-0.127,-9.8,22.1,31.8,796,866,0
L,,310744,-0.117,1.060,-0.130,48.2,24.2,29.8,832,931,0
L,,310804,0.065,1.157,-0.021,67.6,15.6,39.4,762,926,0
L,,310864,0.280,1.281,0.110,91.0,35.1,51.5,737,927,0
L,,310924,-0.147,1.488,0.040,144.2,28.6,75.4,553,935,0
L,,310984,-0.045,2.108,0.461,198.8,63.3,113.4,451,935,0
L,,311044,0.046,1.530,-0.046,202.3,1.3,29.5,504,695,0
L,,311104,-0.406,0.863,0.662,-7.9,13.2,-12.7,568,737,0
L,,311165,0.107,0.277,0.196,-169.5,23.1,-68.6,572,737,0
L,,311224,0.096,0.706,0.088,-255.7,74.6,-113.6,579,745,0
L,,311284,0.328,1.287,0.000,-287.8,53.1,-156.1,581,749,0
L,,311344,0.360,1.998,-0.320,-281.6,-53.8,-149.8,565,745,0
L,,311434,0.847,1.735,-1.919,-254.4,158.8,30.7,571,756,0
L,,311495,-0.055,0.908,1.114,80.4,-20.8,-34.5,809,940,0
L,,311554,-0.200,1.164,-0.338,145.7,-129.9,-64.4,855,939,0
L,,311614,-0.725,0.882,0.057,84.4,25.4,12.1,872,941,0
L,,311673,-0.113,0.940,-0.011,46.0,23.2,34.5,877,939,0
L,,311734,-0.120,1.039,0.028,30.7,2.0,-1.5,879,938,0
L,,311794,-0.103,0.960,-0.010,14.8,21.8,17.5,878,940,0
L,,311854,-0.091,0.935,-0.030,40.5,-6.7,38.8,877,939,0
L,,311944,-0.127,1.081,0.009,20.0,3.5,12.8,868,936,0
L,,312004,-0.018,1.093,-0.019,56.6,7.4,61.9,844,932,0
L,,312064,0.094,1.163,0.081,86.8,6.0,58.7,756,932,0
L,,312125,0.035,1.554,0.098,125.7,14.0,75.0,713,928,0
L,,312184,-0.163,1.815,0.389,200.9,34.0,84.7,407,939,0
L,,312245,0.267,1.043,0.235,201.3,29.0,75.3,435,937,0
L,,312304,-0.514,0.030,0.538,-77.2,-40.6,16.9,572,746,0
L,,312364,0.102,0.152,0.039,-151.6,58.5,-17.7,595,748,0
L,,312424,0.220,0.411,-0.129,-235.6,43.6,-33.0,603,749,0
L,,312484,0.317,1.159,-0.364,-244.3,14.2,-131.6,599,756,0
L,,312544,0.142,1.769,-0.085,-283.4,-120.5,-169.8,588,752,0
L,,312604,0.310,1.623,-0.938,-189.2,-76.6,-132.5,584,753,0
L,,312665,0.706,1.649,-1.327,43.1,123.2,12.0,577,768,0
L,,312724,0.022,0.871,0.926,67.6,-80.1,-54.4,819,938,0
L,,312785,0.445,0.952,0.455,77.4,-94.5,0.7,861,941,0
L,,312844,-0.669,1.073,-0.702,128.3,29.1,12.7,872,940,0
L,,312904,-0.031,0.993,0.132,65.3,30.6,33.5,875,940,0
L,,312964,-0.172,0.966,-0.004,44.1,-2.3,2.1,879,941,0
L,,313024,-0.022,1.048,0.001,44.5,8.9,12.7,875,939,0
L,,313084,0.024,0.968,0.230,21.4,26.7,49.9,872,937,0
L,,313144,-0.057,1.008,-0.037,30.0,8.5,11.9,862,935,0
L,,313205,-0.051,1.039,0.092,31.7,21.8,35.9,833,934,0
L,,313294,0.030,1.250,-0.032,79.7,8.3,61.9,759,922,0
L,,313363,-0.009,1.497,0.118,134.4,1.2,90.4,655,920,0
L,,313415,-0.044,1.698,0.494,174.9,21.4,92.6,424,936,0
L,,313474,0.012,1.242,0.269,191.8,17.4,83.0,434,937,0
L,,313535,-0.172,0.368,0.335,35.0,-21.2,27.5,570,745,0
L,,313594,-0.121,0.060,-0.038,-99.7,51.1,-26.1,594,754,0
L,,313654,0.047,0.467,-0.059,-190.3,41.8,-84.7,595,751,0
L,,313714,0.012,0.650,0.014,-208.2,32.9,-122.2,599,749,0
L,,313778,0.168,1.514,-0.185,-252.4,-116.8,-186.6,598,755,0
L,,313834,-0.094,1.892,-0.495,-220.5,-25.6,-163.7,580,744,0
L,,313894,1.161,1.765,-1.406,-84.4,242.4,-53.4,589,757,0
L,,313955,0.719,0.709,0.000,100.8,60.0,9.4,802,938,0
L,,314014,-0.064,0.961,-0.049,129.4,-84.7,-10.8,864,943,0
L,,314075,-0.815,0.900,-0.479,51.4,3.9,46.9,870,937,0
L,,314134,-0.074,0.928,0.048,44.7,20.3,39.7,876,938,0
L,,314194,-0.157,0.972,-0.042,25.1,14.7,22.8,877,939,0
L,,314285,-0.161,0.932,-0.052,31.2,0.3,25.9,872,939,0
L,,314344,-0.052,1.050,-0.003,10.9,18.9,18.7,867,936,0
L,,314404,-0.092,1.061,-0.015,26.9,4.8,30.7,854,931,0
L,,314464,-0.087,1.063,-0.066,42.4,4.6,46.4,831,928,0
L,,314524,0.077,1.063,-0.031,54.3,10.7,42.0,738,910,0
L,,314584,-0.032,1.250,-0.034,79.3,13.9,55.6,733,917,0
L,,314674,-0.219,1.480,0.170,167.6,44.5,64.7,421,930,0
L,,314734,0.031,1.511,0.207,222.8,136.3,69.1,436,934,0
L,,314794,0.203,0.244,-0.948,147.0,103.8,-67.9,555,741,0
L,,314884,0.194,0.373,0.238,-117.8,-2.8,-104.6,601,764,0
L,,314944,0.180,0.894,0.216,-213.8,73.9,-144.3,599,761,0
L,,315004,0.590,1.299,-0.015,-257.9,70.7,-160.0,607,761,0
L,,315064,0.239,1.854,-0.270,-241.0,1.2,-154.2,590,763,0
L,,315125,0.133,1.651,-0.637,-190.8,46.4,-126.3,589,770,0
L,,315184,0.981,1.475,-1.165,38.6,162.5,-0.2,609,783,0
L,,315245,0.291,1.282,1.094,83.8,27.0,69.4,839,938,0
L,,315334,-0.576,1.057,-0.552,126.2,-4.2,28.1,871,938,0
L,,315394,-0.233,0.988,0.047,40.8,38.1,48.7,874,939,0
L,,315455,-0.163,0.982,-0.005,18.2,16.8,48.1,878,940,0
L,,315544,-0.146,1.076,-0.072,36.0,3.2,24.4,872,936,0
L,,315604,-0.133,1.030,-0.031,13.6,11.2,26.4,866,935,0
L,,315695,-0.072,0.987,-0.087,22.1,12.3,31.6,839,927,0
L,,315785,0.027,1.100,-0.149,42.4,22.8,38.1,763,926,0
L,,315844,0.000,1.197,-0.098,64.8,14.2,44.7,736,919,0
L,,315905,0.064,1.392,0.226,74.5,54.1,59.5,716,926,0
L,,315964,-0.154,1.528,0.098,149.9,44.0,73.2,451,926,0
L,,316024,0.024,1.682,0.215,206.0,110.6,82.1,465,934,0
L,,316084,0.286,-0.484,-0.621,109.7,125.5,15.6,558,732,0
L,,316144,0.394,0.058,0.160,-14.5,66.3,-47.4,586,752,0
L,,316205,0.073,0.488,0.117,-167.1,-19.8,-134.9,604,759,0
L,,316264,0.214,0.955,0.127,-241.0,58.4,-150.3,606,761,0
L,,316354,0.378,1.711,-0.013,-249.1,24.7,-167.7,583,758,0
L,,316415,0.562,1.808,-0.710,-201.3,16.2,-123.0,592,759,0
L,,316474,1.116,1.215,-1.135,-13.1,153.9,27.6,596,775,0
L,,316535,-0.534,0.680,1.283,-51.5,-14.7,22.6,823,939,0
L,,316594,0.179,1.101,0.457,80.8,-67.9,24.2,855,936,0
L,,316684,-0.138,1.042,0.127,53.4,-38.4,36.3,876,940,0
L,,316745,-0.168,1.051,0.108,38.7,7.4,27.3,878,940,0
L,,316804,-0.182,1.047,0.009,16.4,5.6,14.2,879,938,0
L,,316873,-0.186,0.962,-0.056,30.5,17.1,40.2,874,935,0
L,,316924,-0.094,0.996,0.001,14.2,2.9,23.3,874,937,0
L,,316985,-0.080,0.978,-0.048,13.5,5.1,34.3,863,932,0
L,,317044,-0.057,0.998,-0.115,42.2,7.0,32.9,852,927,0
L,,317104,-0.063,1.005,-0.074,43.4,19.1,30.7,810,916,0
L,,317165,-0.061,1.223,0.000,65.7,17.3,38.9,740,911,0
L,,317224,-0.123,1.417,-0.043,105.9,28.5,67.2,709,920,0
L,,317285,-0.252,1.454,0.122,178.0,47.3,59.7,464,921,0
L,,317344,-0.076,1.468,0.250,192.2,142.5,62.8,462,936,0
L,,317405,0.242,-0.068,-0.434,154.9,169.1,-34.8,574,743,0
L,,317464,0.372,0.152,0.430,-22.5,57.8,-100.8,609,765,0
L,,317525,0.327,0.688,0.273,-207.0,-41.4,-146.8,612,765,0
L,,317584,0.378,1.028,0.211,-239.4,40.8,-151.6,611,764,0
L,,317674,0.361,1.945,-0.052,-254.1,35.8,-145.8,586,749,0
L,,317764,0.405,1.329,-0.984,-44.7,181.7,-49.6,600,769,0
L,,317825,0.841,1.009,-0.679,76.8,105.7,49.3,616,780,0
L,,317884,0.307,0.923,0.189,142.6,-126.7,49.9,841,936,0
L,,317945,-0.162,0.945,-0.046,74.9,-53.1,-2.7,867,937,0
L,,318004,-0.327,1.041,-0.280,74.3,-8.4,38.5,875,943,0
L,,318065,-0.137,0.989,0.033,37.4,36.1,21.3,877,940,0
L,,318125,-0.203,0.901,-0.040,37.2,11.5,30.7,877,938,0
L,,318184,-0.102,0.857,-0.040,42.5,2.1,45.4,874,935,0
L,,318275,-0.053,0.963,-0.133,-109.7,43.2,30.9,867,937,0
L,,318334,-0.110,1.028,-0.013,31.9,3.9,33.7,850,931,0
L,,318394,-0.081,1.091,-0.136,60.4,10.2,41.5,813,928,0
L,,318455,0.021,1.199,-0.011,63.0,16.8,53.3,750,919,0
L,,318514,-0.093,1.465,0.059,96.3,23.5,71.4,710,921,0
L,,318575,-0.178,1.595,0.196,190.8,23.1,78.2,434,932,0
L,,318634,0.000,1.520,0.271,240.1,119.2,80.6,465,936,0
L,,318695,0.127,-0.345,-0.623,107.9,119.9,-61.0,573,742,0
L,,318754,0.001,0.120,0.186,-98.4,35.3,-92.3,601,757,0
L,,318815,0.223,0.653,0.213,-171.5,43.4,-120.8,602,754,0
L,,318875,0.148,1.120,0.061,-255.4,39.9,-143.6,603,757,0
L,,318934,0.118,1.534,-0.037,-268.1,-25.9,-164.8,598,760,0
L,,318995,0.261,1.897,-0.506,-218.3,-27.3,-140.3,576,753,0
L,,319054,1.056,1.456,-1.279,-26.6,151.0,-23.1,593,770,0
L,,319115,0.219,0.770,-0.013,106.8,10.6,-20.1,814,937,0
L,,319174,-0.099,1.101,0.122,136.3,-63.9,39.9,856,937,0
L,,319235,-0.466,0.895,0.133,71.6,-12.4,15.8,871,938,0
L,,319294,-0.185,0.995,0.072,59.1,2.1,31.2,877,939,0
L,,319355,-0.133,1.121,0.026,22.1,10.5,9.5,880,939,0
L,,319415,-0.213,0.981,0.043,37.4,16.2,21.2,880,939,0
L,,319474,-0.123,1.008,-0.031,27.5,-1.1,33.0,879,938,0
L,,319534,-0.106,1.052,-0.036,10.1,16.3,25.2,874,937,0
L,,319594,-0.030,1.067,-0.032,37.5,2.5,31.9,868,935,0
L,,319684,-0.031,1.095,-0.033,56.3,5.6,52.9,813,917,0
L,,319752,0.035,1.294,0.034,91.7,5.8,73.3,753,926,0
L,,319856,-0.206,1.706,0.438,173.1,45.5,95.0,362,935,0
L,,319866,-0.208,1.728,0.443,208.0,41.1,70.4,387,936,0
L,,319924,0.070,1.071,0.130,156.8,57.5,98.9,516,935,0
L,,319985,-0.556,0.208,1.206,-93.3,-108.0,-33.6,590,754,0
L,,320044,-0.143,0.391,0.247,-143.8,17.5,-64.6,607,761,0
L,,320105,0.099,0.915,0.142,-240.3,45.9,-128.5,610,758,0
L,,320197,0.345,1.529,-0.160,-269.9,-57.6,-178.2,604,759,0
L,,320254,0.027,2.203,-0.590,-240.3,-43.6,-141.1,568,754,0
L,,320315,1.080,1.663,-1.406,-75.3,59.2,-67.9,582,760,0
L,,320405,1.090,2.019,0.380,236.8,12.3,80.7,838,938,0
L,,320464,0.138,1.064,-0.209,155.4,-40.0,-21.4,867,935,0
L,,320525,-0.277,1.128,-0.148,38.9,-8.9,43.5,878,938,0
L,,320584,-0.030,0.938,0.029,22.1,9.9,28.2,880,939,0
L,,320645,-0.170,1.017,0.023,32.9,12.1,4.4,874,934,0
L,,320705,-0.096,1.034,0.040,24.0,5.7,21.4,871,934,0
L,,320764,-0.081,1.027,-0.012,36.4,15.4,35.6,860,934,0
L,,320825,0.000,0.936,-0.063,56.8,0.5,58.2,818,920,0
L,,320884,0.114,1.100,-0.087,56.1,9.1,42.6,758,928,0
L,,320974,0.049,1.475,-0.052,117.4,4.8,71.6,704,925,0
L,,321035,-0.172,1.806,0.373,182.0,40.2,81.1,427,927,0
L,,321094,0.076,1.275,0.644,208.6,82.5,95.9,460,936,0
L,,321155,0.302,0.153,-0.148,1.8,1.1,39.5,582,745,0
L,,321214,-0.284,0.124,0.047,-119.9,25.2,-47.6,602,753,0
L,,321275,0.041,0.853,0.055,-233.5,66.7,-58.5,610,758,0
L,,321365,0.029,1.453,0.023,-264.3,-26.7,-136.9,616,765,0
L,,321455,0.275,1.828,-0.808,-211.8,-2.8,-120.1,594,764,0
L,,321514,1.169,1.430,-1.076,-112.9,154.7,1.8,595,772,0
L,,321575,-0.213,1.824,0.832,103.2,20.7,-60.4,678,783,0
L,,321665,-0.133,1.240,-0.019,135.5,13.9,-14.7,867,939,0
L,,321754,-0.105,1.143,-0.013,57.9,15.7,53.6,878,939,0
L,,321815,-0.101,1.077,0.057,19.6,17.0,12.3,878,939,0
L,,321875,-0.144,1.037,-0.013,18.1,17.2,19.9,873,933,0
L,,321935,-0.117,0.944,0.050,62.5,6.1,90.1,863,929,0
L,,322025,-0.050,0.996,-0.075,29.4,8.6,31.5,847,933,0
L,,322115,0.071,1.098,-0.215,69.4,-3.8,41.7,770,929,0
L,,322174,0.027,1.229,0.035,69.5,15.7,46.4,750,927,0
L,,322235,-0.063,1.377,0.052,104.6,9.1,75.7,688,908,0
L,,322294,-0.154,1.645,0.172,155.4,45.9,76.0,441,926,0
L,,322355,0.029,1.529,0.239,219.3,101.1,90.3,421,872,0
L,,322415,0.586,-0.816,-0.671,172.9,117.1,2.0,576,733,0
L,,322475,-0.033,0.230,0.166,-82.3,0.4,-84.4,603,753,0
L,,322535,0.152,0.675,0.293,-175.0,34.3,-131.0,611,760,0
L,,322594,0.064,0.932,0.093,-238.2,18.5,-145.2,613,765,0
L,,322655,0.283,1.369,0.015,-253.8,-22.5,-185.4,603,767,0
L,,322713,0.303,1.882,-0.325,-257.0,-17.8,-159.4,579,756,0
L,,322775,0.680,1.626,-1.327,-155.8,103.6,-87.1,593,766,0
L,,322834,0.020,1.896,-0.618,151.2,73.1,-33.4,653,771,0
L,,322895,-0.297,1.746,-0.284,185.2,-61.4,33.6,853,936,0
L,,322955,-0.375,0.882,-0.035,59.2,-36.6,15.1,877,941,0
L,,323044,-0.064,1.071,0.094,37.1,21.2,10.3,879,937,0
L,,323105,-0.295,0.988,0.017,13.2,18.9,6.6,880,938,0
L,,323165,-0.179,0.978,-0.075,24.0,14.9,20.4,873,934,0
L,,323225,-0.122,1.003,0.017,11.3,7.9,37.8,868,931,0
L,,323293,-0.085,0.951,-0.043,83.5,10.8,47.4,854,928,0
L,,323344,-0.139,1.144,-0.023,41.4,16.6,31.7,834,925,0
L,,323405,-0.132,1.086,-0.043,51.7,25.2,38.5,764,927,0
L,,323464,0.003,1.150,-0.065,75.3,4.0,51.6,705,884,0
L,,323525,-0.053,1.388,0.052,88.6,37.0,46.8,643,916,0
L,,323584,-0.171,1.678,0.284,157.7,45.1,82.3,432,932,0
L,,323645,0.010,1.380,0.188,193.0,59.7,78.0,473,932,0
L,,323705,-0.092,0.514,-0.618,63.2,100.5,-6.5,574,743,0
L,,323765,0.130,0.148,0.186,-33.7,81.7,-82.3,582,752,0
L,,323825,0.146,0.787,0.313,-187.1,62.6,-147.9,584,750,0
L,,323884,0.513,0.989,0.094,-233.8,78.6,-172.8,579,737,0
L,,323945,0.552,1.555,0.091,-239.8,54.4,-179.6,596,757,0
L,,324004,0.654,2.002,-0.214,-224.9,60.4,-172.4,555,744,0
L,,324065,0.939,1.741,-1.192,-64.4,149.7,-41.2,584,758,0
L,,324125,0.593,0.791,-0.551,40.5,118.8,60.7,604,761,0
L,,324185,-0.446,1.663,-0.051,123.9,-62.6,15.1,854,939,0
L,,324245,-0.330,1.051,0.129,72.7,-18.6,26.6,873,942,0
L,,324305,-0.275,1.164,-0.003,35.2,-9.1,42.4,877,938,0
L,,324365,-0.100,1.045,0.000,3.7,7.8,29.0,878,939,0
L,,324424,-0.150,1.022,0.017,25.9,28.1,6.7,880,939,0
