0, 1770.817167 868. 902. 542. 895. 840. 871. 896. 911. 830. 849. 894. 909.;
1, 1860.817167 871. 903. 542. 895. 840. 871. 896. 911. 830. 849. 894. 909.;
2, 1920.817167 869. 906. 542. 895. 840. 871. 896. 911. 830. 849. 894. 909.;
3, 1980.817167 854. 906. 542. 895. 840. 871. 896. 911. 830. 849. 894. 909.;
4, 2040.817167 706. 912. 542. 895. 840. 871. 896. 911. 830. 849. 894. 909.;
5, 2100.817167 629. 910. 542. 895. 840. 871. 896. 911. 830. 849. 894. 909.;
6, 2160.817167 523. 908. 542. 895. 840. 871. 896. 911. 830. 849. 894. 909.;
7, 2220.817167 351. 888. 542. 895. 840. 871. 896. 911. 830. 849. 894. 909.;
8, 2280.817167 392. 812. 542. 895. 840. 871. 896. 911. 830. 849. 894. 909.;
9, 2345.817167 397. 831. 542. 895. 840. 871. 896. 911. 830. 849. 894. 909.;
10, 2400.817167 429. 836. 542. 895. 840. 871. 896. 911. 830. 849. 894. 909.;
11, 2460.817167 448. 841. 542. 895. 840. 871. 896. 911. 830. 849. 894. 909.;
12, 2525.817167 455. 843. 542. 895. 840. 871. 896. 911. 830. 849. 894. 909.;
13, 2580.817167 447. 853. 542. 895. 840. 871. 896. 911. 830. 849. 894. 909.;
14, 2640.817167 445. 849. 542. 895. 840. 871. 896. 911. 830. 849. 894. 909.;
15, 2700.817167 675. 824. 542. 895. 840. 871. 896. 911. 830. 849. 894. 909.;
16, 2765.817167 839. 874. 542. 895. 840. 871. 896. 911. 830. 849. 894. 909.;
17, 2820.817167 854. 886. 542. 895. 840. 871. 896. 911. 830. 849. 894. 909.;
18, 2880.817167 862. 893. 542. 895. 840. 871. 896. 911. 830. 849. 894. 909.;
19, 2940.817167 867. 902. 542. 895. 840. 871. 896. 911. 830. 849. 894. 909.;
20, 3000.817167 872. 904. 542. 895. 840. 871. 896. 911. 830. 849. 894. 909.;
21, 3040.817167 872. 904. 547. 812. 840. 871. 896. 911. 830. 849. 894. 909.;
22, 3060.817167 873. 905. 547. 812. 840. 871. 896. 911. 830. 849. 894. 909.;
23, 3100.817167 873. 905. 543. 812. 840. 871. 896. 911. 830. 849. 894. 909.;
24, 3120.817167 871. 906. 543. 812. 840. 871. 896. 911. 830. 849. 894. 909.;
25, 3160.817167 871. 906. 543. 830. 840. 871. 896. 911. 830. 849. 894. 909.;
26, 3215.817167 869. 907. 543. 830. 840. 871. 896. 911. 830. 849. 894. 909.;
27, 3220.817167 869. 907. 543. 843. 840. 871. 896. 911. 830. 849. 894. 909.;
