side,stage,device_ms,ax,ay,az,gx,gy,gz,toe,heel,phase
L,,3770285,-0.056,0.980,0.314,11.3,5.7,-20.3,747,896,0
L,,3770295,-0.075,1.000,0.312,13.0,1.4,-22.3,745,898,0
L,,3770305,-0.082,0.995,0.294,14.8,0.8,-24.3,745,898,0
L,,3770315,-0.094,1.018,0.293,22.4,0.4,-26.1,742,898,0
L,,3770325,-0.077,0.991,0.361,35.4,1.9,-28.0,741,900,0
L,,3770335,-0.105,1.021,0.309,20.6,4.4,-31.5,743,905,0
L,,3770345,-0.121,1.017,0.329,27.3,7.2,-33.5,735,901,0
L,,3770355,-0.108,1.011,0.342,31.2,11.3,-38.1,731,901,0
L,,3770365,-0.074,1.021,0.335,37.7,11.6,-42.7,726,902,0
L,,3770375,-0.054,1.027,0.332,41.1,11.2,-47.1,720,905,0
L,,3770385,-0.065,1.038,0.293,44.9,6.7,-54.3,712,906,0
L,,3770395,-0.082,1.030,0.235,47.7,3.0,-60.4,703,907,0
L,,3770405,-0.088,1.037,0.239,48.1,2.8,-60.9,691,909,0
L,,3770415,-0.110,1.053,0.181,48.4,-0.3,-65.3,672,909,0
L,,3770425,-0.216,1.083,0.224,50.4,3.5,-68.0,643,893,0
L,,3770435,-0.223,1.113,0.235,52.3,8.9,-68.5,640,910,0
L,,3770445,-0.218,1.155,0.235,55.7,12.8,-69.5,636,909,0
L,,3770455,-0.187,1.189,0.233,59.0,18.8,-71.9,634,908,0
L,,3770465,-0.168,1.214,0.182,63.4,24.1,-75.3,629,909,0
L,,3770475,-0.138,1.270,0.234,69.9,27.1,-80.9,626,907,0
L,,3770485,-0.127,1.306,0.231,74.4,29.0,-87.4,617,907,0
L,,3770497,-0.140,1.341,0.289,80.2,30.7,-94.5,608,908,0
L,,3770507,-0.182,1.386,0.337,83.6,37.5,-101.1,600,906,0
L,,3770517,-0.191,1.434,0.390,87.0,43.4,-108.5,607,908,0
L,,3770527,-0.194,1.505,0.392,92.6,52.0,-117.8,598,908,0
L,,3770537,-0.008,1.565,0.368,96.6,62.5,-129.4,597,908,0
L,,3770547,0.000,1.664,0.270,102.9,75.1,-139.7,586,905,0
L,,3770557,0.108,1.959,0.324,113.7,79.1,-147.4,581,905,0
L,,3770567,0.173,1.998,0.479,121.3,86.2,-152.8,558,909,0
L,,3770577,0.239,2.190,0.771,128.3,113.7,-152.8,529,907,0
L,,3770587,0.373,2.435,1.063,132.9,154.6,-149.3,452,910,0
L,,3770597,0.385,2.584,1.154,130.4,210.7,-141.0,385,909,0
L,,3770607,0.421,2.359,0.919,151.5,291.6,-144.3,323,908,0
L,,3770617,0.762,1.772,0.185,196.7,277.1,-173.3,297,905,0
L,,3770627,0.706,1.314,-0.455,186.0,193.2,-184.7,331,898,0
L,,3770637,-0.400,1.687,-0.232,147.5,154.1,-210.1,303,895,0
L,,3770647,-0.613,1.437,-0.006,125.8,129.7,-176.4,288,885,0
L,,3770657,-0.438,1.460,0.080,135.8,122.9,-145.1,374,851,0
L,,3770667,-0.176,1.248,0.501,104.0,119.4,-104.0,498,787,0
L,,3770677,0.288,0.588,0.703,98.4,139.2,-74.9,545,750,0
L,,3770687,0.306,0.048,0.781,12.4,149.9,-41.1,546,772,0
L,,3770697,-0.495,-0.401,0.441,-33.1,153.5,-58.3,545,777,0
L,,3770707,0.171,-0.042,0.549,-29.4,140.9,-32.9,537,767,0
L,,3770717,0.929,-0.177,0.272,-72.0,126.4,33.9,515,772,0
L,,3770727,0.604,0.006,0.568,-89.5,88.6,35.9,514,767,0
L,,3770737,0.535,-0.101,0.489,-138.4,82.0,39.5,513,766,0
L,,3770747,0.447,-0.006,0.234,-163.1,84.1,42.4,512,760,0
L,,3770757,0.494,0.041,0.067,-169.2,78.1,54.8,517,762,0
L,,3770767,0.539,0.101,-0.067,-181.3,67.2,72.3,522,761,0
L,,3770777,0.608,0.162,-0.092,-195.3,46.6,88.4,533,766,0
L,,3770787,0.657,0.191,-0.151,-211.1,20.9,101.5,533,764,0
L,,3770797,0.677,0.211,-0.136,-230.8,-4.2,113.2,535,765,0
L,,3770807,0.620,0.256,-0.062,-249.6,-17.1,132.7,534,763,0
L,,3770817,0.546,0.404,-0.037,-246.9,-16.6,153.7,536,767,0
L,,3770827,0.557,0.535,0.000,-251.0,-14.9,170.0,531,762,0
L,,3770837,0.569,0.657,0.087,-258.2,-17.9,182.8,522,759,0
L,,3770847,0.589,0.831,0.132,-264.4,-23.3,198.8,508,759,0
L,,3770857,0.632,0.950,0.155,-271.1,-28.2,212.6,503,764,0
L,,3770867,0.578,1.136,0.202,-278.4,-29.1,225.6,499,768,0
L,,3770877,0.452,1.406,0.189,-285.0,-28.4,242.2,488,771,0
L,,3770887,0.431,1.561,0.086,-286.3,-38.3,252.9,475,771,0
L,,3770897,0.592,1.732,0.097,-292.5,-30.0,264.1,471,768,0
L,,3770907,0.457,1.943,0.177,-286.3,1.2,268.5,465,773,0
L,,3770917,0.235,2.229,0.023,-274.6,52.8,269.8,469,777,0
L,,3770927,0.169,2.323,-0.157,-263.6,47.0,264.6,479,780,0
L,,3770937,-0.032,2.427,-0.318,-259.5,40.6,257.9,473,778,0
L,,3770947,-0.056,2.554,-0.368,-244.4,37.0,263.8,476,775,0
L,,3770957,-0.139,2.663,-0.397,-231.0,31.5,274.3,486,777,0
L,,3770967,-0.652,2.642,-0.319,-217.6,27.0,273.7,492,776,0
L,,3770977,-1.333,2.451,-0.069,-231.8,50.6,254.8,481,777,0
L,,3771059,-0.935,1.457,-0.988,145.6,127.1,-88.3,518,771,0
L,,3771119,-2.826,3.240,-2.012,125.1,-112.6,-210.7,706,845,0
L,,3771179,-0.082,1.079,0.019,67.8,-24.5,-62.2,745,882,0
L,,3771239,-0.051,0.956,0.137,29.4,7.7,-26.7,753,889,0
L,,3771329,-0.213,0.970,0.419,18.0,15.2,-11.0,750,891,0
L,,3771397,-0.078,0.999,0.333,27.2,8.6,-20.9,741,895,0
L,,3771449,-0.046,1.048,0.312,46.9,12.2,-43.6,732,900,0
L,,3771509,-0.145,1.162,0.091,68.4,9.8,-68.4,677,906,0
L,,3771569,-0.126,1.275,0.132,80.2,15.7,-84.4,661,907,0
L,,3771628,0.032,1.671,0.388,112.9,43.6,-126.2,656,906,0
L,,3771689,0.829,2.230,0.719,180.3,210.3,-140.9,385,910,0
L,,3771778,-0.626,-0.305,0.168,-1.4,95.3,-57.2,550,799,0
L,,3771838,0.326,-0.035,0.269,-135.3,22.6,85.4,532,769,0
L,,3771899,0.461,0.397,0.085,-218.6,8.0,197.2,529,768,0
L,,3771958,0.302,1.175,0.347,-256.0,14.4,258.1,498,769,0
L,,3772019,0.187,2.568,-0.305,-298.4,-18.6,246.8,487,775,0
L,,3772079,-2.285,2.236,-0.550,-195.3,68.8,141.6,486,785,0
L,,3772168,5.727,1.051,1.976,117.3,-81.8,4.0,692,842,9
L,,3772259,-0.360,0.982,0.088,59.7,-0.2,-82.1,747,887,0
L,,3772320,0.020,1.020,0.158,22.5,-6.5,-37.3,754,892,0
L,,3772378,-0.078,0.981,0.249,10.7,-2.3,-21.9,755,891,0
L,,3772439,-0.003,0.949,0.347,19.0,11.6,-19.8,744,892,0
L,,3772499,0.024,1.098,0.213,37.1,17.2,-41.6,726,900,0
L,,3772559,-0.089,1.083,0.142,59.0,-4.4,-66.3,632,907,0
L,,3772619,-0.131,1.199,0.151,76.2,5.6,-79.1,579,912,0
L,,3772679,-0.112,1.600,0.449,118.5,16.5,-113.4,567,910,0
L,,3772739,0.765,2.479,1.214,178.6,138.2,-114.6,391,913,0
L,,3772799,-0.244,1.827,0.674,175.0,-10.0,-159.7,326,876,0
L,,3772859,0.789,-0.020,0.689,-14.6,-1.0,48.2,511,774,0
L,,3772918,0.101,-0.049,0.313,-157.7,39.4,148.1,517,762,0
L,,3772979,0.387,0.493,0.323,-242.6,4.4,228.2,515,756,0
L,,3773039,0.511,1.710,0.283,-315.4,-13.4,255.9,468,757,0
L,,3773099,-0.264,2.562,-0.423,-278.6,-118.0,242.5,460,773,0
L,,3773202,-0.979,1.571,-0.760,142.4,74.1,-141.1,569,759,0
L,,3773219,2.405,0.667,1.060,129.9,-80.6,-81.3,657,802,0
L,,3773279,0.234,1.015,-0.059,99.1,-73.7,-138.5,727,860,0
L,,3773339,-0.231,1.090,0.192,72.1,16.9,-64.1,747,885,0
L,,3773399,0.031,1.013,0.132,14.0,-5.6,-35.8,755,892,0
L,,3773458,-0.088,1.026,0.344,12.5,0.1,-23.5,755,891,0
L,,3773519,0.036,1.039,0.259,15.6,5.9,-28.8,746,893,0
L,,3773579,-0.098,0.990,0.316,43.9,9.1,-47.1,718,900,0
L,,3773639,-0.136,1.073,0.149,64.7,5.9,-70.5,611,909,0
L,,3773699,0.016,1.318,0.069,92.3,10.3,-93.8,574,909,0
L,,3773759,0.018,1.916,0.330,142.1,42.5,-146.7,592,905,0
L,,3773819,0.536,2.415,0.979,196.8,306.3,-129.0,296,908,0
L,,3773879,0.034,0.987,0.661,137.7,-10.4,-76.9,539,732,0
L,,3773939,0.394,-0.035,0.745,-105.4,32.5,67.9,529,761,0
L,,3773999,0.414,0.207,0.075,-226.4,-5.3,135.1,544,761,0
L,,3774059,0.445,0.885,0.263,-284.9,-26.8,214.6,514,762,0
L,,3774119,0.241,2.426,0.016,-309.4,-10.6,253.9,460,774,0
L,,3774179,-1.857,2.301,-0.306,-203.7,34.7,254.8,458,774,0
L,,3774248,-0.836,1.714,-1.287,147.2,98.7,-81.9,495,765,0
L,,3774299,-1.372,3.569,-2.882,155.1,-68.0,-199.2,695,834,9
L,,3774359,-0.599,0.966,-0.127,85.0,-28.9,-111.1,741,880,0
L,,3774419,0.067,0.954,0.000,52.7,21.7,-42.6,754,894,0
L,,3774479,-0.074,0.954,0.218,6.8,-5.0,-33.5,757,895,0
L,,3774539,-0.222,0.974,0.325,14.9,13.6,-12.4,751,899,0
L,,3774599,-0.077,1.004,0.250,12.1,-1.0,-30.1,730,902,0
L,,3774663,-0.061,1.026,0.256,34.7,18.2,-50.3,660,907,0
L,,3774719,-0.226,1.147,0.298,58.1,5.1,-80.9,611,909,0
L,,3774779,-0.088,1.528,0.292,89.1,33.4,-122.5,576,908,0
L,,3774839,0.309,2.484,0.980,126.2,117.5,-166.3,466,908,0
L,,3774899,-0.065,1.443,-0.129,165.9,162.8,-221.6,313,893,0
L,,3774959,-0.245,-0.051,0.750,-37.4,117.8,-33.6,537,789,0
L,,3775049,0.854,0.321,-0.023,-241.0,7.4,149.8,519,767,0
L,,3775109,0.641,1.036,0.188,-278.8,-50.5,234.5,499,771,0
L,,3775169,0.189,2.516,-0.272,-276.5,5.1,270.7,472,774,0
L,,3775229,-2.066,1.894,0.307,-222.8,77.6,224.4,464,784,0
L,,3775289,-0.846,1.783,-1.105,152.3,157.3,-71.6,481,775,0
L,,3775349,-1.216,1.904,-0.209,123.9,-111.7,-216.5,700,838,0
L,,3775409,-0.470,1.042,0.116,71.0,-22.8,-83.3,742,878,0
L,,3775469,0.079,0.954,0.139,37.2,18.4,-32.6,754,892,0
L,,3775529,-0.095,0.931,0.269,-0.1,-12.0,-25.1,756,894,0
L,,3775589,-0.112,0.924,0.332,11.6,29.5,-12.6,752,894,0
L,,3775649,-0.017,1.037,0.324,20.7,-2.8,-33.4,744,900,0
L,,3775709,-0.024,1.009,0.282,47.1,0.0,-58.8,715,904,0
L,,3775769,-0.217,1.147,0.204,52.8,5.5,-73.4,639,905,0
L,,3775829,-0.132,1.357,0.275,74.6,34.5,-94.1,613,908,0
L,,3775889,0.175,1.909,0.349,115.4,81.9,-147.5,578,906,0
L,,3775949,0.952,1.638,-0.129,187.6,205.5,-189.7,332,903,0
L,,3776009,0.608,0.596,0.887,98.3,82.6,-71.8,532,739,0
L,,3776069,0.404,-0.166,0.599,-129.0,107.5,67.8,501,757,0
L,,3776129,0.785,0.307,-0.055,-217.8,53.4,142.4,512,750,0
L,,3776189,0.562,1.018,0.253,-288.1,-7.2,219.3,510,772,0
L,,3776250,0.154,2.427,-0.432,-283.8,6.6,248.9,491,776,0
L,,3776339,-1.549,2.477,-1.118,-144.9,262.6,112.3,480,774,0
L,,3776399,-0.746,1.364,-0.388,121.4,115.2,-90.8,595,775,0
L,,3776459,-0.817,1.444,0.612,46.4,-42.9,-129.5,708,846,0
L,,3776519,-0.382,0.909,0.279,61.8,17.6,-63.2,745,884,0
L,,3776579,-0.051,0.999,0.191,24.1,-2.8,-33.8,753,890,0
L,,3776639,-0.150,0.981,0.320,8.7,4.6,-22.1,753,894,0
L,,3776699,-0.038,0.959,0.329,17.7,10.9,-10.9,741,898,0
L,,3776759,-0.100,1.026,0.305,26.5,5.4,-30.9,722,903,0
L,,3776819,-0.131,1.026,0.282,44.6,12.7,-55.3,664,907,0
L,,3776879,-0.210,1.166,0.267,56.0,30.5,-74.1,631,908,0
L,,3776939,-0.163,1.444,0.345,82.3,42.2,-104.3,613,908,0
L,,3777000,0.296,2.226,0.781,126.2,120.8,-143.7,561,909,0
L,,3777059,-0.735,1.911,0.139,175.4,97.4,-214.1,306,894,0
L,,3777119,-0.888,-0.105,0.527,-37.3,118.5,-80.6,546,782,0
L,,3777179,0.455,-0.036,0.115,-181.2,94.2,81.9,521,763,0
L,,3777239,0.592,0.437,-0.011,-255.3,-13.0,176.3,520,768,0
L,,3777299,0.616,1.498,-0.009,-283.2,-66.5,261.2,476,768,0
L,,3777359,-0.048,2.485,-0.610,-210.8,-12.9,291.4,478,776,0
L,,3777419,-1.908,2.518,-0.692,-175.2,114.8,109.2,499,766,0
L,,3777479,-0.956,1.291,-0.313,117.8,92.8,-99.8,631,773,0
L,,3777578,-0.383,0.980,0.045,80.9,-10.2,-98.2,741,879,0
L,,3777629,-0.059,0.954,0.141,53.8,4.2,-46.8,753,891,0
L,,3777689,-0.086,0.982,0.241,16.3,-12.9,-32.1,759,898,0
L,,3777750,-0.075,0.984,0.291,16.5,18.5,-16.1,752,897,0
L,,3777809,-0.059,1.049,0.245,19.2,6.0,-24.0,729,902,0
L,,3777869,-0.041,1.012,0.236,36.8,15.8,-40.5,662,908,0
L,,3777929,-0.084,1.140,0.137,52.2,9.7,-60.9,605,907,0
L,,3777989,-0.012,1.257,0.101,85.8,15.8,-85.4,571,910,0
L,,3778049,0.138,1.841,0.337,132.4,40.2,-133.7,521,911,0
L,,3778109,0.855,2.029,0.443,212.3,231.9,-158.3,290,905,0
L,,3778169,0.202,1.004,0.671,128.8,10.5,-80.9,497,769,0
L,,3778229,0.432,0.082,0.659,-61.8,31.5,82.7,515,772,0
L,,3778290,0.436,0.254,0.043,-186.8,17.2,162.9,523,770,0
L,,3778349,0.403,0.849,0.456,-235.5,1.7,244.9,484,770,0
L,,3778409,-0.060,2.153,-0.133,-281.4,2.7,232.0,463,758,0
L,,3778469,-1.488,2.220,-0.216,-243.8,-18.4,225.0,471,774,0
L,,3778529,-0.861,1.674,-1.399,73.2,92.3,-51.3,480,774,0
L,,3778589,1.359,1.916,0.354,70.0,-67.6,-71.1,692,831,0
L,,3778649,-0.374,0.672,0.154,69.3,-25.1,-118.6,737,874,0
L,,3778709,-0.152,1.003,0.159,54.7,-2.5,-47.1,750,888,0
L,,3778769,-0.007,0.949,0.216,17.9,-14.9,-36.8,760,897,0
L,,3778830,-0.089,0.991,0.268,15.4,5.1,-16.7,754,895,0
L,,3778889,0.000,1.036,0.237,16.1,-0.4,-24.3,743,899,0
L,,3778949,0.015,1.026,0.233,38.8,12.6,-42.7,709,905,0
L,,3779009,-0.085,1.102,0.117,60.5,2.1,-57.7,597,909,0
L,,3779099,-0.125,1.506,0.353,116.3,6.3,-99.6,560,910,0
L,,3779159,0.434,2.174,0.823,174.0,48.5,-122.2,385,909,0
L,,3779219,0.162,1.705,-0.221,231.3,35.1,-201.2,284,892,0
L,,3779279,-0.611,-0.419,0.367,14.7,6.8,-17.3,542,767,0
L,,3779339,0.118,-0.185,0.384,-125.7,1.5,114.7,532,756,0
L,,3779399,0.193,0.318,0.261,-219.7,-10.7,196.8,539,753,0
L,,3779459,0.319,1.469,0.243,-262.7,-20.3,235.1,492,758,0
L,,3779519,-0.029,2.559,-0.311,-291.9,-93.5,212.2,495,782,0
L,,3779580,-1.825,2.395,-0.653,-189.5,-9.7,118.9,486,785,0
L,,3779639,-0.620,1.836,-0.258,107.5,99.5,-103.7,604,764,0
L,,3779699,-0.155,1.345,-0.050,104.3,-54.0,-121.8,707,842,0
L,,3779790,-0.074,1.007,0.185,67.9,25.6,-47.9,750,890,0
L,,3779849,0.008,0.990,0.175,10.6,-12.7,-40.1,761,897,0
L,,3779910,-0.093,1.011,0.270,7.9,7.2,-16.1,760,895,0
L,,3779969,0.001,0.997,0.238,4.0,-5.4,-21.0,753,895,0
L,,3780029,-0.051,0.988,0.282,27.2,1.0,-35.4,741,900,0
L,,3780120,-0.143,1.099,0.225,55.6,7.3,-72.9,635,911,0
L,,3780179,-0.177,1.369,0.268,84.9,27.7,-95.8,578,907,0
L,,3780239,0.142,1.919,0.355,133.3,59.5,-145.9,546,907,0
L,,3780299,1.032,1.737,0.503,187.6,245.0,-174.1,260,906,0
L,,3780359,0.410,0.406,0.855,98.8,59.1,-66.4,559,755,0
L,,3780427,0.486,-0.084,0.355,-143.5,91.2,68.9,526,760,0
L,,3780479,0.487,0.270,-0.101,-224.5,11.4,136.9,544,761,0
L,,3780540,0.691,0.963,0.317,-277.8,-64.8,226.6,488,766,0
L,,3780599,0.252,2.285,-0.132,-283.6,-1.4,266.4,449,774,0
L,,3780660,-1.969,1.823,0.039,-196.9,168.4,232.1,483,772,0
L,,3780719,-0.658,1.823,-1.371,109.6,196.2,-33.3,545,768,0
L,,3780779,-1.096,2.530,-0.387,141.5,-119.3,-182.9,698,836,0
L,,3780872,-0.233,0.909,0.265,78.8,71.7,-35.3,754,889,0
L,,3780929,0.000,1.032,0.225,8.3,-15.7,-33.8,761,899,0
L,,3780989,-0.204,0.991,0.351,5.8,9.1,-6.5,756,897,0
L,,3781049,-0.040,0.972,0.336,9.1,-0.6,-13.8,737,901,0
L,,3781109,-0.090,0.942,0.313,21.4,16.8,-29.1,719,903,0
L,,3781169,-0.119,1.065,0.297,41.7,7.4,-59.3,690,905,0
L,,3781259,-0.148,1.401,0.245,80.7,29.9,-99.2,637,907,0
L,,3781349,0.452,2.551,1.115,126.0,164.6,-146.8,483,906,0
L,,3781410,-0.561,1.310,0.025,137.9,134.3,-165.2,279,879,0
L,,3781469,1.128,-0.389,0.592,-45.1,127.6,30.1,530,780,0
L,,3781529,0.567,0.167,-0.024,-198.2,72.2,111.1,530,758,0
L,,3781620,0.483,1.210,0.436,-265.5,-35.5,242.0,471,769,0
L,,3781679,0.117,2.467,-0.399,-270.8,22.0,254.5,461,770,0
L,,3781740,-1.538,1.732,-0.061,-191.3,127.3,178.7,490,773,0
L,,3781830,0.583,0.992,0.098,119.8,18.4,-84.4,642,781,0
L,,3781919,-0.849,0.827,0.084,40.5,-34.0,-100.0,734,870,0
L,,3782022,-0.068,0.984,0.228,15.6,-10.4,-32.3,754,892,0
L,,3782040,-0.123,0.942,0.266,12.3,-13.5,-24.2,756,894,0
L,,3782099,-0.127,0.969,0.296,16.1,17.0,-13.3,754,897,0
L,,3782160,-0.085,0.954,0.314,13.8,0.2,-21.5,744,895,0
L,,3782219,-0.052,1.075,0.361,34.3,11.4,-40.5,727,905,0
L,,3782280,-0.180,1.073,0.251,55.3,9.2,-68.8,656,909,0
L,,3782339,-0.137,1.279,0.211,84.7,30.3,-92.2,626,907,0
L,,3782399,0.106,1.956,0.363,123.8,69.8,-153.2,600,905,0
L,,3782458,0.821,1.850,0.243,168.4,225.3,-185.7,300,903,0
L,,3782549,1.040,-0.415,0.734,-49.2,125.3,28.7,552,791,0
L,,3782609,0.631,0.145,-0.023,-186.2,52.7,116.2,541,766,0
L,,3782669,0.565,0.759,0.169,-255.9,-15.1,206.7,518,770,0
L,,3782759,0.028,2.355,-0.297,-220.8,29.7,276.0,476,775,0
L,,3782849,-1.467,2.306,-1.420,-66.0,145.6,100.5,478,770,0
L,,3782910,-0.715,1.237,-0.497,113.6,94.9,-92.5,574,758,0
L,,3782969,-0.568,1.417,0.414,52.0,-0.3,-110.6,713,847,0
L,,3783030,-0.241,0.878,0.236,47.9,-14.9,-60.2,746,884,0
L,,3783089,-0.019,1.031,0.220,18.9,-5.0,-34.5,755,890,0
L,,3783149,-0.125,0.970,0.342,11.6,7.4,-18.3,759,896,0
L,,3783209,0.079,0.996,0.264,18.6,13.6,-10.9,745,898,0
L,,3783269,-0.081,0.975,0.369,29.8,20.2,-29.7,712,900,0
L,,3783330,-0.066,1.059,0.122,47.2,3.7,-56.0,655,908,0
L,,3783389,-0.164,1.160,0.216,55.5,19.9,-69.0,633,909,0
L,,3783450,-0.107,1.354,0.328,90.3,23.7,-98.7,611,908,0
L,,3783540,0.611,2.492,0.856,158.9,211.6,-130.2,342,912,0
L,,3783599,-0.197,1.462,0.397,126.2,66.2,-117.3,423,849,0
L,,3783660,0.873,-0.009,0.467,-57.1,100.5,75.1,507,789,0
L,,3783719,0.540,0.239,0.102,-189.6,49.0,152.8,520,764,0
L,,3783780,0.425,0.798,0.401,-252.0,9.7,238.0,502,773,0
L,,3783839,0.200,2.245,-0.071,-277.9,6.7,241.7,492,770,0
L,,3783943,-1.658,2.388,-1.529,-94.9,70.9,75.7,498,781,0
L,,3783967,-1.060,1.593,-1.065,64.8,76.8,-29.1,516,783,0
L,,3784019,1.437,0.917,0.610,117.3,-89.3,-79.4,653,796,0
L,,3784080,0.040,1.287,-0.113,105.6,24.4,-108.2,724,860,0
L,,3784139,-0.225,0.926,0.232,51.6,-0.2,-61.8,745,887,0
L,,3784200,0.019,1.001,0.132,10.3,11.9,-29.5,752,891,0
L,,3784289,-0.056,0.995,0.263,15.4,9.1,-15.8,754,892,0
L,,3784349,-0.049,1.018,0.275,18.8,4.6,-31.0,746,895,0
L,,3784410,-0.005,1.035,0.276,43.6,8.4,-53.4,721,903,0
