side,stage,device_ms,ax,ay,az,gx,gy,gz,toe,heel,phase
L,,203931,-0.233,0.966,0.187,12.9,-4.3,11.5,537,687,0
L,,203941,-0.216,0.986,0.166,14.4,1.8,13.1,538,687,0
L,,203951,-0.192,0.976,0.142,11.2,6.5,12.4,538,689,0
L,,203961,-0.230,0.967,0.165,8.0,10.2,13.3,542,688,0
L,,203971,-0.240,0.964,0.151,9.5,14.9,9.1,540,690,0
L,,203981,-0.126,0.981,0.094,0.0,13.8,10.3,541,688,0
L,,203991,-0.061,1.025,0.162,0.0,12.3,7.8,541,688,0
L,,204001,-0.067,0.976,0.188,0.6,8.7,4.2,542,690,0
L,,204011,-0.094,0.998,0.190,4.2,2.1,1.6,543,691,0
L,,204021,-0.235,0.912,0.257,6.1,7.7,11.9,543,691,0
L,,204031,-0.293,1.364,0.096,12.8,29.1,-2.1,544,693,0
L,,204041,0.076,0.773,0.130,4.9,-3.7,8.8,545,692,0
L,,204051,-0.255,1.035,0.183,16.3,4.4,0.0,546,692,0
L,,204061,-0.121,1.056,0.301,-0.4,2.6,6.4,544,693,0
L,,204071,-0.122,1.049,0.082,18.4,7.2,-0.3,545,693,0
L,,204081,-0.151,0.848,0.124,13.5,-4.9,2.8,546,692,0
L,,204091,-0.192,0.932,0.159,15.1,-0.9,8.1,546,693,0
L,,204101,-0.255,1.026,0.181,15.1,14.9,5.7,544,691,0
L,,204111,-0.227,1.017,0.168,16.4,24.9,5.0,544,690,0
L,,204121,-0.207,1.055,0.189,20.7,25.6,6.5,544,692,0
L,,204131,-0.284,1.020,0.249,21.8,28.9,7.4,545,693,0
L,,204141,-0.106,1.010,0.198,27.0,28.4,12.6,543,691,0
L,,204151,-0.126,1.014,0.244,33.3,30.8,14.2,546,691,0
L,,204161,-0.219,1.050,0.256,39.9,32.0,13.5,546,692,0
L,,204171,-0.211,1.035,0.272,45.5,33.1,14.9,547,692,0
L,,204181,-0.190,1.066,0.300,53.6,38.7,12.8,548,693,0
L,,204191,-0.177,1.057,0.274,65.5,40.7,13.0,548,696,0
L,,204201,-0.107,1.072,0.228,70.3,35.9,12.6,549,698,0
L,,204211,-0.122,1.097,0.235,77.7,32.4,9.8,548,698,0
L,,204221,-0.120,1.105,0.256,87.4,35.5,9.4,548,700,0
L,,204231,-0.104,1.117,0.242,96.8,32.4,11.1,544,700,0
L,,204241,-0.232,1.138,0.163,103.8,33.0,14.7,542,704,0
L,,204251,-0.217,1.099,0.168,109.4,36.8,18.8,527,700,0
L,,204261,-0.182,1.104,0.187,120.5,33.3,13.5,408,714,0
L,,204271,-0.238,1.152,0.154,128.4,35.7,16.3,365,718,0
L,,204281,-0.302,1.202,0.078,130.4,46.9,24.7,382,710,0
L,,204291,-0.226,1.190,0.087,139.3,59.6,25.6,366,714,0
L,,204301,-0.198,1.204,0.081,142.5,59.3,23.3,364,696,0
L,,204311,-0.160,1.196,0.020,141.4,58.5,25.9,312,704,0
L,,204321,-0.161,1.166,0.003,138.6,48.5,16.5,185,720,0
L,,204331,-0.022,1.274,-0.015,149.9,51.1,24.7,164,721,0
L,,204341,-0.003,1.715,0.037,149.8,58.2,1.4,152,717,0
L,,204351,0.119,1.374,-0.105,138.3,36.9,-2.9,148,731,0
L,,204361,-0.046,1.690,0.114,160.0,29.2,-8.3,155,730,0
L,,204371,0.022,1.746,0.055,168.2,29.6,-13.7,159,728,0
L,,204381,0.026,1.871,0.135,177.1,26.8,-18.1,157,730,0
L,,204391,-0.008,1.952,0.190,190.8,23.3,-30.8,156,724,0
L,,204401,-0.079,2.001,0.358,199.9,13.4,-39.9,145,720,0
L,,204411,-0.409,2.132,0.542,220.0,24.9,-49.2,145,706,0
L,,204421,-0.595,2.020,0.810,223.6,47.1,-66.0,151,690,0
L,,204431,-0.710,2.009,0.767,208.7,69.2,-82.1,148,664,0
L,,204441,-0.618,1.958,0.649,207.9,95.7,-77.2,144,635,0
L,,204451,-0.595,1.897,0.310,199.6,128.0,-69.0,146,633,0
L,,204461,-0.510,1.673,0.149,193.7,163.5,-73.8,142,632,0
L,,204471,-0.325,1.203,0.098,171.6,144.2,-85.6,146,600,0
L,,204481,-0.313,0.887,0.336,149.8,115.4,-82.3,119,468,0
L,,204491,-0.361,0.613,0.382,127.5,107.4,-84.4,104,353,0
L,,204501,-0.275,0.209,0.676,91.7,130.4,-79.8,188,417,0
L,,204511,-0.262,0.070,0.479,92.1,163.1,-45.2,205,452,0
L,,204521,-0.174,0.077,0.081,100.3,219.0,-31.9,220,448,0
L,,204531,0.244,0.126,0.630,-15.8,205.8,-40.3,250,441,0
L,,204541,0.325,0.508,0.892,-47.8,194.6,-60.1,252,439,0
L,,204551,0.519,0.377,0.634,-71.1,140.5,-66.4,281,441,0
L,,204561,0.671,0.240,0.465,-66.0,112.0,-51.3,281,441,0
L,,204571,0.619,0.243,0.301,-91.9,80.6,-61.1,282,438,0
L,,204581,0.552,0.182,0.320,-113.7,53.6,-65.1,288,442,0
L,,204591,0.481,0.215,0.370,-148.8,26.8,-75.9,285,445,0
L,,204603,0.446,0.360,0.370,-177.1,-8.7,-78.6,291,453,0
L,,204613,0.405,0.493,0.367,-199.9,-24.9,-74.4,293,456,0
L,,204623,0.384,0.552,0.367,-225.8,-35.9,-72.8,292,458,0
L,,204633,0.413,0.729,0.373,-248.0,-38.9,-65.3,298,468,0
L,,204643,0.397,0.714,0.379,-261.5,-38.6,-56.3,296,465,0
L,,204653,0.441,0.757,0.295,-266.8,-30.9,-48.7,294,464,0
L,,204663,0.514,0.739,0.278,-287.9,-33.0,-40.4,298,472,0
L,,204673,0.512,0.952,0.276,-310.5,-31.6,-33.1,295,469,0
L,,204683,0.488,1.064,0.246,-324.8,-30.9,-23.2,297,474,0
L,,204693,0.426,1.157,0.268,-331.8,-21.2,-11.5,296,474,0
L,,204703,0.363,1.234,0.239,-341.0,-8.6,0.2,294,479,0
L,,204713,0.296,1.355,0.217,-346.9,6.0,5.1,289,479,0
L,,204723,0.245,1.515,0.164,-346.9,42.2,15.6,296,471,0
L,,204733,0.281,1.689,0.048,-339.2,72.1,23.9,299,471,0
L,,204743,0.318,1.751,-0.058,-329.7,99.0,31.2,301,473,0
L,,204753,0.376,1.788,-0.089,-329.4,115.9,30.7,297,472,0
L,,204763,0.404,1.921,-0.142,-326.9,128.3,26.3,299,470,0
L,,204773,0.352,2.108,-0.193,-336.7,127.6,15.6,297,477,0
L,,204783,0.225,2.385,-0.317,-342.3,132.8,6.5,296,476,0
L,,204793,0.470,2.427,-0.629,-312.0,138.7,25.0,295,473,0
L,,204803,0.427,2.286,-0.816,-306.5,128.7,17.7,289,477,0
L,,204813,0.613,2.098,-1.035,-279.0,104.0,6.6,293,480,0
L,,204823,0.785,2.013,-1.281,-227.5,74.1,10.5,290,487,0
L,,204833,0.604,2.038,-1.453,-182.7,20.5,6.3,290,489,0
L,,204843,0.645,1.850,-1.561,-135.4,-9.3,32.6,299,489,0
L,,204853,0.478,1.613,-1.634,-100.3,-26.1,21.5,295,490,0
L,,204863,-0.170,1.553,-1.532,-66.6,-28.0,13.3,302,501,0
L,,204873,-0.293,1.566,-1.238,-30.3,-6.6,0.3,325,501,0
L,,204883,-0.301,1.694,-1.716,30.3,-36.4,-5.6,343,530,0
L,,204893,-0.108,1.494,-1.606,73.7,-23.1,-5.1,418,522,0
L,,204903,0.104,1.032,-0.037,31.5,-5.0,44.1,441,546,0
L,,204913,0.713,0.943,3.239,87.2,97.7,53.6,449,557,0
L,,204923,0.050,1.713,1.222,126.7,79.9,10.2,464,576,0
L,,204933,0.233,1.187,-0.156,179.0,41.5,0.0,464,574,0
L,,204943,0.224,1.594,0.315,152.6,14.2,-14.9,466,594,0
L,,204953,-0.075,2.023,0.255,180.8,-1.5,-36.2,485,603,0
L,,204963,0.079,1.238,-0.033,191.2,-47.1,-42.2,489,610,0
L,,204973,0.101,1.121,0.009,160.9,-83.2,-52.5,493,619,0
L,,204983,0.124,1.105,-0.014,146.4,-93.9,-52.2,492,620,0
L,,204993,0.009,1.035,-0.012,126.7,-82.7,-41.1,484,622,0
L,,205003,-0.479,1.005,0.165,82.8,-67.1,-52.7,487,622,0
L,,205013,-0.595,0.853,0.027,85.8,-58.0,-45.8,485,626,0
L,,205023,-0.520,0.777,-0.006,68.3,-68.1,-28.6,495,638,0
L,,205033,-0.360,0.875,0.131,65.4,-49.6,-16.2,505,649,0
L,,205043,-0.309,1.056,0.097,74.2,-22.8,-10.2,509,655,0
L,,205053,-0.292,1.028,0.245,66.4,-8.2,-2.8,513,661,0
L,,205063,-0.319,1.074,0.191,61.8,11.0,-0.1,516,669,0
L,,205073,-0.214,0.970,0.121,58.8,29.6,1.3,520,672,0
L,,205083,-0.146,0.966,0.175,57.8,50.4,4.9,521,675,0
L,,205128,-0.044,0.950,0.079,11.9,20.5,-14.6,528,682,0
L,,205188,-0.246,0.994,0.195,6.7,-3.4,8.8,535,687,0
L,,205249,-0.151,0.976,0.160,1.0,22.7,6.5,539,685,0
L,,205352,-0.259,1.032,0.274,25.2,20.6,8.0,548,698,0
L,,205369,-0.113,1.067,0.209,30.2,17.1,6.0,551,697,0
L,,205437,-0.145,1.108,0.221,56.7,40.9,8.8,555,709,0
L,,205518,-0.213,1.057,0.132,111.0,24.3,9.9,497,708,0
L,,205609,-0.045,1.455,0.040,156.3,40.1,7.1,162,734,0
L,,205668,-0.141,1.898,0.284,200.4,24.0,-40.3,157,670,0
L,,205728,-0.420,1.732,0.148,199.8,146.7,-72.1,150,624,0
L,,205789,-0.390,0.373,-0.030,80.1,88.4,-36.1,200,419,0
L,,205848,0.356,0.086,0.338,-73.0,78.2,-32.1,277,421,0
L,,205909,0.279,0.611,0.264,-231.0,-37.8,-50.4,293,439,0
L,,205968,0.193,1.026,0.273,-325.9,-31.9,-17.0,299,457,0
L,,206058,0.395,2.275,-0.400,-330.7,79.3,38.2,288,453,0
L,,206118,0.465,1.954,-1.893,-159.3,-29.0,17.5,280,432,0
L,,206178,-0.317,1.505,-1.003,78.5,-82.8,-19.2,390,490,0
L,,206239,0.000,1.666,0.282,149.8,-31.5,-40.8,470,583,0
L,,206329,-0.243,1.001,0.040,85.6,2.5,-19.3,504,647,0
L,,206418,-0.004,0.971,0.118,30.9,5.8,-4.1,533,685,0
L,,206478,-0.244,0.972,0.128,17.4,4.2,6.9,539,691,0
L,,206539,0.040,0.984,0.097,11.1,33.1,9.0,542,694,0
L,,206598,-0.079,1.143,0.076,21.0,-3.3,-15.5,545,699,0
L,,206659,-0.147,0.981,0.117,29.0,18.2,10.5,547,705,0
L,,206718,-0.111,1.103,0.178,55.5,31.9,10.5,533,717,0
L,,206779,-0.081,1.143,0.140,107.4,22.7,5.8,478,708,0
L,,206838,-0.268,1.331,0.069,145.5,39.4,1.4,167,727,0
L,,206899,-0.071,1.973,0.184,198.2,46.4,-14.1,163,724,0
L,,206958,-0.584,2.007,0.583,213.5,95.3,-68.2,141,575,0
L,,207018,0.093,-0.007,0.353,137.4,122.2,-3.2,197,419,0
L,,207079,0.284,0.072,0.325,-48.6,31.7,-26.6,277,424,0
L,,207138,0.205,0.343,0.238,-195.3,-35.2,-43.4,286,443,0
L,,207229,0.278,1.027,0.149,-316.4,-47.0,12.6,297,462,0
L,,207289,0.189,1.896,-0.048,-335.9,53.6,21.6,294,462,0
L,,207348,0.311,2.131,-0.994,-252.7,41.0,14.7,293,469,0
L,,207409,-0.036,1.472,-1.553,-24.6,-38.2,-3.0,305,485,0
L,,207468,0.183,1.504,1.303,84.4,41.6,-6.3,449,553,0
L,,207529,0.128,1.080,-0.271,121.9,-101.2,-78.6,468,621,0
L,,207588,-0.309,0.939,0.096,84.3,0.2,-16.5,493,658,0
L,,207678,0.031,0.969,0.050,16.3,3.2,-17.7,533,688,0
L,,207769,-0.186,0.923,0.151,13.7,21.2,11.1,547,698,0
L,,207859,-0.001,0.803,0.225,31.5,11.0,12.3,550,704,0
L,,207918,-0.165,0.997,0.150,32.5,28.7,6.0,479,719,0
L,,207979,-0.159,1.067,0.173,55.4,42.3,0.4,381,722,0
L,,208039,-0.150,1.128,0.070,88.1,39.7,-16.5,347,700,0
L,,208128,-0.137,1.321,0.031,131.0,39.2,3.0,153,585,0
L,,208189,-0.153,1.806,0.273,183.6,21.9,-26.2,147,731,0
L,,208249,-0.382,1.945,0.388,207.8,107.8,-58.6,152,613,0
L,,208338,-0.419,-0.130,-0.458,69.8,90.0,-0.7,260,382,0
L,,208399,0.266,0.049,0.217,-116.6,58.8,12.1,275,389,0
L,,208458,0.185,0.581,0.203,-245.0,-24.5,-19.6,282,412,0
L,,208527,0.118,1.141,0.265,-357.2,-82.3,-4.6,286,426,0
L,,208609,-0.072,2.572,-0.579,-327.2,-7.7,66.5,259,400,0
L,,208668,0.065,1.856,-1.928,-119.2,-11.0,-23.7,273,405,0
L,,208729,0.806,0.609,1.058,67.4,-20.5,20.7,433,534,0
L,,208789,-0.437,1.493,-0.158,163.6,-65.5,-115.9,480,597,0
L,,208848,-0.394,0.551,0.153,92.8,-31.5,-30.7,489,621,0
L,,208909,0.100,0.993,0.026,59.8,24.2,-12.6,523,672,0
L,,208972,-0.169,0.950,0.102,26.5,-2.7,-13.5,537,687,0
L,,209029,-0.223,0.961,0.069,14.2,13.9,6.3,547,697,0
L,,209088,-0.067,0.981,0.071,-2.5,3.2,-4.2,551,701,0
L,,209149,-0.110,1.016,0.122,6.8,5.9,-2.7,549,700,0
L,,209208,-0.172,1.007,0.145,18.3,9.8,0.2,557,706,0
L,,209269,-0.110,1.077,0.179,47.3,30.4,3.7,547,705,0
L,,209329,-0.214,1.128,0.182,94.5,32.5,5.3,354,711,0
L,,209388,-0.218,1.138,0.046,120.6,41.6,12.9,302,692,0
L,,209449,-0.048,1.680,0.055,151.4,33.8,-7.4,135,599,0
L,,209508,-0.462,1.886,0.674,214.8,47.1,-57.6,145,595,0
L,,209569,-0.406,0.814,0.183,157.4,96.4,-69.3,151,449,0
L,,209628,0.248,0.391,0.539,-14.0,170.8,-37.5,283,414,0
L,,209689,0.488,0.325,0.311,-151.4,22.8,-64.8,296,423,0
L,,209749,0.482,0.775,0.215,-269.6,-47.2,-44.1,306,440,0
L,,209809,0.402,1.305,0.111,-329.6,-36.3,-3.2,300,439,0
L,,209869,0.122,2.091,-0.155,-307.7,107.5,35.3,291,456,0
L,,209928,0.235,1.897,-1.156,-173.9,95.4,7.4,293,472,0
L,,209989,-0.014,1.390,-1.236,38.4,21.2,5.2,296,467,0
L,,210048,0.180,1.230,0.234,105.9,5.1,-16.4,460,570,0
L,,210109,0.008,1.099,-0.041,110.6,-80.6,-31.9,488,628,0
L,,210168,-0.333,0.985,0.111,63.9,-3.0,-11.7,504,643,0
L,,210229,-0.041,0.960,0.094,24.2,16.8,-5.6,512,658,0
L,,210289,-0.209,0.963,0.138,6.3,-7.8,-1.6,518,663,0
L,,210378,-0.199,0.984,0.244,0.8,4.0,-1.1,518,662,0
L,,210439,-0.270,0.974,0.179,18.2,12.0,6.5,524,666,0
L,,210499,-0.145,1.026,0.213,33.5,24.7,3.1,536,678,0
L,,210559,-0.191,1.064,0.210,65.1,43.7,3.6,540,688,0
L,,210619,-0.214,1.098,0.188,109.2,50.3,7.6,442,691,0
L,,210678,-0.321,1.318,0.113,153.5,77.4,-0.9,166,706,0
L,,210739,-0.015,2.007,0.169,199.0,52.9,-38.9,145,719,0
L,,210798,-0.471,2.009,0.500,194.1,120.4,-103.8,136,599,0
L,,210859,-0.329,0.039,1.218,64.8,199.5,-76.3,205,394,0
L,,210918,1.019,0.232,0.341,-93.5,123.9,-46.2,217,402,0
L,,210979,0.431,0.526,0.433,-264.8,-40.6,-61.5,226,420,0
L,,211039,0.320,1.128,0.304,-355.3,-25.5,-13.8,231,429,0
L,,211099,0.236,1.905,-0.301,-315.1,136.5,58.1,228,442,0
L,,211159,0.853,2.021,-1.381,-225.1,88.8,13.4,227,435,0
L,,211218,-0.401,1.588,-1.509,25.5,-6.7,2.2,314,542,0
L,,211279,0.166,1.462,0.193,155.8,6.7,-29.6,487,606,0
L,,211337,-0.677,1.002,0.032,77.3,-65.4,-48.0,496,636,0
L,,211399,-0.112,1.046,-0.038,70.4,60.6,-5.3,516,666,0
L,,211458,-0.209,0.966,0.050,21.7,22.1,-13.7,540,688,0
L,,211519,-0.208,0.961,0.143,13.3,0.2,1.6,549,693,0
L,,211579,-0.124,0.996,0.093,1.7,6.7,0.4,552,698,0
L,,211639,-0.214,1.017,0.171,7.1,13.7,2.6,544,696,0
L,,211699,-0.196,1.003,0.125,14.1,15.5,0.0,404,716,0
L,,211758,-0.189,1.064,0.167,34.5,32.6,0.9,386,714,0
L,,211827,-0.202,1.092,0.136,75.4,42.2,1.4,400,697,0
L,,211878,-0.278,1.196,0.078,102.9,52.6,-2.5,166,706,0
L,,211968,-0.095,1.630,0.097,171.4,40.9,-22.2,138,681,0
L,,212059,-0.261,1.457,0.031,196.4,202.5,-71.2,136,500,0
L,,212119,-0.184,-0.135,0.583,69.5,163.3,-14.9,175,368,0
L,,212179,0.640,0.063,0.336,-91.9,62.7,-22.9,216,389,0
L,,212239,0.258,0.430,0.183,-225.2,-28.0,-32.7,237,402,0
L,,212298,0.138,0.959,0.264,-322.7,-56.4,-16.5,249,403,0
L,,212358,0.234,1.730,0.042,-349.5,26.0,28.9,251,406,0
L,,212418,-0.009,2.499,-0.634,-310.4,52.8,33.6,245,388,0
L,,212479,0.283,1.616,-1.741,-58.1,-57.1,-2.8,252,400,0
L,,212539,0.336,0.758,1.788,-11.1,-45.1,5.6,434,528,0
L,,212628,0.251,1.230,0.250,97.5,-112.9,-65.5,482,607,0
L,,212718,-0.040,0.962,0.056,56.3,64.1,-0.5,513,654,0
L,,212779,-0.135,0.940,0.145,16.2,-9.8,-10.7,528,670,0
L,,212838,-0.246,0.968,0.130,13.7,18.6,5.6,540,681,0
L,,212929,-0.195,1.022,0.183,20.4,19.8,2.5,541,685,0
L,,212989,-0.127,1.008,0.109,28.7,25.8,6.2,433,707,0
L,,213048,-0.117,1.062,0.122,46.7,35.8,5.6,457,694,0
L,,213109,-0.108,1.125,0.129,84.4,33.1,3.2,389,681,0
L,,213168,-0.055,1.221,0.007,106.8,33.1,2.8,180,715,0
L,,213229,-0.170,1.513,0.104,143.2,29.4,-1.3,140,669,0
L,,213289,-0.335,1.971,0.625,199.2,22.8,-52.5,139,578,0
L,,213349,-0.405,1.417,0.179,199.3,224.7,-58.2,135,447,0
L,,213409,-0.006,0.107,-0.541,62.6,110.8,-17.0,213,421,0
L,,213469,0.354,0.088,0.236,-135.7,-2.1,-16.6,231,439,0
L,,213529,0.111,0.512,0.348,-255.9,-76.0,-38.0,240,440,0
L,,213588,0.161,1.166,0.284,-351.6,-72.9,-15.6,252,452,0
L,,213649,0.086,2.230,-0.123,-359.3,-14.4,21.0,254,436,0
L,,213708,-0.064,2.210,-1.466,-215.8,12.7,0.8,250,427,0
L,,213769,0.143,1.488,-1.739,62.0,-65.6,-6.6,257,466,0
L,,213829,0.569,1.263,-0.101,180.2,-30.8,-26.5,465,574,0
L,,213889,0.102,1.264,0.203,94.9,-115.5,-54.0,467,614,0
L,,213949,-0.242,0.944,0.108,82.0,13.3,-10.7,480,643,0
L,,214009,0.023,1.005,0.084,34.4,25.5,-15.4,514,660,0
L,,214069,-0.300,0.968,0.133,10.0,-5.6,-3.5,525,671,0
L,,214128,-0.166,0.982,0.184,5.8,14.1,5.6,518,680,0
L,,214188,-0.111,0.969,0.195,12.1,24.9,5.8,538,681,0
L,,214249,-0.165,1.051,0.149,29.6,24.1,6.4,540,684,0
L,,214309,-0.113,1.037,0.206,51.8,38.1,6.8,536,694,0
L,,214369,-0.117,1.107,0.146,101.1,34.0,7.1,487,693,0
L,,214429,-0.207,1.329,0.125,148.3,37.3,8.4,222,701,0
L,,214489,-0.110,1.779,0.115,186.5,40.6,-17.0,155,707,0
L,,214548,-0.423,2.211,0.899,237.7,32.8,-92.4,123,452,0
L,,214609,-0.031,0.567,0.179,155.8,100.7,-35.4,99,275,0
L,,214668,0.157,0.439,0.711,-55.0,94.7,-19.2,272,404,0
L,,214737,0.135,0.223,0.256,-199.7,-24.1,-30.2,310,440,0
L,,214789,0.280,0.743,0.242,-287.8,-48.6,-18.6,314,444,0
L,,214849,0.107,1.416,0.237,-360.1,-29.7,8.8,315,455,0
L,,214909,0.130,2.278,-0.145,-330.6,142.8,30.8,305,453,0
L,,214969,0.260,1.925,-1.304,-190.6,89.6,-34.2,311,467,0
L,,215029,-0.212,1.389,-0.945,42.9,20.7,-1.6,253,514,0
L,,215088,0.402,1.655,-0.089,173.3,17.7,-10.5,481,597,0
L,,215151,-0.623,0.765,0.164,91.7,-99.5,-49.3,487,617,0
L,,215208,-0.353,1.065,0.172,73.6,49.5,-3.9,505,653,0
L,,215299,-0.201,0.918,0.118,14.0,2.3,-6.5,520,675,0
L,,215389,-0.122,0.969,0.114,-0.7,5.9,5.8,529,682,0
L,,215478,-0.297,0.977,0.244,17.0,17.0,16.4,537,685,0
L,,215539,-0.126,1.020,0.136,23.3,27.8,15.9,541,692,0
L,,215599,-0.187,1.055,0.230,47.9,37.5,11.4,530,704,0
L,,215689,-0.206,1.137,0.134,102.9,34.9,11.6,480,694,0
L,,215749,-0.182,1.197,0.000,112.4,42.7,0.0,157,711,0
L,,215809,-0.138,1.864,0.240,173.1,44.5,-31.1,170,717,0
L,,215869,-0.730,1.907,0.832,201.8,114.8,-74.5,135,476,0
L,,215929,-0.238,0.464,0.463,122.8,137.1,-69.4,255,386,0
L,,216019,0.315,0.269,0.362,-151.5,8.6,-85.4,323,446,0
L,,216079,0.391,0.714,0.311,-259.5,-23.8,-55.7,342,465,0
L,,216139,0.383,1.265,0.204,-332.5,0.7,-7.6,345,479,0
L,,216199,0.276,2.107,-0.141,-313.4,159.8,9.3,330,477,0
L,,216259,0.675,1.858,-1.256,-196.4,74.4,0.5,331,488,0
L,,216349,-0.114,1.047,1.391,-73.0,-51.7,-28.0,429,531,0
L,,216409,0.222,1.506,-0.216,166.7,-87.4,-13.4,472,626,0
L,,216469,-0.266,0.934,0.073,85.6,-5.3,1.5,491,651,0
L,,216529,-0.222,1.000,0.121,48.5,17.0,-1.4,526,673,0
L,,216589,-0.260,0.957,0.185,23.3,-1.3,0.0,539,686,0
L,,216649,-0.223,0.931,0.124,8.9,13.5,2.8,549,692,0
L,,216708,-0.172,0.974,0.155,6.3,3.2,1.6,547,699,0
L,,216769,-0.227,0.981,0.151,11.6,20.0,3.2,438,717,0
L,,216829,-0.239,1.034,0.192,19.7,29.0,4.3,505,700,0
L,,216889,-0.199,1.044,0.184,50.6,46.9,4.6,491,697,0
L,,216949,-0.233,1.131,0.148,90.2,43.4,-4.0,373,682,0
L,,217009,-0.127,1.211,0.015,113.1,50.9,-0.4,158,715,0
L,,217069,-0.197,1.665,0.120,162.9,47.3,-23.5,157,679,0
L,,217129,-0.804,2.012,0.919,198.3,107.0,-99.6,153,583,0
L,,217189,-0.353,1.040,0.440,142.6,161.7,-98.4,131,403,0
L,,217249,0.662,0.344,0.723,-16.1,215.1,-60.9,228,407,0
L,,217308,0.426,0.077,0.186,-173.5,-38.9,-98.9,258,429,0
L,,217369,0.297,0.893,0.216,-280.5,-21.7,-51.0,261,448,0
L,,217429,0.486,1.364,0.008,-310.5,56.1,4.5,266,458,0
L,,217489,0.340,1.795,-0.073,-308.8,204.0,42.2,260,441,0
L,,217549,0.782,1.894,-1.173,-188.2,115.1,21.9,247,451,0
L,,217609,0.286,1.631,-1.667,19.1,-32.0,-12.8,313,483,0
L,,217668,0.305,1.085,0.007,133.5,-100.2,-36.4,485,599,0
L,,217759,-0.172,0.846,0.037,64.1,17.7,-2.6,502,642,0
L,,217819,-0.057,0.953,0.061,24.7,19.0,-3.4,515,660,0
L,,217879,-0.263,0.988,0.121,8.7,6.2,4.6,521,665,0
L,,217939,-0.214,0.987,0.112,0.2,15.5,12.4,527,669,0
L,,217999,-0.058,0.982,0.185,7.9,19.2,13.5,531,671,0
L,,218059,-0.194,1.057,0.186,25.2,21.2,14.5,536,679,0
L,,218119,-0.179,1.034,0.140,49.4,29.7,12.8,546,695,0
L,,218187,-0.128,1.097,0.177,91.6,34.6,8.3,376,712,0
L,,218239,-0.324,1.141,0.122,111.1,39.9,16.1,392,688,0
L,,218299,-0.183,1.368,0.166,149.1,24.2,13.6,144,661,0
L,,218359,-0.457,1.891,0.476,210.2,49.0,-48.2,140,549,0
L,,218419,-0.314,1.327,0.110,193.9,168.9,-71.0,132,486,0
L,,218479,0.355,0.120,0.216,-4.9,131.1,-35.6,287,439,0
L,,218539,0.211,0.227,0.424,-140.1,27.5,-63.4,301,454,0
L,,218599,0.340,0.676,0.272,-254.5,-22.1,-50.4,305,460,0
L,,218659,0.198,1.141,0.274,-330.7,17.9,-12.6,313,479,0
L,,218719,0.204,2.011,-0.002,-338.0,96.7,3.6,303,474,0
L,,218779,0.381,2.122,-1.403,-232.3,54.8,7.3,292,481,0
L,,218839,0.164,1.565,-1.525,29.8,-69.6,-6.3,299,479,0
L,,218899,0.872,0.901,0.282,229.2,34.7,31.2,460,577,0
L,,218959,-0.188,1.473,-0.101,114.3,-72.7,-31.5,490,628,0
L,,219019,-0.292,0.920,0.083,52.0,5.8,-7.8,514,663,0
L,,219079,-0.086,0.887,0.079,17.2,26.8,0.2,521,672,0
L,,219138,-0.273,0.925,0.195,6.2,-6.6,9.8,526,673,0
L,,219199,-0.128,0.967,0.210,2.6,22.9,16.5,526,674,0
L,,219259,-0.127,0.921,0.197,19.0,5.8,7.6,535,680,0
L,,219319,-0.110,1.037,0.238,37.6,29.8,16.1,541,687,0
