side,stage,device_ms,ax,ay,az,gx,gy,gz,toe,heel,phase
R,,14545,-0.069,-0.146,1.088,-31.8,12.1,-6.7,0,0,0
R,,14606,-0.060,-0.168,0.928,-15.8,16.3,-1.0,0,0,0
R,,14666,-0.055,-0.219,0.945,14.0,1.3,8.8,0,0,0
R,,14726,-0.092,-0.130,1.062,42.7,-0.1,9.0,0,0,0
R,,14786,-0.004,-0.058,1.066,183.9,2.3,-30.3,0,0,0
R,,14846,-0.121,0.080,0.923,58.5,14.8,-46.0,0,0,0
R,,14906,-0.175,0.196,0.798,58.8,-4.6,-18.2,0,0,0
R,,14965,-0.157,0.318,0.757,23.8,-20.7,-36.6,0,0,0
R,,15026,-0.106,0.298,1.178,124.6,-42.8,-122.5,0,0,0
R,,15085,-0.218,0.271,0.932,-12.3,-38.5,-83.6,0,0,0
R,,15146,-0.073,0.000,1.583,87.0,10.0,-51.5,0,0,0
R,,15206,-0.030,0.291,1.067,55.7,5.4,-29.4,0,0,0
R,,15266,-0.097,0.352,0.937,-96.1,0.1,-48.7,0,0,0
R,,15326,-0.201,0.233,0.954,-168.5,22.5,-50.9,0,0,0
R,,15386,-0.161,-0.042,0.996,43.0,-0.8,29.0,0,0,0
R,,15446,-0.074,0.001,0.899,-12.2,-24.3,-31.0,0,0,0
R,,15505,-0.211,-0.061,1.007,-15.4,8.0,-16.3,0,0,0
R,,15566,-0.184,0.200,0.707,-70.4,76.4,48.0,0,0,0
R,,15861,-0.167,0.046,1.016,-41.7,-20.9,-14.7,0,0,0
R,,15871,-0.179,0.001,0.998,-28.4,-5.9,-23.0,0,0,0
R,,15896,-0.231,-0.052,0.987,-9.5,-0.5,-8.2,0,0,0
R,,15956,-0.142,0.072,1.019,4.6,-23.5,-8.2,0,0,0
R,,16016,-0.099,-0.016,0.996,12.5,-17.0,11.2,0,0,0
R,,16076,-0.144,0.004,1.012,7.2,-16.2,2.1,0,0,0
R,,16136,-0.073,0.000,1.015,3.9,-14.2,-1.0,0,0,0
R,,16196,-0.112,0.048,1.014,3.0,-15.8,-3.6,0,0,0
R,,16255,-0.068,0.059,1.027,7.7,-13.9,-1.6,0,0,0
R,,16316,-0.064,0.044,1.016,9.3,-11.4,-1.8,0,0,0
R,,16375,-0.079,0.060,1.034,10.9,-7.9,-9.2,0,0,0
R,,16436,-0.034,0.095,1.014,13.3,-15.4,-12.8,0,0,0
R,,16496,-0.033,0.079,1.007,6.1,-4.1,-8.5,0,0,0
R,,16556,-0.049,0.071,1.025,-5.7,-13.1,-6.1,0,0,0
R,,16616,-0.021,0.049,1.031,7.2,-13.7,0.2,0,0,0
R,,16676,-0.437,-0.794,1.443,-85.3,49.1,39.6,0,0,0
R,,16736,-0.362,0.335,0.961,2.9,0.2,11.0,0,0,0
R,,16795,-0.081,-0.144,1.046,28.3,-16.7,-17.3,0,0,0
R,,16856,-0.051,0.014,1.041,17.1,-15.9,-3.0,0,0,0
R,,16916,-0.045,0.018,0.999,6.0,-13.0,3.5,0,0,0
R,,16976,-0.052,0.004,1.060,1.6,2.8,4.5,0,0,0
R,,17036,-0.050,-0.003,1.031,9.8,13.7,11.6,0,0,0
R,,17096,-0.082,0.139,0.992,-13.5,1.9,46.2,0,0,0
R,,17156,-0.025,0.020,0.911,19.3,-45.7,16.5,0,0,0
R,,17216,0.040,0.146,1.032,7.7,-43.1,34.3,0,0,0
R,,17276,0.119,0.111,1.091,7.7,-25.9,43.1,0,0,0
R,,17335,0.162,0.024,1.414,28.1,-45.7,45.5,0,0,0
R,,17396,0.192,-0.048,1.231,48.9,12.1,91.8,0,0,0
R,,17456,0.327,0.046,0.982,55.7,-16.5,121.8,0,0,0
R,,17516,0.606,0.373,0.761,90.7,-122.5,148.8,0,0,0
R,,17576,0.522,0.591,0.841,72.4,-113.5,35.8,0,0,0
R,,17636,0.445,0.155,-0.105,-98.4,-96.1,42.7,0,0,0
R,,17696,0.521,0.147,0.195,19.3,-168.8,-52.7,0,0,0
R,,17756,0.602,-0.106,0.770,1.1,-230.7,-44.6,0,0,0
R,,17816,0.437,0.484,1.609,-42.1,-96.9,-112.0,0,0,0
R,,17875,0.565,0.220,1.024,-73.3,137.6,-91.2,0,0,0
R,,17936,0.556,0.440,0.895,-69.7,-62.0,-151.9,0,0,0
R,,17995,0.165,-0.001,0.784,-93.4,-110.6,-148.4,0,0,0
R,,18056,0.407,0.337,0.872,-24.2,-23.7,-35.3,0,0,0
R,,18116,0.603,0.559,0.599,-22.7,-0.9,-11.6,0,0,0
R,,18176,0.467,0.198,0.526,-14.4,-74.6,97.3,0,0,0
R,,18236,0.982,1.261,1.535,-111.1,44.8,-64.8,0,0,0
R,,18296,0.617,0.372,0.921,30.6,5.1,18.8,0,0,0
R,,18356,0.498,0.329,0.822,-101.0,-2.5,-89.4,0,0,0
R,,18416,0.542,0.554,1.100,-48.7,-4.1,-40.8,0,0,0
R,,18476,0.112,-0.933,1.294,-19.2,149.1,197.4,0,0,0
R,,18771,0.659,-0.610,0.812,-206.5,-194.3,-2.8,0,0,0
R,,18781,1.233,-1.967,1.830,55.3,-55.4,-20.6,0,0,0
R,,18806,-0.118,0.587,0.456,597.8,-194.1,-2.2,0,0,0
R,,18866,0.241,0.019,0.718,54.6,-41.3,9.9,0,0,0
R,,18926,0.281,0.146,1.144,13.5,-16.1,-5.4,0,0,0
R,,18986,0.253,-0.013,0.994,-21.5,-4.6,1.3,0,0,0
R,,19046,0.254,0.076,1.032,-16.8,-1.2,-0.8,0,0,0
R,,19106,0.234,0.010,0.964,8.8,-4.4,-1.3,0,0,0
R,,19166,0.262,0.028,1.006,-10.9,-3.4,-0.1,0,0,0
R,,19226,0.218,-0.042,1.047,4.3,-1.1,-2.5,0,0,0
R,,19286,0.265,0.107,1.107,-55.0,-6.7,2.4,0,0,0
R,,19346,0.277,0.064,0.935,46.9,-1.3,-10.5,0,0,0
R,,19406,0.891,0.232,0.951,94.0,-40.2,-52.7,0,0,0
R,,19466,1.300,0.603,1.172,96.6,-105.0,-66.7,0,0,0
R,,19526,0.984,-0.037,-0.470,-144.3,-107.0,65.2,0,0,0
R,,19586,0.493,0.171,1.704,92.1,-9.3,6.7,0,0,0
R,,19646,0.613,0.086,0.879,9.5,-17.0,13.1,0,0,0
R,,19706,0.208,-0.050,0.660,-112.0,5.5,42.7,0,0,0
R,,19766,2.177,0.168,-1.028,21.9,-9.7,37.1,0,0,0
R,,19826,-1.543,0.244,0.939,-166.3,-0.4,48.0,0,0,0
R,,19886,-0.263,0.282,0.788,122.0,229.3,5.4,0,0,0
R,,19946,0.755,-0.788,1.299,-1054.4,-343.7,134.8,0,0,0
R,,20006,-0.030,0.400,-0.302,102.6,-26.3,7.0,0,0,0
R,,20066,0.193,-0.188,1.353,-61.2,-1.9,4.9,0,0,0
R,,20126,0.144,0.179,0.743,-11.9,-1.1,2.3,0,0,0
R,,20186,0.139,0.148,0.845,-8.4,-9.4,-2.5,0,0,0
R,,20246,0.263,0.206,0.643,-45.5,-35.3,10.4,0,0,0
R,,20306,0.332,0.585,1.427,108.7,9.8,-47.2,0,0,0
R,,20365,0.098,0.583,1.179,-121.1,62.3,0.3,0,0,0
R,,20426,-0.307,0.580,1.415,-443.0,180.3,90.9,0,0,0
R,,20486,0.023,-0.188,-0.018,-711.1,144.2,153.7,0,0,0
R,,20546,-0.142,-0.250,0.266,-452.4,87.9,9.6,0,0,0
R,,20606,-0.084,-0.234,0.031,-465.7,78.4,73.6,0,0,0
R,,20666,-0.011,0.049,-0.337,-384.5,216.7,-55.7,0,0,0
R,,20756,-0.830,-2.953,-2.329,-547.0,-200.9,181.4,0,0,0
R,,20816,-0.854,0.117,-0.850,-142.6,-73.4,-59.7,0,0,0
R,,20876,-0.284,-0.130,0.056,-455.7,23.2,1.8,0,0,0
R,,20936,-0.405,0.023,-0.826,101.8,-39.2,21.4,0,0,0
R,,20996,-0.390,-0.192,-0.610,2.4,117.6,-42.0,0,0,0
R,,21056,-0.016,-0.576,-1.358,-108.2,-24.4,8.4,0,0,0
R,,21116,-0.226,-0.231,-0.499,-102.6,-44.4,42.0,0,0,0
R,,21176,-0.279,-0.077,-1.144,-27.3,29.1,5.0,0,0,0
R,,21236,-0.234,-0.235,-0.745,16.5,-17.4,-5.3,0,0,0
R,,21296,-0.250,-0.129,-0.902,-8.0,12.1,-0.4,0,0,0
R,,21356,-0.269,-0.126,-0.923,3.7,-7.9,-1.5,0,0,0
R,,21416,-0.298,-0.334,-1.619,120.4,35.9,-47.6,0,0,0
R,,22130,-0.243,-0.149,-0.924,-1.4,-6.1,0.5,0,0,0
R,,22140,-0.256,-0.145,-0.921,-3.0,-5.7,0.2,0,0,0
R,,22166,-0.252,-0.147,-0.942,1.9,-2.2,-1.6,0,0,0
R,,22226,-0.252,-0.141,-0.932,-0.2,-4.0,-0.6,0,0,0
R,,22286,-0.251,-0.145,-0.937,1.1,-2.5,-1.6,0,0,0
R,,22346,-0.253,-0.146,-0.937,0.0,-3.3,-0.9,0,0,0
R,,22406,-0.249,-0.144,-0.935,0.0,-3.9,-0.7,0,0,0
R,,22466,-0.252,-0.146,-0.934,0.2,-3.2,-1.4,0,0,0
R,,22526,-0.256,-0.142,-0.927,0.9,-3.9,0.0,0,0,0
R,,22586,-0.257,-0.137,-0.947,0.4,-1.8,-2.6,0,0,0
R,,22646,-0.253,-0.140,-0.920,-1.1,-1.6,-1.8,0,0,0
R,,22707,-0.255,-0.150,-0.929,-0.2,-5.3,-0.4,0,0,0
R,,22766,-0.253,-0.151,-0.946,1.8,-2.1,-1.8,0,0,0
R,,22826,-0.253,-0.144,-0.935,0.0,-3.7,-0.9,0,0,0
R,,22886,-0.250,-0.153,-0.937,0.5,-3.5,-0.8,0,0,0
R,,22946,-0.250,-0.147,-0.935,1.0,-3.3,-0.9,0,0,0
R,,23006,-0.252,-0.155,-0.938,0.1,-3.5,-1.0,0,0,0
R,,23066,-0.252,-0.148,-0.937,0.6,-2.6,-1.5,0,0,0
R,,23126,-0.250,-0.148,-0.935,0.4,-3.6,-0.7,0,0,0
R,,23186,-0.251,-0.148,-0.940,0.2,-3.4,-0.9,0,0,0
R,,23247,-0.249,-0.147,-0.935,0.2,-2.9,-1.3,0,0,0
R,,23306,-0.252,-0.147,-0.935,0.0,-3.5,-0.7,0,0,0
R,,23366,-0.251,-0.149,-0.936,0.3,-3.2,-1.0,0,0,0
R,,23426,-0.253,-0.147,-0.937,0.0,-3.5,-0.9,0,0,0
R,,23486,-0.253,-0.147,-0.936,0.0,-3.3,-0.9,0,0,0
R,,23546,-0.251,-0.145,-0.937,0.2,-3.0,-0.9,0,0,0
R,,23606,-0.252,-0.148,-0.935,0.0,-3.3,-0.8,0,0,0
R,,23666,-0.251,-0.148,-0.938,0.1,-3.3,-1.1,0,0,0
R,,23726,-0.254,-0.147,-0.936,0.2,-3.1,-0.8,0,0,0
R,,23787,-0.250,-0.145,-0.937,0.1,-3.2,-0.8,0,0,0
R,,23846,-0.250,-0.147,-0.940,0.0,-3.2,-0.9,0,0,0
R,,23906,-0.251,-0.146,-0.936,0.0,-3.3,-0.8,0,0,0
R,,23965,-0.251,-0.146,-0.937,0.2,-3.3,-0.8,0,0,0
R,,24026,-0.250,-0.147,-0.935,0.0,-3.2,-0.9,0,0,0
R,,24086,-0.251,-0.146,-0.937,0.1,-3.4,-1.1,0,0,0
R,,24146,-0.252,-0.149,-0.938,0.2,-3.2,-0.8,0,0,0
R,,24236,-0.251,-0.147,-0.933,0.0,-3.2,-0.8,0,0,0
R,,24296,-0.252,-0.148,-0.935,0.0,-3.4,-0.9,0,0,0
R,,24356,-0.254,-0.148,-0.939,-0.1,-3.4,-0.6,0,0,0
R,,24416,-0.253,-0.147,-0.937,-0.2,-3.5,-0.7,0,0,0
R,,24476,-0.254,-0.144,-0.937,-0.2,-3.7,-0.8,0,0,0
R,,24537,-0.252,-0.145,-0.935,-0.2,-3.3,-0.8,0,0,0
R,,24596,-0.254,-0.145,-0.937,0.2,-3.2,-0.9,0,0,0
R,,24656,-0.250,-0.145,-0.939,0.2,-3.2,-0.9,0,0,0
R,,24716,-0.251,-0.144,-0.938,0.4,-2.6,-1.1,0,0,0
R,,24776,-0.245,-0.139,-0.945,3.4,-1.4,-2.1,0,0,0
R,,25281,-0.248,-0.151,-0.934,0.1,-3.2,-0.9,0,0,0
R,,25291,-0.249,-0.149,-0.936,0.0,-3.0,-0.8,0,0,0
R,,25316,-0.249,-0.152,-0.938,0.2,-3.3,-1.0,0,0,0
R,,25376,-0.249,-0.150,-0.935,0.3,-3.0,-1.0,0,0,0
R,,25436,-0.249,-0.153,-0.936,0.6,-3.2,-0.9,0,0,0
R,,25497,-0.251,-0.154,-0.935,0.0,-3.4,-1.1,0,0,0
R,,25556,-0.248,-0.151,-0.936,0.2,-3.0,-0.9,0,0,0
R,,25616,-0.249,-0.149,-0.936,0.3,-3.2,-0.9,0,0,0
R,,25676,-0.247,-0.151,-0.936,0.1,-3.3,-1.1,0,0,0
R,,25736,-0.248,-0.151,-0.938,0.1,-3.2,-0.9,0,0,0
R,,25796,-0.249,-0.153,-0.935,0.2,-3.2,-0.9,0,0,0
R,,25856,-0.247,-0.152,-0.935,0.4,-3.2,-0.8,0,0,0
R,,25916,-0.228,-0.155,-0.944,0.0,-2.5,-0.9,0,0,0
R,,25976,-0.259,-0.150,-0.937,-0.4,-3.6,-0.8,0,0,0
R,,26037,-0.251,-0.148,-0.935,0.2,-3.9,-0.6,0,0,0
R,,26096,-0.251,-0.140,-0.939,0.4,-3.5,-1.0,0,0,0
R,,26156,-0.251,-0.148,-0.937,0.0,-3.2,-0.9,0,0,0
R,,26216,-0.250,-0.147,-0.935,0.0,-3.1,-0.8,0,0,0
R,,26276,-0.248,-0.147,-0.938,0.0,-3.3,-0.9,0,0,0
R,,26336,-0.250,-0.151,-0.935,0.5,-3.5,-1.0,0,0,0
R,,26396,-0.250,-0.148,-0.935,0.1,-3.3,-0.9,0,0,0
R,,26486,-0.249,-0.151,-0.936,0.2,-3.2,-0.8,0,0,0
R,,26577,-0.249,-0.148,-0.939,0.2,-3.3,-0.9,0,0,0
R,,26636,-0.249,-0.153,-0.936,0.3,-3.2,-0.9,0,0,0
R,,26696,-0.249,-0.150,-0.939,0.4,-3.2,-1.0,0,0,0
R,,26756,-0.247,-0.150,-0.935,0.2,-3.3,-1.1,0,0,0
R,,26816,-0.247,-0.147,-0.936,0.0,-3.6,-0.7,0,0,0
R,,26876,-0.250,-0.152,-0.936,0.2,-3.2,-1.0,0,0,0
R,,26936,-0.250,-0.149,-0.940,0.2,-3.2,-1.0,0,0,0
R,,26997,-0.246,-0.152,-0.937,0.1,-3.1,-0.8,0,0,0
R,,27056,-0.249,-0.150,-0.936,0.2,-3.2,-0.9,0,0,0
R,,27117,-0.247,-0.150,-0.937,0.2,-3.2,-0.8,0,0,0
R,,27176,-0.249,-0.149,-0.937,0.0,-3.2,-1.1,0,0,0
R,,27236,-0.251,-0.147,-0.935,0.0,-3.1,-0.6,0,0,0
R,,27296,-0.246,-0.152,-0.939,-0.2,-3.2,-1.0,0,0,0
R,,27385,-0.248,-0.151,-0.939,0.4,-3.3,-0.9,0,0,0
R,,27446,-0.248,-0.152,-0.934,0.1,-3.2,-0.9,0,0,0
R,,27506,-0.251,-0.150,-0.938,0.0,-3.3,-0.9,0,0,0
R,,27566,-0.246,-0.153,-0.938,0.2,-3.4,-1.1,0,0,0
R,,27626,-0.250,-0.152,-0.937,0.2,-3.2,-0.9,0,0,0
R,,27686,-0.247,-0.150,-0.936,0.2,-3.2,-0.9,0,0,0
R,,27747,-0.248,-0.148,-0.937,0.1,-3.3,-0.9,0,0,0
R,,27806,-0.245,-0.151,-0.936,0.1,-3.2,-0.9,0,0,0
R,,27867,-0.248,-0.150,-0.935,0.3,-3.6,-0.9,0,0,0
R,,27926,-0.249,-0.153,-0.935,0.2,-3.4,-0.9,0,0,0
R,,27986,-0.247,-0.152,-0.937,0.0,-3.3,-1.0,0,0,0
R,,28491,-0.248,-0.150,-0.937,0.2,-3.2,-1.0,0,0,0
R,,28501,-0.247,-0.152,-0.939,0.2,-3.2,-1.0,0,0,0
R,,28526,-0.248,-0.151,-0.938,0.2,-3.2,-0.9,0,0,0
R,,28586,-0.247,-0.152,-0.936,0.2,-3.2,-0.9,0,0,0
R,,28646,-0.246,-0.149,-0.936,0.1,-3.2,-1.1,0,0,0
R,,28707,-0.249,-0.152,-0.939,0.2,-3.0,-0.7,0,0,0
R,,28766,-0.247,-0.152,-0.937,0.2,-3.2,-0.8,0,0,0
R,,28827,-0.251,-0.151,-0.938,0.1,-3.3,-1.1,0,0,0
R,,28886,-0.245,-0.152,-0.938,0.2,-3.2,-0.9,0,0,0
R,,28947,-0.247,-0.151,-0.935,0.3,-3.2,-0.9,0,0,0
R,,29006,-0.248,-0.151,-0.935,0.0,-3.2,-1.0,0,0,0
R,,29066,-0.247,-0.151,-0.939,0.2,-3.2,-0.9,0,0,0
R,,29126,-0.248,-0.152,-0.939,0.2,-3.2,-0.9,0,0,0
R,,29186,-0.245,-0.149,-0.936,0.1,-3.2,-1.0,0,0,0
R,,29247,-0.250,-0.149,-0.939,0.2,-3.4,-1.1,0,0,0
R,,29306,-0.246,-0.152,-0.935,0.1,-3.2,-0.9,0,0,0
R,,29367,-0.247,-0.152,-0.938,0.1,-3.2,-0.9,0,0,0
R,,29426,-0.248,-0.152,-0.937,0.1,-3.4,-0.9,0,0,0
R,,29487,-0.250,-0.151,-0.939,0.1,-3.2,-0.9,0,0,0
R,,29546,-0.246,-0.152,-0.936,0.1,-3.2,-0.9,0,0,0
R,,29606,-0.243,-0.151,-0.938,0.4,-3.4,-0.9,0,0,0
R,,29666,-0.248,-0.151,-0.939,0.2,-3.3,-1.0,0,0,0
R,,29726,-0.247,-0.150,-0.936,0.2,-3.2,-0.9,0,0,0
R,,29787,-0.248,-0.152,-0.937,0.2,-3.2,-0.9,0,0,0
R,,29846,-0.248,-0.149,-0.936,0.2,-3.4,-1.1,0,0,0
R,,29907,-0.247,-0.151,-0.936,0.3,-3.3,-0.9,0,0,0
R,,29966,-0.247,-0.151,-0.938,0.2,-3.3,-0.8,0,0,0
R,,30026,-0.250,-0.150,-0.936,0.1,-3.2,-0.9,0,0,0
R,,30086,-0.247,-0.149,-0.937,0.2,-3.2,-0.9,0,0,0
R,,30146,-0.247,-0.152,-0.936,0.2,-3.1,-0.9,0,0,0
R,,30207,-0.245,-0.150,-0.936,0.2,-3.2,-0.9,0,0,0
R,,30296,-0.249,-0.152,-0.935,0.2,-3.3,-0.9,0,0,0
R,,30356,-0.247,-0.150,-0.936,0.1,-3.2,-0.9,0,0,0
R,,30416,-0.247,-0.151,-0.937,0.0,-3.2,-0.9,0,0,0
R,,30476,-0.248,-0.152,-0.937,0.0,-3.2,-0.9,0,0,0
R,,30537,-0.247,-0.149,-0.935,0.1,-3.2,-0.7,0,0,0
R,,30596,-0.246,-0.148,-0.937,0.2,-3.2,-0.9,0,0,0
R,,30657,-0.247,-0.151,-0.937,0.1,-3.3,-0.9,0,0,0
R,,30716,-0.248,-0.151,-0.935,0.0,-3.3,-0.9,0,0,0
R,,30777,-0.249,-0.151,-0.936,0.2,-3.2,-0.8,0,0,0
R,,30836,-0.250,-0.150,-0.938,0.2,-3.2,-0.9,0,0,0
R,,30896,-0.246,-0.150,-0.938,0.2,-3.5,-0.9,0,0,0
R,,30956,-0.247,-0.150,-0.936,0.1,-3.3,-0.9,0,0,0
R,,31016,-0.247,-0.154,-0.938,0.2,-3.3,-0.9,0,0,0
R,,31077,-0.246,-0.152,-0.936,0.1,-3.2,-1.0,0,0,0
R,,31136,-0.247,-0.152,-0.939,0.2,-3.2,-0.9,0,0,0
R,,31851,-0.248,-0.149,-0.936,0.2,-3.2,-0.8,0,0,0
R,,31861,-0.249,-0.149,-0.939,0.1,-3.1,-0.9,0,0,0
R,,31886,-0.247,-0.152,-0.937,0.2,-3.2,-0.9,0,0,0
R,,31947,-0.246,-0.152,-0.937,0.1,-3.4,-1.0,0,0,0
R,,32006,-0.249,-0.150,-0.936,0.2,-3.3,-0.8,0,0,0
R,,32067,-0.250,-0.150,-0.935,0.2,-3.2,-0.8,0,0,0
R,,32126,-0.248,-0.151,-0.938,0.1,-3.3,-0.9,0,0,0
R,,32186,-0.248,-0.151,-0.934,0.2,-3.2,-1.1,0,0,0
R,,32247,-0.247,-0.150,-0.938,0.2,-3.2,-0.9,0,0,0
R,,32306,-0.248,-0.151,-0.938,0.1,-3.3,-0.9,0,0,0
R,,32367,-0.249,-0.148,-0.936,0.2,-3.3,-1.0,0,0,0
R,,32426,-0.248,-0.153,-0.939,0.2,-3.4,-0.9,0,0,0
R,,32487,-0.249,-0.150,-0.937,0.2,-3.1,-0.9,0,0,0
R,,32546,-0.250,-0.151,-0.939,0.2,-3.3,-1.0,0,0,0
R,,32607,-0.247,-0.149,-0.940,0.1,-3.2,-1.0,0,0,0
R,,32666,-0.246,-0.153,-0.937,0.2,-3.2,-0.9,0,0,0
R,,32726,-0.247,-0.151,-0.939,0.1,-3.3,-1.0,0,0,0
R,,32787,-0.248,-0.149,-0.937,0.0,-3.3,-1.0,0,0,0
R,,32846,-0.248,-0.153,-0.938,0.1,-3.3,-0.9,0,0,0
R,,32907,-0.249,-0.150,-0.940,0.2,-3.2,-0.9,0,0,0
R,,32966,-0.247,-0.150,-0.937,0.1,-3.3,-1.1,0,0,0
R,,33027,-0.247,-0.150,-0.937,0.2,-3.2,-0.9,0,0,0
R,,33086,-0.247,-0.152,-0.936,0.2,-3.2,-1.0,0,0,0
R,,33146,-0.247,-0.150,-0.938,0.2,-3.2,-0.9,0,0,0
R,,33207,-0.246,-0.150,-0.935,0.2,-3.4,-1.1,0,0,0
R,,33266,-0.246,-0.153,-0.936,0.1,-3.2,-0.8,0,0,0
R,,33327,-0.249,-0.148,-0.936,0.3,-3.2,-0.9,0,0,0
R,,33386,-0.248,-0.152,-0.939,0.1,-3.2,-0.8,0,0,0
R,,33447,-0.249,-0.152,-0.936,0.2,-3.2,-1.0,0,0,0
R,,33506,-0.248,-0.149,-0.939,0.2,-3.3,-1.0,0,0,0
R,,33567,-0.248,-0.152,-0.937,0.1,-3.4,-1.0,0,0,0
R,,33626,-0.248,-0.150,-0.938,0.2,-3.2,-1.0,0,0,0
R,,33686,-0.246,-0.153,-0.938,0.1,-3.2,-0.8,0,0,0
R,,33777,-0.249,-0.150,-0.939,0.1,-3.2,-0.8,0,0,0
R,,33836,-0.248,-0.151,-0.940,0.3,-3.4,-1.1,0,0,0
R,,33897,-0.247,-0.149,-0.939,0.1,-3.2,-0.9,0,0,0
R,,33957,-0.246,-0.153,-0.937,0.1,-3.3,-0.9,0,0,0
R,,34016,-0.247,-0.150,-0.939,0.1,-3.2,-1.0,0,0,0
R,,34076,-0.248,-0.152,-0.937,0.2,-3.2,-0.9,0,0,0
R,,34136,-0.247,-0.152,-0.938,0.2,-3.2,-0.9,0,0,0
R,,34197,-0.249,-0.148,-0.937,0.2,-3.2,-0.8,0,0,0
R,,34256,-0.248,-0.150,-0.937,0.1,-3.3,-1.1,0,0,0
R,,34317,-0.248,-0.149,-0.938,0.1,-3.2,-0.8,0,0,0
R,,34376,-0.248,-0.149,-0.938,0.1,-3.2,-0.9,0,0,0
R,,34466,-0.247,-0.151,-0.936,0.2,-3.2,-1.0,0,0,0
R,,34527,-0.246,-0.150,-0.939,0.2,-3.2,-0.9,0,0,0
R,,35031,-0.245,-0.151,-0.939,0.1,-3.2,-0.8,0,0,0
R,,35041,-0.246,-0.150,-0.937,0.2,-3.2,-0.9,0,0,0
R,,35067,-0.247,-0.152,-0.938,0.2,-3.3,-1.0,0,0,0
R,,35126,-0.246,-0.150,-0.938,0.1,-3.2,-0.9,0,0,0
R,,35187,-0.248,-0.150,-0.936,0.1,-3.2,-0.7,0,0,0
R,,35247,-0.247,-0.151,-0.937,0.1,-3.2,-0.9,0,0,0
R,,35306,-0.248,-0.151,-0.937,0.2,-3.4,-1.0,0,0,0
R,,35366,-0.247,-0.148,-0.939,0.0,-3.2,-0.9,0,0,0
R,,35426,-0.246,-0.151,-0.938,0.2,-3.3,-0.9,0,0,0
R,,35487,-0.247,-0.150,-0.940,0.0,-3.3,-0.9,0,0,0
R,,35546,-0.246,-0.151,-0.937,0.1,-3.2,-0.9,0,0,0
R,,35607,-0.248,-0.149,-0.937,0.2,-3.2,-0.9,0,0,0
R,,35666,-0.249,-0.150,-0.938,0.2,-3.3,-0.9,0,0,0
R,,35726,-0.246,-0.149,-0.936,0.1,-3.2,-1.1,0,0,0
R,,35787,-0.248,-0.152,-0.937,0.1,-3.2,-1.0,0,0,0
R,,35846,-0.246,-0.151,-0.938,0.2,-3.2,-0.8,0,0,0
R,,35907,-0.246,-0.152,-0.938,0.2,-3.3,-0.9,0,0,0
R,,35966,-0.245,-0.151,-0.940,0.2,-3.2,-1.0,0,0,0
R,,36070,-0.248,-0.149,-0.937,0.2,-3.4,-1.0,0,0,0
R,,36086,-0.247,-0.148,-0.936,0.2,-3.2,-0.9,0,0,0
R,,36147,-0.247,-0.151,-0.937,0.0,-3.4,-1.1,0,0,0
R,,36207,-0.245,-0.151,-0.936,0.2,-3.2,-0.9,0,0,0
R,,36266,-0.246,-0.150,-0.938,0.2,-3.1,-0.9,0,0,0
