side,stage,device_ms,ax,ay,az,gx,gy,gz,toe,heel,phase,L_toe,L_heel,R_toe,R_heel
R,calibration,229688.0,-0.015,0.991,-0.413,-1.9,-3.1,-5.6,642,827,0,562.0,413.0,685.0,361.0
R,calibration,229749.0,-0.126,0.917,-0.304,-0.8,-2.5,-6.9,563,825,0,560.0,395.0,694.0,325.0
R,calibration,229808.0,-0.214,0.996,-0.406,-0.6,-3.8,-7.0,551,802,0,558.0,354.0,700.0,338.0
R,calibration,229869.0,-0.151,1.104,-0.433,-1.7,-6.0,-8.8,390,780,0,502.0,290.0,696.0,346.0
R,calibration,229928.0,-0.101,1.291,-0.5,-3.1,-7.9,-14.9,232,676,0,512.0,189.0,690.0,370.0
R,calibration,229989.0,0.152,1.748,-0.961,-2.8,-12.7,-19.5,153,615,0,490.0,132.0,678.0,453.0
R,calibration,230048.0,0.316,1.651,-0.21,-0.7,-36.0,-20.3,186,655,0,421.0,96.0,778.0,455.0
R,calibration,230109.0,0.12,0.208,-0.453,-0.7,-20.1,-5.7,196,523,0,411.0,83.0,800.0,605.0
R,calibration,230168.0,0.759,-0.193,0.056,17.6,-7.3,9.9,232,551,0,157.0,75.0,809.0,625.0
R,calibration,230230.0,0.448,0.379,0.156,24.3,0.5,21.2,294,541,0,120.0,57.0,815.0,599.0
R,calibration,230289.0,0.241,1.121,-0.008,24.7,1.7,33.4,256,555,0,175.0,88.0,809.0,649.0
R,calibration,230348.0,0.376,1.856,0.044,21.6,-10.1,42.9,248,579,0,168.0,116.0,827.0,555.0
R,calibration,230409.0,0.11,2.173,-0.007,18.0,-10.0,40.5,268,572,0,183.0,136.0,825.0,662.0
R,calibration,230468.0,-1.384,2.012,0.414,13.1,-6.0,22.2,297,609,0,164.0,110.0,834.0,579.0
R,calibration,230529.0,-1.209,1.504,0.615,-6.3,-9.7,-8.7,304,627,0,169.0,118.0,823.0,666.0
R,calibration,230588.0,0.793,1.6,-2.293,13.2,-5.8,-10.4,458,712,0,193.0,113.0,819.0,628.0
R,calibration,230649.0,-0.481,1.159,-0.402,-5.3,2.4,-10.8,621,779,0,195.0,115.0,826.0,426.0
R,calibration,230708.0,-0.027,0.773,-0.616,-5.3,-0.6,-4.1,644,795,0,192.0,115.0,826.0,296.0
R,calibration,230768.0,0.043,0.845,-0.591,-7.1,-3.9,-2.4,608,810,0,181.0,115.0,806.0,269.0
R,calibration,230828.0,0.072,0.877,-0.479,-5.8,-3.5,-3.9,648,816,0,378.0,303.0,765.0,240.0
R,calibration,230888.0,-0.05,0.935,-0.477,-5.7,-2.8,-5.5,634,823,0,474.0,363.0,760.0,207.0
R,calibration,230950.0,-0.042,0.955,-0.451,-5.0,-3.7,-6.5,636,822,0,504.0,378.0,702.0,173.0
R,calibration,231008.0,-0.172,0.932,-0.42,-3.5,-5.0,-6.7,534,731,0,511.0,382.0,597.0,234.0
R,calibration,231069.0,-0.155,1.016,-0.299,-2.4,-5.7,-7.1,495,786,0,524.0,395.0,595.0,298.0
R,calibration,231128.0,-0.04,1.071,-0.203,-3.1,-3.8,-10.6,371,722,0,531.0,404.0,608.0,329.0
R,calibration,231188.0,-0.197,1.303,-0.648,-4.5,-4.9,-15.8,276,730,0,539.0,406.0,669.0,312.0
R,calibration,231249.0,0.41,2.138,-0.996,-6.3,-16.1,-18.8,162,564,0,550.0,395.0,692.0,329.0
R,calibration,231338.0,0.073,1.365,-0.174,-7.8,-23.9,-19.1,169,539,0,556.0,380.0,699.0,357.0
R,calibration,231399.0,0.49,0.211,-0.479,8.1,-6.6,8.7,177,534,0,479.0,230.0,693.0,362.0
R,calibration,231458.0,0.541,0.159,-0.063,18.2,0.6,19.3,214,513,0,417.0,163.0,695.0,309.0
R,calibration,231518.0,0.467,0.617,0.042,23.6,3.3,28.8,258,525,0,458.0,125.0,704.0,314.0
R,calibration,231579.0,0.331,1.678,-0.073,23.5,0.4,39.1,257,559,0,454.0,102.0,707.0,325.0
R,calibration,231638.0,0.151,2.077,-0.377,19.4,-7.8,41.9,277,577,0,449.0,125.0,663.0,501.0
R,calibration,231700.0,-0.997,2.498,0.436,18.4,-4.8,31.8,251,591,0,401.0,118.0,752.0,482.0
R,calibration,231758.0,-2.277,1.889,0.926,-1.1,-8.9,1.5,264,598,0,198.0,89.0,791.0,626.0
R,calibration,231819.0,2.353,0.512,-1.782,-4.6,4.2,-17.4,499,697,0,130.0,113.0,811.0,631.0
R,calibration,231878.0,-0.383,1.123,-0.419,-6.3,5.9,-16.7,565,795,0,223.0,110.0,813.0,666.0
R,calibration,231939.0,-0.226,0.953,-0.43,-7.6,-5.7,-4.8,599,820,0,188.0,104.0,817.0,670.0
R,calibration,231999.0,0.04,0.887,-0.451,-1.7,0.0,-2.7,587,826,0,194.0,120.0,822.0,662.0
R,calibration,232058.0,-0.046,0.896,-0.61,-3.7,-2.9,-0.6,594,824,0,215.0,108.0,829.0,599.0
R,calibration,232119.0,0.063,0.854,-0.489,-2.5,-3.0,-3.1,622,819,0,223.0,132.0,829.0,638.0
R,calibration,232178.0,0.021,0.988,-0.444,-3.2,-4.4,-5.5,588,787,0,218.0,141.0,831.0,640.0
R,calibration,232239.0,-0.11,0.99,-0.411,-2.4,-5.3,-6.0,484,677,0,180.0,124.0,837.0,574.0
R,calibration,232298.0,-0.12,0.977,-0.377,-2.7,-5.2,-7.2,500,740,0,193.0,140.0,832.0,674.0
R,calibration,232360.0,-0.129,1.091,-0.307,-3.4,-4.2,-9.5,316,723,0,307.0,242.0,820.0,615.0
R,calibration,232418.0,-0.141,1.199,-0.451,-4.7,-5.9,-13.2,204,754,0,453.0,349.0,783.0,233.0
R,calibration,232479.0,0.225,1.753,-0.53,-7.9,-11.7,-15.3,212,744,0,492.0,361.0,780.0,213.0
R,calibration,232539.0,0.661,1.979,-0.583,-7.4,-14.3,-26.8,188,717,0,508.0,374.0,771.0,210.0
R,calibration,232598.0,0.205,1.21,-0.244,-8.1,-10.6,-12.1,140,521,0,516.0,385.0,639.0,200.0
R,calibration,232658.0,0.374,0.504,-0.244,3.1,-3.6,8.9,225,554,0,526.0,397.0,601.0,314.0
R,calibration,232718.0,0.306,0.18,-0.484,11.6,-5.6,19.9,235,553,0,530.0,402.0,584.0,346.0
R,calibration,232779.0,0.361,0.388,-0.125,15.8,-6.2,29.0,281,579,0,537.0,408.0,595.0,351.0
R,calibration,232838.0,0.172,1.216,-0.322,21.4,-4.0,33.8,310,617,0,539.0,403.0,622.0,370.0
R,calibration,232899.0,-0.351,2.048,-0.345,23.0,-5.4,32.8,266,630,0,534.0,402.0,663.0,379.0
R,calibration,232958.0,-0.954,2.081,0.572,18.8,8.8,14.6,245,655,0,539.0,399.0,672.0,373.0
R,calibration,233018.0,-1.445,1.451,0.443,3.2,16.6,-3.2,248,652,0,518.0,368.0,674.0,374.0
R,calibration,233081.0,-0.827,0.75,0.175,-3.1,7.1,-11.8,347,618,0,518.0,368.0,691.0,397.0
R,calibration,233138.0,-0.887,1.851,1.402,-14.2,-4.8,-19.9,502,764,0,456.0,211.0,671.0,472.0
R,calibration,233199.0,-0.39,1.016,-0.331,-3.5,-3.5,-11.9,579,808,0,355.0,93.0,734.0,502.0
R,calibration,233289.0,-0.071,0.927,-0.348,-0.2,-0.9,-2.2,610,827,0,265.0,76.0,799.0,589.0
R,calibration,233348.0,-0.051,0.913,-0.479,-2.2,-4.8,-0.4,627,821,0,183.0,84.0,818.0,614.0
R,calibration,233409.0,-0.02,0.978,-0.18,-1.8,-3.3,-3.2,603,809,0,198.0,109.0,821.0,676.0
R,calibration,233468.0,-0.076,0.975,-0.317,-2.5,-2.5,-4.7,445,792,0,205.0,124.0,830.0,603.0
R,calibration,233529.0,-0.142,1.02,-0.186,-2.2,-2.1,-6.1,336,692,0,199.0,126.0,830.0,668.0
R,calibration,233588.0,-0.126,1.137,-0.264,-3.3,-2.1,-8.7,220,767,0,201.0,143.0,831.0,672.0
R,calibration,233649.0,-0.124,1.223,-0.209,-4.6,-1.7,-11.1,188,705,0,225.0,116.0,832.0,619.0
R,calibration,233708.0,-0.199,1.259,-0.447,-7.0,-4.0,-13.1,167,629,0,236.0,130.0,834.0,622.0
R,calibration,233769.0,0.171,1.592,-0.504,-10.2,-12.9,-13.6,172,785,0,196.0,156.0,837.0,616.0
R,calibration,233831.0,0.051,1.991,-0.501,-8.7,-8.0,-27.5,181,683,0,196.0,156.0,837.0,579.0
R,calibration,233888.0,0.025,0.948,-0.282,-1.1,-11.9,-7.1,140,558,0,177.0,146.0,828.0,559.0
R,calibration,233948.0,0.232,0.265,-0.326,8.6,-3.0,9.5,216,588,0,191.0,140.0,817.0,607.0
R,calibration,234008.0,0.258,0.249,-0.324,15.5,-1.9,24.8,175,539,0,250.0,211.0,813.0,414.0
R,calibration,234069.0,0.078,1.039,0.028,20.9,-2.7,31.4,259,591,0,398.0,324.0,799.0,251.0
R,calibration,234159.0,0.052,1.621,-0.299,20.8,8.0,32.0,311,627,0,475.0,368.0,737.0,208.0
R,calibration,234218.0,-0.325,1.941,-0.212,18.1,14.0,28.1,309,634,0,487.0,375.0,669.0,188.0
R,calibration,234279.0,-1.475,1.748,-0.208,12.0,0.8,18.3,290,642,0,495.0,384.0,587.0,233.0
R,calibration,234338.0,-1.326,1.423,0.298,-3.4,-4.6,-10.2,313,653,0,506.0,391.0,605.0,319.0
R,calibration,234399.0,2.699,1.35,-0.637,-7.6,4.6,-18.0,429,707,0,510.0,396.0,619.0,339.0
R,calibration,234458.0,-0.211,1.35,-0.109,-8.8,4.6,-17.5,458,805,0,512.0,392.0,630.0,345.0
R,calibration,234520.0,0.038,0.946,-0.12,-5.3,-2.9,-7.8,576,823,0,540.0,403.0,631.0,369.0
R,calibration,234579.0,0.05,0.956,-0.327,-0.6,0.0,-2.3,604,834,0,553.0,406.0,622.0,335.0
R,calibration,234638.0,-0.052,0.904,-0.473,-0.4,-2.2,0.3,620,828,0,559.0,405.0,607.0,359.0
R,calibration,234699.0,0.098,0.874,-0.345,-0.3,-2.5,-0.7,625,825,0,572.0,370.0,607.0,387.0
R,calibration,234758.0,0.046,0.906,-0.39,-1.4,-3.1,-3.2,631,825,0,530.0,322.0,608.0,401.0
R,calibration,234819.0,-0.026,1.008,-0.319,-1.8,-2.3,-6.7,613,828,0,551.0,141.0,636.0,503.0
R,calibration,234878.0,0.003,1.065,-0.362,-2.7,-3.7,-8.7,593,818,0,557.0,112.0,753.0,471.0
R,calibration,234939.0,-0.12,1.066,-0.339,-3.5,-4.1,-10.8,493,787,0,428.0,93.0,804.0,521.0
R,calibration,234999.0,-0.227,1.203,-0.396,-5.1,-5.3,-12.9,208,699,0,273.0,97.0,801.0,663.0
R,calibration,235059.0,-0.04,1.543,-0.497,-7.1,-8.4,-17.2,169,634,0,148.0,100.0,813.0,667.0
R,calibration,235119.0,0.557,1.984,-1.114,-8.0,-22.8,-17.8,162,674,0,210.0,131.0,821.0,661.0
R,calibration,235178.0,-0.136,1.389,-0.236,-7.9,-19.9,-19.5,148,517,0,189.0,137.0,824.0,678.0
R,calibration,235240.0,0.19,0.11,-0.183,1.8,-9.8,0.2,270,588,0,205.0,120.0,835.0,506.0
R,calibration,235298.0,0.407,-0.033,-0.027,14.0,-3.2,14.5,269,572,0,205.0,120.0,836.0,508.0
R,calibration,235359.0,0.336,0.295,-0.02,22.3,1.3,22.4,262,540,0,210.0,94.0,834.0,520.0
R,calibration,235418.0,0.231,1.141,-0.121,25.0,2.2,31.9,250,565,0,208.0,93.0,836.0,555.0
R,calibration,235479.0,0.08,1.974,-0.086,22.1,-3.0,36.6,276,610,0,184.0,84.0,831.0,575.0
R,calibration,235539.0,-0.256,2.324,0.163,17.7,-6.9,34.7,256,632,0,184.0,84.0,826.0,567.0
R,calibration,235599.0,-1.538,1.807,0.315,7.8,-9.3,18.0,267,631,0,174.0,155.0,818.0,541.0
R,calibration,235659.0,-0.471,1.709,0.468,-7.9,-7.8,-11.2,380,656,0,395.0,302.0,810.0,276.0
R,calibration,235718.0,-0.408,1.831,0.241,1.2,-6.5,-17.0,461,762,0,480.0,357.0,754.0,228.0
R,calibration,235778.0,-0.125,0.897,-0.478,-3.8,-0.8,-4.4,524,807,0,498.0,373.0,708.0,199.0
R,calibration,235869.0,0.065,0.848,-0.559,-4.7,-2.7,-0.6,531,818,0,503.0,385.0,570.0,171.0
R,calibration,235958.0,0.18,0.861,-0.465,-5.9,-1.8,-3.7,554,817,0,514.0,396.0,586.0,336.0
R,calibration,236020.0,0.04,0.903,-0.487,-5.4,-0.9,-5.7,620,819,0,513.0,395.0,587.0,343.0
R,calibration,236079.0,-0.019,0.945,-0.356,-3.9,-1.7,-6.5,613,828,0,523.0,397.0,588.0,371.0
R,calibration,236138.0,-0.052,0.87,-0.368,-2.4,-1.3,-7.5,662,827,0,540.0,393.0,581.0,345.0
R,calibration,236229.0,-0.124,1.005,-0.399,-2.3,-2.5,-8.8,629,816,0,551.0,397.0,570.0,358.0
R,calibration,236289.0,-0.269,1.144,-0.564,-2.6,-6.3,-10.5,510,797,0,557.0,346.0,575.0,373.0
R,calibration,236349.0,-0.103,1.518,-0.424,-5.3,-9.9,-14.8,358,688,0,518.0,230.0,598.0,351.0
R,calibration,236409.0,0.13,1.959,-1.093,-4.6,-12.8,-20.2,199,628,0,540.0,110.0,616.0,380.0
R,calibration,236468.0,-0.004,1.441,-0.226,-1.8,-28.3,-19.9,195,667,0,542.0,102.0,686.0,482.0
R,calibration,236529.0,-0.445,-0.223,-0.206,0.3,-15.2,0.0,291,526,0,461.0,82.0,758.0,509.0
R,calibration,236588.0,0.565,-0.095,0.003,11.7,-4.1,10.2,304,557,0,301.0,85.0,783.0,658.0
R,calibration,236649.0,0.265,0.418,0.383,15.6,9.6,14.1,303,527,0,196.0,82.0,796.0,655.0
R,calibration,236710.0,-0.075,0.795,-0.122,18.2,1.0,25.4,302,565,0,198.0,126.0,807.0,676.0
R,calibration,236769.0,0.145,1.006,0.02,17.1,-8.3,34.3,321,574,0,194.0,106.0,815.0,654.0
R,calibration,236829.0,0.372,1.543,-0.22,19.1,-6.7,38.7,334,554,0,213.0,110.0,815.0,641.0
R,calibration,236889.0,-0.569,2.465,0.087,16.0,-8.6,31.7,271,564,0,202.0,155.0,825.0,511.0
R,calibration,236949.0,-2.073,1.924,0.817,5.7,-13.5,13.5,247,503,0,229.0,143.0,830.0,518.0
R,calibration,237008.0,1.413,0.806,-1.792,14.5,-18.3,-6.8,486,715,0,228.0,157.0,828.0,623.0
R,calibration,237099.0,-0.098,0.721,-0.635,-5.8,-5.1,-3.1,594,805,0,201.0,117.0,831.0,570.0
R,calibration,237159.0,0.067,0.878,-0.537,-6.7,-3.3,-1.5,604,814,0,200.0,140.0,808.0,541.0
R,calibration,237249.0,0.038,0.83,-0.523,-4.9,-2.4,-2.1,565,823,0,461.0,357.0,815.0,326.0
R,calibration,237309.0,0.026,0.924,-0.464,-4.5,-2.0,-4.4,582,829,0,499.0,376.0,801.0,239.0
R,calibration,237369.0,-0.005,0.916,-0.471,-3.3,-2.4,-6.1,636,824,0,510.0,386.0,772.0,225.0
R,calibration,237428.0,-0.065,0.949,-0.346,-3.1,-3.3,-7.2,591,816,0,519.0,389.0,756.0,209.0
R,calibration,237491.0,-0.234,0.983,-0.477,-2.4,-4.3,-7.2,545,785,0,525.0,402.0,574.0,193.0
R,calibration,237548.0,-0.078,1.121,-0.267,-2.8,-5.6,-8.6,370,713,0,538.0,408.0,567.0,306.0
R,calibration,237609.0,-0.108,1.322,-0.434,-4.2,-6.9,-13.8,270,731,0,544.0,413.0,595.0,329.0
R,calibration,237668.0,0.236,1.893,-0.675,-7.3,-12.3,-17.5,197,644,0,551.0,419.0,607.0,303.0
R,calibration,237729.0,0.405,1.632,-0.396,-4.8,-17.9,-26.1,209,654,0,560.0,419.0,607.0,319.0
R,calibration,237789.0,0.471,1.815,0.213,-5.4,-16.5,-8.9,160,493,0,560.0,419.0,615.0,374.0
R,calibration,237849.0,0.24,0.201,-0.264,7.7,-7.3,9.5,250,511,0,567.0,418.0,590.0,379.0
R,calibration,237909.0,0.252,-0.206,0.107,15.8,-7.2,19.3,247,511,0,573.0,405.0,601.0,328.0
R,calibration,237968.0,0.445,0.544,0.0,19.2,-2.3,27.6,284,540,0,523.0,282.0,623.0,313.0
R,calibration,238029.0,0.196,1.281,-0.281,23.8,4.7,34.1,291,535,0,491.0,157.0,647.0,428.0
R,calibration,238088.0,-0.117,2.44,-0.354,24.7,12.6,34.1,262,551,0,482.0,89.0,722.0,514.0
R,calibration,238150.0,-1.693,1.926,0.185,13.9,5.8,20.3,236,588,0,443.0,85.0,777.0,605.0
R,calibration,238208.0,-1.524,1.668,0.713,-4.0,-8.2,-7.8,273,578,0,339.0,91.0,798.0,652.0
R,calibration,238269.0,1.364,1.672,-1.064,7.0,-15.1,-20.2,447,721,0,174.0,106.0,808.0,661.0
R,calibration,238329.0,-0.399,0.347,-0.238,-3.1,1.2,-8.6,564,799,0,181.0,101.0,814.0,676.0
R,calibration,238418.0,0.032,0.911,-0.462,-1.8,-0.3,-2.6,597,820,0,194.0,120.0,817.0,673.0
R,calibration,238479.0,0.012,0.957,-0.48,-1.5,-2.2,-0.7,659,817,0,210.0,141.0,821.0,642.0
R,calibration,238539.0,0.027,0.955,-0.365,-1.9,-4.1,-1.2,625,817,0,227.0,130.0,828.0,569.0
R,calibration,238599.0,0.055,0.92,-0.383,-2.2,-3.5,-3.5,658,811,0,250.0,156.0,831.0,536.0
R,calibration,238659.0,-0.063,0.985,-0.337,-2.4,-3.4,-6.6,646,816,0,199.0,139.0,833.0,564.0
R,calibration,238719.0,-0.085,1.052,-0.273,-2.8,-5.6,-6.4,510,732,0,213.0,118.0,824.0,548.0
R,calibration,238779.0,-0.073,1.121,-0.264,-4.1,-5.5,-7.2,338,728,0,203.0,160.0,817.0,495.0
R,calibration,238838.0,-0.051,1.31,-0.354,-5.9,-5.6,-11.8,232,779,0,384.0,307.0,821.0,286.0
R,calibration,238900.0,0.255,1.816,-0.571,-11.2,-7.2,-17.4,217,733,0,486.0,374.0,806.0,228.0
R,calibration,238958.0,0.747,1.759,-0.737,-8.8,-7.7,-26.8,203,724,0,509.0,388.0,767.0,226.0
R,calibration,239019.0,-0.072,0.82,0.0,-9.4,-19.5,-19.6,164,471,0,522.0,396.0,725.0,206.0
R,calibration,239079.0,0.559,0.452,-0.493,0.8,-1.9,6.6,229,473,0,528.0,401.0,620.0,200.0
R,calibration,239139.0,0.257,0.079,-0.077,6.5,-5.0,17.8,276,479,0,536.0,409.0,582.0,291.0
R,calibration,239199.0,0.41,0.405,-0.216,13.1,0.9,26.9,271,510,0,552.0,422.0,595.0,300.0
R,calibration,239258.0,0.176,1.111,-0.416,19.2,9.2,32.1,295,539,0,559.0,418.0,597.0,335.0
R,calibration,239319.0,-0.282,1.85,-0.544,20.4,15.9,32.8,314,553,0,570.0,424.0,598.0,327.0
R,calibration,239378.0,-1.037,2.235,-0.659,17.3,14.2,26.6,283,539,0,580.0,419.0,601.0,317.0
R,calibration,239439.0,-2.253,1.783,0.643,4.4,-4.7,2.4,287,545,0,580.0,347.0,615.0,349.0
R,calibration,239499.0,3.066,0.97,-0.527,-8.8,7.4,-17.0,485,668,0,542.0,282.0,610.0,366.0
R,calibration,239588.0,-0.059,1.089,-0.111,-8.7,0.1,-10.4,627,809,0,539.0,125.0,636.0,310.0
R,calibration,239650.0,0.016,0.985,-0.386,-1.4,-0.9,-2.3,568,830,0,484.0,116.0,648.0,447.0
R,calibration,239708.0,0.042,0.982,-0.418,-0.7,-1.2,-0.4,584,824,0,480.0,97.0,720.0,529.0
R,calibration,239798.0,0.134,0.922,-0.344,-1.9,-1.8,-4.6,618,820,0,279.0,88.0,773.0,630.0
R,calibration,239859.0,-0.025,1.045,-0.298,-2.8,-2.0,-7.7,620,824,0,163.0,104.0,798.0,659.0
R,calibration,239918.0,-0.08,1.039,-0.287,-3.4,-3.2,-8.0,616,818,0,213.0,121.0,807.0,671.0
R,calibration,239979.0,-0.103,1.135,-0.273,-4.4,-4.8,-7.8,417,791,0,249.0,105.0,813.0,668.0
R,calibration,240039.0,0.008,1.237,-0.007,-5.7,-2.9,-11.0,223,772,0,211.0,98.0,818.0,675.0
R,calibration,240128.0,0.021,1.649,-0.673,-10.2,-5.2,-18.7,216,688,0,230.0,105.0,817.0,620.0
R,calibration,240219.0,-0.352,1.91,-0.246,-7.9,-14.3,-29.9,156,674,0,221.0,152.0,821.0,581.0
R,calibration,240279.0,-0.82,-0.326,-0.276,-0.2,-11.8,-3.5,198,537,0,198.0,134.0,824.0,586.0
R,calibration,240338.0,0.309,0.043,-0.194,5.0,1.3,10.3,229,552,0,210.0,103.0,823.0,577.0
R,calibration,240400.0,0.209,0.098,-0.233,13.2,6.6,20.4,255,581,0,214.0,91.0,814.0,604.0
R,calibration,240458.0,-0.155,0.604,-0.162,18.1,6.2,27.8,279,627,0,365.0,288.0,784.0,515.0
R,calibration,240519.0,-0.288,1.128,-0.249,21.1,2.1,33.8,250,659,0,486.0,371.0,800.0,304.0
R,calibration,240579.0,-0.142,1.926,-0.282,24.1,6.7,30.7,261,665,0,511.0,389.0,759.0,218.0
R,calibration,240639.0,-1.153,2.036,-0.073,16.0,10.8,24.3,248,669,0,524.0,399.0,725.0,212.0
R,calibration,240699.0,-1.796,1.889,0.74,4.3,-9.4,1.4,272,655,0,524.0,400.0,611.0,186.0
R,calibration,240759.0,4.352,1.253,-1.215,-4.1,6.2,-13.5,483,684,9,528.0,402.0,532.0,257.0
R,calibration,240819.0,-0.777,1.59,-0.424,-6.7,8.4,-17.4,478,802,0,534.0,408.0,563.0,285.0
R,calibration,240878.0,-0.159,1.014,-0.32,-8.6,-6.4,-4.9,595,823,0,541.0,414.0,577.0,270.0
R,calibration,240939.0,0.073,0.917,-0.346,-0.9,-0.8,-2.7,636,828,0,539.0,412.0,584.0,282.0
R,calibration,240999.0,-0.046,0.868,-0.506,-0.3,-2.0,-0.1,559,828,0,547.0,415.0,583.0,299.0
R,calibration,241059.0,0.147,0.864,-0.345,-0.8,-3.6,0.0,687,823,0,554.0,419.0,570.0,310.0
R,calibration,241121.0,-0.038,0.921,-0.446,-1.0,-1.7,-2.8,694,823,0,550.0,408.0,570.0,315.0
R,calibration,241179.0,0.136,0.965,-0.389,-1.7,-2.1,-7.2,679,827,0,555.0,334.0,585.0,325.0
R,calibration,241239.0,-0.099,0.968,-0.436,-2.3,-2.8,-8.6,603,831,0,488.0,154.0,597.0,369.0
R,calibration,241340.0,-0.215,1.08,-0.469,-2.0,-4.7,-10.8,565,785,0,444.0,98.0,762.0,598.0
R,calibration,241359.0,-0.23,1.11,-0.46,-2.6,-6.5,-11.5,481,778,0,333.0,102.0,762.0,598.0
R,calibration,241418.0,-0.071,1.565,-0.543,-4.5,-10.5,-15.6,290,773,0,197.0,87.0,785.0,595.0
R,calibration,241478.0,0.29,2.144,-1.177,-6.5,-23.1,-16.5,200,656,0,200.0,96.0,797.0,553.0
R,calibration,241539.0,-0.277,1.023,-0.06,-4.6,-21.4,-17.2,192,571,0,223.0,90.0,806.0,570.0
R,calibration,241599.0,-0.488,0.373,-0.183,7.2,-17.9,-1.7,163,439,0,209.0,124.0,813.0,624.0
R,calibration,241659.0,0.426,0.015,0.082,14.2,-11.9,11.3,294,527,0,206.0,116.0,819.0,645.0
R,calibration,241719.0,0.542,0.417,0.095,21.8,-4.7,18.9,313,526,0,205.0,126.0,812.0,627.0
R,calibration,241779.0,0.347,1.086,0.045,24.6,-0.1,27.8,300,474,0,217.0,152.0,813.0,592.0
R,calibration,241840.0,0.335,1.538,-0.024,23.0,-6.9,37.2,302,469,0,216.0,144.0,822.0,582.0
R,calibration,241899.0,-0.348,2.306,-0.036,19.7,-10.1,41.0,239,414,0,158.0,93.0,822.0,611.0
R,calibration,241958.0,-1.74,1.918,0.282,11.2,-16.3,22.4,253,472,0,194.0,156.0,815.0,591.0
R,calibration,242019.0,0.366,1.222,-0.1,-11.5,-0.7,-10.4,432,630,0,382.0,297.0,802.0,554.0
