device_ms,toe_L,heel_L,toe_R,heel_R
532287,142.0,193.0,,
532347,201.0,271.0,,
532407,533.0,620.0,,
532912,62.0,502.0,,
532922,51.0,622.0,,
532947,59.0,407.0,,
533007,120.0,530.0,,
533067,140.0,581.0,,
533127,136.0,640.0,,
533187,28.0,450.0,,
533247,38.0,304.0,,
533307,415.0,942.0,,
533397,178.0,276.0,,
533457,160.0,227.0,,
533517,164.0,255.0,,
533577,163.0,255.0,,
533637,122.0,206.0,,
533697,166.0,248.0,,
533757,318.0,391.0,,
533817,551.0,656.0,,
533877,552.0,688.0,,
533937,558.0,660.0,,
533997,468.0,696.0,,
534057,319.0,406.0,,
534117,135.0,525.0,,
534177,52.0,510.0,,
534237,52.0,544.0,,
534297,24.0,506.0,,
534357,127.0,581.0,,
534417,187.0,668.0,,
534477,129.0,540.0,,
534537,138.0,625.0,,
534597,17.0,468.0,,
534657,4.0,86.0,,
534717,105.0,187.0,,
534777,134.0,217.0,,
534837,137.0,220.0,,
534897,178.0,298.0,,
534958,155.0,263.0,,
535017,141.0,254.0,,
535077,118.0,239.0,,
535137,151.0,244.0,,
535197,515.0,632.0,,
535257,416.0,690.0,,
535317,423.0,647.0,,
535407,486.0,655.0,,
535467,311.0,533.0,,
535527,79.0,570.0,,
535587,77.0,440.0,,
536301,203.0,292.0,,
536311,207.0,294.0,,
536337,224.0,295.0,,
536397,231.0,305.0,,
536458,225.0,296.0,,
536517,220.0,302.0,,
536578,370.0,415.0,,
536637,556.0,659.0,,
536697,553.0,648.0,,
536756,455.0,694.0,,
536817,418.0,686.0,,
536877,346.0,606.0,,
536937,137.0,300.0,,
536998,88.0,394.0,,
537057,89.0,491.0,,
537117,112.0,568.0,,
537177,79.0,476.0,,
537237,79.0,381.0,,
537297,74.0,504.0,,
537357,87.0,552.0,,
537417,1.0,396.0,,
537477,17.0,299.0,,
537538,51.0,309.0,,
537597,926.0,944.0,,
537657,139.0,233.0,,
537717,204.0,291.0,,
537777,182.0,278.0,,
537837,192.0,270.0,,
537897,184.0,265.0,,
537958,160.0,231.0,,
538017,318.0,341.0,,
538078,548.0,655.0,,
538137,568.0,675.0,,
538197,567.0,683.0,,
538257,458.0,718.0,,
538317,408.0,655.0,,
538377,309.0,428.0,,
538437,185.0,346.0,,
538498,73.0,331.0,,
538557,60.0,300.0,,
538618,64.0,326.0,,
538677,109.0,537.0,,
538737,111.0,478.0,,
538828,35.0,578.0,,
538887,26.0,536.0,,
538947,16.0,278.0,,
539452,207.0,245.0,,
539462,251.0,296.0,,
539487,474.0,541.0,,
539547,545.0,668.0,,
539607,537.0,637.0,,
539667,566.0,674.0,,
539727,465.0,705.0,,
539788,493.0,740.0,,
539847,492.0,742.0,,
539908,466.0,714.0,,
539967,492.0,633.0,,
540027,470.0,621.0,,
540087,406.0,627.0,,
540147,427.0,587.0,,
540208,160.0,527.0,,
540267,109.0,406.0,,
540328,54.0,280.0,,
540387,1.0,14.0,,
540448,84.0,219.0,,
540507,110.0,166.0,,
540567,97.0,212.0,,
540627,133.0,210.0,,
540687,144.0,224.0,,
540748,115.0,222.0,,
540807,102.0,218.0,,
540868,454.0,529.0,,
540927,486.0,671.0,,
540988,529.0,687.0,,
541047,578.0,700.0,,
541107,562.0,727.0,,
541167,485.0,702.0,,
541226,510.0,693.0,,
541288,547.0,665.0,,
541347,526.0,632.0,,
541408,492.0,610.0,,
541467,406.0,541.0,,
541528,177.0,567.0,,
541587,76.0,440.0,,
541647,84.0,504.0,,
541708,43.0,615.0,,
541767,14.0,168.0,,
541828,164.0,276.0,,
541887,86.0,166.0,,
541948,152.0,243.0,,
542007,145.0,243.0,,
542068,128.0,241.0,,
542571,600.0,714.0,,
542581,571.0,680.0,,
542607,529.0,626.0,,
542667,487.0,604.0,,
542727,250.0,354.0,,
542788,235.0,326.0,,
542847,224.0,399.0,,
542908,116.0,373.0,,
542967,52.0,387.0,,
543028,80.0,464.0,,
543087,86.0,453.0,,
543147,77.0,533.0,,
543208,0.0,7.0,,
543267,45.0,203.0,,
543328,70.0,141.0,,
543417,147.0,245.0,,
543477,136.0,249.0,,
543538,160.0,265.0,,
543597,137.0,214.0,,
543658,124.0,220.0,,
543717,131.0,222.0,,
543778,504.0,593.0,,
543837,566.0,670.0,,
543898,559.0,665.0,,
543958,565.0,676.0,,
544017,544.0,656.0,,
544077,444.0,573.0,,
544137,230.0,363.0,,
544198,38.0,250.0,,
544257,26.0,375.0,,
544318,25.0,399.0,,
544377,33.0,420.0,,
544437,26.0,322.0,,
544498,17.0,237.0,,
544557,0.0,490.0,,
544618,22.0,130.0,,
544677,12.0,197.0,,
544738,108.0,171.0,,
544797,85.0,164.0,,
544858,184.0,259.0,,
544917,134.0,203.0,,
544977,146.0,205.0,,
545038,166.0,224.0,,
545097,118.0,157.0,,
545158,137.0,220.0,,
545217,445.0,525.0,,
545722,51.0,173.0,,
545732,23.0,208.0,,
545757,8.0,153.0,,
545818,11.0,104.0,,
545877,6.0,35.0,,
545938,2.0,62.0,,
545998,0.0,67.0,,
546057,9.0,265.0,,
546118,59.0,579.0,,
546177,22.0,546.0,,
546238,0.0,361.0,,
546297,1.0,297.0,,
546358,10.0,191.0,,
546417,153.0,153.0,,
546478,127.0,209.0,,
546538,149.0,229.0,,
546597,160.0,233.0,,
546658,195.0,264.0,,
546717,200.0,273.0,,
546778,133.0,184.0,,
546837,143.0,227.0,,
546898,428.0,514.0,,
546958,562.0,667.0,,
547047,563.0,678.0,,
547108,561.0,671.0,,
547167,545.0,654.0,,
547228,459.0,582.0,,
547288,284.0,525.0,,
547347,195.0,434.0,,
547408,59.0,437.0,,
547466,4.0,255.0,,
547528,3.0,80.0,,
547587,8.0,478.0,,
547648,21.0,556.0,,
547708,0.0,537.0,,
547768,6.0,467.0,,
547828,51.0,116.0,,
547887,170.0,253.0,,
547948,202.0,227.0,,
548006,151.0,173.0,,
548068,186.0,251.0,,
548127,186.0,244.0,,
548217,138.0,201.0,,
548278,167.0,229.0,,
548337,198.0,288.0,,
548398,474.0,429.0,,
549112,8.0,396.0,,
549122,16.0,441.0,,
549177,14.0,310.0,,
549238,2.0,381.0,,
549297,3.0,376.0,,
549358,28.0,355.0,,
549417,107.0,105.0,,
549507,137.0,131.0,,
549568,154.0,134.0,,
549627,136.0,155.0,,
549688,155.0,188.0,,
549748,150.0,179.0,,
549837,148.0,208.0,,
549927,364.0,343.0,,
550018,525.0,616.0,,
550078,559.0,609.0,,
550138,479.0,539.0,,
550241,358.0,522.0,,
550257,330.0,400.0,,
550348,26.0,455.0,,
550408,29.0,251.0,,
550467,16.0,239.0,,
550528,38.0,409.0,,
550618,37.0,524.0,,
550677,41.0,454.0,,
550738,7.0,482.0,,
550797,18.0,149.0,,
550858,42.0,349.0,,
550917,176.0,259.0,,
550978,163.0,235.0,,
551081,183.0,227.0,,
551098,209.0,261.0,,
551188,195.0,258.0,,
551248,219.0,271.0,,
551308,223.0,221.0,,
551398,497.0,583.0,,
551488,575.0,683.0,,
551578,584.0,695.0,,
551638,591.0,702.0,,
551698,537.0,537.0,,
551757,477.0,475.0,,
551818,251.0,242.0,,
551877,194.0,196.0,,
551968,275.0,275.0,,
552028,231.0,232.0,,
552118,377.0,376.0,,
552623,125.0,126.0,,
552633,135.0,138.0,,
552658,115.0,115.0,,
552718,121.0,123.0,,
552778,316.0,397.0,,
552837,506.0,591.0,,
552898,544.0,644.0,,
552958,474.0,563.0,,
553018,450.0,570.0,,
553078,635.0,665.0,,
553167,220.0,228.0,,
553228,237.0,232.0,,
553288,304.0,305.0,,
553348,356.0,360.0,,
553408,349.0,315.0,,
553468,420.0,419.0,,
553528,474.0,476.0,,
553587,301.0,302.0,,
553648,20.0,376.0,,
553708,127.0,199.0,,
553768,114.0,189.0,,
553828,194.0,197.0,,
553888,170.0,170.0,,
553948,172.0,171.0,,
554008,181.0,181.0,,
554068,154.0,156.0,,
554127,197.0,200.0,,
554218,475.0,563.0,,
554278,509.0,572.0,,
554337,438.0,536.0,,
554398,569.0,570.0,,
554458,503.0,503.0,,
554518,346.0,348.0,,
554578,243.0,242.0,,
554638,382.0,380.0,,
554698,424.0,428.0,,
554758,410.0,410.0,,
554818,383.0,387.0,,
554877,405.0,404.0,,
554938,386.0,391.0,,
554998,441.0,442.0,,
555058,417.0,421.0,,
555118,201.0,201.0,,
555178,10.0,193.0,,
555238,181.0,182.0,,
555298,157.0,157.0,,
555802,558.0,657.0,,
555812,556.0,655.0,,
555838,553.0,553.0,,
555898,486.0,486.0,,
555958,460.0,465.0,,
556018,374.0,376.0,,
556078,401.0,468.0,,
556138,379.0,378.0,,
556198,408.0,408.0,,
556258,451.0,454.0,,
556318,436.0,438.0,,
556378,151.0,191.0,,
556438,131.0,135.0,,
556498,35.0,36.0,,
556557,13.0,14.0,,
556618,13.0,14.0,,
556678,5.0,5.0,,
556738,57.0,11.0,,
556798,164.0,172.0,,
556858,201.0,255.0,,
556917,219.0,254.0,,
556978,219.0,220.0,,
557038,226.0,226.0,,
557098,217.0,219.0,,
557158,256.0,256.0,,
557218,250.0,252.0,,
557278,199.0,197.0,,
557338,222.0,222.0,,
557398,272.0,273.0,,
557458,325.0,325.0,,
557518,509.0,497.0,,
557578,261.0,254.0,,
557638,519.0,522.0,,
557698,500.0,499.0,,
557758,492.0,494.0,,
557818,437.0,439.0,,
557878,301.0,306.0,,
557938,325.0,329.0,,
557998,302.0,306.0,,
558058,219.0,218.0,,
558118,149.0,149.0,,
558178,92.0,93.0,,
558238,51.0,51.0,,
558298,260.0,260.0,,
558358,341.0,344.0,,
558418,347.0,349.0,,
559132,184.0,184.0,,
559142,117.0,116.0,,
559168,421.0,421.0,,
559228,528.0,624.0,,
559288,450.0,474.0,,
559348,481.0,560.0,,
559408,449.0,506.0,,
559468,559.0,638.0,,
559528,605.0,631.0,,
559588,476.0,476.0,,
559648,586.0,587.0,,
559708,595.0,596.0,,
559768,574.0,580.0,,
559828,429.0,415.0,,
559888,357.0,353.0,,
559948,261.0,257.0,,
560008,404.0,402.0,,
560068,2.0,1.0,,
560128,0.0,1.0,,
560188,136.0,82.0,,
560249,155.0,156.0,,
560308,120.0,103.0,,
560368,86.0,88.0,,
560428,159.0,161.0,,
560518,132.0,129.0,,
560578,79.0,82.0,,
560638,494.0,424.0,,
560698,566.0,669.0,,
560758,544.0,530.0,,
560818,522.0,599.0,,
560878,609.0,607.0,,
560938,365.0,513.0,,
560999,235.0,387.0,,
561058,183.0,371.0,,
561118,99.0,382.0,,
561178,21.0,350.0,,
561238,13.0,415.0,,
561298,33.0,503.0,,
561358,37.0,353.0,,
561418,19.0,330.0,,
561478,0.0,279.0,,
561539,14.0,240.0,,
561598,81.0,107.0,,
561658,157.0,261.0,,
561718,166.0,224.0,,
561778,175.0,228.0,,
562283,576.0,678.0,,
562293,638.0,641.0,,
562318,520.0,647.0,,
562408,154.0,256.0,,
562468,169.0,486.0,,
562528,102.0,571.0,,
562588,16.0,522.0,,
562648,3.0,524.0,,
562708,7.0,552.0,,
562768,8.0,403.0,,
562829,12.0,402.0,,
562888,0.0,475.0,,
562948,13.0,219.0,,
563008,112.0,65.0,,
563068,73.0,114.0,,
563128,90.0,120.0,,
563188,94.0,146.0,,
563249,125.0,191.0,,
563308,141.0,207.0,,
563369,160.0,159.0,,
563428,211.0,210.0,,
563488,441.0,524.0,,
563548,371.0,435.0,,
563608,491.0,576.0,,
563668,457.0,542.0,,
563728,461.0,547.0,,
563789,510.0,624.0,,
563848,526.0,528.0,,
563909,275.0,276.0,,
563968,245.0,246.0,,
564028,256.0,251.0,,
564087,393.0,389.0,,
564148,387.0,388.0,,
564208,376.0,379.0,,
564298,202.0,204.0,,
564358,3.0,3.0,,
564418,10.0,4.0,,
564478,74.0,117.0,,
564539,145.0,228.0,,
564598,93.0,168.0,,
564659,155.0,281.0,,
564718,166.0,259.0,,
564778,106.0,184.0,,
564838,139.0,224.0,,
564898,417.0,515.0,,
564958,558.0,662.0,,
565462,346.0,347.0,,
565472,183.0,184.0,,
565499,140.0,138.0,,
565558,333.0,335.0,,
565619,362.0,364.0,,
565678,258.0,382.0,,
565768,2.0,333.0,,
565829,4.0,104.0,,
565888,0.0,28.0,,
565949,161.0,180.0,,
566008,116.0,203.0,,
566056,,,365.0,489.0
566068,137.0,245.0,,
566081,,,350.0,471.0
566091,,,355.0,473.0
566101,,,351.0,457.0
566111,,,276.0,457.0
566121,,,276.0,430.0
566128,127.0,216.0,,
566131,,,236.0,417.0
566141,,,250.0,413.0
566151,,,275.0,391.0
566161,,,265.0,381.0
566171,,,221.0,384.0
566181,,,233.0,374.0
566188,148.0,234.0,,
566191,,,247.0,347.0
566201,,,237.0,317.0
566211,,,232.0,322.0
566221,,,210.0,280.0
566231,,,221.0,279.0
566241,,,202.0,235.0
566249,122.0,203.0,,
566251,,,172.0,237.0
566261,,,165.0,227.0
566271,,,155.0,199.0
566281,,,145.0,179.0
566291,,,147.0,170.0
566301,,,148.0,158.0
566308,113.0,192.0,,
566311,,,142.0,138.0
566321,,,132.0,120.0
566331,,,172.0,140.0
566341,,,153.0,117.0
566351,,,158.0,110.0
566361,,,155.0,98.0
566371,,,147.0,114.0
566381,,,137.0,119.0
566391,,,95.0,109.0
566398,122.0,219.0,,
566401,,,96.0,110.0
566411,,,108.0,95.0
566421,,,87.0,82.0
566431,,,95.0,94.0
566441,,,108.0,76.0
566451,,,108.0,81.0
566458,313.0,434.0,,
566461,,,113.0,86.0
566471,,,69.0,99.0
566481,,,112.0,88.0
566491,,,83.0,102.0
566501,,,71.0,96.0
566511,,,67.0,76.0
566518,537.0,635.0,,
566521,,,125.0,94.0
566531,,,144.0,71.0
566579,553.0,659.0,,
566638,546.0,656.0,,
566699,541.0,645.0,,
566769,,,232.0,277.0
566779,,,266.0,242.0
566789,354.0,352.0,261.0,251.0
566799,,,282.0,239.0
566809,,,284.0,232.0
566819,,,286.0,243.0
566829,,,270.0,240.0
566839,,,278.0,231.0
566848,166.0,385.0,,
566849,,,273.0,232.0
566859,,,289.0,239.0
566869,,,285.0,226.0
566879,,,286.0,220.0
566889,,,301.0,216.0
566899,,,295.0,222.0
566909,13.0,228.0,288.0,222.0
566919,,,277.0,204.0
566929,,,273.0,201.0
566939,,,266.0,206.0
566949,,,227.0,225.0
566959,,,271.0,187.0
566968,1.0,68.0,,
566969,,,273.0,200.0
566979,,,266.0,192.0
566989,,,257.0,178.0
566999,,,258.0,148.0
567009,,,263.0,148.0
567019,,,273.0,140.0
567029,2.0,540.0,277.0,179.0
567039,,,274.0,187.0
567049,,,278.0,210.0
567059,,,284.0,190.0
567069,,,269.0,193.0
567079,,,446.0,433.0
567088,9.0,283.0,,
567089,,,580.0,635.0
567099,,,632.0,706.0
567109,,,646.0,733.0
567119,,,653.0,744.0
567129,,,642.0,751.0
567139,,,674.0,754.0
567148,11.0,453.0,,
567149,,,679.0,758.0
567159,,,679.0,762.0
567169,,,679.0,761.0
567179,,,682.0,762.0
567189,,,683.0,764.0
567199,,,685.0,765.0
567208,5.0,388.0,,
567209,,,683.0,768.0
567219,,,692.0,772.0
567268,5.0,300.0,,
567329,6.0,218.0,,
567388,24.0,73.0,,
567458,,,681.0,777.0
567468,,,676.0,771.0
567478,142.0,143.0,,
567495,,,667.0,765.0
567539,177.0,271.0,,
567554,,,656.0,761.0
567598,240.0,241.0,,
567614,,,667.0,766.0
567659,250.0,252.0,,
567674,,,679.0,774.0
567718,255.0,254.0,,
567734,,,682.0,776.0
567779,191.0,192.0,,
567825,,,563.0,751.0
567838,287.0,283.0,,
567884,,,418.0,650.0
567898,299.0,333.0,,
567944,,,326.0,550.0
567958,553.0,660.0,,
568004,,,201.0,417.0
568018,437.0,529.0,,
568064,,,82.0,358.0
568079,520.0,619.0,,
568125,,,166.0,228.0
568138,512.0,599.0,,
568184,,,137.0,136.0
568199,404.0,483.0,,
568245,,,304.0,245.0
568304,,,312.0,261.0
568365,,,331.0,239.0
568424,,,201.0,180.0
568484,,,212.0,168.0
568543,,,194.0,71.0
568604,,,203.0,82.0
568665,,,559.0,595.0
568703,0.0,382.0,,
568713,0.0,356.0,,
568724,,,637.0,750.0
568739,2.0,224.0,,
568785,,,662.0,759.0
568798,42.0,50.0,,
568844,,,664.0,780.0
568859,93.0,170.0,,
568918,169.0,240.0,,
568934,,,638.0,796.0
568978,188.0,260.0,,
568995,,,681.0,785.0
569039,166.0,242.0,,
569054,,,614.0,757.0
569098,187.0,189.0,,
569115,,,541.0,687.0
569159,199.0,199.0,,
569174,,,362.0,575.0
569218,157.0,163.0,,
569234,,,308.0,491.0
569279,161.0,162.0,,
569294,,,204.0,481.0
569338,397.0,481.0,,
569354,,,181.0,359.0
569398,556.0,661.0,,
569415,,,148.0,187.0
569458,555.0,668.0,,
569474,,,120.0,102.0
569518,549.0,657.0,,
569535,,,95.0,75.0
569579,506.0,528.0,,
569594,,,90.0,79.0
569638,262.0,219.0,,
569655,,,173.0,162.0
569699,47.0,237.0,,
569714,,,128.0,190.0
569758,18.0,414.0,,
569774,,,217.0,184.0
569819,3.0,466.0,,
569833,,,182.0,197.0
569878,7.0,539.0,,
569894,,,217.0,218.0
569938,3.0,397.0,,
569955,,,267.0,200.0
569999,7.0,484.0,,
570014,,,213.0,164.0
570058,4.0,371.0,,
570075,,,266.0,193.0
570119,6.0,579.0,,
570134,,,633.0,745.0
570178,12.0,287.0,,
570239,27.0,285.0,,
570298,151.0,238.0,,
570359,115.0,176.0,,
570418,182.0,221.0,,
570478,148.0,247.0,,
570539,180.0,289.0,,
570598,230.0,231.0,,
570659,155.0,237.0,,
570718,201.0,202.0,,
570779,339.0,419.0,,
570849,,,165.0,135.0
570859,,,157.0,131.0
570869,534.0,635.0,,
570884,,,115.0,63.0
570928,471.0,555.0,,
570945,,,97.0,98.0
570989,523.0,628.0,,
571004,,,195.0,132.0
571048,536.0,634.0,,
571064,,,156.0,147.0
571109,491.0,467.0,,
571125,,,264.0,187.0
571168,342.0,499.0,,
571184,,,249.0,175.0
571228,130.0,253.0,,
571245,,,275.0,206.0
571289,13.0,202.0,,
571304,,,257.0,178.0
571348,4.0,241.0,,
571365,,,258.0,164.0
571424,,,428.0,453.0
571485,,,686.0,771.0
571544,,,673.0,771.0
571604,,,688.0,779.0
571664,,,666.0,764.0
571724,,,547.0,679.0
571814,,,270.0,458.0
571875,,,212.0,397.0
571934,,,169.0,376.0
571995,,,160.0,307.0
572054,,,144.0,155.0
572093,167.0,246.0,,
572103,169.0,252.0,,
572115,,,153.0,129.0
572128,182.0,272.0,,
572174,,,130.0,138.0
572189,171.0,261.0,,
572235,,,129.0,60.0
572249,217.0,216.0,,
572294,,,107.0,58.0
572308,474.0,566.0,,
572354,,,185.0,186.0
572369,574.0,683.0,,
572415,,,213.0,132.0
572428,570.0,631.0,,
572474,,,257.0,204.0
572489,569.0,679.0,,
572535,,,219.0,169.0
572548,552.0,662.0,,
572594,,,249.0,211.0
572609,517.0,635.0,,
572655,,,262.0,180.0
572668,384.0,530.0,,
572729,357.0,466.0,,
572745,,,227.0,202.0
572789,341.0,430.0,,
572804,,,666.0,753.0
572848,227.0,304.0,,
572865,,,678.0,767.0
572909,130.0,361.0,,
572924,,,674.0,761.0
572968,13.0,351.0,,
572985,,,671.0,760.0
573029,22.0,528.0,,
573044,,,621.0,713.0
573088,38.0,511.0,,
573104,,,380.0,504.0
573149,8.0,501.0,,
573165,,,262.0,325.0
573208,15.0,307.0,,
573224,,,172.0,179.0
573269,193.0,179.0,,
573285,,,174.0,129.0
573344,,,185.0,108.0
573359,163.0,280.0,,
573405,,,185.0,98.0
573418,187.0,319.0,,
573464,,,176.0,107.0
573479,214.0,327.0,,
573525,,,138.0,94.0
573539,185.0,279.0,,
573598,163.0,291.0,,
573659,164.0,279.0,,
573718,180.0,327.0,,
573822,176.0,323.0,,
573838,238.0,345.0,,
573899,524.0,635.0,,
573958,536.0,643.0,,
574019,520.0,626.0,,
574029,,,264.0,247.0
574039,,,260.0,234.0
574065,,,223.0,180.0
574109,483.0,593.0,,
574125,,,69.0,323.0
574168,305.0,442.0,,
574184,,,632.0,732.0
574229,236.0,228.0,,
574245,,,680.0,777.0
574289,29.0,170.0,,
574304,,,686.0,781.0
574348,21.0,433.0,,
574365,,,674.0,793.0
574409,0.0,6.0,,
574455,,,609.0,749.0
574468,4.0,424.0,,
574514,,,382.0,597.0
574529,41.0,423.0,,
574575,,,263.0,430.0
574588,72.0,478.0,,
574634,,,192.0,318.0
574649,105.0,535.0,,
574695,,,196.0,248.0
574708,88.0,309.0,,
574754,,,137.0,117.0
574769,267.0,270.0,,
574815,,,134.0,87.0
574875,,,155.0,110.0
574934,,,108.0,95.0
574995,,,98.0,108.0
575054,,,15.0,173.0
575115,,,235.0,152.0
575174,,,208.0,204.0
575235,,,238.0,242.0
575273,136.0,136.0,,
575283,123.0,126.0,,
575294,,,251.0,234.0
575309,263.0,360.0,,
575369,518.0,622.0,,
575384,,,271.0,276.0
575428,269.0,352.0,,
575445,,,228.0,270.0
575489,423.0,516.0,,
575504,,,224.0,324.0
575548,191.0,252.0,,
575565,,,533.0,635.0
575609,102.0,177.0,,
575625,,,678.0,775.0
575668,59.0,89.0,,
575684,,,680.0,774.0
575729,5.0,139.0,,
575745,,,680.0,767.0
575789,3.0,92.0,,
575804,,,615.0,716.0
575849,5.0,173.0,,
575865,,,339.0,526.0
575909,3.0,304.0,,
575924,,,210.0,368.0
575968,0.0,248.0,,
575985,,,170.0,255.0
576029,3.0,352.0,,
576075,,,141.0,137.0
576088,1.0,297.0,,
576134,,,154.0,96.0
576149,0.0,397.0,,
576195,,,161.0,109.0
576208,4.0,308.0,,
576254,,,178.0,106.0
576269,7.0,136.0,,
576315,,,147.0,76.0
576329,46.0,23.0,,
576375,,,73.0,67.0
