side,stage,device_ms,ax,ay,az,gx,gy,gz,toe,heel,phase
R,,313540,-0.019,0.925,-0.345,-24.7,-23.8,-5.8,759,832,0
R,,313599,-0.064,0.959,-0.337,-29.6,-17.4,-6.0,691,764,0
R,,313660,0.026,1.135,-0.377,-68.8,-21.4,-16.2,526,676,0
R,,313719,0.077,1.297,-0.394,-94.1,-38.0,-42.6,288,514,0
R,,313780,0.681,1.586,-0.756,-146.0,-66.0,-106.9,241,838,0
R,,313839,-0.040,1.437,-0.709,-187.3,79.6,-181.6,46,285,0
R,,313900,0.158,0.494,-0.497,-99.2,-95.2,-66.5,206,329,0
R,,313959,0.261,0.154,-0.653,69.0,-48.1,89.8,187,619,0
R,,314020,0.083,0.345,-0.172,172.2,68.0,136.9,260,511,0
R,,314110,0.194,1.241,-0.265,228.3,85.2,150.4,192,633,0
R,,314169,-0.164,1.832,-0.355,238.6,134.0,135.1,154,341,0
R,,314259,-0.739,1.586,-0.114,85.8,104.0,52.0,205,575,0
R,,314320,-0.333,2.645,0.195,-62.8,55.5,-155.4,247,511,0
R,,314379,0.371,0.955,-0.846,-42.8,-93.9,-122.2,581,640,0
R,,314469,-0.017,0.951,-0.308,-27.3,-0.7,-87.7,811,882,0
R,,314530,-0.051,0.975,-0.411,-20.3,-1.4,-43.2,823,895,0
R,,314589,-0.021,0.959,-0.318,-20.5,-4.1,-11.4,831,897,0
R,,314650,0.011,0.943,-0.326,-15.8,-3.2,0.4,827,899,0
R,,314740,0.051,0.944,-0.278,-19.0,-6.3,-1.9,821,898,0
R,,314799,0.015,0.968,-0.344,-30.5,4.4,1.5,810,893,0
R,,314860,-0.020,0.950,-0.130,-50.8,-6.5,8.8,761,884,0
R,,314919,0.064,1.060,-0.258,-62.0,-3.1,2.3,607,798,0
R,,314980,0.100,1.191,-0.351,-104.9,-9.5,-5.9,568,785,0
R,,315040,0.538,1.504,-0.409,-144.6,16.0,-73.0,386,804,0
R,,315099,0.248,1.375,-0.793,-185.0,44.5,-78.1,119,541,0
R,,315160,0.111,0.810,-0.378,-119.4,-15.1,-66.2,110,234,0
R,,315219,-0.125,0.252,-0.646,5.8,256.2,12.6,235,373,0
R,,315280,-0.202,0.341,-0.326,69.6,207.6,93.3,230,547,0
R,,315339,-0.232,0.811,-0.471,105.3,159.6,150.0,248,614,0
R,,315400,-0.462,1.088,-0.620,134.0,138.2,144.8,273,652,0
R,,315459,-0.437,1.266,-0.660,207.1,163.9,99.6,228,650,0
R,,315520,-0.618,1.352,-0.559,204.2,103.0,69.0,229,666,0
R,,316024,0.004,0.943,-0.330,-11.1,-12.8,-1.0,830,899,0
R,,316034,0.013,0.949,-0.303,-11.3,-12.0,-1.1,826,896,0
R,,316060,0.020,0.949,-0.271,-5.8,-9.5,0.7,826,898,0
R,,316120,-0.071,0.937,-0.418,-14.1,-12.1,-0.7,822,894,0
R,,316179,0.058,0.990,-0.376,-28.4,-12.8,-4.6,819,895,0
R,,316240,0.095,0.991,-0.333,-49.1,-9.4,-8.6,781,882,0
R,,316299,0.125,1.296,-0.512,-93.3,-21.4,-27.2,577,824,0
R,,316360,0.371,1.510,-0.647,-140.9,-49.2,-60.6,376,842,0
R,,316419,0.617,1.370,-0.867,-195.4,15.6,-143.9,161,546,0
R,,316480,-0.220,1.317,-0.551,-148.6,-53.9,-113.3,104,364,0
R,,316540,-0.171,0.062,0.040,2.5,103.1,24.3,198,552,0
R,,316600,0.055,0.268,-0.208,98.7,117.8,86.3,258,618,0
R,,316660,-0.047,0.678,-0.368,171.3,142.3,146.1,285,659,0
R,,316719,-0.083,1.101,-0.493,204.0,124.6,173.1,314,674,0
R,,316780,-0.494,1.620,-0.587,244.6,100.5,157.5,196,641,0
R,,316839,-0.800,1.787,0.034,190.1,65.2,100.3,185,666,0
R,,316900,-0.376,2.591,-0.448,-44.5,-87.9,-57.3,266,685,0
R,,316959,1.493,1.201,-0.411,-82.8,-29.0,-154.5,711,799,0
R,,317020,-0.366,0.932,-0.090,-73.3,55.8,-136.0,808,883,0
R,,317080,-0.054,0.979,-0.271,-29.1,-14.0,-45.0,824,895,0
R,,317140,-0.057,0.965,-0.399,-23.8,-3.0,-17.5,827,898,0
R,,317200,-0.109,0.927,-0.378,-25.7,-7.3,-2.5,809,898,0
R,,317259,-0.100,0.923,-0.263,-17.6,-11.8,8.4,762,872,0
R,,317319,-0.025,0.955,-0.258,-14.7,-10.1,10.3,724,839,0
R,,317379,0.003,0.965,-0.327,-23.7,-1.3,8.8,755,871,0
R,,317440,0.089,0.994,-0.270,-38.4,1.9,3.2,713,830,0
R,,317530,0.104,1.132,-0.308,-76.8,-9.1,-2.3,565,764,0
R,,317589,0.200,1.324,-0.521,-124.1,-25.0,-17.7,287,715,0
R,,317650,0.471,1.547,-1.011,-192.2,60.5,-103.1,179,748,0
R,,317709,-0.528,1.777,-0.581,-211.8,13.8,-99.9,106,75,0
R,,317770,0.274,-0.214,0.614,-92.3,176.4,-46.7,164,361,0
R,,317830,-0.169,0.208,-0.502,34.6,235.5,65.3,216,447,0
R,,317890,-0.160,0.664,-0.589,80.9,175.0,160.5,247,605,0
R,,317950,-0.070,1.008,-0.432,143.0,166.8,175.7,320,610,0
R,,318009,-0.358,1.279,-0.552,197.0,172.3,150.0,253,664,0
R,,318070,-0.735,1.552,-0.558,189.7,146.0,102.6,255,686,0
R,,318129,-0.979,1.426,-0.011,103.3,50.6,51.1,222,594,0
R,,318219,0.886,0.968,-0.676,-34.9,-45.7,-104.1,672,776,0
R,,318310,-0.119,0.903,-0.244,-16.3,25.6,-95.4,808,882,0
R,,318370,-0.094,0.953,-0.349,-11.4,-9.8,-30.4,820,891,0
R,,318459,-0.033,0.975,-0.281,-8.8,-7.9,-12.2,824,895,0
R,,318520,-0.064,0.931,-0.337,-17.4,-4.4,-4.0,806,877,0
R,,318580,0.038,0.973,-0.247,-18.8,-9.5,-5.0,792,835,0
R,,318640,-0.086,0.927,-0.219,-20.5,-7.6,-3.1,801,887,0
R,,318700,-0.006,0.990,-0.220,-32.5,-12.8,1.8,722,822,0
R,,318759,0.087,1.008,-0.221,-45.9,-5.8,-0.2,554,703,0
R,,319264,-0.395,1.177,-0.703,213.2,190.6,121.8,248,640,0
R,,319274,-0.443,1.198,-0.752,228.9,184.7,119.8,233,634,0
R,,319299,-0.529,1.341,-0.760,253.4,164.2,115.5,254,635,0
R,,319360,-0.581,1.589,-0.316,200.4,28.0,123.3,275,697,0
R,,319419,-0.931,1.604,0.175,46.4,-32.3,43.2,244,610,0
R,,319480,0.441,0.675,0.578,-140.2,-105.2,-68.1,420,602,0
R,,319540,-0.435,1.509,0.346,-122.5,71.4,-146.1,746,813,0
R,,319600,-0.373,0.881,-0.360,-46.0,45.7,-100.1,806,878,0
R,,319660,-0.124,0.898,-0.392,-28.2,-9.3,-29.8,821,889,0
R,,319720,-0.009,0.932,-0.335,-11.6,4.1,-28.4,826,892,0
R,,319780,-0.099,0.944,-0.335,-19.6,-8.2,-12.9,825,893,0
R,,319839,-0.086,0.938,-0.325,-15.0,-13.2,-8.1,827,895,0
R,,319900,-0.084,0.951,-0.416,-1.1,-14.6,-3.9,796,867,0
R,,319959,-0.124,0.962,-0.323,-16.3,-17.0,-9.4,762,828,0
R,,320020,-0.155,0.990,-0.430,-30.4,-21.6,-12.6,758,843,0
R,,320080,0.040,1.183,-0.501,-65.3,-33.2,-26.3,575,689,0
R,,320140,0.130,1.228,-0.358,-80.7,-32.0,-52.9,600,884,0
R,,320200,0.107,1.567,-0.872,-130.2,-94.9,-87.0,351,846,0
R,,320260,0.070,1.622,-0.562,-158.1,-32.2,-135.3,43,506,0
R,,320320,-0.001,0.001,-0.177,-78.7,-117.4,-75.4,132,370,0
R,,320379,0.617,0.188,-0.155,45.2,-68.9,39.4,250,612,0
R,,320439,0.201,0.335,-0.129,164.4,77.8,64.8,223,565,0
R,,320500,0.002,0.781,-0.298,242.6,87.1,137.9,260,627,0
R,,320560,0.130,1.231,-0.319,242.0,27.5,188.7,273,668,0
R,,320620,-0.158,1.841,-0.472,242.3,8.4,193.4,267,652,0
R,,320680,-0.880,1.882,0.333,110.6,-2.6,101.5,205,713,0
R,,320740,-0.718,1.117,0.582,-131.3,-160.7,-78.3,372,443,0
R,,320799,-1.050,1.351,0.007,-121.5,78.4,-170.9,759,834,0
R,,320860,-0.432,0.848,-0.269,-48.0,40.9,-79.3,810,879,0
R,,320919,-0.218,0.899,-0.427,-23.1,-7.8,-23.3,826,894,0
R,,320980,-0.131,0.929,-0.440,-13.7,-8.8,-5.0,830,897,0
R,,321083,-0.124,0.887,-0.462,-5.5,-15.7,0.9,828,895,0
R,,321100,-0.085,0.886,-0.457,-6.2,-22.4,-1.5,825,895,0
R,,321160,-0.087,0.918,-0.462,-11.7,-27.3,-5.1,821,892,0
R,,321220,-0.068,0.952,-0.395,-18.6,-25.0,-12.6,809,888,0
R,,321280,-0.001,1.001,-0.499,-38.7,-35.2,-24.0,542,701,0
R,,321370,-0.038,1.375,-0.755,-100.7,-75.8,-64.1,558,788,0
R,,321430,0.616,1.329,-0.738,-142.8,-123.3,-119.6,107,553,0
R,,321490,-0.618,1.589,0.009,-163.8,-11.4,-137.0,151,617,0
R,,321550,-1.138,-0.536,-0.007,-27.7,-146.0,-26.9,198,494,0
R,,321610,0.665,0.237,-0.150,81.9,-121.4,67.9,177,525,0
R,,321669,0.218,0.555,-0.039,203.4,3.5,138.3,250,629,0
R,,321730,0.099,1.019,-0.169,224.4,-22.8,173.0,271,641,0
R,,321790,0.102,1.336,-0.223,229.9,-27.6,176.9,198,638,0
R,,321850,-0.426,1.939,-0.068,201.8,-42.4,172.8,91,607,0
R,,321910,-1.059,2.033,0.453,11.5,-204.7,64.3,189,656,0
R,,322655,0.844,1.323,-0.836,-108.1,-214.9,-127.6,182,740,0
R,,322665,0.795,1.432,-0.774,-111.1,-186.3,-138.8,110,624,0
R,,322690,0.284,1.533,-0.362,-175.8,-69.0,-140.0,77,664,0
R,,322750,-0.009,-0.185,-0.203,-28.2,-212.3,-64.5,200,538,0
R,,322810,0.793,0.276,-0.461,113.6,-137.2,39.5,147,524,0
R,,322900,0.391,0.782,-0.231,260.1,-23.5,152.8,306,699,0
R,,322959,0.525,1.321,-0.204,277.6,-41.2,206.7,243,634,0
R,,323020,0.131,1.924,-0.203,211.8,-15.1,230.5,202,635,0
R,,323080,-0.741,1.827,0.182,122.9,-89.0,163.6,128,658,0
R,,323140,-0.752,1.790,0.652,-91.9,-92.6,-18.4,206,689,0
R,,323200,1.723,0.438,-0.791,-50.4,-139.0,-98.2,535,631,0
R,,323260,0.258,1.073,-0.121,-119.4,47.3,-83.8,783,853,0
R,,323320,-0.165,0.962,-0.381,-47.3,1.9,-38.4,821,892,0
R,,323380,-0.213,0.870,-0.399,-32.9,-2.8,-6.0,827,895,0
R,,323440,-0.140,0.904,-0.401,-19.1,-11.5,2.3,830,898,0
R,,323500,-0.117,0.904,-0.395,-15.2,-19.1,6.7,824,897,0
R,,323559,-0.066,0.910,-0.399,-10.2,-14.1,1.4,823,900,0
R,,323620,-0.129,0.908,-0.379,-16.2,-18.1,-3.5,822,895,0
R,,323680,-0.088,0.955,-0.411,-24.5,-17.0,-10.9,810,893,0
R,,323740,-0.161,0.968,-0.424,-39.4,-19.7,-18.5,619,750,0
R,,323800,-0.039,1.147,-0.382,-77.6,-33.6,-31.9,512,731,0
R,,323860,-0.045,1.334,-0.460,-113.4,-62.0,-68.2,591,855,0
R,,323919,0.623,1.386,-0.955,-142.6,-87.4,-117.5,154,736,0
R,,323980,-0.729,1.794,-0.397,-138.3,-96.2,-147.0,83,643,0
R,,324040,-0.875,-0.166,0.280,-46.9,-197.0,-19.7,230,572,0
R,,324130,0.416,0.236,0.154,147.0,-25.2,56.0,224,624,0
R,,324190,0.278,0.590,-0.181,256.2,52.9,126.9,235,631,0
R,,324250,0.163,1.167,-0.269,273.1,23.9,183.0,265,658,0
R,,324310,-0.184,1.814,-0.328,246.0,-0.9,207.4,171,685,0
R,,324370,-0.638,1.972,-0.079,158.2,-88.3,142.4,119,653,0
R,,324430,-0.593,2.030,0.208,-23.3,-166.2,23.8,237,669,0
R,,324490,1.833,0.886,-1.428,-53.9,-93.3,-59.0,640,745,0
R,,324550,0.056,0.867,-0.102,-88.1,76.7,-106.8,794,868,0
R,,324610,-0.200,0.964,-0.453,-50.4,-5.8,-34.8,820,890,0
R,,324670,-0.141,0.860,-0.440,-17.0,-12.3,-7.5,826,895,0
R,,324730,-0.193,0.858,-0.501,-10.9,-8.9,-0.3,828,897,0
R,,324790,-0.094,0.854,-0.521,-6.7,-18.1,6.3,824,896,0
R,,324849,-0.092,0.881,-0.441,-13.0,-24.7,2.6,820,895,0
R,,324910,-0.137,0.890,-0.463,-18.6,-32.4,2.4,807,886,0
R,,324970,-0.091,0.856,-0.383,-20.0,-26.6,-7.4,558,632,0
R,,325030,-0.224,0.988,-0.516,-30.5,-34.9,-9.5,667,835,0
R,,325090,-0.049,1.050,-0.509,-37.7,-31.9,-25.4,271,334,0
R,,325150,-0.049,1.126,-0.463,-65.1,-48.7,-52.1,519,678,0
R,,325209,0.153,1.369,-0.604,-96.2,-85.1,-83.9,460,796,0
R,,325270,0.026,1.438,-0.497,-105.3,-21.1,-126.4,123,651,0
R,,325330,-0.366,1.252,-0.623,-73.5,-65.5,-110.4,116,552,0
R,,325834,0.784,0.788,-0.874,-66.4,-79.3,-96.6,577,648,0
R,,325844,0.944,1.347,-0.387,-87.4,-33.8,-99.3,545,635,0
R,,325870,-0.507,0.973,-0.244,-101.2,81.9,-158.7,750,833,0
R,,325930,-0.483,0.859,-0.288,-46.2,40.4,-76.5,804,879,0
R,,325990,-0.146,0.861,-0.390,-33.1,-16.1,-21.2,820,892,0
R,,326050,-0.085,0.894,-0.409,-12.1,-2.9,-13.7,827,894,0
R,,326139,-0.099,0.898,-0.466,-13.0,-13.7,3.3,831,896,0
R,,326200,-0.175,0.800,-0.340,-23.0,-16.6,9.4,828,896,0
R,,326260,0.006,0.888,-0.482,-12.8,-20.8,1.5,828,898,0
R,,326350,-0.072,0.924,-0.450,-22.0,-25.3,-3.0,807,880,0
R,,326453,-0.102,0.929,-0.436,-54.7,-22.6,-13.7,712,821,0
R,,326500,-0.096,1.133,-0.369,-76.4,-11.6,-22.4,565,757,0
R,,326590,-0.049,1.397,-0.475,-104.7,-60.6,-44.3,446,759,0
R,,326680,0.376,1.220,-0.427,-135.0,8.8,-143.1,69,539,0
R,,326740,-0.134,1.322,-0.317,-94.3,-38.1,-97.7,143,657,0
R,,326800,-0.936,-0.022,0.261,-38.7,-82.7,-9.1,238,548,0
R,,326860,0.350,0.321,-0.067,60.1,-42.7,59.0,179,578,0
R,,326950,0.043,0.854,-0.117,167.2,29.6,135.1,277,593,0
R,,327010,0.115,1.145,-0.230,183.4,24.5,153.2,278,627,0
R,,327070,0.100,1.362,-0.320,198.3,32.4,159.4,158,597,0
R,,327130,-0.387,1.626,-0.150,189.4,51.2,140.5,136,705,0
R,,327190,-0.549,1.507,-0.066,67.4,2.1,69.3,161,726,0
R,,327250,-0.723,1.572,0.078,-84.6,-142.6,-58.6,377,603,0
R,,327310,0.690,1.274,-0.387,-71.2,-68.9,-87.2,629,713,0
R,,327370,0.065,0.726,-0.314,-44.4,25.1,-106.8,781,860,0
R,,327429,-0.118,0.904,-0.340,-37.5,8.8,-50.8,809,881,0
R,,327490,-0.017,0.914,-0.426,-17.5,-12.6,-21.4,819,891,0
R,,327550,-0.039,0.898,-0.429,-7.1,-5.0,-23.9,825,896,0
R,,327610,-0.168,0.883,-0.457,-9.2,-10.9,-9.0,827,898,0
R,,327700,-0.081,0.911,-0.378,-8.2,-9.4,3.0,830,899,0
R,,327760,-0.063,0.908,-0.343,2.3,-7.9,2.2,831,900,0
R,,327820,-0.076,0.924,-0.421,-3.9,-9.0,4.4,832,900,0
R,,327880,-0.049,0.918,-0.457,-14.3,-10.1,2.5,829,898,0
R,,327940,0.040,0.946,-0.438,-37.2,-11.9,-10.9,825,895,0
R,,328043,-0.191,1.019,-0.269,-82.3,-15.3,-4.8,694,758,0
R,,328060,-0.090,1.066,-0.293,-83.3,-17.6,-2.1,614,733,0
R,,328150,0.102,1.421,-0.496,-111.0,-55.1,-27.0,420,779,0
R,,328210,0.164,1.149,-0.369,-119.1,-26.6,-83.0,131,735,0
R,,328270,-0.656,1.338,0.110,-139.3,-3.5,-106.6,112,563,0
R,,328330,0.030,-0.145,0.078,-19.5,-59.1,9.1,189,529,0
R,,328390,0.261,0.431,0.154,62.6,-7.4,72.1,251,508,0
R,,328480,-0.109,0.944,0.191,130.2,122.4,78.8,277,475,0
R,,328541,-0.319,1.243,0.022,111.6,156.2,70.0,333,531,0
R,,328630,-0.585,1.222,-0.061,48.0,46.6,43.4,340,538,0
R,,328690,-0.306,1.183,-0.035,29.4,9.9,-7.1,331,508,0
R,,328750,-0.238,0.897,0.037,-5.1,-21.0,-0.9,419,572,0
R,,329254,0.046,0.934,-0.355,5.6,-5.3,-0.2,702,788,0
R,,329264,0.043,0.932,-0.357,4.6,-5.2,-0.5,685,769,0
R,,329291,0.039,0.935,-0.355,1.4,-4.1,-1.5,715,800,0
R,,329350,0.020,0.933,-0.318,4.2,-4.4,0.0,709,793,0
R,,329410,0.016,0.936,-0.344,5.7,-6.1,3.0,667,748,0
R,,329470,0.036,0.921,-0.362,8.4,-7.1,5.3,663,741,0
R,,329530,0.047,0.928,-0.376,3.6,-6.6,1.2,644,720,0
R,,329590,0.052,0.929,-0.375,2.5,-5.6,0.2,716,801,0
R,,329650,0.041,0.927,-0.368,1.8,-4.4,-0.8,739,825,0
R,,329710,0.042,0.924,-0.382,0.8,-3.7,-1.6,661,735,0
R,,329770,0.044,0.928,-0.377,-1.1,-3.4,-2.8,722,802,0
R,,329831,0.035,0.926,-0.361,-1.6,-2.8,-3.2,708,783,0
R,,329890,0.023,0.926,-0.359,-0.5,-3.6,-2.4,714,793,0
R,,329950,0.030,0.926,-0.358,0.9,-3.7,-1.4,751,830,0
R,,330009,0.029,0.928,-0.368,2.0,-3.7,-1.3,760,841,0
R,,330070,0.030,0.925,-0.373,1.9,-3.6,-1.3,738,818,0
R,,330160,0.034,0.927,-0.378,0.6,-3.5,-2.4,752,830,0
R,,330220,0.024,0.926,-0.369,1.0,-3.3,-1.9,743,819,0
R,,330280,0.023,0.922,-0.372,2.0,-3.8,-1.7,748,823,0
R,,330340,0.035,0.927,-0.373,2.5,-3.3,-2.2,769,847,0
R,,330400,0.021,0.922,-0.379,1.7,-2.8,-2.0,773,851,0
R,,330460,0.024,0.922,-0.379,0.9,-3.4,-1.5,771,849,0
R,,330520,0.020,0.923,-0.369,0.7,-3.6,-1.5,777,855,0
R,,330581,0.016,0.920,-0.382,1.2,-3.7,-1.2,778,854,0
R,,330640,0.019,0.923,-0.378,0.7,-3.6,-0.9,775,850,0
R,,330700,0.017,0.922,-0.384,0.0,-3.9,-1.4,772,847,0
R,,330760,0.020,0.922,-0.385,0.7,-3.7,-1.2,773,848,0
R,,330820,0.017,0.924,-0.378,0.2,-3.5,-0.8,772,847,0
R,,330880,0.019,0.918,-0.382,0.0,-3.4,-0.8,771,848,0
R,,330940,0.019,0.922,-0.376,-0.1,-3.5,-1.2,773,847,0
R,,331000,0.017,0.923,-0.380,0.0,-3.4,-1.1,774,849,0
R,,331060,0.020,0.922,-0.376,0.1,-3.3,-1.1,774,852,0
R,,331121,0.016,0.924,-0.379,0.4,-3.5,-0.9,775,848,0
R,,331180,0.016,0.923,-0.376,0.4,-3.2,-0.9,774,848,0
R,,331240,0.015,0.920,-0.382,0.7,-3.4,-1.3,774,850,0
R,,331299,0.016,0.924,-0.379,0.3,-3.0,-0.7,777,849,0
R,,331360,0.014,0.921,-0.379,0.0,-3.3,-1.1,778,849,0
R,,331450,0.020,0.925,-0.382,0.3,-3.3,-0.9,775,849,0
R,,331510,0.015,0.921,-0.380,0.5,-3.5,-0.7,778,852,0
R,,331570,0.016,0.925,-0.379,0.5,-3.6,-0.7,778,852,0
R,,331630,0.020,0.924,-0.379,0.7,-3.5,-1.0,779,855,0
R,,331690,0.012,0.918,-0.383,0.5,-3.2,-0.7,780,855,0
R,,331750,0.019,0.920,-0.378,0.7,-3.5,-0.5,771,846,0
R,,331840,0.017,0.922,-0.388,2.0,-3.5,-0.3,774,849,0
R,,331900,0.018,0.919,-0.386,0.7,-3.5,-0.4,776,850,0
R,,331960,0.021,0.921,-0.382,-0.3,-2.9,-0.7,775,850,0
R,,332464,0.017,0.923,-0.376,0.1,-3.2,-0.7,784,858,0
R,,332474,0.017,0.920,-0.382,0.2,-3.2,-0.9,779,854,0
R,,332500,0.018,0.925,-0.378,0.1,-3.0,-0.6,778,853,0
R,,332560,0.015,0.921,-0.381,-0.1,-3.0,-0.9,779,852,0
R,,332621,0.015,0.925,-0.373,0.0,-3.1,-0.6,780,855,0
R,,332680,0.019,0.924,-0.380,0.2,-3.0,-0.7,779,853,0
R,,332740,0.016,0.924,-0.378,-0.2,-3.1,-0.8,777,852,0
R,,332800,0.017,0.922,-0.373,0.5,-3.0,-0.4,769,841,0
R,,332860,0.021,0.922,-0.380,0.8,-3.0,-0.4,775,847,0
R,,332920,0.020,0.923,-0.381,-0.1,-3.2,-0.3,776,849,0
R,,333010,0.020,0.922,-0.374,0.0,-2.9,-0.5,778,850,0
R,,333070,0.021,0.921,-0.375,-0.3,-3.3,-0.2,777,852,0
R,,333130,0.018,0.922,-0.378,-0.7,-3.3,-0.7,777,851,0
R,,333220,0.020,0.925,-0.369,0.1,-3.2,-0.4,778,849,0
R,,333280,0.021,0.925,-0.372,-0.3,-3.2,-0.5,779,852,0
R,,333340,0.021,0.924,-0.369,0.1,-3.0,-0.2,779,851,0
R,,333400,0.019,0.924,-0.371,0.9,-3.2,0.0,779,852,0
R,,333460,0.020,0.922,-0.376,0.9,-3.5,0.0,782,853,0
R,,333520,0.022,0.927,-0.373,0.5,-3.4,-0.3,778,850,0
R,,333581,0.025,0.924,-0.376,0.9,-3.2,-0.6,772,842,0
R,,333640,0.022,0.923,-0.374,0.9,-3.2,-0.7,772,843,0
R,,333701,0.022,0.922,-0.374,0.5,-3.2,-0.7,770,842,0
R,,333803,0.024,0.923,-0.377,0.4,-3.2,-0.9,775,845,0
R,,333820,0.020,0.920,-0.375,0.5,-3.0,-0.9,776,848,0
R,,333880,0.021,0.921,-0.373,0.5,-3.2,-0.8,776,847,0
R,,333940,0.022,0.921,-0.376,0.9,-3.2,-0.6,774,846,0
R,,334000,0.026,0.922,-0.383,0.8,-3.5,-0.7,739,810,0
R,,334060,0.021,0.924,-0.375,1.0,-3.4,-0.7,757,829,0
R,,334121,0.022,0.921,-0.379,0.9,-3.3,-0.4,761,832,0
R,,334180,0.023,0.926,-0.379,0.2,-3.3,-0.7,765,835,0
R,,334241,0.022,0.922,-0.380,0.4,-3.3,-0.7,767,837,0
R,,334300,0.028,0.922,-0.382,0.0,-3.4,-1.0,768,839,0
R,,334360,0.024,0.920,-0.384,0.7,-3.0,-0.8,767,836,0
R,,334420,0.022,0.920,-0.384,0.7,-3.3,-0.7,767,838,0
R,,334480,0.020,0.924,-0.381,0.6,-3.1,-0.5,769,839,0
R,,334541,0.026,0.924,-0.379,0.2,-3.5,-0.7,772,841,0
R,,334600,0.023,0.923,-0.379,-0.2,-3.0,-0.8,774,845,0
R,,334661,0.024,0.920,-0.379,0.0,-3.1,-1.0,775,846,0
R,,334720,0.023,0.922,-0.381,-0.2,-2.9,-0.8,778,848,0
R,,334810,0.018,0.923,-0.377,0.0,-3.1,-0.8,778,848,0
R,,334871,0.022,0.921,-0.381,0.3,-3.2,-0.4,778,845,0
R,,334930,0.021,0.922,-0.377,0.0,-3.2,-0.6,776,848,0
R,,334991,0.024,0.924,-0.375,0.0,-3.1,-0.5,776,848,0
R,,335050,0.024,0.922,-0.378,-0.2,-3.0,-0.8,775,845,0
R,,335110,0.022,0.923,-0.373,0.4,-3.4,-0.6,775,845,0
R,,335170,0.020,0.924,-0.379,0.8,-3.4,-0.6,777,847,0
R,,335915,0.023,0.920,-0.378,-0.3,-3.1,-0.5,783,852,0
R,,335925,0.025,0.920,-0.378,-0.2,-3.1,-0.6,781,851,0
R,,335951,0.027,0.924,-0.377,-0.1,-3.2,-0.4,782,852,0
R,,336010,0.026,0.923,-0.379,-0.7,-3.3,-0.7,785,859,0
R,,336070,0.025,0.923,-0.380,-1.1,-3.4,-1.1,790,860,0
R,,336161,0.026,0.927,-0.373,-1.0,-3.2,-1.5,791,861,0
R,,336250,0.021,0.924,-0.370,-0.3,-3.2,-0.9,792,862,0
R,,336340,0.021,0.924,-0.370,0.0,-3.5,-0.8,789,859,0
R,,336400,0.028,0.927,-0.370,1.1,-3.2,-0.8,787,860,0
R,,336460,0.023,0.924,-0.371,1.8,-2.8,-0.4,788,859,0
R,,336520,0.024,0.921,-0.380,1.8,-3.2,-0.2,789,860,0
R,,336581,0.029,0.921,-0.382,0.4,-3.2,-0.7,788,859,0
R,,336640,0.025,0.925,-0.375,0.0,-3.2,-0.7,789,859,0
R,,336701,0.023,0.921,-0.374,0.1,-3.3,-0.7,789,859,0
R,,336760,0.026,0.925,-0.372,0.0,-3.2,-0.8,789,861,0
R,,336821,0.023,0.922,-0.374,-0.1,-3.2,-1.0,789,859,0
R,,336880,0.020,0.924,-0.376,-0.7,-3.5,-1.4,793,863,0
R,,336940,0.021,0.922,-0.367,0.0,-3.2,-1.4,793,864,0
R,,337043,0.023,0.926,-0.374,-1.1,-2.7,-2.8,793,866,0
R,,337060,0.020,0.925,-0.368,-1.1,-2.9,-2.7,795,867,0
R,,337121,0.016,0.928,-0.363,-0.4,-3.2,-1.0,798,869,0
R,,337180,0.013,0.925,-0.360,2.2,-4.2,0.8,796,867,0
R,,337241,0.026,0.924,-0.372,3.0,-4.2,1.1,796,864,0
R,,337300,0.026,0.923,-0.383,1.4,-2.8,-17.9,796,869,0
R,,337390,0.022,0.924,-0.372,0.6,-3.3,0.0,796,870,0
R,,337451,0.027,0.927,-0.372,1.8,-3.9,0.0,796,868,0
R,,337510,0.023,0.922,-0.379,2.3,-3.9,0.4,796,868,0
R,,337600,0.029,0.923,-0.373,2.0,-3.1,0.0,795,866,0
R,,337661,0.023,0.916,-0.382,3.0,-2.3,0.6,796,866,0
R,,337720,0.025,0.920,-0.383,2.5,-3.0,0.7,795,868,0
R,,337781,0.039,0.920,-0.395,0.4,-2.8,-0.9,795,868,0
R,,337840,0.032,0.918,-0.389,-2.1,-2.5,-2.1,794,868,0
R,,337900,0.027,0.922,-0.375,-1.1,-2.9,-1.1,796,869,0
R,,337960,0.025,0.919,-0.379,-0.2,-3.2,-0.7,799,870,0
R,,338020,0.026,0.922,-0.383,-0.2,-3.7,-0.5,798,869,0
R,,338081,0.031,0.922,-0.377,-1.0,-3.4,-1.4,799,869,0
R,,338170,0.026,0.925,-0.376,-1.1,-3.2,-1.3,801,872,0
R,,338230,0.030,0.923,-0.374,-0.2,-3.0,-1.1,799,871,0
R,,338291,0.025,0.925,-0.379,0.0,-3.0,-0.8,800,871,0
R,,338350,0.026,0.925,-0.374,0.2,-3.2,-0.8,799,869,0
R,,338411,0.026,0.925,-0.374,0.6,-3.4,-0.5,799,870,0
R,,338470,0.026,0.924,-0.373,1.2,-3.2,-0.2,800,870,0
R,,338531,0.026,0.925,-0.380,0.9,-3.5,-0.4,799,871,0
R,,338590,0.026,0.921,-0.381,0.4,-3.2,-0.7,802,872,0
R,,338650,0.026,0.923,-0.375,0.3,-3.5,-0.7,799,871,0
R,,338710,0.028,0.922,-0.379,0.5,-3.2,-0.7,802,872,0
