device_ms,toe_L,heel_L,toe_R,heel_R
341500,,,752.0,815.0
341513,810.0,864.0,,
341560,,,755.0,823.0
341573,844.0,891.0,,
341621,,,767.0,834.0
341633,852.0,898.0,,
341680,,,775.0,846.0
341693,856.0,901.0,,
341741,,,820.0,891.0
341752,856.0,902.0,,
341831,,,734.0,799.0
341843,859.0,905.0,,
341890,,,765.0,834.0
341903,858.0,907.0,,
341951,,,743.0,809.0
341962,858.0,907.0,,
342023,849.0,907.0,,
342083,804.0,907.0,,
342143,759.0,906.0,,
342203,504.0,909.0,,
342292,337.0,851.0,,
342353,319.0,738.0,,
342413,340.0,732.0,,
342455,,,806.0,876.0
342465,,,803.0,872.0
342473,385.0,748.0,,
342491,,,803.0,873.0
342533,397.0,750.0,,
342550,,,804.0,871.0
342611,,,822.0,893.0
342623,359.0,731.0,,
342670,,,821.0,892.0
342683,307.0,721.0,,
342731,,,819.0,891.0
342773,636.0,784.0,,
342791,,,815.0,887.0
342833,816.0,870.0,,
342850,,,812.0,885.0
342893,837.0,889.0,,
342911,,,815.0,887.0
342953,850.0,896.0,,
342970,,,816.0,889.0
343013,858.0,901.0,,
343031,,,820.0,889.0
343073,859.0,903.0,,
343090,,,818.0,888.0
343133,859.0,902.0,,
343151,,,820.0,890.0
343193,855.0,904.0,,
343210,,,822.0,891.0
343252,859.0,904.0,,
343271,,,821.0,892.0
343313,861.0,905.0,,
343331,,,821.0,891.0
343390,,,818.0,889.0
343451,,,820.0,892.0
343510,,,817.0,892.0
343571,,,819.0,891.0
343630,,,819.0,893.0
343691,,,819.0,893.0
343750,,,820.0,893.0
343811,,,822.0,894.0
343847,343.0,733.0,,
343857,354.0,734.0,,
343871,,,820.0,892.0
343930,,,820.0,891.0
343943,310.0,739.0,,
343990,,,820.0,893.0
344046,819.0,871.0,,
344050,,,820.0,891.0
344063,829.0,879.0,,
344111,,,822.0,891.0
344166,851.0,898.0,,
344201,,,821.0,894.0
344213,853.0,901.0,,
344260,,,823.0,891.0
344273,855.0,902.0,,
344321,,,779.0,848.0
344333,856.0,904.0,,
344380,,,745.0,810.0
344392,858.0,904.0,,
344441,,,788.0,855.0
344453,859.0,908.0,,
344500,,,789.0,857.0
344513,855.0,907.0,,
344561,,,729.0,793.0
344573,850.0,909.0,,
344621,,,740.0,807.0
344633,797.0,906.0,,
344680,,,700.0,774.0
344693,570.0,909.0,,
344741,,,676.0,762.0
344752,315.0,903.0,,
344800,,,605.0,707.0
344843,336.0,749.0,,
344861,,,512.0,625.0
344903,371.0,755.0,,
344920,,,477.0,644.0
344963,411.0,761.0,,
344981,,,440.0,708.0
345023,400.0,752.0,,
345041,,,308.0,730.0
345083,377.0,733.0,,
345101,,,259.0,653.0
345143,359.0,717.0,,
345203,375.0,738.0,,
345263,795.0,852.0,,
345323,833.0,883.0,,
345413,848.0,894.0,,
345473,849.0,894.0,,
345563,852.0,894.0,,
345666,851.0,897.0,,
345683,853.0,897.0,,
345743,853.0,899.0,,
345803,850.0,902.0,,
345815,,,588.0,809.0
345825,,,630.0,853.0
345880,,,730.0,835.0
345893,642.0,906.0,,
345941,,,807.0,897.0
345953,429.0,907.0,,
346013,418.0,877.0,,
346031,,,817.0,900.0
346090,,,820.0,899.0
346103,281.0,752.0,,
346151,,,823.0,900.0
346163,340.0,748.0,,
346210,,,824.0,901.0
346223,407.0,740.0,,
346271,,,826.0,900.0
346326,286.0,717.0,,
346331,,,827.0,900.0
346343,249.0,711.0,,
346391,,,831.0,900.0
346403,293.0,742.0,,
346493,756.0,830.0,,
346494,,,832.0,902.0
346541,,,831.0,901.0
346553,832.0,885.0,,
346613,845.0,895.0,,
346644,,,831.0,901.0
346673,851.0,901.0,,
346691,,,829.0,899.0
346733,853.0,903.0,,
346781,,,830.0,898.0
346840,,,826.0,895.0
346901,,,825.0,893.0
346991,,,822.0,892.0
347050,,,824.0,893.0
347110,,,822.0,894.0
347201,,,825.0,894.0
347231,,,826.0,894.0
347291,,,826.0,895.0
347394,,,826.0,895.0
347441,,,827.0,898.0
347448,416.0,753.0,,
347458,420.0,746.0,,
347483,431.0,751.0,,
347500,,,824.0,894.0
347543,392.0,747.0,,
347561,,,815.0,900.0
347603,295.0,716.0,,
347621,,,737.0,898.0
347681,,,643.0,880.0
347693,363.0,765.0,,
347741,,,224.0,621.0
347753,752.0,827.0,,
347800,,,337.0,596.0
347813,830.0,880.0,,
347861,,,375.0,603.0
347903,851.0,896.0,,
347920,,,346.0,526.0
347963,854.0,900.0,,
347981,,,370.0,570.0
348023,858.0,902.0,,
348041,,,308.0,548.0
348083,858.0,904.0,,
348101,,,198.0,637.0
348143,860.0,905.0,,
348161,,,151.0,704.0
348203,861.0,906.0,,
348221,,,161.0,671.0
348263,862.0,906.0,,
348281,,,198.0,701.0
348323,858.0,908.0,,
348340,,,312.0,371.0
348383,850.0,907.0,,
348401,,,643.0,717.0
348460,,,759.0,832.0
348486,740.0,905.0,,
348521,,,812.0,884.0
348563,441.0,889.0,,
348581,,,825.0,892.0
348624,532.0,819.0,,
348641,,,829.0,898.0
348683,649.0,808.0,,
348773,685.0,802.0,,
348833,680.0,793.0,,
348893,678.0,795.0,,
348983,676.0,807.0,,
349043,797.0,862.0,,
349103,824.0,878.0,,
349145,,,707.0,837.0
349155,,,557.0,752.0
349164,836.0,886.0,,
349181,,,617.0,852.0
349223,845.0,891.0,,
349241,,,549.0,851.0
349283,847.0,892.0,,
349300,,,136.0,731.0
349342,847.0,892.0,,
349361,,,134.0,777.0
349403,849.0,894.0,,
349420,,,184.0,524.0
349463,850.0,893.0,,
349481,,,101.0,404.0
349541,,,169.0,573.0
349553,851.0,895.0,,
349601,,,259.0,597.0
349613,851.0,898.0,,
349661,,,269.0,585.0
349673,851.0,898.0,,
349721,,,210.0,603.0
349763,703.0,895.0,,
349781,,,161.0,656.0
349823,503.0,869.0,,
349871,,,139.0,637.0
349883,630.0,805.0,,
349931,,,179.0,674.0
349943,661.0,803.0,,
349991,,,247.0,314.0
350003,658.0,796.0,,
350051,,,776.0,852.0
350063,627.0,792.0,,
350111,,,806.0,875.0
350124,573.0,787.0,,
350183,414.0,773.0,,
350214,,,821.0,891.0
350243,566.0,781.0,,
350261,,,823.0,891.0
350321,,,824.0,890.0
350333,820.0,871.0,,
350380,,,828.0,895.0
350441,,,828.0,893.0
350500,,,831.0,898.0
350561,,,771.0,831.0
350621,,,810.0,876.0
350681,,,775.0,870.0
350741,,,600.0,747.0
350801,,,599.0,875.0
350837,862.0,908.0,,
350847,858.0,903.0,,
350861,,,382.0,763.0
350903,857.0,905.0,,
350920,,,54.0,436.0
350963,810.0,903.0,,
350981,,,75.0,322.0
351023,594.0,907.0,,
351071,,,153.0,516.0
351113,365.0,882.0,,
351130,,,219.0,464.0
351172,371.0,763.0,,
351191,,,326.0,597.0
351233,338.0,742.0,,
351250,,,362.0,587.0
351293,431.0,741.0,,
351311,,,274.0,654.0
351371,,,190.0,549.0
351383,348.0,757.0,,
351443,356.0,737.0,,
351460,,,169.0,682.0
351503,286.0,739.0,,
351563,583.0,776.0,,
351564,,,169.0,245.0
351581,,,420.0,516.0
351624,822.0,874.0,,
351641,,,748.0,823.0
351683,839.0,889.0,,
351731,,,810.0,879.0
351744,846.0,894.0,,
351791,,,820.0,887.0
351803,847.0,891.0,,
351851,,,824.0,890.0
351863,849.0,897.0,,
351911,,,828.0,894.0
351923,852.0,899.0,,
351983,853.0,899.0,,
352043,854.0,901.0,,
352103,855.0,905.0,,
352164,846.0,904.0,,
352223,709.0,906.0,,
352284,420.0,911.0,,
352343,312.0,882.0,,
352403,351.0,785.0,,
352416,,,622.0,873.0
352426,,,623.0,888.0
352451,,,578.0,843.0
352462,357.0,756.0,,
352511,,,146.0,747.0
352553,380.0,756.0,,
352571,,,56.0,582.0
352613,362.0,738.0,,
352661,,,157.0,469.0
352673,300.0,735.0,,
352721,,,129.0,382.0
352776,551.0,779.0,,
352781,,,195.0,443.0
352823,778.0,843.0,,
352841,,,183.0,463.0
352901,,,230.0,546.0
352914,845.0,893.0,,
352960,,,126.0,542.0
352973,853.0,897.0,,
353034,855.0,901.0,,
353051,,,158.0,617.0
353093,857.0,904.0,,
353141,,,539.0,614.0
353153,858.0,905.0,,
353201,,,784.0,858.0
353213,859.0,906.0,,
353273,856.0,908.0,,
353304,,,823.0,892.0
353321,,,825.0,893.0
353333,840.0,906.0,,
353381,,,830.0,895.0
353393,783.0,907.0,,
353441,,,827.0,896.0
353454,672.0,908.0,,
353500,,,822.0,895.0
353513,462.0,909.0,,
353574,340.0,892.0,,
353591,,,625.0,688.0
353633,310.0,701.0,,
353651,,,658.0,749.0
353754,,,504.0,671.0
353771,,,440.0,592.0
353874,,,521.0,856.0
353891,,,498.0,840.0
353951,,,92.0,534.0
354011,,,57.0,503.0
354071,,,171.0,590.0
354131,,,145.0,464.0
354138,831.0,881.0,,
354148,832.0,885.0,,
354191,,,135.0,482.0
354204,847.0,896.0,,
354250,,,198.0,556.0
354292,856.0,903.0,,
354311,,,262.0,610.0
354353,859.0,904.0,,
354370,,,261.0,559.0
354414,861.0,905.0,,
354431,,,201.0,660.0
354503,859.0,906.0,,
354521,,,133.0,691.0
354563,861.0,907.0,,
354581,,,183.0,704.0
354624,858.0,910.0,,
354641,,,363.0,431.0
354701,,,732.0,812.0
354713,811.0,905.0,,
354761,,,794.0,869.0
354773,729.0,907.0,,
354821,,,818.0,888.0
354833,483.0,912.0,,
354881,,,824.0,893.0
354893,394.0,892.0,,
354941,,,825.0,897.0
354983,285.0,742.0,,
355000,,,826.0,896.0
355043,388.0,738.0,,
355061,,,829.0,897.0
355103,388.0,744.0,,
355121,,,829.0,898.0
355181,,,833.0,899.0
355193,405.0,752.0,,
355253,361.0,725.0,,
355313,280.0,735.0,,
355374,400.0,777.0,,
355433,805.0,861.0,,
355494,840.0,890.0,,
355553,849.0,897.0,,
355614,851.0,899.0,,
355673,855.0,901.0,,
355685,,,143.0,547.0
355695,,,145.0,545.0
355721,,,152.0,484.0
355733,855.0,902.0,,
355793,858.0,902.0,,
355811,,,156.0,532.0
355853,860.0,905.0,,
355914,859.0,905.0,,
355915,,,260.0,548.0
355961,,,311.0,604.0
355973,859.0,906.0,,
356034,840.0,907.0,,
356051,,,67.0,548.0
356093,736.0,909.0,,
356111,,,132.0,538.0
356154,513.0,907.0,,
356171,,,173.0,565.0
356213,330.0,891.0,,
356273,289.0,756.0,,
356274,,,632.0,705.0
356291,,,706.0,788.0
356333,313.0,754.0,,
356351,,,788.0,858.0
356393,417.0,744.0,,
356411,,,808.0,881.0
356471,,,821.0,887.0
356483,482.0,759.0,,
356531,,,828.0,892.0
356543,383.0,742.0,,
356591,,,824.0,895.0
356603,305.0,735.0,,
356651,,,827.0,894.0
356664,556.0,776.0,,
356711,,,822.0,893.0
356723,795.0,857.0,,
356771,,,820.0,896.0
356784,834.0,886.0,,
356831,,,822.0,894.0
356843,845.0,896.0,,
356891,,,818.0,887.0
356904,851.0,898.0,,
356951,,,800.0,868.0
356963,854.0,901.0,,
357011,,,550.0,631.0
357071,,,462.0,543.0
357131,,,589.0,771.0
357221,,,565.0,884.0
357281,,,202.0,704.0
357341,,,74.0,475.0
357401,,,93.0,323.0
357461,,,144.0,541.0
357468,312.0,889.0,,
357478,316.0,884.0,,
357503,358.0,856.0,,
357551,,,262.0,612.0
357563,542.0,738.0,,
357611,,,415.0,684.0
357624,574.0,747.0,,
357671,,,399.0,655.0
357713,504.0,747.0,,
357731,,,414.0,666.0
357773,469.0,738.0,,
357821,,,217.0,657.0
357833,378.0,715.0,,
357881,,,160.0,692.0
357893,396.0,724.0,,
357941,,,177.0,728.0
357954,769.0,847.0,,
358001,,,184.0,731.0
358013,837.0,888.0,,
358061,,,278.0,724.0
358074,848.0,895.0,,
358133,851.0,899.0,,
358151,,,621.0,718.0
358194,857.0,902.0,,
358211,,,756.0,832.0
358253,859.0,905.0,,
358271,,,793.0,865.0
358313,858.0,903.0,,
358332,,,816.0,887.0
358374,859.0,904.0,,
358391,,,825.0,893.0
358433,857.0,905.0,,
358451,,,826.0,895.0
358494,856.0,905.0,,
358541,,,825.0,896.0
358553,850.0,903.0,,
358614,755.0,906.0,,
358673,549.0,906.0,,
358734,346.0,883.0,,
358793,327.0,732.0,,
358853,363.0,733.0,,
358914,421.0,739.0,,
359003,399.0,749.0,,
359064,389.0,742.0,,
359124,352.0,742.0,,
359183,360.0,747.0,,
359244,768.0,836.0,,
359303,835.0,884.0,,
359364,845.0,893.0,,
359423,851.0,899.0,,
359513,859.0,905.0,,
359574,860.0,906.0,,
359633,862.0,906.0,,
359675,,,153.0,577.0
359685,,,143.0,626.0
359694,861.0,906.0,,
359711,,,143.0,530.0
359753,861.0,906.0,,
359771,,,173.0,613.0
359814,861.0,908.0,,
359832,,,176.0,622.0
359874,843.0,903.0,,
359891,,,364.0,457.0
359933,756.0,907.0,,
359981,,,769.0,844.0
359994,461.0,908.0,,
360041,,,804.0,875.0
360083,353.0,782.0,,
360101,,,821.0,889.0
360161,,,824.0,892.0
360173,429.0,754.0,,
360221,,,826.0,895.0
360234,478.0,747.0,,
360311,,,823.0,897.0
360372,,,817.0,898.0
360431,,,757.0,861.0
360491,,,539.0,696.0
360551,,,462.0,610.0
360641,,,488.0,654.0
360731,,,502.0,888.0
360791,,,116.0,592.0
360851,,,101.0,590.0
360912,,,144.0,454.0
360948,858.0,909.0,,
360958,855.0,906.0,,
360971,,,143.0,592.0
360984,847.0,904.0,,
361031,,,101.0,418.0
361074,737.0,905.0,,
361090,,,175.0,464.0
361133,586.0,908.0,,
361151,,,246.0,573.0
361194,369.0,903.0,,
361211,,,189.0,616.0
361253,412.0,877.0,,
361271,,,127.0,584.0
361314,235.0,742.0,,
361361,,,150.0,706.0
361374,335.0,728.0,,
361421,,,162.0,613.0
361433,336.0,736.0,,
361481,,,673.0,778.0
361494,395.0,740.0,,
361541,,,776.0,852.0
361553,357.0,730.0,,
361614,244.0,729.0,,
361631,,,822.0,892.0
361673,303.0,760.0,,
361691,,,829.0,897.0
361734,752.0,827.0,,
361781,,,826.0,898.0
361793,824.0,878.0,,
361854,843.0,892.0,,
361872,,,806.0,892.0
361914,853.0,899.0,,
361931,,,758.0,852.0
361973,853.0,903.0,,
362021,,,644.0,800.0
362034,857.0,904.0,,
362093,857.0,904.0,,
362111,,,537.0,727.0
362154,858.0,907.0,,
362171,,,597.0,843.0
362231,,,493.0,849.0
362256,846.0,905.0,,
362274,831.0,905.0,,
362321,,,49.0,597.0
362333,698.0,909.0,,
362394,444.0,910.0,,
362424,,,148.0,410.0
362441,,,123.0,401.0
362454,307.0,885.0,,
362513,340.0,762.0,,
362531,,,150.0,539.0
362574,356.0,752.0,,
362591,,,214.0,551.0
362633,391.0,741.0,,
362694,377.0,729.0,,
362753,351.0,724.0,,
362814,249.0,735.0,,
362874,284.0,762.0,,
362934,691.0,804.0,,
362994,808.0,865.0,,
363053,838.0,887.0,,
363114,851.0,897.0,,
363173,853.0,902.0,,
363234,855.0,902.0,,
363293,857.0,905.0,,
363354,858.0,905.0,,
363414,857.0,907.0,,
363474,852.0,909.0,,
363534,800.0,904.0,,
363593,767.0,907.0,,
364128,343.0,713.0,,
364138,355.0,711.0,,
364164,347.0,726.0,,
364224,746.0,815.0,,
364284,824.0,875.0,,
364343,843.0,891.0,,
364404,851.0,897.0,,
364463,851.0,897.0,,
364524,856.0,900.0,,
364583,857.0,903.0,,
364644,857.0,904.0,,
364747,854.0,906.0,,
364764,852.0,906.0,,
364854,799.0,903.0,,
364914,796.0,904.0,,
364974,482.0,909.0,,
365034,407.0,889.0,,
365093,206.0,740.0,,
365154,275.0,716.0,,
365213,301.0,719.0,,
365274,296.0,728.0,,
365333,311.0,724.0,,
365394,250.0,702.0,,
365454,235.0,708.0,,
365514,481.0,757.0,,
365574,803.0,860.0,,
365633,842.0,889.0,,
365694,851.0,897.0,,
365753,852.0,899.0,,
365814,856.0,901.0,,
365874,856.0,901.0,,
365934,857.0,901.0,,
366024,857.0,905.0,,
366083,850.0,904.0,,
366144,769.0,907.0,,
366204,647.0,906.0,,
366264,321.0,899.0,,
366324,284.0,815.0,,
366383,311.0,733.0,,
366444,316.0,732.0,,
366503,362.0,741.0,,
366564,314.0,724.0,,
366624,281.0,718.0,,
366684,235.0,722.0,,
366744,269.0,732.0,,
366804,726.0,818.0,,
367308,861.0,908.0,,
367318,858.0,906.0,,
367344,855.0,904.0,,
367404,829.0,905.0,,
367463,790.0,906.0,,
367524,480.0,907.0,,
367583,320.0,881.0,,
367644,350.0,767.0,,
367704,456.0,733.0,,
367764,429.0,733.0,,
367824,394.0,733.0,,
367884,374.0,724.0,,
367944,288.0,707.0,,
368003,299.0,722.0,,
368064,627.0,774.0,,
368124,826.0,879.0,,
368184,847.0,891.0,,
368244,853.0,899.0,,
368333,855.0,900.0,,
368394,856.0,900.0,,
368454,859.0,903.0,,
368514,859.0,904.0,,
368574,856.0,905.0,,
368634,840.0,905.0,,
368694,783.0,907.0,,
368753,563.0,909.0,,
368814,337.0,900.0,,
368874,363.0,850.0,,
368934,298.0,737.0,,
368994,330.0,728.0,,
369054,387.0,737.0,,
369114,393.0,725.0,,
369174,346.0,713.0,,
369234,241.0,721.0,,
369293,258.0,747.0,,
369354,709.0,801.0,,
369414,831.0,882.0,,
369474,846.0,895.0,,
369534,850.0,897.0,,
369594,854.0,899.0,,
369654,853.0,902.0,,
369714,855.0,904.0,,
369774,857.0,902.0,,
369833,854.0,904.0,,
369894,847.0,905.0,,
369954,704.0,908.0,,
370699,840.0,894.0,,
370709,839.0,892.0,,
370734,841.0,893.0,,
370793,846.0,897.0,,
370854,847.0,900.0,,
370914,848.0,900.0,,
370974,854.0,901.0,,
371034,853.0,904.0,,
371094,850.0,901.0,,
371154,832.0,905.0,,
371214,403.0,912.0,,
371274,252.0,907.0,,
371333,225.0,865.0,,
371394,367.0,782.0,,
371454,361.0,744.0,,
371514,443.0,721.0,,
371604,372.0,715.0,,
371664,249.0,731.0,,
371724,366.0,764.0,,
371784,741.0,829.0,,
371844,819.0,880.0,,
371904,832.0,888.0,,
371994,848.0,897.0,,
372054,850.0,902.0,,
372114,853.0,905.0,,
372174,851.0,906.0,,
372234,850.0,907.0,,
372294,837.0,906.0,,
372354,766.0,907.0,,
372414,595.0,908.0,,
372474,370.0,907.0,,
372534,292.0,877.0,,
372594,243.0,708.0,,
372684,365.0,718.0,,
372744,404.0,721.0,,
372804,429.0,721.0,,
372864,410.0,719.0,,
372924,324.0,725.0,,
373014,334.0,738.0,,
373074,758.0,826.0,,
373134,835.0,885.0,,
373194,844.0,892.0,,
373284,854.0,900.0,,
373344,856.0,904.0,,
373404,852.0,906.0,,
373464,843.0,906.0,,
373999,359.0,713.0,,
374009,333.0,709.0,,
374034,364.0,716.0,,
374094,442.0,726.0,,
374184,400.0,746.0,,
374274,285.0,734.0,,
374334,295.0,736.0,,
374424,806.0,860.0,,
374514,842.0,890.0,,
374574,849.0,896.0,,
374634,851.0,901.0,,
374694,853.0,901.0,,
374784,857.0,905.0,,
374844,857.0,907.0,,
374904,855.0,907.0,,
374964,849.0,907.0,,
375024,819.0,906.0,,
375114,546.0,905.0,,
375174,311.0,899.0,,
375234,226.0,852.0,,
375324,380.0,736.0,,
375384,390.0,742.0,,
375444,464.0,739.0,,
375504,452.0,761.0,,
375564,425.0,758.0,,
375625,386.0,737.0,,
375714,347.0,751.0,,
375804,783.0,847.0,,
375864,822.0,878.0,,
375924,838.0,891.0,,
376014,850.0,897.0,,
376074,854.0,902.0,,
376134,856.0,903.0,,
376194,859.0,904.0,,
376254,860.0,903.0,,
376314,858.0,906.0,,
376375,857.0,905.0,,
376464,853.0,904.0,,
376524,790.0,906.0,,
376584,665.0,904.0,,
376644,388.0,902.0,,
376705,255.0,881.0,,
376794,380.0,751.0,,
376854,495.0,751.0,,
376915,530.0,756.0,,
376974,520.0,760.0,,
377479,853.0,900.0,,
377489,850.0,900.0,,
377514,851.0,902.0,,
377574,853.0,901.0,,
377634,856.0,904.0,,
377694,856.0,902.0,,
377754,858.0,904.0,,
377814,858.0,903.0,,
377875,860.0,904.0,,
377934,860.0,902.0,,
377995,859.0,907.0,,
378054,858.0,906.0,,
378114,860.0,906.0,,
378174,856.0,906.0,,
378234,856.0,905.0,,
378294,857.0,909.0,,
378354,857.0,906.0,,
378415,859.0,907.0,,
378474,856.0,910.0,,
378535,859.0,907.0,,
378594,859.0,905.0,,
378654,859.0,908.0,,
378714,860.0,909.0,,
378774,860.0,909.0,,
378834,861.0,908.0,,
378894,859.0,908.0,,
378955,859.0,907.0,,
379014,860.0,907.0,,
379075,860.0,907.0,,
379134,860.0,907.0,,
379194,861.0,909.0,,
379253,861.0,906.0,,
379314,862.0,908.0,,
379375,862.0,907.0,,
379434,863.0,907.0,,
379495,863.0,907.0,,
379554,861.0,911.0,,
379614,862.0,910.0,,
379674,861.0,908.0,,
379734,862.0,908.0,,
379794,861.0,907.0,,
379854,861.0,908.0,,
379915,863.0,906.0,,
379974,863.0,908.0,,
380035,862.0,908.0,,
380094,864.0,908.0,,
380599,867.0,912.0,,
380609,866.0,910.0,,
380634,863.0,908.0,,
380694,864.0,909.0,,
380754,866.0,911.0,,
380814,864.0,910.0,,
380875,864.0,909.0,,
380934,864.0,909.0,,
380995,862.0,908.0,,
381054,862.0,907.0,,
381115,864.0,909.0,,
381174,864.0,907.0,,
381234,863.0,909.0,,
381294,863.0,907.0,,
381354,864.0,908.0,,
381415,865.0,908.0,,
381474,864.0,910.0,,
381535,862.0,910.0,,
381594,866.0,908.0,,
381655,864.0,910.0,,
381714,864.0,909.0,,
381774,863.0,910.0,,
381834,864.0,910.0,,
381894,864.0,910.0,,
381955,864.0,908.0,,
382014,865.0,910.0,,
382075,865.0,909.0,,
382134,865.0,910.0,,
382195,865.0,909.0,,
382254,864.0,909.0,,
382314,867.0,909.0,,
382375,865.0,908.0,,
382434,865.0,912.0,,
382495,867.0,909.0,,
382554,865.0,909.0,,
382615,866.0,909.0,,
382674,867.0,910.0,,
382734,866.0,910.0,,
382794,866.0,910.0,,
382854,867.0,909.0,,
382915,864.0,910.0,,
382974,865.0,911.0,,
383035,866.0,908.0,,
383094,867.0,909.0,,
383155,866.0,910.0,,
383214,865.0,909.0,,
383958,869.0,912.0,,
383968,867.0,911.0,,
383995,866.0,909.0,,
384054,865.0,908.0,,
384115,868.0,910.0,,
384174,866.0,909.0,,
384235,867.0,909.0,,
384294,868.0,908.0,,
384354,866.0,909.0,,
384415,867.0,911.0,,
384474,865.0,910.0,,
384535,867.0,909.0,,
384594,867.0,909.0,,
384655,868.0,909.0,,
384714,867.0,911.0,,
384775,869.0,910.0,,
384834,868.0,911.0,,
384894,867.0,910.0,,
384954,867.0,911.0,,
385014,867.0,910.0,,
385118,867.0,909.0,,
385134,868.0,912.0,,
385195,867.0,911.0,,
385254,867.0,911.0,,
385314,870.0,911.0,,
385375,867.0,911.0,,
385434,865.0,912.0,,
385495,869.0,911.0,,
385554,869.0,911.0,,
385615,868.0,911.0,,
385674,866.0,911.0,,
385735,867.0,910.0,,
385794,868.0,911.0,,
385854,867.0,911.0,,
385915,867.0,909.0,,
385974,868.0,910.0,,
386035,867.0,910.0,,
386094,867.0,911.0,,
386155,867.0,909.0,,
386214,867.0,912.0,,
386275,867.0,910.0,,
386334,865.0,909.0,,
386394,868.0,911.0,,
386455,869.0,911.0,,
386514,867.0,910.0,,
386575,867.0,911.0,,
387079,869.0,911.0,,
387089,865.0,907.0,,
387115,865.0,910.0,,
387174,868.0,909.0,,
387235,865.0,908.0,,
387294,868.0,909.0,,
387355,865.0,909.0,,
387415,864.0,907.0,,
387474,867.0,908.0,,
387534,864.0,909.0,,
387594,869.0,909.0,,
387655,867.0,909.0,,
387714,866.0,908.0,,
387775,867.0,909.0,,
387834,867.0,911.0,,
387894,868.0,912.0,,
387955,866.0,908.0,,
388014,866.0,908.0,,
388075,866.0,909.0,,
388134,867.0,910.0,,
388195,865.0,910.0,,
388254,868.0,909.0,,
388315,867.0,909.0,,
388375,868.0,910.0,,
388434,867.0,909.0,,
388495,867.0,909.0,,
388554,865.0,910.0,,
388615,866.0,912.0,,
388674,868.0,911.0,,
388764,868.0,910.0,,
388824,868.0,910.0,,
388884,867.0,911.0,,
388945,867.0,910.0,,
389004,868.0,911.0,,
389065,868.0,911.0,,
389125,869.0,910.0,,
389184,866.0,912.0,,
389245,869.0,911.0,,
389304,868.0,911.0,,
389365,867.0,911.0,,
389424,868.0,910.0,,
389485,868.0,911.0,,
389544,867.0,911.0,,
389605,868.0,909.0,,
389708,868.0,911.0,,
389724,867.0,908.0,,
390259,872.0,914.0,,
390269,868.0,911.0,,
390294,868.0,910.0,,
390355,866.0,909.0,,
390415,868.0,909.0,,
390475,867.0,908.0,,
390535,867.0,910.0,,
390594,868.0,909.0,,
390654,867.0,910.0,,
390714,867.0,911.0,,
390775,869.0,909.0,,
390834,868.0,910.0,,
390895,866.0,907.0,,
390955,867.0,909.0,,
391014,865.0,908.0,,
391075,865.0,909.0,,
391134,867.0,909.0,,
391195,865.0,907.0,,
391285,864.0,906.0,,
391344,865.0,906.0,,
391405,864.0,906.0,,
391464,862.0,906.0,,
391525,862.0,905.0,,
391584,861.0,905.0,,
391645,863.0,905.0,,
391705,863.0,908.0,,
391765,862.0,905.0,,
391825,863.0,906.0,,
391884,863.0,907.0,,
391945,863.0,907.0,,
392004,864.0,907.0,,
392065,865.0,908.0,,
392125,865.0,908.0,,
392185,865.0,908.0,,
392245,864.0,907.0,,
392305,864.0,907.0,,
392365,864.0,908.0,,
392455,865.0,911.0,,
392515,866.0,909.0,,
392575,863.0,908.0,,
392634,866.0,908.0,,
392695,866.0,908.0,,
392754,866.0,907.0,,
392815,866.0,910.0,,
392875,867.0,911.0,,
392935,867.0,909.0,,
393649,871.0,912.0,,
393659,868.0,910.0,,
393685,867.0,907.0,,
393745,865.0,908.0,,
393805,868.0,909.0,,
393865,866.0,911.0,,
393924,865.0,909.0,,
393985,868.0,911.0,,
394044,868.0,909.0,,
394105,867.0,908.0,,
394165,865.0,908.0,,
394225,862.0,906.0,,
394285,864.0,908.0,,
394345,862.0,905.0,,
394405,862.0,904.0,,
394464,862.0,904.0,,
394525,865.0,907.0,,
394584,862.0,906.0,,
394645,862.0,906.0,,
394705,861.0,906.0,,
394765,862.0,905.0,,
394825,863.0,903.0,,
394885,862.0,905.0,,
394945,856.0,899.0,,
395048,827.0,876.0,,
395065,822.0,872.0,,
395125,791.0,858.0,,
395185,781.0,851.0,,
395245,734.0,827.0,,
395305,692.0,806.0,,
395365,608.0,792.0,,
395425,458.0,791.0,,
395485,699.0,812.0,,
395544,730.0,824.0,,
395604,735.0,829.0,,
395695,736.0,834.0,,
395754,737.0,835.0,,
395815,739.0,836.0,,
395875,739.0,834.0,,
395935,742.0,833.0,,
395995,742.0,834.0,,
396055,745.0,836.0,,
396115,746.0,836.0,,
396175,748.0,838.0,,
396235,747.0,837.0,,
396294,746.0,840.0,,
396799,821.0,875.0,,
396809,823.0,880.0,,
396834,838.0,891.0,,
396895,852.0,898.0,,
396955,856.0,904.0,,
397015,859.0,904.0,,
397075,858.0,905.0,,
397135,857.0,907.0,,
397195,856.0,910.0,,
397255,851.0,907.0,,
397315,849.0,909.0,,
397375,839.0,909.0,,
397434,823.0,908.0,,
397495,790.0,907.0,,
397555,753.0,908.0,,
397615,615.0,908.0,,
397675,454.0,907.0,,
397735,261.0,899.0,,
397794,206.0,830.0,,
397855,291.0,701.0,,
397915,437.0,732.0,,
397975,562.0,751.0,,
398065,604.0,752.0,,
398125,554.0,753.0,,
398185,397.0,723.0,,
398245,241.0,717.0,,
398305,223.0,735.0,,
