0, 1717.567667 802 917 0 916 0.1 0.22 0.1 0.22 0.1 0.22 0.1 0.22;
1, 1842.567667 802 917 0 926 0.1 0.22 0.1 0.22 0.1 0.22 0.1 0.22;
2, 1952.567667 572 794 0 926 0.1 0.22 0.1 0.22 0.1 0.22 0.1 0.22;
3, 2082.567667 572 794 814 913 0.1 0.22 0.1 0.22 0.1 0.22 0.1 0.22;
4, 2197.567667 620 785 814 913 0.1 0.22 0.1 0.22 0.1 0.22 0.1 0.22;
5, 2322.567667 620 785 818 915 0.1 0.22 0.1 0.22 0.1 0.22 0.1 0.22;
6, 2467.567667 805 889 818 915 0.1 0.22 0.1 0.22 0.1 0.22 0.1 0.22;
7, 2559.972417 805 889 680 892 0.1 0.22 0.1 0.22 0.1 0.22 0.1 0.22;
8, 2704.972417 837 915 680 892 0.1 0.22 0.1 0.22 0.1 0.22 0.1 0.22;
9, 2804.972417 837 915 0 869 0.1 0.22 0.1 0.22 0.1 0.22 0.1 0.22;
10, 2944.972417 838 914 0 869 0.1 0.22 0.1 0.22 0.1 0.22 0.1 0.22;
11, 3044.972417 838 914 0 910 0.1 0.22 0.1 0.22 0.1 0.22 0.1 0.22;
12, 3184.972417 627 907 0 910 0.1 0.22 0.1 0.22 0.1 0.22 0.1 0.22;
13, 3279.972417 627 907 814 914 0.1 0.22 0.1 0.22 0.1 0.22 0.1 0.22;
14, 3454.972417 641 793 814 914 0.1 0.22 0.1 0.22 0.1 0.22 0.1 0.22;
15, 3549.972417 641 793 815 916 0.1 0.22 0.1 0.22 0.1 0.22 0.1 0.22;
16, 3694.972417 803 886 815 916 0.1 0.22 0.1 0.22 0.1 0.22 0.1 0.22;
17, 3819.972417 803 886 697 894 0.1 0.22 0.1 0.22 0.1 0.22 0.1 0.22;
18, 3964.972417 838 914 697 894 0.1 0.22 0.1 0.22 0.1 0.22 0.1 0.22;
19, 4059.972417 838 914 0 884 0.1 0.22 0.1 0.22 0.1 0.22 0.1 0.22;
20, 4204.972417 829 919 0 884 0.1 0.22 0.1 0.22 0.1 0.22 0.1 0.22;
21, 4299.972417 829 919 0 912 0.1 0.22 0.1 0.22 0.1 0.22 0.1 0.22;
